AC_M_014 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_M_014 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
10.0,25.30,1.046,24.7
10.5,25.30,0.888,21.0
11.0,25.30,0.318,7.5
11.5,25.30,0.315,7.4
12.0,25.30,0.731,17.2
12.5,25.30,0.704,16.6
13.0,25.30,0.677,16.0
13.5,25.30,0.650,15.3
14.0,25.30,0.623,14.7
14.5,25.30,0.596,14.0
15.0,25.30,0.569,13.4
15.5,25.30,0.521,12.3
16.0,25.30,0.312,7.3
16.5,25.30,0.300,7.1
17.0,25.30,0.288,6.8
17.5,25.30,0.277,6.5
18.0,25.30,0.265,6.2
18.5,25.30,0.253,6.0
19.0,25.30,0.241,5.7
19.5,25.30,0.275,6.5
20.0,25.30,0.309,7.3
20.5,25.30,0.343,8.1
21.0,25.30,0.377,8.9
21.5,25.30,0.411,9.7
22.0,25.30,0.445,10.5
22.5,25.30,0.518,12.2
23.0,25.30,0.590,13.9
23.5,25.30,0.663,15.6
24.0,25.30,0.663,15.6

"日期: 2021/6/11, 空调: AC_M_014 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.68,0.000,0.0
1.5,24.01,0.000,0.0
2.0,24.36,0.000,0.0
2.5,24.74,0.000,0.0
3.0,25.10,0.648,15.3
3.5,25.30,1.520,35.9
4.0,25.30,1.525,36.0
4.5,25.30,1.529,36.1
5.0,25.30,1.533,36.2
5.5,25.30,1.545,36.4
6.0,25.30,1.556,36.7
6.5,25.30,1.567,37.0
7.0,25.30,1.578,37.2
7.5,25.30,1.590,37.5
8.0,25.30,1.601,37.8
8.5,25.30,1.451,34.2
9.0,25.30,1.302,30.7
9.5,25.30,1.152,27.2
10.0,25.30,1.003,23.6
10.5,25.30,0.853,20.1
11.0,25.30,0.377,8.9
11.5,25.30,0.328,7.7
12.0,25.30,0.704,16.6
12.5,25.30,0.639,15.1
13.0,25.30,0.574,13.5
13.5,25.30,0.510,12.0
14.0,25.30,0.445,10.5
14.5,25.30,0.380,9.0
15.0,25.30,0.315,7.4
15.5,25.30,0.304,7.2
16.0,25.30,0.280,6.6
16.5,25.30,0.231,5.5
17.0,25.30,0.182,4.3
17.5,25.30,0.132,3.1
18.0,25.30,0.083,2.0
18.5,25.30,0.034,0.8
19.0,25.30,0.000,0.0
19.5,25.30,0.024,0.6
20.0,25.30,0.093,2.2
20.5,25.30,0.148,3.5
21.0,25.30,0.203,4.8
21.5,25.30,0.257,6.1
22.0,25.30,0.312,7.3
22.5,25.30,0.511,12.0
23.0,25.30,0.710,16.7
23.5,25.30,0.909,21.4
24.0,25.30,0.909,21.4

"日期: 2021/6/12, 空调: AC_M_014 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.65,0.000,0.0
1.5,23.75,0.000,0.0
2.0,23.85,0.000,0.0
2.5,23.95,0.000,0.0
3.0,24.06,0.000,0.0
3.5,24.19,0.000,0.0
4.0,24.34,0.000,0.0
4.5,24.51,0.000,0.0
5.0,24.69,0.000,0.0
5.5,24.88,0.000,0.0
6.0,25.06,0.000,0.0
6.5,25.23,0.400,9.4
7.0,25.30,0.702,16.6
7.5,25.30,0.694,16.4
8.0,25.30,0.686,16.2
8.5,25.30,0.551,13.0
9.0,25.30,0.416,9.8
9.5,25.30,0.281,6.6
10.0,25.30,0.146,3.4
10.5,25.30,0.011,0.3
11.0,25.30,0.269,6.3
11.5,25.30,0.257,6.1
12.0,25.30,0.000,0.0
12.5,25.27,0.000,0.0
13.0,25.26,0.000,0.0
13.5,25.27,0.000,0.0
14.0,25.28,0.072,1.7
14.5,25.30,0.208,4.9
15.0,25.30,0.274,6.5
15.5,25.30,0.220,5.2
16.0,25.30,0.245,5.8
16.5,25.30,0.193,4.6
17.0,25.30,0.141,3.3
17.5,25.30,0.088,2.1
18.0,25.30,0.036,0.8
18.5,25.30,0.000,0.0
19.0,25.30,0.000,0.0
19.5,25.28,0.000,0.0
20.0,25.27,0.000,0.0
20.5,25.26,0.000,0.0
21.0,25.25,0.000,0.0
21.5,25.24,0.000,0.0
22.0,25.24,0.000,0.0
22.5,25.23,0.000,0.0
23.0,25.24,0.000,0.0
23.5,25.24,0.000,0.0
24.0,25.25,0.000,0.0

"日期: 2021/6/13, 空调: AC_M_014 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.62,0.000,0.0
1.5,23.88,0.000,0.0
2.0,24.15,0.000,0.0
2.5,24.42,0.000,0.0
3.0,24.67,0.000,0.0
3.5,24.92,0.000,0.0
4.0,25.16,0.396,9.3
4.5,25.30,1.024,24.1
5.0,25.30,1.037,24.5
5.5,25.30,1.012,23.9
6.0,25.30,0.987,23.3
6.5,25.30,0.962,22.7
7.0,25.30,0.937,22.1
7.5,25.30,0.912,21.5
8.0,25.30,0.887,20.9
8.5,25.30,0.860,20.3
9.0,25.30,0.834,19.7
9.5,25.30,0.808,19.0
10.0,25.30,0.781,18.4
10.5,25.30,0.755,17.8
11.0,25.30,0.058,1.4
11.5,25.30,0.003,0.1
12.0,25.30,0.728,17.2
12.5,25.30,0.679,16.0
13.0,25.30,0.630,14.9
13.5,25.30,0.580,13.7
14.0,25.30,0.531,12.5
14.5,25.30,0.482,11.4
15.0,25.30,0.432,10.2
15.5,25.30,0.480,11.3
16.0,25.30,0.000,0.0
16.5,25.29,0.000,0.0
17.0,25.28,0.000,0.0
17.5,25.28,0.000,0.0
18.0,25.29,0.010,0.2
18.5,25.30,0.075,1.8
19.0,25.30,0.100,2.4
19.5,25.30,0.172,4.1
20.0,25.30,0.244,5.7
20.5,25.30,0.315,7.4
21.0,25.30,0.387,9.1
21.5,25.30,0.459,10.8
22.0,25.30,0.531,12.5
22.5,25.30,0.602,14.2
23.0,25.30,0.673,15.9
23.5,25.30,0.744,17.5
24.0,25.30,0.744,17.5

"日期: 2021/6/14, 空调: AC_M_014 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.72,0.000,0.0
1.5,24.01,0.000,0.0
2.0,24.31,0.000,0.0
2.5,24.59,0.000,0.0
3.0,24.87,0.000,0.0
3.5,25.14,0.460,10.9
4.0,25.30,1.169,27.6
4.5,25.30,1.190,28.1
5.0,25.30,1.211,28.6
5.5,25.30,1.196,28.2
6.0,25.30,1.181,27.8
6.5,25.30,1.165,27.5
7.0,25.30,1.150,27.1
7.5,25.30,1.134,26.8
8.0,25.30,1.119,26.4
8.5,25.30,1.017,24.0
9.0,25.30,0.915,21.6
9.5,25.30,0.813,19.2
10.0,25.30,0.711,16.8
10.5,25.30,0.608,14.4
11.0,25.30,0.621,14.6
11.5,25.30,0.668,15.8
12.0,25.30,0.506,11.9
12.5,25.30,0.509,12.0
13.0,25.30,0.512,12.1
13.5,25.30,0.515,12.2
14.0,25.30,0.518,12.2
14.5,25.30,0.521,12.3
15.0,25.30,0.525,12.4
15.5,25.30,0.498,11.8
16.0,25.30,0.715,16.9
16.5,25.30,0.674,15.9
17.0,25.30,0.633,14.9
17.5,25.30,0.592,14.0
18.0,25.30,0.551,13.0
18.5,25.30,0.510,12.0
19.0,25.30,0.469,11.1
19.5,25.30,0.521,12.3
20.0,25.30,0.573,13.5
20.5,25.30,0.625,14.7
21.0,25.30,0.677,16.0
21.5,25.30,0.729,17.2
22.0,25.30,0.782,18.4
22.5,25.30,0.832,19.6
23.0,25.30,0.883,20.8
23.5,25.30,0.933,22.0
24.0,25.30,0.933,22.0

"日期: 2021/6/15, 空调: AC_M_014 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.69,0.000,0.0
1.5,23.95,0.000,0.0
2.0,24.21,0.000,0.0
2.5,24.46,0.000,0.0
3.0,24.70,0.000,0.0
3.5,24.91,0.000,0.0
4.0,25.12,0.010,0.2
4.5,25.30,0.791,18.7
5.0,25.30,0.771,18.2
5.5,25.30,0.866,20.4
6.0,25.30,0.962,22.7
6.5,25.30,1.057,24.9
7.0,25.30,1.152,27.2
7.5,25.30,1.247,29.4
8.0,25.30,1.342,31.7
8.5,25.30,1.249,29.5
9.0,25.30,1.156,27.3
9.5,25.30,1.063,25.1
10.0,25.30,0.969,22.9
10.5,25.30,0.876,20.7
11.0,25.30,0.420,9.9
11.5,25.30,0.394,9.3
12.0,25.30,0.783,18.5
12.5,25.30,0.774,18.2
13.0,25.30,0.765,18.0
13.5,25.30,0.756,17.8
14.0,25.30,0.747,17.6
14.5,25.30,0.737,17.4
15.0,25.30,0.728,17.2
15.5,25.30,0.720,17.0
16.0,25.30,0.367,8.7
16.5,25.30,0.389,9.2
17.0,25.30,0.411,9.7
17.5,25.30,0.433,10.2
18.0,25.30,0.455,10.7
18.5,25.30,0.477,11.2
19.0,25.30,0.499,11.8
19.5,25.30,0.534,12.6
20.0,25.30,0.570,13.4
20.5,25.30,0.605,14.3
21.0,25.30,0.640,15.1
21.5,25.30,0.676,15.9
22.0,25.30,0.711,16.8
22.5,25.30,0.742,17.5
23.0,25.30,0.772,18.2
23.5,25.30,0.802,18.9
24.0,25.30,0.802,18.9

"日期: 2021/6/16, 空调: AC_M_014 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.75,0.000,0.0
1.5,24.10,0.000,0.0
2.0,24.45,0.000,0.0
2.5,24.78,0.000,0.0
3.0,25.10,0.502,11.8
3.5,25.30,1.411,33.3
4.0,25.30,1.446,34.1
4.5,25.30,1.481,34.9
5.0,25.30,1.516,35.8
5.5,25.30,1.530,36.1
6.0,25.30,1.544,36.4
6.5,25.30,1.558,36.7
7.0,25.30,1.572,37.1
7.5,25.30,1.586,37.4
8.0,25.30,1.600,37.7
8.5,25.30,1.509,35.6
9.0,25.30,1.419,33.5
9.5,25.30,1.329,31.3
10.0,25.30,1.239,29.2
10.5,25.30,1.148,27.1
11.0,25.30,0.694,16.4
11.5,25.30,0.685,16.2
12.0,25.30,1.058,25.0
12.5,25.30,1.026,24.2
13.0,25.30,0.994,23.4
13.5,25.30,0.961,22.7
14.0,25.30,0.929,21.9
14.5,25.30,0.897,21.2
15.0,25.30,0.865,20.4
15.5,25.30,0.819,19.3
16.0,25.30,0.676,16.0
16.5,25.30,0.689,16.2
17.0,25.30,0.702,16.5
17.5,25.30,0.714,16.8
18.0,25.30,0.727,17.1
18.5,25.30,0.739,17.4
19.0,25.30,0.752,17.7
19.5,25.30,0.830,19.6
20.0,25.30,0.908,21.4
20.5,25.30,0.987,23.3
21.0,25.30,1.065,25.1
21.5,25.30,1.143,27.0
22.0,25.30,1.222,28.8
22.5,25.30,1.236,29.1
23.0,25.30,1.250,29.5
23.5,25.30,1.264,29.8
24.0,25.30,1.264,29.8

"日期: 2021/6/17, 空调: AC_M_014 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.75,0.000,0.0
1.5,24.07,0.000,0.0
2.0,24.37,0.000,0.0
2.5,24.65,0.000,0.0
3.0,24.96,0.000,0.0
3.5,25.29,1.520,35.8
4.0,25.30,1.752,41.3
4.5,25.30,1.920,45.3
5.0,25.30,2.088,49.2
5.5,25.30,1.996,47.1
6.0,25.30,1.905,44.9
6.5,25.30,1.813,42.8
7.0,25.30,1.722,40.6
7.5,25.30,1.630,38.4
8.0,25.30,1.538,36.3
8.5,25.30,1.442,34.0
9.0,25.30,1.345,31.7
9.5,25.30,1.248,29.4
10.0,25.30,1.151,27.1
10.5,25.30,1.054,24.9
11.0,25.30,0.684,16.1
11.5,25.30,0.639,15.1
12.0,25.30,0.957,22.6
12.5,25.30,0.927,21.9
13.0,25.30,0.897,21.1
13.5,25.30,0.867,20.4
14.0,25.30,0.837,19.7
14.5,25.30,0.806,19.0
15.0,25.30,0.776,18.3
15.5,25.30,0.762,18.0
16.0,25.30,0.593,14.0
16.5,25.30,0.624,14.7
17.0,25.30,0.654,15.4
17.5,25.30,0.684,16.1
18.0,25.30,0.714,16.9
18.5,25.30,0.745,17.6
19.0,25.30,0.775,18.3
19.5,25.30,0.827,19.5
20.0,25.30,0.879,20.7
20.5,25.30,0.932,22.0
21.0,25.30,0.984,23.2
21.5,25.30,1.036,24.4
22.0,25.30,1.088,25.7
22.5,25.30,1.087,25.6
23.0,25.30,1.085,25.6
23.5,25.30,1.084,25.6
24.0,25.30,1.084,25.6

"日期: 2021/6/18, 空调: AC_M_014 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.75,0.000,0.0
1.5,24.19,0.000,0.0
2.0,24.62,0.000,0.0
2.5,25.06,0.809,19.1
3.0,25.30,1.843,43.5
3.5,25.30,1.842,43.4
4.0,25.30,1.841,43.4
4.5,25.30,1.839,43.4
5.0,25.30,1.838,43.4
5.5,25.30,1.749,41.3
6.0,25.30,1.660,39.2
6.5,25.30,1.571,37.1
7.0,25.30,1.482,34.9
7.5,25.30,1.393,32.8
8.0,25.30,1.303,30.7
8.5,25.30,1.256,29.6
9.0,25.30,1.208,28.5
9.5,25.30,1.161,27.4
10.0,25.30,1.113,26.3
10.5,25.30,1.065,25.1
11.0,25.30,0.720,17.0
11.5,25.30,0.706,16.7
12.0,25.30,1.018,24.0
12.5,25.30,1.020,24.1
13.0,25.30,1.023,24.1
13.5,25.30,1.026,24.2
14.0,25.30,1.028,24.3
14.5,25.30,1.031,24.3
15.0,25.30,1.033,24.4
15.5,25.30,1.032,24.3
16.0,25.30,0.692,16.3
16.5,25.30,0.688,16.2
17.0,25.30,0.683,16.1
17.5,25.30,0.679,16.0
18.0,25.30,0.675,15.9
18.5,25.30,0.670,15.8
19.0,25.30,0.666,15.7
19.5,25.30,0.751,17.7
20.0,25.30,0.836,19.7
20.5,25.30,0.920,21.7
21.0,25.30,1.005,23.7
21.5,25.30,1.090,25.7
22.0,25.30,1.175,27.7
22.5,25.30,1.287,30.3
23.0,25.30,1.398,33.0
23.5,25.30,1.510,35.6
24.0,25.30,1.510,35.6

"日期: 2021/6/19, 空调: AC_M_014 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.82,0.000,0.0
1.5,24.24,0.000,0.0
2.0,24.66,0.000,0.0
2.5,25.09,1.023,24.1
3.0,25.30,2.028,47.8
3.5,25.30,2.134,50.3
4.0,25.30,2.240,52.8
4.5,25.30,2.346,55.3
5.0,25.30,2.452,57.8
5.5,25.30,2.304,54.3
6.0,25.30,2.156,50.8
6.5,25.30,2.007,47.3
7.0,25.30,1.859,43.8
7.5,25.30,1.710,40.3
8.0,25.30,1.562,36.8
8.5,25.30,1.493,35.2
9.0,25.30,1.424,33.6
9.5,25.30,1.355,32.0
10.0,25.30,1.286,30.3
10.5,25.30,1.217,28.7
11.0,25.30,1.028,24.3
11.5,25.30,1.027,24.2
12.0,25.30,1.148,27.1
12.5,25.30,1.093,25.8
13.0,25.30,1.039,24.5
13.5,25.30,0.984,23.2
14.0,25.30,0.930,21.9
14.5,25.30,0.875,20.6
15.0,25.30,0.821,19.4
15.5,25.30,0.798,18.8
16.0,25.30,1.026,24.2
16.5,25.30,0.966,22.8
17.0,25.30,0.907,21.4
17.5,25.30,0.848,20.0
18.0,25.30,0.789,18.6
18.5,25.30,0.729,17.2
19.0,25.30,0.670,15.8
19.5,25.30,0.739,17.4
20.0,25.30,0.808,19.1
20.5,25.30,0.878,20.7
21.0,25.30,0.947,22.3
21.5,25.30,1.016,24.0
22.0,25.30,1.085,25.6
22.5,25.30,1.207,28.5
23.0,25.30,1.329,31.3
23.5,25.30,1.451,34.2
24.0,25.30,1.451,34.2

"日期: 2021/6/2, 空调: AC_M_014 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.52,0.000,0.0
1.5,23.72,0.000,0.0
2.0,23.93,0.000,0.0
2.5,24.15,0.000,0.0
3.0,24.36,0.000,0.0
3.5,24.57,0.000,0.0
4.0,24.77,0.000,0.0
4.5,24.97,0.000,0.0
5.0,25.16,0.190,4.5
5.5,25.30,0.829,19.5
6.0,25.30,0.851,20.1
6.5,25.30,0.873,20.6
7.0,25.30,0.895,21.1
7.5,25.30,0.918,21.6
8.0,25.30,0.940,22.2
8.5,25.30,0.952,22.5
9.0,25.30,0.965,22.8
9.5,25.30,0.977,23.0
10.0,25.30,0.989,23.3
10.5,25.30,1.002,23.6
11.0,25.30,0.000,0.0
11.5,25.24,0.000,0.0
12.0,25.19,0.542,12.8
12.5,25.30,0.948,22.4
13.0,25.30,0.883,20.8
13.5,25.30,0.817,19.3
14.0,25.30,0.752,17.7
14.5,25.30,0.686,16.2
15.0,25.30,0.621,14.6
15.5,25.30,0.617,14.6
16.0,25.30,0.000,0.0
16.5,25.26,0.000,0.0
17.0,25.22,0.000,0.0
17.5,25.17,0.000,0.0
18.0,25.12,0.000,0.0
18.5,25.06,0.000,0.0
19.0,25.01,0.000,0.0
19.5,24.95,0.000,0.0
20.0,24.91,0.000,0.0
20.5,24.88,0.000,0.0
21.0,24.88,0.000,0.0
21.5,24.89,0.000,0.0
22.0,24.91,0.000,0.0
22.5,24.95,0.000,0.0
23.0,25.01,0.000,0.0
23.5,25.09,0.000,0.0
24.0,25.18,0.000,0.0

"日期: 2021/6/20, 空调: AC_M_014 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.76,0.000,0.0
1.5,24.16,0.000,0.0
2.0,24.56,0.000,0.0
2.5,24.96,0.314,7.4
3.0,25.30,1.885,44.5
3.5,25.30,2.000,47.2
4.0,25.30,2.115,49.9
4.5,25.30,2.230,52.6
5.0,25.30,2.345,55.3
5.5,25.30,2.216,52.3
6.0,25.30,2.088,49.2
6.5,25.30,1.959,46.2
7.0,25.30,1.831,43.2
7.5,25.30,1.702,40.1
8.0,25.30,1.574,37.1
8.5,25.30,1.529,36.1
9.0,25.30,1.484,35.0
9.5,25.30,1.440,34.0
10.0,25.30,1.395,32.9
10.5,25.30,1.351,31.9
11.0,25.30,0.730,17.2
11.5,25.30,0.707,16.7
12.0,25.30,1.306,30.8
12.5,25.30,1.286,30.3
13.0,25.30,1.267,29.9
13.5,25.30,1.247,29.4
14.0,25.30,1.227,28.9
14.5,25.30,1.208,28.5
15.0,25.30,1.188,28.0
15.5,25.30,1.146,27.0
16.0,25.30,0.684,16.1
16.5,25.30,0.718,16.9
17.0,25.30,0.751,17.7
17.5,25.30,0.784,18.5
18.0,25.30,0.817,19.3
18.5,25.30,0.851,20.1
19.0,25.30,0.884,20.9
19.5,25.30,0.930,21.9
20.0,25.30,0.976,23.0
20.5,25.30,1.022,24.1
21.0,25.30,1.068,25.2
21.5,25.30,1.114,26.3
22.0,25.30,1.159,27.3
22.5,25.30,1.242,29.3
23.0,25.30,1.325,31.2
23.5,25.30,1.407,33.2
24.0,25.30,1.407,33.2

"日期: 2021/6/21, 空调: AC_M_014 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.82,0.000,0.0
1.5,24.25,0.000,0.0
2.0,24.69,0.000,0.0
2.5,25.14,1.188,28.0
3.0,25.30,1.860,43.9
3.5,25.30,1.836,43.3
4.0,25.30,1.813,42.8
4.5,25.30,1.790,42.2
5.0,25.30,1.767,41.7
5.5,25.30,1.568,37.0
6.0,25.30,1.369,32.3
6.5,25.30,1.170,27.6
7.0,25.30,0.971,22.9
7.5,25.30,0.772,18.2
8.0,25.30,0.573,13.5
8.5,25.30,0.625,14.7
9.0,25.30,0.677,16.0
9.5,25.30,0.729,17.2
10.0,25.30,0.781,18.4
10.5,25.30,0.833,19.7
11.0,25.30,1.019,24.0
11.5,25.30,0.977,23.0
12.0,25.30,0.885,20.9
12.5,25.30,0.878,20.7
13.0,25.30,0.870,20.5
13.5,25.30,0.862,20.3
14.0,25.30,0.854,20.1
14.5,25.30,0.846,20.0
15.0,25.30,0.839,19.8
15.5,25.30,0.825,19.5
16.0,25.30,0.935,22.0
16.5,25.30,0.954,22.5
17.0,25.30,0.973,22.9
17.5,25.30,0.992,23.4
18.0,25.30,1.011,23.8
18.5,25.30,1.030,24.3
19.0,25.30,1.049,24.7
19.5,25.30,1.046,24.7
20.0,25.30,1.042,24.6
20.5,25.30,1.039,24.5
21.0,25.30,1.035,24.4
21.5,25.30,1.032,24.3
22.0,25.30,1.028,24.3
22.5,25.30,1.175,27.7
23.0,25.30,1.321,31.2
23.5,25.30,1.467,34.6
24.0,25.30,1.467,34.6

"日期: 2021/6/22, 空调: AC_M_014 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.77,0.000,0.0
1.5,23.80,0.000,0.0
2.0,23.82,0.000,0.0
2.5,23.85,0.000,0.0
3.0,23.90,0.000,0.0
3.5,23.99,0.000,0.0
4.0,24.09,0.000,0.0
4.5,24.23,0.000,0.0
5.0,24.39,0.000,0.0
5.5,24.57,0.000,0.0
6.0,24.74,0.000,0.0
6.5,24.91,0.000,0.0
7.0,25.08,0.000,0.0
7.5,25.24,0.452,10.7
8.0,25.30,0.724,17.1
8.5,25.30,0.583,13.8
9.0,25.30,0.442,10.4
9.5,25.30,0.301,7.1
10.0,25.30,0.160,3.8
10.5,25.30,0.019,0.4
11.0,25.30,0.784,18.5
11.5,25.30,0.771,18.2
12.0,25.30,0.000,0.0
12.5,25.27,0.000,0.0
13.0,25.24,0.000,0.0
13.5,25.19,0.000,0.0
14.0,25.14,0.000,0.0
14.5,25.08,0.000,0.0
15.0,25.01,0.000,0.0
15.5,24.93,0.000,0.0
16.0,24.87,0.000,0.0
16.5,25.06,0.000,0.0
17.0,25.24,0.495,11.7
17.5,25.30,0.761,18.0
18.0,25.30,0.763,18.0
18.5,25.30,0.764,18.0
19.0,25.30,0.766,18.1
19.5,25.30,0.604,14.2
20.0,25.30,0.441,10.4
20.5,25.30,0.279,6.6
21.0,25.30,0.117,2.8
21.5,25.30,0.000,0.0
22.0,25.29,0.000,0.0
22.5,25.25,0.000,0.0
23.0,25.20,0.000,0.0
23.5,25.16,0.000,0.0
24.0,25.12,0.000,0.0

"日期: 2021/6/23, 空调: AC_M_014 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.54,0.000,0.0
1.5,23.74,0.000,0.0
2.0,23.95,0.000,0.0
2.5,24.16,0.000,0.0
3.0,24.36,0.000,0.0
3.5,24.53,0.000,0.0
4.0,24.68,0.000,0.0
4.5,24.81,0.000,0.0
5.0,24.93,0.000,0.0
5.5,25.03,0.000,0.0
6.0,25.10,0.000,0.0
6.5,25.15,0.000,0.0
7.0,25.17,0.000,0.0
7.5,25.18,0.000,0.0
8.0,25.16,0.000,0.0
8.5,25.12,0.000,0.0
9.0,25.09,0.000,0.0
9.5,25.05,0.000,0.0
10.0,25.01,0.000,0.0
10.5,24.96,0.000,0.0
11.0,24.92,0.000,0.0
11.5,24.90,0.000,0.0
12.0,24.88,0.000,0.0
12.5,24.84,0.000,0.0
13.0,24.79,0.000,0.0
13.5,24.74,0.000,0.0
14.0,24.69,0.000,0.0
14.5,24.63,0.000,0.0
15.0,24.57,0.000,0.0
15.5,24.51,0.000,0.0
16.0,24.46,0.000,0.0
16.5,24.48,0.000,0.0
17.0,24.51,0.000,0.0
17.5,24.54,0.000,0.0
18.0,24.57,0.000,0.0
18.5,24.60,0.000,0.0
19.0,24.64,0.000,0.0
19.5,24.68,0.000,0.0
20.0,24.73,0.000,0.0
20.5,24.78,0.000,0.0
21.0,24.83,0.000,0.0
21.5,24.90,0.000,0.0
22.0,24.96,0.000,0.0
22.5,25.03,0.000,0.0
23.0,25.11,0.000,0.0
23.5,25.21,0.052,1.2
24.0,25.30,0.453,10.7

"日期: 2021/6/24, 空调: AC_M_014 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.54,0.000,0.0
1.5,23.59,0.000,0.0
2.0,23.62,0.000,0.0
2.5,23.65,0.000,0.0
3.0,23.70,0.000,0.0
3.5,23.74,0.000,0.0
4.0,23.80,0.000,0.0
4.5,23.87,0.000,0.0
5.0,23.94,0.000,0.0
5.5,24.02,0.000,0.0
6.0,24.10,0.000,0.0
6.5,24.17,0.000,0.0
7.0,24.24,0.000,0.0
7.5,24.30,0.000,0.0
8.0,24.36,0.000,0.0
8.5,24.41,0.000,0.0
9.0,24.47,0.000,0.0
9.5,24.52,0.000,0.0
10.0,24.58,0.000,0.0
10.5,24.64,0.000,0.0
11.0,24.69,0.000,0.0
11.5,24.70,0.000,0.0
12.0,24.72,0.000,0.0
12.5,24.77,0.000,0.0
13.0,24.81,0.000,0.0
13.5,24.84,0.000,0.0
14.0,24.86,0.000,0.0
14.5,24.86,0.000,0.0
15.0,24.85,0.000,0.0
15.5,24.83,0.000,0.0
16.0,24.80,0.000,0.0
