空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_M_008,medium,2021/6/1,success,1.9857329745,0.0827388739375,1.0092388,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/10,success,13.597306530000001,0.56655443875,1.6087023,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/11,success,12.6310975225,0.5262957301041666,1.4117184,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/12,success,1.4411099955,0.0600462498125,0.56217438,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/13,success,8.210448665,0.3421020277083333,0.8839959,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/14,success,12.886292255,0.5369288439583334,1.0469333,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/15,success,12.065501565,0.502729231875,1.1697442,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/16,success,20.072650815,0.836360450625,1.4105024,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/17,success,19.93360546,0.8305668941666666,1.8676997,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/18,success,21.61136534,0.9004735558333333,1.6382904,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/19,success,24.576858635,1.0240357764583334,2.2093818,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/2,success,6.34717542,0.2644656425,0.85055727,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/20,success,24.929992555,1.0387496897916666,2.1084579,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/21,success,20.16680615,0.8402835895833333,1.6540978,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/22,success,2.89738356,0.12072431500000001,0.63411811,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/23,success,0.0,0.0,0.0,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/24,success,0.0,0.0,0.0,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/25,success,2.01706255,0.08404427291666666,0.51009117,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/26,success,7.0774585905,0.2948941079375,0.6979555,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/27,success,12.813118205,0.5338799252083334,0.9697204,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/28,success,4.652817396,0.19386739149999999,0.6882279,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/29,success,10.757744015,0.4482393339583333,0.77091252,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/3,success,16.789092375,0.699545515625,1.4591404,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/30,success,15.885981815,0.6619159089583333,1.175824,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/4,success,4.8870445219,0.20362685507916667,0.71741071,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/5,success,4.904432762,0.20435136508333332,0.95087317,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/6,success,9.669898406,0.40291243358333334,1.5016987,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/7,success,12.2573394165,0.5107224756875001,1.7558323,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/8,success,11.3301197235,0.4720883218125,1.4275257,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/6/9,success,5.9944006604,0.24976669418333333,0.76726467,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/1,success,18.183685605,0.7576535668750001,1.3442331,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/10,success,13.3778491305,0.5574103804375,1.3606484,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/11,success,11.928825305,0.49703438770833336,0.8548131,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/12,success,19.148097845,0.7978374102083333,1.6014066,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/13,success,21.16966388,0.8820693283333334,1.5892471,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/14,success,17.902000465,0.7459166860416667,1.7765035,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/15,success,20.4921991315,0.8538416304791667,1.5406091,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/16,success,11.849651749,0.49373548954166663,0.93749772,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/17,success,9.782028573,0.407584523875,1.0445014,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/18,success,7.328427358,0.3053511399166667,1.1296179,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/19,success,0.0,0.0,0.0,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/2,success,20.86345493,0.8693106220833333,1.3813196,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/20,success,0.0,0.0,0.0,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/21,success,0.1951065045,0.0081294376875,0.19505298,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/22,success,11.1839810235,0.4659992093125,1.2706681,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/23,success,20.957308375,0.8732211822916667,2.0196935,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/24,success,16.94187352,0.7059113966666667,1.5357453,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/25,success,12.778060420000001,0.5324191841666667,1.5770876,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/26,success,19.988271445,0.8328446435416667,1.6476127,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/27,success,21.991241995,0.9163017497916667,2.0500923,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/28,success,18.104587743499998,0.7543578226458333,1.6609882,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/29,success,14.02411431,0.58433809625,1.003159,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/3,success,17.725397285,0.7385582202083333,1.2852595,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/30,success,9.1857648545,0.38274020227083333,0.79158368,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/31,success,14.288833895,0.5953680789583333,1.3448411,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/4,success,17.90876961,0.74619873375,1.56736,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/5,success,14.2368046855,0.5932001952291667,1.4785956,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/6,success,14.00701251,0.58362552125,1.3825355,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/7,success,9.5325559996,0.39718983331666663,0.96303268,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/8,success,16.3069255215,0.6794552300625,1.493187,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/7/9,success,16.75382687,0.6980761195833334,1.5235858,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/8/1,success,15.620468545,0.6508528560416666,1.6439649,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/8/10,success,7.81176833195,0.3254903471645833,0.75024137,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/8/11,success,11.52161103,0.48006712625000003,1.1052989,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/8/12,success,12.1089775,0.5045407291666667,1.2767479,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/8/13,success,7.2720530225,0.3030022092708333,0.65296534,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/8/14,success,5.620627282,0.23419280341666668,0.63837393,4.37,"[20.0, 25.7]"
AC_M_008,medium,2021/8/15,success,4.8845771325,0.20352404718749997,0.97032838,4.37,"[20.0, 25.7]"
