AC_S_013 多天功率矩阵
"空调参数: P_rated=2.53kW, T_range=[21.9, 24.4]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.521,0.675,0.704,0.732,0.760,0.789,0.693,0.597,0.501,0.405,0.309,0.213,0.163,0.112,0.062,0.011,0.000,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.155,0.254,0.233,0.212,0.192,0.171,0.150,0.129,0.211,0.292,0.374,0.374
2021/6/10,success,0.000,0.000,0.000,0.230,0.711,0.800,0.888,0.977,1.065,1.154,1.141,1.128,1.115,1.103,1.090,1.077,0.987,0.897,0.807,0.717,0.627,0.301,0.300,0.537,0.522,0.506,0.491,0.476,0.460,0.445,0.417,0.298,0.291,0.285,0.278,0.271,0.265,0.258,0.277,0.297,0.316,0.336,0.355,0.374,0.416,0.457,0.498,0.498
2021/6/11,success,0.000,0.000,0.124,0.981,0.983,0.986,0.988,0.990,0.993,0.995,1.002,1.008,1.015,1.021,1.028,1.034,0.949,0.863,0.778,0.693,0.607,0.335,0.308,0.522,0.485,0.448,0.411,0.374,0.337,0.300,0.294,0.280,0.252,0.224,0.196,0.168,0.139,0.111,0.142,0.173,0.205,0.236,0.267,0.298,0.412,0.525,0.639,0.639
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.052,0.420,0.480,0.540,0.535,0.530,0.525,0.521,0.516,0.511,0.434,0.357,0.281,0.204,0.127,0.273,0.267,0.050,0.087,0.125,0.163,0.201,0.239,0.276,0.246,0.260,0.230,0.200,0.170,0.141,0.111,0.081,0.084,0.088,0.092,0.095,0.099,0.102,0.115,0.129,0.142,0.142
2021/6/13,success,0.000,0.000,0.000,0.256,0.674,0.682,0.689,0.697,0.705,0.712,0.698,0.684,0.669,0.655,0.641,0.626,0.611,0.596,0.581,0.566,0.551,0.153,0.122,0.536,0.508,0.480,0.451,0.423,0.395,0.367,0.394,0.091,0.105,0.120,0.134,0.148,0.163,0.177,0.218,0.259,0.300,0.341,0.382,0.423,0.464,0.504,0.545,0.545
2021/6/14,success,0.000,0.000,0.000,0.717,0.752,0.764,0.776,0.788,0.800,0.812,0.803,0.794,0.785,0.777,0.768,0.759,0.701,0.642,0.584,0.526,0.467,0.475,0.502,0.409,0.411,0.413,0.414,0.416,0.418,0.420,0.405,0.528,0.505,0.482,0.458,0.435,0.411,0.388,0.417,0.447,0.477,0.507,0.536,0.566,0.595,0.624,0.653,0.653
2021/6/15,success,0.000,0.000,0.000,0.375,0.618,0.606,0.595,0.583,0.572,0.560,0.615,0.669,0.723,0.778,0.832,0.886,0.833,0.780,0.727,0.673,0.620,0.360,0.345,0.567,0.562,0.557,0.551,0.546,0.541,0.536,0.531,0.330,0.342,0.355,0.367,0.380,0.392,0.405,0.425,0.445,0.465,0.486,0.506,0.526,0.543,0.561,0.578,0.578
2021/6/16,success,0.000,0.000,0.347,0.866,0.886,0.906,0.926,0.946,0.966,0.986,0.994,1.002,1.009,1.017,1.025,1.033,0.982,0.930,0.879,0.827,0.776,0.516,0.511,0.724,0.706,0.687,0.669,0.651,0.632,0.614,0.588,0.506,0.513,0.521,0.528,0.535,0.542,0.549,0.594,0.639,0.683,0.728,0.773,0.818,0.826,0.834,0.842,0.842
2021/6/17,success,0.000,0.000,0.135,0.737,0.833,0.928,1.024,1.120,1.216,1.312,1.260,1.207,1.155,1.103,1.051,0.998,0.943,0.888,0.832,0.777,0.722,0.510,0.485,0.666,0.649,0.632,0.615,0.598,0.580,0.563,0.555,0.459,0.476,0.493,0.511,0.528,0.545,0.563,0.592,0.622,0.652,0.682,0.711,0.741,0.740,0.740,0.739,0.739
2021/6/18,success,0.000,0.000,0.800,1.173,1.173,1.172,1.171,1.171,1.170,1.170,1.119,1.068,1.017,0.966,0.915,0.864,0.837,0.810,0.783,0.756,0.728,0.531,0.523,0.701,0.703,0.704,0.706,0.707,0.709,0.710,0.709,0.515,0.513,0.510,0.508,0.505,0.503,0.500,0.549,0.597,0.646,0.694,0.742,0.791,0.855,0.918,0.982,0.982
2021/6/19,success,0.000,0.000,0.901,1.157,1.218,1.278,1.339,1.399,1.460,1.520,1.435,1.351,1.266,1.181,1.096,1.012,0.972,0.933,0.893,0.854,0.815,0.707,0.706,0.775,0.744,0.713,0.682,0.651,0.620,0.588,0.576,0.706,0.672,0.638,0.604,0.570,0.536,0.503,0.542,0.582,0.621,0.661,0.700,0.740,0.809,0.879,0.948,0.948
2021/6/2,success,0.000,0.000,0.000,0.000,0.122,0.537,0.548,0.559,0.569,0.580,0.593,0.606,0.619,0.631,0.644,0.657,0.664,0.671,0.678,0.685,0.692,0.000,0.000,0.652,0.661,0.624,0.587,0.549,0.512,0.474,0.472,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.079,0.168,0.226,0.284,0.342,0.342
2021/6/20,success,0.000,0.000,0.647,1.065,1.131,1.196,1.262,1.327,1.393,1.459,1.385,1.312,1.239,1.165,1.092,1.018,0.993,0.967,0.942,0.917,0.891,0.537,0.524,0.866,0.854,0.843,0.832,0.821,0.809,0.798,0.774,0.511,0.530,0.549,0.568,0.587,0.606,0.625,0.651,0.677,0.703,0.730,0.756,0.782,0.829,0.876,0.924,0.924
2021/6/21,success,0.000,0.000,0.977,1.208,1.195,1.182,1.168,1.155,1.142,1.129,1.015,0.902,0.788,0.674,0.561,0.447,0.477,0.506,0.536,0.566,0.596,0.702,0.678,0.626,0.621,0.617,0.612,0.608,0.603,0.599,0.591,0.654,0.665,0.675,0.686,0.697,0.708,0.719,0.717,0.715,0.713,0.711,0.709,0.707,0.791,0.874,0.958,0.958
2021/6/22,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.153,0.470,0.481,0.491,0.502,0.512,0.523,0.534,0.453,0.373,0.292,0.211,0.131,0.568,0.560,0.050,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.216,0.553,0.554,0.555,0.556,0.556,0.557,0.465,0.372,0.279,0.187,0.094,0.001,0.000,0.000,0.000,0.000
