AC_S_028 多天功率矩阵
"空调参数: P_rated=3.38kW, T_range=[22.0, 25.8]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.047,0.527,0.443,0.359,0.275,0.191,0.107,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.269,0.770,0.847,0.836,0.825,0.814,0.802,0.791,0.780,0.701,0.622,0.544,0.465,0.386,0.100,0.099,0.307,0.294,0.280,0.267,0.253,0.240,0.226,0.202,0.097,0.092,0.086,0.080,0.074,0.068,0.062,0.079,0.096,0.113,0.130,0.147,0.164,0.201,0.237,0.273,0.273
2021/6/11,success,0.000,0.000,0.000,0.000,0.000,0.000,0.627,0.704,0.706,0.708,0.714,0.720,0.725,0.731,0.737,0.742,0.667,0.593,0.518,0.443,0.368,0.130,0.106,0.294,0.261,0.229,0.196,0.164,0.132,0.099,0.094,0.082,0.057,0.032,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.197,0.297,0.396,0.396
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.289,0.284,0.217,0.150,0.082,0.015,0.000,0.026,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.038,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.228,0.460,0.448,0.435,0.423,0.410,0.398,0.385,0.372,0.359,0.345,0.332,0.319,0.000,0.000,0.226,0.281,0.256,0.232,0.207,0.182,0.158,0.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.112,0.171,0.207,0.243,0.278,0.314,0.314
2021/6/14,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.342,0.537,0.547,0.540,0.532,0.524,0.517,0.509,0.501,0.450,0.399,0.348,0.297,0.246,0.252,0.276,0.195,0.196,0.198,0.199,0.201,0.202,0.204,0.191,0.299,0.279,0.258,0.238,0.217,0.197,0.176,0.202,0.228,0.254,0.280,0.306,0.332,0.358,0.383,0.408,0.408
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.259,0.375,0.423,0.470,0.518,0.565,0.613,0.566,0.520,0.473,0.426,0.380,0.152,0.138,0.333,0.329,0.324,0.319,0.315,0.310,0.306,0.302,0.125,0.136,0.147,0.158,0.169,0.180,0.191,0.209,0.226,0.244,0.262,0.280,0.297,0.312,0.327,0.343,0.343
2021/6/16,success,0.000,0.000,0.000,0.000,0.000,0.000,0.499,0.665,0.682,0.700,0.707,0.714,0.721,0.728,0.735,0.742,0.696,0.651,0.606,0.561,0.516,0.289,0.284,0.471,0.455,0.439,0.422,0.406,0.390,0.374,0.351,0.280,0.286,0.292,0.299,0.305,0.311,0.318,0.357,0.396,0.435,0.474,0.513,0.553,0.560,0.567,0.574,0.574
2021/6/17,success,0.000,0.000,0.000,0.000,0.000,0.000,0.325,0.818,0.902,0.986,0.940,0.894,0.848,0.803,0.757,0.711,0.663,0.614,0.566,0.517,0.469,0.284,0.261,0.420,0.405,0.390,0.375,0.360,0.345,0.330,0.323,0.238,0.253,0.269,0.284,0.299,0.314,0.329,0.355,0.381,0.407,0.434,0.460,0.486,0.485,0.484,0.484,0.484
2021/6/18,success,0.000,0.000,0.000,0.000,0.015,0.863,0.863,0.862,0.862,0.861,0.816,0.772,0.727,0.683,0.638,0.594,0.570,0.546,0.522,0.498,0.474,0.302,0.295,0.451,0.452,0.453,0.455,0.456,0.457,0.458,0.458,0.288,0.286,0.283,0.281,0.279,0.277,0.275,0.317,0.360,0.402,0.444,0.487,0.529,0.585,0.641,0.697,0.697
2021/6/19,success,0.000,0.000,0.000,0.000,0.119,0.956,1.009,1.062,1.115,1.168,1.094,1.020,0.945,0.871,0.797,0.723,0.688,0.654,0.619,0.585,0.550,0.456,0.455,0.516,0.488,0.461,0.434,0.407,0.379,0.352,0.341,0.455,0.425,0.395,0.366,0.336,0.306,0.277,0.311,0.346,0.381,0.415,0.450,0.484,0.545,0.606,0.667,0.667
2021/6/2,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.367,0.378,0.389,0.401,0.412,0.418,0.424,0.430,0.436,0.443,0.000,0.000,0.110,0.416,0.383,0.350,0.318,0.285,0.252,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/20,success,0.000,0.000,0.000,0.000,0.000,0.669,0.942,0.999,1.057,1.114,1.050,0.986,0.921,0.857,0.793,0.729,0.706,0.684,0.662,0.639,0.617,0.306,0.295,0.595,0.585,0.575,0.565,0.555,0.546,0.536,0.515,0.284,0.300,0.317,0.334,0.350,0.367,0.384,0.407,0.430,0.453,0.476,0.498,0.521,0.563,0.604,0.645,0.645
2021/6/21,success,0.000,0.000,0.000,0.000,0.199,0.872,0.860,0.849,0.837,0.825,0.726,0.626,0.527,0.427,0.327,0.228,0.254,0.280,0.306,0.332,0.358,0.451,0.430,0.384,0.381,0.377,0.373,0.369,0.365,0.361,0.354,0.409,0.419,0.428,0.438,0.447,0.457,0.466,0.465,0.463,0.461,0.459,0.458,0.456,0.529,0.602,0.675,0.675
