AC_S_003 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_S_003 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.56,0.000,0.0
1.5,23.82,0.000,0.0
2.0,24.10,0.000,0.0
2.5,24.40,0.000,0.0
3.0,24.70,0.000,0.0
3.5,24.99,0.148,4.4
4.0,25.20,0.545,16.1
4.5,25.20,0.570,16.8
5.0,25.20,0.594,17.5
5.5,25.20,0.511,15.1
6.0,25.20,0.427,12.6
6.5,25.20,0.344,10.1
7.0,25.20,0.260,7.7
7.5,25.20,0.177,5.2
8.0,25.20,0.093,2.7
8.5,25.20,0.049,1.4
9.0,25.20,0.005,0.1
9.5,25.20,0.000,0.0
10.0,25.18,0.000,0.0
10.5,25.14,0.000,0.0
11.0,25.07,0.000,0.0
11.5,25.04,0.000,0.0
12.0,25.02,0.000,0.0
12.5,24.94,0.000,0.0
13.0,24.86,0.000,0.0
13.5,24.78,0.000,0.0
14.0,24.70,0.000,0.0
14.5,24.63,0.000,0.0
15.0,24.55,0.000,0.0
15.5,24.48,0.000,0.0
16.0,24.42,0.000,0.0
16.5,24.43,0.000,0.0
17.0,24.47,0.000,0.0
17.5,24.52,0.000,0.0
18.0,24.58,0.000,0.0
18.5,24.65,0.000,0.0
19.0,24.73,0.000,0.0
19.5,24.83,0.000,0.0
20.0,24.91,0.000,0.0
20.5,24.98,0.000,0.0
21.0,25.03,0.000,0.0
21.5,25.07,0.000,0.0
22.0,25.10,0.000,0.0
22.5,25.11,0.000,0.0
23.0,25.17,0.102,3.0
23.5,25.20,0.233,6.9
24.0,25.20,0.233,6.9

"日期: 2021/6/10, 空调: AC_S_003 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.69,0.000,0.0
1.5,23.98,0.000,0.0
2.0,24.28,0.000,0.0
2.5,24.57,0.000,0.0
3.0,24.88,0.040,1.2
3.5,25.20,0.681,20.1
4.0,25.20,0.759,22.4
4.5,25.20,0.836,24.7
5.0,25.20,0.913,26.9
5.5,25.20,0.902,26.6
6.0,25.20,0.891,26.3
6.5,25.20,0.879,25.9
7.0,25.20,0.868,25.6
7.5,25.20,0.857,25.3
8.0,25.20,0.846,25.0
8.5,25.20,0.767,22.6
9.0,25.20,0.689,20.3
9.5,25.20,0.611,18.0
10.0,25.20,0.532,15.7
10.5,25.20,0.454,13.4
11.0,25.20,0.170,5.0
11.5,25.20,0.168,5.0
12.0,25.20,0.375,11.1
12.5,25.20,0.362,10.7
13.0,25.20,0.349,10.3
13.5,25.20,0.335,9.9
14.0,25.20,0.322,9.5
14.5,25.20,0.308,9.1
15.0,25.20,0.295,8.7
15.5,25.20,0.271,8.0
16.0,25.20,0.167,4.9
16.5,25.20,0.161,4.7
17.0,25.20,0.155,4.6
17.5,25.20,0.149,4.4
18.0,25.20,0.143,4.2
18.5,25.20,0.138,4.1
19.0,25.20,0.132,3.9
19.5,25.20,0.149,4.4
20.0,25.20,0.166,4.9
20.5,25.20,0.183,5.4
21.0,25.20,0.199,5.9
21.5,25.20,0.216,6.4
22.0,25.20,0.233,6.9
22.5,25.20,0.269,7.9
23.0,25.20,0.305,9.0
23.5,25.20,0.342,10.1
24.0,25.20,0.342,10.1

"日期: 2021/6/11, 空调: AC_S_003 (small), 状态: success"
