AC_M_001 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_M_001 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.73,0.000,0.0
1.5,24.12,0.000,0.0
2.0,24.55,0.000,0.0
2.5,25.00,0.000,0.0
3.0,25.43,0.451,11.6
3.5,25.70,1.371,35.1
4.0,25.70,1.375,35.3
4.5,25.70,1.379,35.4
5.0,25.70,1.383,35.5
5.5,25.70,1.394,35.7
6.0,25.70,1.405,36.0
6.5,25.70,1.416,36.3
7.0,25.70,1.426,36.6
7.5,25.70,1.437,36.9
8.0,25.70,1.448,37.1
8.5,25.70,1.304,33.4
9.0,25.70,1.161,29.8
9.5,25.70,1.017,26.1
10.0,25.70,0.874,22.4
10.5,25.70,0.730,18.7
11.0,25.70,0.272,7.0
11.5,25.70,0.226,5.8
12.0,25.70,0.586,15.0
12.5,25.70,0.524,13.4
13.0,25.70,0.462,11.8
13.5,25.70,0.400,10.3
14.0,25.70,0.338,8.7
14.5,25.70,0.275,7.1
15.0,25.70,0.213,5.5
15.5,25.70,0.202,5.2
16.0,25.70,0.180,4.6
16.5,25.70,0.132,3.4
17.0,25.70,0.085,2.2
17.5,25.70,0.037,1.0
18.0,25.70,0.000,0.0
18.5,25.70,0.000,0.0
19.0,25.68,0.000,0.0
19.5,25.65,0.000,0.0
20.0,25.64,0.000,0.0
20.5,25.65,0.000,0.0
21.0,25.66,0.000,0.0
21.5,25.69,0.140,3.6
22.0,25.70,0.210,5.4
22.5,25.70,0.401,10.3
23.0,25.70,0.592,15.2
23.5,25.70,0.784,20.1
24.0,25.70,0.784,20.1

"日期: 2021/6/12, 空调: AC_M_001 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.69,0.000,0.0
1.5,23.81,0.000,0.0
2.0,23.92,0.000,0.0
2.5,24.04,0.000,0.0
3.0,24.17,0.000,0.0
3.5,24.33,0.000,0.0
4.0,24.50,0.000,0.0
4.5,24.70,0.000,0.0
5.0,24.90,0.000,0.0
5.5,25.13,0.000,0.0
6.0,25.33,0.000,0.0
6.5,25.52,0.000,0.0
7.0,25.70,0.584,15.0
7.5,25.70,0.577,14.8
8.0,25.70,0.569,14.6
8.5,25.70,0.439,11.3
9.0,25.70,0.310,7.9
9.5,25.70,0.180,4.6
10.0,25.70,0.051,1.3
10.5,25.70,0.000,0.0
11.0,25.68,0.095,2.4
11.5,25.70,0.157,4.0
12.0,25.70,0.000,0.0
12.5,25.64,0.000,0.0
13.0,25.60,0.000,0.0
13.5,25.59,0.000,0.0
14.0,25.59,0.000,0.0
14.5,25.61,0.000,0.0
15.0,25.65,0.000,0.0
15.5,25.70,0.116,3.0
16.0,25.70,0.146,3.7
16.5,25.70,0.096,2.5
17.0,25.70,0.045,1.2
17.5,25.70,0.000,0.0
18.0,25.70,0.000,0.0
18.5,25.68,0.000,0.0
19.0,25.65,0.000,0.0
19.5,25.61,0.000,0.0
20.0,25.58,0.000,0.0
20.5,25.54,0.000,0.0
21.0,25.52,0.000,0.0
21.5,25.49,0.000,0.0
22.0,25.47,0.000,0.0
22.5,25.45,0.000,0.0
23.0,25.44,0.000,0.0
23.5,25.43,0.000,0.0
24.0,25.44,0.000,0.0

"日期: 2021/6/13, 空调: AC_M_001 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.64,0.000,0.0
1.5,23.97,0.000,0.0
2.0,24.29,0.000,0.0
2.5,24.61,0.000,0.0
3.0,24.91,0.000,0.0
3.5,25.20,0.000,0.0
4.0,25.48,0.130,3.3
4.5,25.70,0.894,22.9
5.0,25.70,0.907,23.3
5.5,25.70,0.883,22.6
6.0,25.70,0.859,22.0
6.5,25.70,0.834,21.4
7.0,25.70,0.810,20.8
7.5,25.70,0.786,20.2
8.0,25.70,0.762,19.5
8.5,25.70,0.737,18.9
9.0,25.70,0.711,18.2
9.5,25.70,0.686,17.6
10.0,25.70,0.661,16.9
10.5,25.70,0.635,16.3
11.0,25.70,0.000,0.0
11.5,25.69,0.000,0.0
12.0,25.67,0.499,12.8
12.5,25.70,0.563,14.4
13.0,25.70,0.515,13.2
13.5,25.70,0.468,12.0
14.0,25.70,0.420,10.8
14.5,25.70,0.373,9.6
15.0,25.70,0.326,8.3
15.5,25.70,0.371,9.5
16.0,25.70,0.000,0.0
16.5,25.66,0.000,0.0
17.0,25.63,0.000,0.0
17.5,25.61,0.000,0.0
18.0,25.60,0.000,0.0
18.5,25.59,0.000,0.0
19.0,25.59,0.000,0.0
19.5,25.60,0.000,0.0
20.0,25.63,0.000,0.0
20.5,25.67,0.128,3.3
21.0,25.70,0.282,7.2
21.5,25.70,0.351,9.0
22.0,25.70,0.420,10.8
22.5,25.70,0.489,12.5
23.0,25.70,0.557,14.3
23.5,25.70,0.625,16.0
24.0,25.70,0.625,16.0

"日期: 2021/6/14, 空调: AC_M_001 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.77,0.000,0.0
1.5,24.13,0.000,0.0
2.0,24.48,0.000,0.0
2.5,24.82,0.000,0.0
3.0,25.15,0.000,0.0
3.5,25.46,0.219,5.6
4.0,25.70,1.034,26.5
4.5,25.70,1.054,27.0
5.0,25.70,1.074,27.5
5.5,25.70,1.059,27.2
6.0,25.70,1.044,26.8
6.5,25.70,1.030,26.4
7.0,25.70,1.015,26.0
7.5,25.70,1.000,25.6
8.0,25.70,0.985,25.3
8.5,25.70,0.887,22.7
9.0,25.70,0.789,20.2
9.5,25.70,0.691,17.7
10.0,25.70,0.593,15.2
10.5,25.70,0.495,12.7
11.0,25.70,0.507,13.0
11.5,25.70,0.552,14.2
12.0,25.70,0.397,10.2
12.5,25.70,0.400,10.2
13.0,25.70,0.402,10.3
13.5,25.70,0.405,10.4
14.0,25.70,0.408,10.5
14.5,25.70,0.411,10.5
15.0,25.70,0.414,10.6
15.5,25.70,0.389,10.0
16.0,25.70,0.597,15.3
16.5,25.70,0.558,14.3
17.0,25.70,0.518,13.3
17.5,25.70,0.479,12.3
18.0,25.70,0.439,11.3
18.5,25.70,0.400,10.3
19.0,25.70,0.360,9.2
19.5,25.70,0.411,10.5
20.0,25.70,0.461,11.8
20.5,25.70,0.511,13.1
21.0,25.70,0.561,14.4
21.5,25.70,0.611,15.7
22.0,25.70,0.661,17.0
22.5,25.70,0.710,18.2
23.0,25.70,0.758,19.4
23.5,25.70,0.807,20.7
24.0,25.70,0.807,20.7

"日期: 2021/6/15, 空调: AC_M_001 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.73,0.000,0.0
1.5,24.05,0.000,0.0
2.0,24.36,0.000,0.0
2.5,24.66,0.000,0.0
3.0,24.94,0.000,0.0
3.5,25.19,0.000,0.0
4.0,25.42,0.000,0.0
4.5,25.63,0.437,11.2
5.0,25.70,0.651,16.7
5.5,25.70,0.743,19.0
6.0,25.70,0.834,21.4
6.5,25.70,0.925,23.7
7.0,25.70,1.017,26.1
7.5,25.70,1.108,28.4
8.0,25.70,1.200,30.8
8.5,25.70,1.110,28.5
9.0,25.70,1.021,26.2
9.5,25.70,0.931,23.9
10.0,25.70,0.842,21.6
10.5,25.70,0.752,19.3
11.0,25.70,0.313,8.0
11.5,25.70,0.288,7.4
12.0,25.70,0.662,17.0
12.5,25.70,0.654,16.8
13.0,25.70,0.645,16.5
13.5,25.70,0.636,16.3
14.0,25.70,0.627,16.1
14.5,25.70,0.619,15.9
15.0,25.70,0.610,15.6
15.5,25.70,0.602,15.4
16.0,25.70,0.263,6.7
16.5,25.70,0.284,7.3
17.0,25.70,0.305,7.8
17.5,25.70,0.326,8.4
18.0,25.70,0.347,8.9
18.5,25.70,0.368,9.4
19.0,25.70,0.389,10.0
19.5,25.70,0.423,10.9
20.0,25.70,0.457,11.7
20.5,25.70,0.491,12.6
21.0,25.70,0.526,13.5
21.5,25.70,0.560,14.3
22.0,25.70,0.594,15.2
22.5,25.70,0.623,16.0
23.0,25.70,0.652,16.7
23.5,25.70,0.680,17.4
24.0,25.70,0.680,17.4

"日期: 2021/6/16, 空调: AC_M_001 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.80,0.000,0.0
1.5,24.24,0.000,0.0
2.0,24.65,0.000,0.0
2.5,25.04,0.000,0.0
3.0,25.42,0.299,7.7
3.5,25.70,1.266,32.5
4.0,25.70,1.300,33.3
4.5,25.70,1.333,34.2
5.0,25.70,1.367,35.1
5.5,25.70,1.380,35.4
6.0,25.70,1.394,35.7
6.5,25.70,1.407,36.1
7.0,25.70,1.420,36.4
7.5,25.70,1.434,36.8
8.0,25.70,1.447,37.1
8.5,25.70,1.360,34.9
9.0,25.70,1.273,32.7
9.5,25.70,1.187,30.4
10.0,25.70,1.100,28.2
10.5,25.70,1.013,26.0
11.0,25.70,0.577,14.8
11.5,25.70,0.568,14.6
12.0,25.70,0.927,23.8
12.5,25.70,0.896,23.0
13.0,25.70,0.865,22.2
13.5,25.70,0.834,21.4
14.0,25.70,0.803,20.6
14.5,25.70,0.772,19.8
15.0,25.70,0.741,19.0
15.5,25.70,0.697,17.9
16.0,25.70,0.560,14.4
16.5,25.70,0.572,14.7
17.0,25.70,0.584,15.0
17.5,25.70,0.596,15.3
18.0,25.70,0.608,15.6
18.5,25.70,0.620,15.9
19.0,25.70,0.632,16.2
19.5,25.70,0.708,18.1
20.0,25.70,0.783,20.1
20.5,25.70,0.858,22.0
21.0,25.70,0.933,23.9
21.5,25.70,1.009,25.9
22.0,25.70,1.084,27.8
22.5,25.70,1.097,28.1
23.0,25.70,1.111,28.5
23.5,25.70,1.124,28.8
24.0,25.70,1.124,28.8

"日期: 2021/6/17, 空调: AC_M_001 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.81,0.000,0.0
1.5,24.19,0.000,0.0
2.0,24.55,0.000,0.0
2.5,24.89,0.000,0.0
3.0,25.25,0.000,0.0
3.5,25.64,1.217,31.2
4.0,25.70,1.593,40.9
4.5,25.70,1.755,45.0
5.0,25.70,1.916,49.1
5.5,25.70,1.828,46.9
6.0,25.70,1.740,44.6
6.5,25.70,1.652,42.4
7.0,25.70,1.564,40.1
7.5,25.70,1.476,37.9
8.0,25.70,1.388,35.6
8.5,25.70,1.295,33.2
9.0,25.70,1.202,30.8
9.5,25.70,1.109,28.4
10.0,25.70,1.016,26.0
10.5,25.70,0.923,23.7
11.0,25.70,0.567,14.5
11.5,25.70,0.524,13.4
12.0,25.70,0.829,21.3
12.5,25.70,0.801,20.5
13.0,25.70,0.772,19.8
13.5,25.70,0.743,19.0
14.0,25.70,0.714,18.3
14.5,25.70,0.685,17.6
15.0,25.70,0.656,16.8
15.5,25.70,0.643,16.5
16.0,25.70,0.480,12.3
16.5,25.70,0.509,13.1
17.0,25.70,0.538,13.8
17.5,25.70,0.568,14.6
18.0,25.70,0.597,15.3
18.5,25.70,0.626,16.0
19.0,25.70,0.655,16.8
19.5,25.70,0.705,18.1
20.0,25.70,0.755,19.4
20.5,25.70,0.805,20.6
21.0,25.70,0.855,21.9
21.5,25.70,0.905,23.2
22.0,25.70,0.955,24.5
22.5,25.70,0.954,24.5
23.0,25.70,0.953,24.4
23.5,25.70,0.952,24.4
24.0,25.70,0.952,24.4

"日期: 2021/6/18, 空调: AC_M_001 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.81,0.000,0.0
1.5,24.34,0.000,0.0
2.0,24.87,0.000,0.0
2.5,25.39,0.640,16.4
3.0,25.70,1.681,43.1
3.5,25.70,1.679,43.1
4.0,25.70,1.678,43.0
4.5,25.70,1.677,43.0
5.0,25.70,1.676,43.0
5.5,25.70,1.591,40.8
6.0,25.70,1.505,38.6
6.5,25.70,1.419,36.4
7.0,25.70,1.334,34.2
7.5,25.70,1.248,32.0
8.0,25.70,1.162,29.8
8.5,25.70,1.117,28.6
9.0,25.70,1.071,27.5
9.5,25.70,1.025,26.3
10.0,25.70,0.980,25.1
10.5,25.70,0.934,23.9
11.0,25.70,0.602,15.4
11.5,25.70,0.589,15.1
12.0,25.70,0.888,22.8
12.5,25.70,0.891,22.8
13.0,25.70,0.893,22.9
13.5,25.70,0.896,23.0
14.0,25.70,0.898,23.0
14.5,25.70,0.901,23.1
15.0,25.70,0.903,23.2
15.5,25.70,0.902,23.1
16.0,25.70,0.575,14.7
16.5,25.70,0.571,14.6
17.0,25.70,0.567,14.5
17.5,25.70,0.563,14.4
18.0,25.70,0.558,14.3
18.5,25.70,0.554,14.2
19.0,25.70,0.550,14.1
19.5,25.70,0.632,16.2
20.0,25.70,0.713,18.3
20.5,25.70,0.795,20.4
21.0,25.70,0.876,22.5
21.5,25.70,0.958,24.6
22.0,25.70,1.039,26.6
22.5,25.70,1.146,29.4
23.0,25.70,1.254,32.1
23.5,25.70,1.361,34.9
24.0,25.70,1.361,34.9

"日期: 2021/6/19, 空调: AC_M_001 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.89,0.000,0.0
1.5,24.40,0.000,0.0
2.0,24.91,0.000,0.0
2.5,25.43,0.837,21.5
3.0,25.70,1.859,47.7
3.5,25.70,1.961,50.3
4.0,25.70,2.063,52.9
4.5,25.70,2.164,55.5
5.0,25.70,2.266,58.1
5.5,25.70,2.124,54.5
6.0,25.70,1.981,50.8
6.5,25.70,1.839,47.1
7.0,25.70,1.696,43.5
7.5,25.70,1.553,39.8
8.0,25.70,1.411,36.2
8.5,25.70,1.344,34.5
9.0,25.70,1.278,32.8
9.5,25.70,1.212,31.1
10.0,25.70,1.145,29.4
10.5,25.70,1.079,27.7
11.0,25.70,0.898,23.0
11.5,25.70,0.897,23.0
12.0,25.70,1.013,26.0
12.5,25.70,0.960,24.6
13.0,25.70,0.908,23.3
13.5,25.70,0.856,21.9
14.0,25.70,0.803,20.6
14.5,25.70,0.751,19.3
15.0,25.70,0.698,17.9
15.5,25.70,0.677,17.4
16.0,25.70,0.896,23.0
16.5,25.70,0.839,21.5
17.0,25.70,0.782,20.0
17.5,25.70,0.725,18.6
18.0,25.70,0.668,17.1
18.5,25.70,0.611,15.7
19.0,25.70,0.554,14.2
19.5,25.70,0.620,15.9
20.0,25.70,0.687,17.6
20.5,25.70,0.753,19.3
21.0,25.70,0.820,21.0
21.5,25.70,0.886,22.7
22.0,25.70,0.953,24.4
22.5,25.70,1.070,27.4
23.0,25.70,1.187,30.4
23.5,25.70,1.304,33.4
24.0,25.70,1.304,33.4

"日期: 2021/6/2, 空调: AC_M_001 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.53,0.000,0.0
1.5,23.77,0.000,0.0
2.0,24.02,0.000,0.0
2.5,24.29,0.000,0.0
3.0,24.54,0.000,0.0
3.5,24.79,0.000,0.0
4.0,25.02,0.000,0.0
4.5,25.25,0.000,0.0
5.0,25.46,0.000,0.0
5.5,25.67,0.596,15.3
6.0,25.70,0.728,18.7
6.5,25.70,0.749,19.2
7.0,25.70,0.770,19.8
7.5,25.70,0.792,20.3
8.0,25.70,0.813,20.9
8.5,25.70,0.825,21.2
9.0,25.70,0.837,21.5
9.5,25.70,0.849,21.8
10.0,25.70,0.861,22.1
10.5,25.70,0.872,22.4
11.0,25.70,0.000,0.0
11.5,25.60,0.000,0.0
12.0,25.52,0.277,7.1
12.5,25.70,0.821,21.1
13.0,25.70,0.758,19.4
13.5,25.70,0.695,17.8
14.0,25.70,0.632,16.2
14.5,25.70,0.569,14.6
15.0,25.70,0.506,13.0
15.5,25.70,0.503,12.9
16.0,25.70,0.000,0.0
16.5,25.62,0.000,0.0
17.0,25.55,0.000,0.0
17.5,25.47,0.000,0.0
18.0,25.39,0.000,0.0
18.5,25.30,0.000,0.0
19.0,25.22,0.000,0.0
19.5,25.13,0.000,0.0
20.0,25.07,0.000,0.0
20.5,25.03,0.000,0.0
21.0,25.02,0.000,0.0
21.5,25.02,0.000,0.0
22.0,25.04,0.000,0.0
22.5,25.08,0.000,0.0
23.0,25.14,0.000,0.0
23.5,25.23,0.000,0.0
24.0,25.34,0.000,0.0

"日期: 2021/6/20, 空调: AC_M_001 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.82,0.000,0.0
1.5,24.31,0.000,0.0
2.0,24.79,0.000,0.0
2.5,25.27,0.173,4.4
3.0,25.70,1.721,44.1
3.5,25.70,1.832,47.0
4.0,25.70,1.942,49.8
4.5,25.70,2.052,52.6
5.0,25.70,2.163,55.5
5.5,25.70,2.039,52.3
6.0,25.70,1.916,49.1
6.5,25.70,1.792,46.0
7.0,25.70,1.669,42.8
7.5,25.70,1.545,39.6
8.0,25.70,1.422,36.5
8.5,25.70,1.379,35.4
9.0,25.70,1.336,34.3
9.5,25.70,1.293,33.2
10.0,25.70,1.251,32.1
10.5,25.70,1.208,31.0
11.0,25.70,0.611,15.7
11.5,25.70,0.589,15.1
12.0,25.70,1.165,29.9
12.5,25.70,1.146,29.4
13.0,25.70,1.127,28.9
13.5,25.70,1.108,28.4
14.0,25.70,1.089,27.9
14.5,25.70,1.070,27.4
15.0,25.70,1.051,27.0
15.5,25.70,1.011,25.9
16.0,25.70,0.568,14.6
16.5,25.70,0.600,15.4
17.0,25.70,0.632,16.2
17.5,25.70,0.664,17.0
18.0,25.70,0.696,17.8
18.5,25.70,0.728,18.7
19.0,25.70,0.760,19.5
19.5,25.70,0.804,20.6
20.0,25.70,0.848,21.7
20.5,25.70,0.892,22.9
21.0,25.70,0.936,24.0
21.5,25.70,0.980,25.1
22.0,25.70,1.024,26.3
22.5,25.70,1.103,28.3
23.0,25.70,1.183,30.3
23.5,25.70,1.262,32.4
24.0,25.70,1.262,32.4

"日期: 2021/6/21, 空调: AC_M_001 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.90,0.000,0.0
1.5,24.42,0.000,0.0
2.0,24.95,0.000,0.0
2.5,25.48,0.991,25.4
3.0,25.70,1.697,43.5
3.5,25.70,1.674,42.9
4.0,25.70,1.652,42.4
4.5,25.70,1.630,41.8
5.0,25.70,1.608,41.2
5.5,25.70,1.417,36.3
6.0,25.70,1.225,31.4
6.5,25.70,1.034,26.5
7.0,25.70,0.843,21.6
7.5,25.70,0.652,16.7
8.0,25.70,0.460,11.8
8.5,25.70,0.510,13.1
9.0,25.70,0.560,14.4
9.5,25.70,0.611,15.7
10.0,25.70,0.661,16.9
10.5,25.70,0.711,18.2
11.0,25.70,0.889,22.8
11.5,25.70,0.849,21.8
12.0,25.70,0.761,19.5
12.5,25.70,0.753,19.3
13.0,25.70,0.746,19.1
13.5,25.70,0.738,18.9
14.0,25.70,0.731,18.7
14.5,25.70,0.723,18.5
15.0,25.70,0.716,18.4
15.5,25.70,0.703,18.0
16.0,25.70,0.808,20.7
16.5,25.70,0.827,21.2
17.0,25.70,0.845,21.7
17.5,25.70,0.863,22.1
18.0,25.70,0.881,22.6
18.5,25.70,0.900,23.1
19.0,25.70,0.918,23.5
19.5,25.70,0.915,23.5
20.0,25.70,0.911,23.4
20.5,25.70,0.908,23.3
21.0,25.70,0.905,23.2
21.5,25.70,0.901,23.1
22.0,25.70,0.898,23.0
22.5,25.70,1.039,26.6
23.0,25.70,1.179,30.2
23.5,25.70,1.320,33.8
24.0,25.70,1.320,33.8

"日期: 2021/6/22, 空调: AC_M_001 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.83,0.000,0.0
1.5,23.86,0.000,0.0
2.0,23.89,0.000,0.0
2.5,23.92,0.000,0.0
3.0,23.98,0.000,0.0
3.5,24.07,0.000,0.0
4.0,24.20,0.000,0.0
4.5,24.36,0.000,0.0
5.0,24.55,0.000,0.0
5.5,24.76,0.000,0.0
6.0,24.96,0.000,0.0
6.5,25.16,0.000,0.0
7.0,25.35,0.000,0.0
7.5,25.53,0.015,0.4
8.0,25.70,0.606,15.5
8.5,25.70,0.471,12.1
9.0,25.70,0.335,8.6
9.5,25.70,0.200,5.1
10.0,25.70,0.064,1.6
10.5,25.70,0.000,0.0
11.0,25.68,0.597,15.3
11.5,25.70,0.650,16.7
12.0,25.70,0.000,0.0
12.5,25.64,0.000,0.0
13.0,25.57,0.000,0.0
13.5,25.50,0.000,0.0
14.0,25.41,0.000,0.0
14.5,25.32,0.000,0.0
15.0,25.22,0.000,0.0
15.5,25.12,0.000,0.0
16.0,25.03,0.000,0.0
16.5,25.25,0.000,0.0
17.0,25.46,0.000,0.0
17.5,25.65,0.479,12.3
18.0,25.70,0.643,16.5
18.5,25.70,0.645,16.5
19.0,25.70,0.646,16.6
19.5,25.70,0.490,12.6
20.0,25.70,0.334,8.6
20.5,25.70,0.178,4.6
21.0,25.70,0.022,0.6
21.5,25.70,0.000,0.0
22.0,25.66,0.000,0.0
22.5,25.58,0.000,0.0
23.0,25.51,0.000,0.0
23.5,25.44,0.000,0.0
24.0,25.37,0.000,0.0

"日期: 2021/6/23, 空调: AC_M_001 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.54,0.000,0.0
1.5,23.79,0.000,0.0
2.0,24.05,0.000,0.0
2.5,24.31,0.000,0.0
3.0,24.53,0.000,0.0
3.5,24.73,0.000,0.0
4.0,24.91,0.000,0.0
4.5,25.06,0.000,0.0
5.0,25.18,0.000,0.0
5.5,25.29,0.000,0.0
6.0,25.36,0.000,0.0
6.5,25.40,0.000,0.0
7.0,25.42,0.000,0.0
7.5,25.41,0.000,0.0
8.0,25.37,0.000,0.0
8.5,25.32,0.000,0.0
9.0,25.26,0.000,0.0
9.5,25.20,0.000,0.0
10.0,25.14,0.000,0.0
10.5,25.08,0.000,0.0
11.0,25.02,0.000,0.0
11.5,24.98,0.000,0.0
12.0,24.96,0.000,0.0
12.5,24.90,0.000,0.0
13.0,24.84,0.000,0.0
13.5,24.78,0.000,0.0
14.0,24.71,0.000,0.0
14.5,24.63,0.000,0.0
15.0,24.56,0.000,0.0
15.5,24.48,0.000,0.0
16.0,24.43,0.000,0.0
16.5,24.46,0.000,0.0
17.0,24.49,0.000,0.0
17.5,24.52,0.000,0.0
18.0,24.56,0.000,0.0
18.5,24.61,0.000,0.0
19.0,24.65,0.000,0.0
19.5,24.70,0.000,0.0
20.0,24.76,0.000,0.0
20.5,24.82,0.000,0.0
21.0,24.89,0.000,0.0
21.5,24.96,0.000,0.0
22.0,25.04,0.000,0.0
22.5,25.12,0.000,0.0
23.0,25.21,0.000,0.0
23.5,25.32,0.000,0.0
24.0,25.44,0.000,0.0

"日期: 2021/6/24, 空调: AC_M_001 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.61,0.000,0.0
2.0,23.65,0.000,0.0
2.5,23.69,0.000,0.0
3.0,23.73,0.000,0.0
3.5,23.79,0.000,0.0
4.0,23.86,0.000,0.0
4.5,23.94,0.000,0.0
5.0,24.02,0.000,0.0
5.5,24.12,0.000,0.0
6.0,24.21,0.000,0.0
6.5,24.29,0.000,0.0
7.0,24.36,0.000,0.0
7.5,24.43,0.000,0.0
8.0,24.49,0.000,0.0
8.5,24.55,0.000,0.0
9.0,24.61,0.000,0.0
9.5,24.67,0.000,0.0
10.0,24.73,0.000,0.0
10.5,24.79,0.000,0.0
11.0,24.85,0.000,0.0
11.5,24.84,0.000,0.0
12.0,24.86,0.000,0.0
12.5,24.92,0.000,0.0
13.0,24.96,0.000,0.0
13.5,24.99,0.000,0.0
14.0,24.99,0.000,0.0
14.5,24.99,0.000,0.0
15.0,24.97,0.000,0.0
15.5,24.93,0.000,0.0
16.0,24.90,0.000,0.0
