AC_S_015 多天功率矩阵
"空调参数: P_rated=3.28kW, T_range=[21.0, 25.0]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.000,0.357,0.583,0.608,0.633,0.548,0.462,0.376,0.291,0.205,0.119,0.074,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.062,0.044,0.117,0.190,0.263,0.263
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.241,0.723,0.802,0.881,0.960,0.949,0.937,0.926,0.914,0.903,0.891,0.811,0.730,0.650,0.570,0.489,0.198,0.196,0.409,0.395,0.381,0.367,0.354,0.340,0.326,0.301,0.195,0.189,0.183,0.177,0.171,0.165,0.159,0.176,0.194,0.211,0.228,0.246,0.263,0.300,0.337,0.374,0.374
2021/6/11,success,0.000,0.000,0.000,0.000,0.547,0.809,0.812,0.814,0.816,0.818,0.824,0.830,0.836,0.841,0.847,0.853,0.776,0.700,0.624,0.548,0.471,0.228,0.203,0.395,0.362,0.329,0.296,0.263,0.230,0.197,0.191,0.179,0.154,0.129,0.103,0.078,0.053,0.028,0.056,0.083,0.111,0.139,0.167,0.195,0.297,0.398,0.500,0.500
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.407,0.402,0.398,0.394,0.390,0.386,0.317,0.248,0.179,0.110,0.042,0.173,0.167,0.000,0.000,0.023,0.074,0.108,0.142,0.176,0.148,0.161,0.134,0.108,0.081,0.054,0.027,0.001,0.004,0.007,0.010,0.013,0.017,0.020,0.032,0.044,0.055,0.055
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.125,0.545,0.552,0.558,0.565,0.552,0.540,0.527,0.514,0.501,0.488,0.475,0.461,0.448,0.434,0.421,0.065,0.038,0.408,0.382,0.357,0.332,0.307,0.282,0.256,0.281,0.010,0.023,0.036,0.048,0.061,0.074,0.087,0.123,0.160,0.197,0.233,0.270,0.307,0.343,0.379,0.415,0.415
2021/6/14,success,0.000,0.000,0.000,0.000,0.020,0.611,0.622,0.633,0.643,0.654,0.646,0.638,0.630,0.623,0.615,0.607,0.555,0.503,0.451,0.398,0.346,0.353,0.377,0.294,0.296,0.297,0.299,0.300,0.302,0.303,0.290,0.401,0.380,0.359,0.338,0.317,0.296,0.275,0.302,0.328,0.355,0.381,0.408,0.435,0.461,0.486,0.512,0.512
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.105,0.460,0.450,0.440,0.429,0.478,0.527,0.575,0.624,0.672,0.721,0.673,0.626,0.578,0.531,0.483,0.250,0.237,0.435,0.431,0.426,0.421,0.417,0.412,0.408,0.403,0.223,0.234,0.246,0.257,0.268,0.279,0.290,0.308,0.326,0.345,0.363,0.381,0.399,0.414,0.430,0.445,0.445
2021/6/16,success,0.000,0.000,0.000,0.000,0.541,0.738,0.756,0.774,0.792,0.810,0.817,0.824,0.831,0.838,0.845,0.852,0.806,0.760,0.714,0.668,0.622,0.390,0.385,0.576,0.559,0.543,0.526,0.510,0.494,0.477,0.454,0.381,0.387,0.394,0.400,0.407,0.413,0.419,0.459,0.499,0.539,0.579,0.619,0.659,0.666,0.674,0.681,0.681
2021/6/17,success,0.000,0.000,0.000,0.000,0.216,0.758,0.844,0.930,1.016,1.101,1.055,1.008,0.961,0.914,0.868,0.821,0.772,0.722,0.673,0.623,0.574,0.385,0.362,0.524,0.509,0.493,0.478,0.463,0.447,0.432,0.425,0.339,0.354,0.370,0.385,0.400,0.416,0.431,0.458,0.485,0.511,0.538,0.564,0.591,0.590,0.590,0.589,0.589
2021/6/18,success,0.000,0.000,0.000,0.467,0.977,0.976,0.976,0.975,0.975,0.974,0.929,0.883,0.838,0.792,0.747,0.701,0.677,0.652,0.628,0.604,0.580,0.403,0.396,0.555,0.557,0.558,0.559,0.561,0.562,0.563,0.563,0.389,0.387,0.385,0.382,0.380,0.378,0.376,0.419,0.462,0.506,0.549,0.592,0.635,0.692,0.749,0.806,0.806
2021/6/19,success,0.000,0.000,0.000,0.538,1.017,1.071,1.125,1.179,1.233,1.287,1.212,1.136,1.060,0.984,0.909,0.833,0.798,0.762,0.727,0.692,0.657,0.561,0.560,0.622,0.594,0.566,0.538,0.510,0.482,0.455,0.443,0.559,0.529,0.499,0.468,0.438,0.408,0.378,0.413,0.448,0.484,0.519,0.554,0.590,0.652,0.714,0.776,0.776
2021/6/2,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.223,0.438,0.447,0.459,0.470,0.481,0.493,0.504,0.516,0.522,0.528,0.534,0.541,0.547,0.000,0.000,0.380,0.520,0.486,0.453,0.419,0.386,0.353,0.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.147,0.234
2021/6/20,success,0.000,0.000,0.000,0.241,0.939,0.998,1.057,1.115,1.174,1.232,1.167,1.101,1.036,0.970,0.904,0.839,0.816,0.793,0.771,0.748,0.725,0.408,0.397,0.702,0.692,0.682,0.672,0.662,0.652,0.642,0.621,0.385,0.402,0.419,0.436,0.453,0.470,0.487,0.510,0.534,0.557,0.581,0.604,0.627,0.670,0.712,0.754,0.754
2021/6/21,success,0.000,0.000,0.000,0.647,0.997,0.985,0.973,0.961,0.949,0.938,0.836,0.734,0.633,0.531,0.430,0.328,0.355,0.381,0.408,0.434,0.461,0.556,0.534,0.488,0.484,0.480,0.476,0.472,0.468,0.464,0.457,0.513,0.523,0.532,0.542,0.552,0.561,0.571,0.569,0.568,0.566,0.564,0.562,0.561,0.635,0.710,0.785,0.785
2021/6/22,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.076,0.377,0.387,0.396,0.406,0.334,0.262,0.190,0.118,0.045,0.436,0.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.158,0.424,0.424,0.425,0.426,0.427,0.344,0.261,0.178,0.095,0.013,0.000,0.000,0.000,0.000,0.000
2021/6/23,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.116,0.221,0.173,0.125,0.078,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.195,0.231,0.267,0.267
2021/6/24,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/25,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.367,0.496,0.451,0.406,0.361,0.317,0.272,0.227,0.222,0.216,0.211,0.206,0.200,0.000,0.000,0.000,0.152,0.193,0.191,0.190,0.189,0.188,0.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.063,0.057,0.051,0.045,0.086,0.126,0.167,0.167
2021/6/26,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.390,0.437,0.452,0.454,0.456,0.458,0.460,0.462,0.464,0.452,0.441,0.429,0.417,0.406,0.230,0.240,0.394,0.370,0.345,0.321,0.296,0.272,0.247,0.253,0.250,0.227,0.204,0.181,0.157,0.134,0.111,0.122,0.134,0.145,0.157,0.169,0.180,0.210,0.241,0.271,0.271
2021/6/27,success,0.000,0.000,0.000,0.000,0.495,0.635,0.566,0.496,0.426,0.356,0.367,0.377,0.388,0.398,0.409,0.419,0.410,0.401,0.392,0.383,0.374,0.271,0.277,0.364,0.380,0.395,0.411,0.426,0.442,0.457,0.457,0.283,0.314,0.345,0.376,0.407,0.438,0.469,0.466,0.463,0.459,0.456,0.453,0.449,0.503,0.558,0.612,0.612
2021/6/28,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,0.309,0.316,0.316,0.316,0.316,0.316,0.316,0.458,0.458,0.315,0.331,0.346,0.361,0.377,0.392,0.408,0.405,0.459,0.400,0.341,0.282,0.224,0.165,0.106,0.065,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/29,success,0.000,0.000,0.000,0.000,0.000,0.256,0.309,0.230,0.151,0.072,0.143,0.215,0.287,0.359,0.431,0.503,0.472,0.442,0.411,0.380,0.349,0.396,0.393,0.319,0.335,0.351,0.367,0.384,0.400,0.416,0.407,0.390,0.398,0.405,0.413,0.420,0.428,0.435,0.439,0.444,0.448,0.452,0.456,0.460,0.474,0.489,0.504,0.504
2021/6/3,success,0.000,0.000,0.000,0.000,0.000,0.440,0.685,0.749,0.814,0.879,0.865,0.852,0.839,0.825,0.812,0.798,0.753,0.708,0.662,0.617,0.572,0.345,0.344,0.526,0.509,0.492,0.475,0.458,0.441,0.423,0.421,0.342,0.331,0.321,0.310,0.300,0.289,0.279,0.321,0.362,0.404,0.446,0.488,0.529,0.523,0.517,0.510,0.510
2021/6/30,success,0.000,0.000,0.000,0.000,0.472,0.718,0.720,0.721,0.723,0.724,0.704,0.684,0.663,0.643,0.623,0.602,0.591,0.580,0.569,0.558,0.547,0.378,0.369,0.535,0.525,0.515,0.504,0.494,0.483,0.473,0.450,0.359,0.344,0.328,0.313,0.297,0.282,0.266,0.297,0.327,0.357,0.388,0.418,0.449,0.493,0.538,0.582,0.582
2021/6/4,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.106,0.134,0.138,0.142,0.146,0.151,0.155,0.143,0.131,0.119,0.107,0.095,0.413,0.410,0.083,0.083,0.084,0.084,0.085,0.086,0.086,0.073,0.408,0.385,0.363,0.340,0.318,0.295,0.273,0.307,0.340,0.374,0.407,0.441,0.474,0.443,0.411,0.379,0.379
2021/6/5,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.397,0.408,0.440,0.473,0.505,0.537,0.569,0.602,0.568,0.535,0.501,0.468,0.434,0.033,0.020,0.401,0.352,0.303,0.255,0.206,0.157,0.109,0.097,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111
2021/6/6,success,0.000,0.000,0.000,0.000,0.000,0.000,0.389,0.619,0.665,0.712,0.743,0.775,0.807,0.838,0.870,0.902,0.831,0.760,0.688,0.617,0.546,0.063,0.051,0.475,0.413,0.352,0.290,0.229,0.167,0.105,0.109,0.040,0.042,0.045,0.047,0.049,0.052,0.054,0.073,0.092,0.111,0.129,0.148,0.167,0.211,0.256,0.300,0.300
2021/6/7,success,0.000,0.000,0.000,0.000,0.440,0.866,0.910,0.953,0.997,1.040,0.984,0.927,0.870,0.813,0.756,0.700,0.631,0.563,0.494,0.425,0.357,0.119,0.123,0.288,0.275,0.262,0.248,0.235,0.222,0.209,0.181,0.127,0.102,0.078,0.053,0.028,0.004,0.000,0.013,0.085,0.138,0.191,0.243,0.296,0.377,0.457,0.538,0.538
2021/6/8,success,0.000,0.000,0.000,0.161,0.975,0.918,0.861,0.805,0.748,0.691,0.687,0.683,0.679,0.675,0.671,0.667,0.606,0.546,0.485,0.424,0.363,0.099,0.072,0.302,0.277,0.252,0.226,0.201,0.176,0.150,0.140,0.044,0.060,0.075,0.090,0.106,0.121,0.136,0.147,0.158,0.169,0.179,0.190,0.201,0.339,0.478,0.616,0.616
2021/6/9,success,0.000,0.000,0.000,0.000,0.213,0.612,0.544,0.476,0.407,0.339,0.323,0.307,0.291,0.275,0.259,0.243,0.262,0.281,0.301,0.320,0.340,0.109,0.099,0.359,0.333,0.307,0.282,0.256,0.230,0.204,0.203,0.089,0.079,0.070,0.060,0.050,0.041,0.031,0.068,0.106,0.143,0.180,0.218,0.255,0.337,0.419,0.502,0.502
2021/7/1,success,0.000,0.000,0.000,0.220,0.861,0.839,0.816,0.793,0.771,0.748,0.718,0.688,0.659,0.629,0.599,0.569,0.554,0.538,0.522,0.506,0.491,0.382,0.359,0.475,0.478,0.481,0.484,0.487,0.489,0.492,0.493,0.336,0.351,0.366,0.381,0.396,0.411,0.426,0.454,0.482,0.509,0.537,0.565,0.592,0.641,0.690,0.738,0.738
2021/7/10,success,0.000,0.000,0.000,0.000,0.000,0.435,0.561,0.565,0.570,0.574,0.616,0.658,0.699,0.741,0.783,0.825,0.787,0.750,0.712,0.674,0.637,0.346,0.344,0.599,0.535,0.471,0.407,0.343,0.279,0.215,0.221,0.342,0.305,0.269,0.233,0.196,0.160,0.123,0.165,0.207,0.249,0.292,0.334,0.376,0.405,0.433,0.462,0.462
2021/7/11,success,0.000,0.000,0.000,0.000,0.000,0.493,0.551,0.539,0.527,0.515,0.521,0.526,0.532,0.538,0.544,0.549,0.547,0.545,0.542,0.540,0.538,0.237,0.242,0.535,0.488,0.441,0.394,0.347,0.300,0.253,0.281,0.248,0.240,0.232,0.225,0.217,0.209,0.201,0.245,0.288,0.331,0.374,0.417,0.461,0.482,0.503,0.524,0.524
2021/7/12,success,0.000,0.000,0.000,0.027,0.863,0.882,0.900,0.919,0.937,0.956,0.942,0.929,0.915,0.901,0.887,0.873,0.798,0.723,0.648,0.573,0.498,0.365,0.393,0.423,0.427,0.432,0.436,0.440,0.445,0.449,0.458,0.421,0.395,0.370,0.344,0.319,0.293,0.268,0.306,0.345,0.384,0.422,0.461,0.500,0.557,0.614,0.672,0.672
2021/7/13,success,0.000,0.000,0.000,0.164,0.860,0.866,0.871,0.877,0.882,0.888,0.898,0.908,0.919,0.929,0.939,0.950,0.892,0.834,0.776,0.718,0.660,0.486,0.495,0.602,0.584,0.566,0.548,0.530,0.512,0.494,0.455,0.504,0.473,0.443,0.412,0.381,0.350,0.319,0.348,0.376,0.404,0.432,0.461,0.489,0.550,0.611,0.672,0.672
