AC_M_016 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_M_016 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
10.5,24.60,0.162,3.3
11.0,24.60,0.401,8.2
11.5,24.60,0.390,8.0
12.0,24.60,0.037,0.8
12.5,24.60,0.099,2.0
13.0,24.60,0.160,3.3
13.5,24.60,0.222,4.5
14.0,24.60,0.283,5.8
14.5,24.60,0.344,7.1
15.0,24.60,0.406,8.3
15.5,24.60,0.356,7.3
16.0,24.60,0.379,7.8
16.5,24.60,0.331,6.8
17.0,24.60,0.282,5.8
17.5,24.60,0.234,4.8
18.0,24.60,0.185,3.8
18.5,24.60,0.136,2.8
19.0,24.60,0.088,1.8
19.5,24.60,0.094,1.9
20.0,24.60,0.100,2.0
20.5,24.60,0.105,2.2
21.0,24.60,0.111,2.3
21.5,24.60,0.117,2.4
22.0,24.60,0.123,2.5
22.5,24.60,0.144,3.0
23.0,24.60,0.166,3.4
23.5,24.60,0.187,3.8
24.0,24.60,0.187,3.8

"日期: 2021/6/13, 空调: AC_M_016 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.60,0.000,0.0
1.5,23.82,0.000,0.0
2.0,24.04,0.000,0.0
2.5,24.26,0.000,0.0
3.0,24.48,0.489,10.0
3.5,24.60,1.077,22.1
4.0,24.60,1.089,22.4
4.5,24.60,1.101,22.6
5.0,24.60,1.114,22.9
5.5,24.60,1.091,22.4
6.0,24.60,1.067,21.9
6.5,24.60,1.044,21.4
7.0,24.60,1.021,21.0
7.5,24.60,0.998,20.5
8.0,24.60,0.974,20.0
8.5,24.60,0.950,19.5
9.0,24.60,0.925,19.0
9.5,24.60,0.901,18.5
10.0,24.60,0.876,18.0
10.5,24.60,0.852,17.5
11.0,24.60,0.205,4.2
11.5,24.60,0.155,3.2
12.0,24.60,0.827,17.0
12.5,24.60,0.782,16.0
13.0,24.60,0.736,15.1
13.5,24.60,0.690,14.2
14.0,24.60,0.644,13.2
14.5,24.60,0.599,12.3
15.0,24.60,0.553,11.3
15.5,24.60,0.596,12.2
16.0,24.60,0.105,2.2
16.5,24.60,0.128,2.6
17.0,24.60,0.151,3.1
17.5,24.60,0.175,3.6
18.0,24.60,0.198,4.1
18.5,24.60,0.221,4.5
19.0,24.60,0.244,5.0
19.5,24.60,0.311,6.4
20.0,24.60,0.378,7.8
20.5,24.60,0.444,9.1
21.0,24.60,0.511,10.5
21.5,24.60,0.578,11.9
22.0,24.60,0.644,13.2
22.5,24.60,0.710,14.6
23.0,24.60,0.776,15.9
23.5,24.60,0.842,17.3
24.0,24.60,0.842,17.3

"日期: 2021/6/14, 空调: AC_M_016 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.68,0.000,0.0
1.5,23.93,0.000,0.0
2.0,24.17,0.000,0.0
2.5,24.41,0.266,5.5
3.0,24.60,1.197,24.6
3.5,24.60,1.217,25.0
4.0,24.60,1.236,25.4
4.5,24.60,1.256,25.8
5.0,24.60,1.275,26.2
5.5,24.60,1.261,25.9
6.0,24.60,1.247,25.6
6.5,24.60,1.233,25.3
7.0,24.60,1.218,25.0
7.5,24.60,1.204,24.7
8.0,24.60,1.190,24.4
8.5,24.60,1.095,22.5
9.0,24.60,1.000,20.5
9.5,24.60,0.906,18.6
10.0,24.60,0.811,16.6
10.5,24.60,0.716,14.7
11.0,24.60,0.728,14.9
11.5,24.60,0.772,15.8
12.0,24.60,0.621,12.8
12.5,24.60,0.624,12.8
13.0,24.60,0.627,12.9
13.5,24.60,0.630,12.9
14.0,24.60,0.633,13.0
14.5,24.60,0.635,13.0
15.0,24.60,0.638,13.1
15.5,24.60,0.614,12.6
16.0,24.60,0.815,16.7
16.5,24.60,0.777,16.0
17.0,24.60,0.739,15.2
17.5,24.60,0.701,14.4
18.0,24.60,0.663,13.6
18.5,24.60,0.625,12.8
19.0,24.60,0.586,12.0
19.5,24.60,0.635,13.0
20.0,24.60,0.683,14.0
20.5,24.60,0.732,15.0
21.0,24.60,0.780,16.0
21.5,24.60,0.828,17.0
22.0,24.60,0.877,18.0
22.5,24.60,0.924,19.0
23.0,24.60,0.971,19.9
23.5,24.60,1.018,20.9
24.0,24.60,1.018,20.9

"日期: 2021/6/15, 空调: AC_M_016 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.66,0.000,0.0
1.5,23.88,0.000,0.0
2.0,24.09,0.000,0.0
2.5,24.30,0.000,0.0
3.0,24.50,0.468,9.6
3.5,24.60,0.923,19.0
4.0,24.60,0.904,18.6
4.5,24.60,0.886,18.2
5.0,24.60,0.867,17.8
5.5,24.60,0.955,19.6
6.0,24.60,1.044,21.4
6.5,24.60,1.132,23.2
7.0,24.60,1.220,25.1
7.5,24.60,1.309,26.9
8.0,24.60,1.397,28.7
8.5,24.60,1.310,26.9
9.0,24.60,1.224,25.1
9.5,24.60,1.137,23.4
10.0,24.60,1.051,21.6
10.5,24.60,0.964,19.8
11.0,24.60,0.541,11.1
11.5,24.60,0.517,10.6
12.0,24.60,0.878,18.0
12.5,24.60,0.869,17.9
13.0,24.60,0.861,17.7
13.5,24.60,0.853,17.5
14.0,24.60,0.844,17.3
14.5,24.60,0.836,17.2
15.0,24.60,0.827,17.0
15.5,24.60,0.819,16.8
16.0,24.60,0.493,10.1
16.5,24.60,0.513,10.5
17.0,24.60,0.533,10.9
17.5,24.60,0.553,11.4
18.0,24.60,0.574,11.8
18.5,24.60,0.594,12.2
19.0,24.60,0.614,12.6
19.5,24.60,0.647,13.3
20.0,24.60,0.680,14.0
20.5,24.60,0.713,14.6
21.0,24.60,0.746,15.3
21.5,24.60,0.779,16.0
22.0,24.60,0.812,16.7
22.5,24.60,0.840,17.2
23.0,24.60,0.867,17.8
23.5,24.60,0.895,18.4
24.0,24.60,0.895,18.4

"日期: 2021/6/16, 空调: AC_M_016 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.70,0.000,0.0
1.5,24.00,0.000,0.0
2.0,24.29,0.000,0.0
2.5,24.57,1.238,25.4
3.0,24.60,1.428,29.3
3.5,24.60,1.461,30.0
4.0,24.60,1.493,30.7
4.5,24.60,1.526,31.3
5.0,24.60,1.558,32.0
5.5,24.60,1.571,32.3
6.0,24.60,1.584,32.5
6.5,24.60,1.597,32.8
7.0,24.60,1.610,33.1
7.5,24.60,1.623,33.3
8.0,24.60,1.635,33.6
8.5,24.60,1.552,31.9
9.0,24.60,1.468,30.1
9.5,24.60,1.384,28.4
10.0,24.60,1.301,26.7
10.5,24.60,1.217,25.0
11.0,24.60,0.795,16.3
11.5,24.60,0.787,16.2
12.0,24.60,1.133,23.3
12.5,24.60,1.103,22.7
13.0,24.60,1.073,22.0
13.5,24.60,1.043,21.4
14.0,24.60,1.014,20.8
14.5,24.60,0.984,20.2
15.0,24.60,0.954,19.6
15.5,24.60,0.912,18.7
16.0,24.60,0.779,16.0
16.5,24.60,0.791,16.2
17.0,24.60,0.802,16.5
17.5,24.60,0.814,16.7
18.0,24.60,0.826,17.0
18.5,24.60,0.837,17.2
19.0,24.60,0.849,17.4
19.5,24.60,0.922,18.9
20.0,24.60,0.994,20.4
20.5,24.60,1.067,21.9
21.0,24.60,1.140,23.4
21.5,24.60,1.212,24.9
22.0,24.60,1.285,26.4
22.5,24.60,1.298,26.7
23.0,24.60,1.311,26.9
23.5,24.60,1.324,27.2
24.0,24.60,1.324,27.2

"日期: 2021/6/17, 空调: AC_M_016 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.71,0.000,0.0
1.5,23.97,0.000,0.0
2.0,24.22,0.000,0.0
2.5,24.46,0.634,13.0
3.0,24.60,1.465,30.1
3.5,24.60,1.621,33.3
4.0,24.60,1.777,36.5
4.5,24.60,1.932,39.7
5.0,24.60,2.088,42.9
5.5,24.60,2.003,41.1
6.0,24.60,1.918,39.4
6.5,24.60,1.833,37.6
7.0,24.60,1.749,35.9
7.5,24.60,1.664,34.2
8.0,24.60,1.579,32.4
8.5,24.60,1.489,30.6
9.0,24.60,1.399,28.7
9.5,24.60,1.309,26.9
10.0,24.60,1.219,25.0
10.5,24.60,1.129,23.2
11.0,24.60,0.786,16.1
11.5,24.60,0.744,15.3
12.0,24.60,1.039,21.3
12.5,24.60,1.011,20.8
13.0,24.60,0.983,20.2
13.5,24.60,0.956,19.6
14.0,24.60,0.928,19.0
14.5,24.60,0.900,18.5
15.0,24.60,0.872,17.9
15.5,24.60,0.859,17.6
16.0,24.60,0.702,14.4
16.5,24.60,0.730,15.0
17.0,24.60,0.758,15.6
17.5,24.60,0.786,16.1
18.0,24.60,0.814,16.7
18.5,24.60,0.843,17.3
19.0,24.60,0.871,17.9
19.5,24.60,0.919,18.9
20.0,24.60,0.967,19.9
20.5,24.60,1.016,20.9
21.0,24.60,1.064,21.9
21.5,24.60,1.113,22.8
22.0,24.60,1.161,23.8
22.5,24.60,1.160,23.8
23.0,24.60,1.158,23.8
23.5,24.60,1.157,23.8
24.0,24.60,1.157,23.8

"日期: 2021/6/18, 空调: AC_M_016 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.71,0.000,0.0
1.5,24.07,0.000,0.0
2.0,24.43,1.046,21.5
2.5,24.60,1.862,38.2
3.0,24.60,1.861,38.2
3.5,24.60,1.860,38.2
4.0,24.60,1.859,38.2
4.5,24.60,1.858,38.2
5.0,24.60,1.857,38.1
5.5,24.60,1.774,36.4
6.0,24.60,1.692,34.7
6.5,24.60,1.609,33.0
7.0,24.60,1.526,31.3
7.5,24.60,1.443,29.6
8.0,24.60,1.361,27.9
8.5,24.60,1.317,27.0
9.0,24.60,1.272,26.1
9.5,24.60,1.228,25.2
10.0,24.60,1.184,24.3
10.5,24.60,1.140,23.4
11.0,24.60,0.820,16.8
11.5,24.60,0.807,16.6
12.0,24.60,1.096,22.5
12.5,24.60,1.098,22.6
13.0,24.60,1.101,22.6
13.5,24.60,1.103,22.7
14.0,24.60,1.105,22.7
14.5,24.60,1.108,22.7
15.0,24.60,1.110,22.8
15.5,24.60,1.109,22.8
16.0,24.60,0.794,16.3
16.5,24.60,0.790,16.2
17.0,24.60,0.786,16.1
17.5,24.60,0.782,16.0
18.0,24.60,0.778,16.0
18.5,24.60,0.774,15.9
19.0,24.60,0.770,15.8
19.5,24.60,0.848,17.4
20.0,24.60,0.927,19.0
20.5,24.60,1.006,20.6
21.0,24.60,1.084,22.3
21.5,24.60,1.163,23.9
22.0,24.60,1.242,25.5
22.5,24.60,1.345,27.6
23.0,24.60,1.449,29.7
23.5,24.60,1.552,31.9
24.0,24.60,1.552,31.9

"日期: 2021/6/19, 空调: AC_M_016 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.76,0.000,0.0
1.5,24.11,0.000,0.0
2.0,24.47,1.184,24.3
2.5,24.60,1.935,39.7
3.0,24.60,2.033,41.7
3.5,24.60,2.131,43.8
4.0,24.60,2.230,45.8
4.5,24.60,2.328,47.8
5.0,24.60,2.427,49.8
5.5,24.60,2.289,47.0
6.0,24.60,2.151,44.2
6.5,24.60,2.013,41.3
7.0,24.60,1.876,38.5
7.5,24.60,1.738,35.7
8.0,24.60,1.600,32.9
8.5,24.60,1.536,31.5
9.0,24.60,1.472,30.2
9.5,24.60,1.408,28.9
10.0,24.60,1.344,27.6
10.5,24.60,1.280,26.3
11.0,24.60,1.105,22.7
11.5,24.60,1.104,22.7
12.0,24.60,1.216,25.0
12.5,24.60,1.166,23.9
13.0,24.60,1.115,22.9
13.5,24.60,1.065,21.9
14.0,24.60,1.014,20.8
14.5,24.60,0.963,19.8
15.0,24.60,0.913,18.7
15.5,24.60,0.892,18.3
16.0,24.60,1.103,22.7
16.5,24.60,1.048,21.5
17.0,24.60,0.993,20.4
17.5,24.60,0.938,19.3
18.0,24.60,0.883,18.1
18.5,24.60,0.828,17.0
19.0,24.60,0.773,15.9
19.5,24.60,0.837,17.2
20.0,24.60,0.902,18.5
20.5,24.60,0.966,19.8
21.0,24.60,1.030,21.2
21.5,24.60,1.094,22.5
22.0,24.60,1.158,23.8
22.5,24.60,1.271,26.1
23.0,24.60,1.384,28.4
23.5,24.60,1.497,30.7
24.0,24.60,1.497,30.7

"日期: 2021/6/2, 空调: AC_M_016 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.52,0.000,0.0
1.5,23.68,0.000,0.0
2.0,23.86,0.000,0.0
2.5,24.04,0.000,0.0
3.0,24.22,0.000,0.0
3.5,24.40,0.000,0.0
4.0,24.57,0.737,15.1
4.5,24.60,0.882,18.1
5.0,24.60,0.900,18.5
5.5,24.60,0.920,18.9
6.0,24.60,0.941,19.3
6.5,24.60,0.962,19.7
7.0,24.60,0.982,20.2
7.5,24.60,1.003,20.6
8.0,24.60,1.024,21.0
8.5,24.60,1.035,21.3
9.0,24.60,1.046,21.5
9.5,24.60,1.058,21.7
10.0,24.60,1.069,22.0
10.5,24.60,1.081,22.2
11.0,24.60,0.000,0.0
11.5,24.58,0.000,0.0
12.0,24.57,0.933,19.2
12.5,24.60,1.031,21.2
13.0,24.60,0.971,19.9
13.5,24.60,0.910,18.7
14.0,24.60,0.849,17.4
14.5,24.60,0.788,16.2
15.0,24.60,0.727,14.9
15.5,24.60,0.724,14.9
16.0,24.60,0.000,0.0
16.5,24.60,0.000,0.0
17.0,24.59,0.000,0.0
17.5,24.57,0.000,0.0
18.0,24.56,0.000,0.0
18.5,24.54,0.000,0.0
19.0,24.51,0.000,0.0
19.5,24.49,0.000,0.0
20.0,24.47,0.000,0.0
20.5,24.47,0.000,0.0
21.0,24.48,0.000,0.0
21.5,24.51,0.000,0.0
22.0,24.54,0.000,0.0
22.5,24.59,0.274,5.6
23.0,24.60,0.418,8.6
23.5,24.60,0.512,10.5
24.0,24.60,0.512,10.5

"日期: 2021/6/20, 空调: AC_M_016 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.71,0.000,0.0
1.5,24.05,0.000,0.0
2.0,24.39,0.630,12.9
2.5,24.60,1.794,36.8
3.0,24.60,1.900,39.0
3.5,24.60,2.007,41.2
4.0,24.60,2.113,43.4
4.5,24.60,2.220,45.6
5.0,24.60,2.327,47.8
5.5,24.60,2.207,45.3
6.0,24.60,2.088,42.9
6.5,24.60,1.969,40.4
7.0,24.60,1.850,38.0
7.5,24.60,1.730,35.5
8.0,24.60,1.611,33.1
8.5,24.60,1.570,32.2
9.0,24.60,1.529,31.4
9.5,24.60,1.487,30.5
10.0,24.60,1.446,29.7
10.5,24.60,1.405,28.8
11.0,24.60,0.829,17.0
11.5,24.60,0.807,16.6
12.0,24.60,1.363,28.0
12.5,24.60,1.345,27.6
13.0,24.60,1.327,27.2
13.5,24.60,1.308,26.9
14.0,24.60,1.290,26.5
14.5,24.60,1.272,26.1
15.0,24.60,1.254,25.7
15.5,24.60,1.214,24.9
16.0,24.60,0.786,16.1
16.5,24.60,0.817,16.8
17.0,24.60,0.848,17.4
17.5,24.60,0.879,18.1
18.0,24.60,0.910,18.7
18.5,24.60,0.941,19.3
19.0,24.60,0.972,20.0
19.5,24.60,1.014,20.8
20.0,24.60,1.057,21.7
20.5,24.60,1.099,22.6
21.0,24.60,1.142,23.5
21.5,24.60,1.185,24.3
22.0,24.60,1.227,25.2
22.5,24.60,1.304,26.8
23.0,24.60,1.380,28.3
23.5,24.60,1.457,29.9
24.0,24.60,1.457,29.9

"日期: 2021/6/21, 空调: AC_M_016 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.77,0.000,0.0
1.5,24.12,0.000,0.0
2.0,24.49,1.385,28.4
2.5,24.60,1.898,39.0
3.0,24.60,1.877,38.5
3.5,24.60,1.855,38.1
4.0,24.60,1.834,37.7
4.5,24.60,1.812,37.2
5.0,24.60,1.791,36.8
5.5,24.60,1.606,33.0
6.0,24.60,1.421,29.2
6.5,24.60,1.237,25.4
7.0,24.60,1.052,21.6
7.5,24.60,0.867,17.8
8.0,24.60,0.683,14.0
8.5,24.60,0.731,15.0
9.0,24.60,0.780,16.0
9.5,24.60,0.828,17.0
10.0,24.60,0.876,18.0
10.5,24.60,0.925,19.0
11.0,24.60,1.097,22.5
11.5,24.60,1.058,21.7
12.0,24.60,0.973,20.0
12.5,24.60,0.966,19.8
13.0,24.60,0.959,19.7
13.5,24.60,0.951,19.5
14.0,24.60,0.944,19.4
14.5,24.60,0.937,19.2
15.0,24.60,0.930,19.1
15.5,24.60,0.917,18.8
16.0,24.60,1.019,20.9
16.5,24.60,1.036,21.3
17.0,24.60,1.054,21.6
17.5,24.60,1.072,22.0
18.0,24.60,1.089,22.4
18.5,24.60,1.107,22.7
19.0,24.60,1.125,23.1
19.5,24.60,1.122,23.0
20.0,24.60,1.118,23.0
20.5,24.60,1.115,22.9
21.0,24.60,1.112,22.8
21.5,24.60,1.109,22.8
22.0,24.60,1.105,22.7
22.5,24.60,1.241,25.5
23.0,24.60,1.377,28.3
23.5,24.60,1.513,31.1
24.0,24.60,1.513,31.1

"日期: 2021/6/22, 空调: AC_M_016 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.72,0.000,0.0
1.5,23.75,0.000,0.0
2.0,23.77,0.000,0.0
2.5,23.79,0.000,0.0
3.0,23.84,0.000,0.0
3.5,23.91,0.000,0.0
4.0,24.00,0.000,0.0
4.5,24.12,0.000,0.0
5.0,24.25,0.000,0.0
5.5,24.41,0.000,0.0
6.0,24.56,0.563,11.6
6.5,24.60,0.772,15.9
7.0,24.60,0.789,16.2
7.5,24.60,0.806,16.6
8.0,24.60,0.824,16.9
8.5,24.60,0.693,14.2
9.0,24.60,0.562,11.5
9.5,24.60,0.431,8.9
10.0,24.60,0.300,6.2
10.5,24.60,0.169,3.5
11.0,24.60,0.879,18.1
11.5,24.60,0.866,17.8
12.0,24.60,0.039,0.8
12.5,24.60,0.000,0.0
13.0,24.60,0.000,0.0
13.5,24.59,0.000,0.0
14.0,24.57,0.000,0.0
14.5,24.54,0.000,0.0
15.0,24.51,0.000,0.0
15.5,24.47,0.000,0.0
16.0,24.44,0.057,1.2
16.5,24.60,0.855,17.6
17.0,24.60,0.857,17.6
17.5,24.60,0.858,17.6
18.0,24.60,0.859,17.6
18.5,24.60,0.861,17.7
19.0,24.60,0.862,17.7
19.5,24.60,0.712,14.6
20.0,24.60,0.561,11.5
20.5,24.60,0.411,8.4
21.0,24.60,0.260,5.3
21.5,24.60,0.110,2.3
22.0,24.60,0.000,0.0
22.5,24.59,0.000,0.0
23.0,24.58,0.000,0.0
23.5,24.57,0.000,0.0
24.0,24.57,0.000,0.0

"日期: 2021/6/23, 空调: AC_M_016 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.53,0.000,0.0
1.5,23.70,0.000,0.0
2.0,23.87,0.000,0.0
2.5,24.05,0.000,0.0
3.0,24.22,0.000,0.0
3.5,24.36,0.000,0.0
4.0,24.50,0.076,1.6
4.5,24.60,0.534,11.0
5.0,24.60,0.488,10.0
5.5,24.60,0.401,8.2
6.0,24.60,0.314,6.5
6.5,24.60,0.228,4.7
7.0,24.60,0.141,2.9
7.5,24.60,0.054,1.1
8.0,24.60,0.000,0.0
8.5,24.59,0.000,0.0
9.0,24.58,0.000,0.0
9.5,24.57,0.000,0.0
10.0,24.56,0.000,0.0
10.5,24.54,0.000,0.0
11.0,24.53,0.000,0.0
11.5,24.52,0.000,0.0
12.0,24.53,0.000,0.0
12.5,24.51,0.000,0.0
13.0,24.48,0.000,0.0
13.5,24.45,0.000,0.0
14.0,24.42,0.000,0.0
14.5,24.38,0.000,0.0
15.0,24.34,0.000,0.0
15.5,24.30,0.000,0.0
16.0,24.28,0.000,0.0
16.5,24.30,0.000,0.0
17.0,24.33,0.000,0.0
17.5,24.36,0.000,0.0
18.0,24.39,0.000,0.0
18.5,24.43,0.000,0.0
19.0,24.47,0.000,0.0
19.5,24.51,0.000,0.0
20.0,24.55,0.012,0.3
20.5,24.60,0.279,5.7
21.0,24.60,0.311,6.4
21.5,24.60,0.343,7.1
22.0,24.60,0.376,7.7
22.5,24.60,0.441,9.1
23.0,24.60,0.507,10.4
23.5,24.60,0.572,11.7
24.0,24.60,0.572,11.7

"日期: 2021/6/24, 空调: AC_M_016 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.54,0.000,0.0
1.5,23.57,0.000,0.0
2.0,23.60,0.000,0.0
2.5,23.63,0.000,0.0
3.0,23.66,0.000,0.0
3.5,23.71,0.000,0.0
4.0,23.76,0.000,0.0
4.5,23.81,0.000,0.0
5.0,23.88,0.000,0.0
5.5,23.95,0.000,0.0
6.0,24.01,0.000,0.0
6.5,24.07,0.000,0.0
7.0,24.13,0.000,0.0
7.5,24.19,0.000,0.0
8.0,24.24,0.000,0.0
8.5,24.29,0.000,0.0
9.0,24.34,0.000,0.0
9.5,24.39,0.000,0.0
10.0,24.45,0.000,0.0
10.5,24.50,0.000,0.0
11.0,24.55,0.000,0.0
11.5,24.56,0.000,0.0
12.0,24.58,0.168,3.5
12.5,24.60,0.214,4.4
13.0,24.60,0.164,3.4
13.5,24.60,0.114,2.3
14.0,24.60,0.064,1.3
14.5,24.60,0.014,0.3
15.0,24.60,0.000,0.0
15.5,24.59,0.000,0.0
16.0,24.58,0.087,1.8
