AC_S_009 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_S_009 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.72,0.000,0.0
1.5,24.10,0.000,0.0
2.0,24.52,0.334,10.2
2.5,24.80,0.905,27.7
3.0,24.80,0.908,27.8
3.5,24.80,0.910,27.8
4.0,24.80,0.913,27.9
4.5,24.80,0.915,28.0
5.0,24.80,0.917,28.1
5.5,24.80,0.924,28.2
6.0,24.80,0.930,28.4
6.5,24.80,0.936,28.6
7.0,24.80,0.942,28.8
7.5,24.80,0.949,29.0
8.0,24.80,0.955,29.2
8.5,24.80,0.872,26.7
9.0,24.80,0.789,24.1
9.5,24.80,0.706,21.6
10.0,24.80,0.622,19.0
10.5,24.80,0.539,16.5
11.0,24.80,0.274,8.4
11.5,24.80,0.248,7.6
12.0,24.80,0.456,14.0
12.5,24.80,0.420,12.9
13.0,24.80,0.384,11.8
13.5,24.80,0.348,10.7
14.0,24.80,0.312,9.6
14.5,24.80,0.276,8.5
15.0,24.80,0.240,7.4
15.5,24.80,0.234,7.2
16.0,24.80,0.221,6.8
16.5,24.80,0.193,5.9
17.0,24.80,0.166,5.1
17.5,24.80,0.139,4.2
18.0,24.80,0.111,3.4
18.5,24.80,0.084,2.6
19.0,24.80,0.056,1.7
19.5,24.80,0.087,2.6
20.0,24.80,0.117,3.6
20.5,24.80,0.147,4.5
21.0,24.80,0.178,5.4
21.5,24.80,0.208,6.4
22.0,24.80,0.238,7.3
22.5,24.80,0.349,10.7
23.0,24.80,0.460,14.1
23.5,24.80,0.571,17.4
24.0,24.80,0.571,17.4

"日期: 2021/6/12, 空调: AC_S_009 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.68,0.000,0.0
1.5,23.80,0.000,0.0
2.0,23.91,0.000,0.0
2.5,24.02,0.000,0.0
3.0,24.16,0.000,0.0
3.5,24.31,0.000,0.0
4.0,24.48,0.000,0.0
4.5,24.66,0.142,4.3
5.0,24.80,0.473,14.5
5.5,24.80,0.469,14.3
6.0,24.80,0.464,14.2
6.5,24.80,0.460,14.1
7.0,24.80,0.455,13.9
7.5,24.80,0.451,13.8
8.0,24.80,0.446,13.6
8.5,24.80,0.371,11.3
9.0,24.80,0.296,9.1
9.5,24.80,0.221,6.8
10.0,24.80,0.146,4.5
10.5,24.80,0.071,2.2
11.0,24.80,0.214,6.6
11.5,24.80,0.208,6.4
12.0,24.80,0.000,0.0
12.5,24.80,0.030,0.9
13.0,24.80,0.070,2.1
13.5,24.80,0.107,3.3
14.0,24.80,0.144,4.4
14.5,24.80,0.180,5.5
15.0,24.80,0.217,6.6
15.5,24.80,0.187,5.7
16.0,24.80,0.201,6.2
16.5,24.80,0.172,5.3
17.0,24.80,0.143,4.4
17.5,24.80,0.114,3.5
18.0,24.80,0.085,2.6
18.5,24.80,0.056,1.7
19.0,24.80,0.027,0.8
19.5,24.80,0.030,0.9
20.0,24.80,0.034,1.0
20.5,24.80,0.037,1.1
21.0,24.80,0.041,1.2
21.5,24.80,0.044,1.4
22.0,24.80,0.048,1.5
22.5,24.80,0.061,1.9
23.0,24.80,0.073,2.2
23.5,24.80,0.086,2.6
24.0,24.80,0.086,2.6

"日期: 2021/6/13, 空调: AC_S_009 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.64,0.000,0.0
1.5,23.95,0.000,0.0
2.0,24.26,0.000,0.0
2.5,24.58,0.153,4.7
3.0,24.80,0.612,18.7
3.5,24.80,0.619,18.9
4.0,24.80,0.627,19.2
4.5,24.80,0.634,19.4
5.0,24.80,0.642,19.6
5.5,24.80,0.628,19.2
6.0,24.80,0.614,18.8
6.5,24.80,0.600,18.3
7.0,24.80,0.586,17.9
7.5,24.80,0.572,17.5
8.0,24.80,0.558,17.1
8.5,24.80,0.543,16.6
9.0,24.80,0.529,16.2
9.5,24.80,0.514,15.7
10.0,24.80,0.499,15.3
10.5,24.80,0.485,14.8
11.0,24.80,0.097,3.0
11.5,24.80,0.067,2.0
12.0,24.80,0.470,14.4
12.5,24.80,0.442,13.5
13.0,24.80,0.415,12.7
13.5,24.80,0.388,11.9
14.0,24.80,0.360,11.0
14.5,24.80,0.333,10.2
15.0,24.80,0.305,9.3
15.5,24.80,0.332,10.1
16.0,24.80,0.037,1.1
16.5,24.80,0.051,1.6
17.0,24.80,0.065,2.0
17.5,24.80,0.079,2.4
18.0,24.80,0.093,2.8
18.5,24.80,0.107,3.3
19.0,24.80,0.121,3.7
19.5,24.80,0.160,4.9
20.0,24.80,0.200,6.1
20.5,24.80,0.240,7.4
21.0,24.80,0.280,8.6
21.5,24.80,0.320,9.8
22.0,24.80,0.360,11.0
22.5,24.80,0.400,12.2
23.0,24.80,0.439,13.4
23.5,24.80,0.479,14.6
24.0,24.80,0.479,14.6

"日期: 2021/6/14, 空调: AC_S_009 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.76,0.000,0.0
1.5,24.11,0.000,0.0
2.0,24.45,0.000,0.0
2.5,24.78,0.647,19.8
3.0,24.80,0.692,21.2
3.5,24.80,0.703,21.5
4.0,24.80,0.715,21.9
4.5,24.80,0.727,22.2
5.0,24.80,0.738,22.6
5.5,24.80,0.730,22.3
6.0,24.80,0.721,22.1
6.5,24.80,0.713,21.8
7.0,24.80,0.704,21.5
7.5,24.80,0.696,21.3
8.0,24.80,0.687,21.0
8.5,24.80,0.630,19.3
9.0,24.80,0.574,17.5
9.5,24.80,0.517,15.8
10.0,24.80,0.460,14.1
10.5,24.80,0.403,12.3
11.0,24.80,0.410,12.5
11.5,24.80,0.436,13.3
12.0,24.80,0.346,10.6
12.5,24.80,0.348,10.6
13.0,24.80,0.350,10.7
13.5,24.80,0.352,10.7
14.0,24.80,0.353,10.8
14.5,24.80,0.355,10.9
15.0,24.80,0.357,10.9
15.5,24.80,0.342,10.5
16.0,24.80,0.463,14.1
16.5,24.80,0.440,13.4
17.0,24.80,0.417,12.8
17.5,24.80,0.394,12.1
18.0,24.80,0.371,11.4
18.5,24.80,0.348,10.7
19.0,24.80,0.326,10.0
19.5,24.80,0.355,10.8
20.0,24.80,0.384,11.7
20.5,24.80,0.413,12.6
21.0,24.80,0.441,13.5
21.5,24.80,0.470,14.4
22.0,24.80,0.499,15.3
22.5,24.80,0.528,16.1
23.0,24.80,0.556,17.0
23.5,24.80,0.584,17.9
24.0,24.80,0.584,17.9

"日期: 2021/6/15, 空调: AC_S_009 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.73,0.000,0.0
1.5,24.04,0.000,0.0
2.0,24.34,0.000,0.0
2.5,24.63,0.205,6.3
3.0,24.80,0.538,16.5
3.5,24.80,0.527,16.1
4.0,24.80,0.516,15.8
4.5,24.80,0.505,15.4
5.0,24.80,0.494,15.1
5.5,24.80,0.547,16.7
6.0,24.80,0.600,18.3
6.5,24.80,0.653,20.0
7.0,24.80,0.705,21.6
7.5,24.80,0.758,23.2
8.0,24.80,0.811,24.8
8.5,24.80,0.759,23.2
9.0,24.80,0.708,21.6
9.5,24.80,0.656,20.1
10.0,24.80,0.604,18.5
10.5,24.80,0.552,16.9
11.0,24.80,0.298,9.1
11.5,24.80,0.284,8.7
12.0,24.80,0.500,15.3
12.5,24.80,0.495,15.1
13.0,24.80,0.490,15.0
13.5,24.80,0.485,14.8
14.0,24.80,0.480,14.7
14.5,24.80,0.475,14.5
15.0,24.80,0.470,14.4
15.5,24.80,0.465,14.2
16.0,24.80,0.269,8.2
16.5,24.80,0.281,8.6
17.0,24.80,0.294,9.0
17.5,24.80,0.306,9.3
18.0,24.80,0.318,9.7
18.5,24.80,0.330,10.1
19.0,24.80,0.342,10.5
19.5,24.80,0.362,11.1
20.0,24.80,0.382,11.7
20.5,24.80,0.401,12.3
21.0,24.80,0.421,12.9
21.5,24.80,0.441,13.5
22.0,24.80,0.461,14.1
22.5,24.80,0.477,14.6
23.0,24.80,0.494,15.1
23.5,24.80,0.511,15.6
24.0,24.80,0.511,15.6

"日期: 2021/6/16, 空调: AC_S_009 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.79,0.000,0.0
1.5,24.22,0.000,0.0
2.0,24.62,0.425,13.0
2.5,24.80,0.811,24.8
3.0,24.80,0.830,25.4
3.5,24.80,0.850,26.0
4.0,24.80,0.869,26.6
4.5,24.80,0.889,27.2
5.0,24.80,0.908,27.8
5.5,24.80,0.916,28.0
6.0,24.80,0.923,28.2
6.5,24.80,0.931,28.5
7.0,24.80,0.939,28.7
7.5,24.80,0.947,28.9
8.0,24.80,0.954,29.2
8.5,24.80,0.904,27.6
9.0,24.80,0.854,26.1
9.5,24.80,0.804,24.6
10.0,24.80,0.754,23.0
10.5,24.80,0.703,21.5
11.0,24.80,0.451,13.8
11.5,24.80,0.446,13.6
12.0,24.80,0.653,20.0
12.5,24.80,0.635,19.4
13.0,24.80,0.617,18.9
13.5,24.80,0.599,18.3
14.0,24.80,0.582,17.8
14.5,24.80,0.564,17.2
15.0,24.80,0.546,16.7
15.5,24.80,0.521,15.9
16.0,24.80,0.441,13.5
16.5,24.80,0.448,13.7
17.0,24.80,0.455,13.9
17.5,24.80,0.462,14.1
18.0,24.80,0.469,14.3
18.5,24.80,0.476,14.6
19.0,24.80,0.483,14.8
19.5,24.80,0.526,16.1
20.0,24.80,0.570,17.4
20.5,24.80,0.614,18.8
21.0,24.80,0.657,20.1
21.5,24.80,0.701,21.4
22.0,24.80,0.744,22.8
22.5,24.80,0.752,23.0
23.0,24.80,0.760,23.2
23.5,24.80,0.768,23.5
24.0,24.80,0.768,23.5

"日期: 2021/6/17, 空调: AC_S_009 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.80,0.000,0.0
1.5,24.17,0.000,0.0
2.0,24.52,0.106,3.2
2.5,24.80,0.759,23.2
3.0,24.80,0.852,26.1
3.5,24.80,0.946,28.9
4.0,24.80,1.039,31.8
4.5,24.80,1.132,34.6
5.0,24.80,1.226,37.5
5.5,24.80,1.175,35.9
6.0,24.80,1.124,34.4
6.5,24.80,1.073,32.8
7.0,24.80,1.022,31.3
7.5,24.80,0.971,29.7
8.0,24.80,0.920,28.1
8.5,24.80,0.866,26.5
9.0,24.80,0.813,24.8
9.5,24.80,0.759,23.2
10.0,24.80,0.705,21.6
10.5,24.80,0.651,19.9
11.0,24.80,0.445,13.6
11.5,24.80,0.420,12.8
12.0,24.80,0.597,18.3
12.5,24.80,0.580,17.7
13.0,24.80,0.563,17.2
13.5,24.80,0.547,16.7
14.0,24.80,0.530,16.2
14.5,24.80,0.513,15.7
15.0,24.80,0.497,15.2
15.5,24.80,0.489,14.9
16.0,24.80,0.395,12.1
16.5,24.80,0.412,12.6
17.0,24.80,0.429,13.1
17.5,24.80,0.445,13.6
18.0,24.80,0.462,14.1
18.5,24.80,0.479,14.6
19.0,24.80,0.496,15.2
19.5,24.80,0.525,16.1
20.0,24.80,0.554,16.9
20.5,24.80,0.583,17.8
21.0,24.80,0.612,18.7
21.5,24.80,0.641,19.6
22.0,24.80,0.670,20.5
22.5,24.80,0.669,20.5
23.0,24.80,0.668,20.4
23.5,24.80,0.668,20.4
24.0,24.80,0.668,20.4

"日期: 2021/6/18, 空调: AC_S_009 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.80,0.000,0.0
1.5,24.31,0.051,1.5
2.0,24.80,1.091,33.4
2.5,24.80,1.090,33.3
3.0,24.80,1.089,33.3
3.5,24.80,1.089,33.3
4.0,24.80,1.088,33.3
4.5,24.80,1.088,33.3
5.0,24.80,1.087,33.2
5.5,24.80,1.037,31.7
6.0,24.80,0.988,30.2
6.5,24.80,0.938,28.7
7.0,24.80,0.889,27.2
7.5,24.80,0.839,25.7
8.0,24.80,0.790,24.1
8.5,24.80,0.763,23.3
9.0,24.80,0.737,22.5
9.5,24.80,0.710,21.7
10.0,24.80,0.684,20.9
10.5,24.80,0.657,20.1
11.0,24.80,0.465,14.2
11.5,24.80,0.457,14.0
12.0,24.80,0.631,19.3
12.5,24.80,0.632,19.3
13.0,24.80,0.634,19.4
13.5,24.80,0.635,19.4
14.0,24.80,0.637,19.5
14.5,24.80,0.638,19.5
15.0,24.80,0.640,19.6
15.5,24.80,0.639,19.5
16.0,24.80,0.450,13.8
16.5,24.80,0.447,13.7
17.0,24.80,0.445,13.6
17.5,24.80,0.442,13.5
18.0,24.80,0.440,13.5
18.5,24.80,0.438,13.4
19.0,24.80,0.435,13.3
19.5,24.80,0.482,14.8
20.0,24.80,0.530,16.2
20.5,24.80,0.577,17.6
21.0,24.80,0.624,19.1
21.5,24.80,0.671,20.5
22.0,24.80,0.718,22.0
22.5,24.80,0.780,23.9
23.0,24.80,0.842,25.8
23.5,24.80,0.904,27.7
24.0,24.80,0.904,27.7

"日期: 2021/6/19, 空调: AC_S_009 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.88,0.000,0.0
1.5,24.37,0.148,4.5
2.0,24.80,1.075,32.9
2.5,24.80,1.134,34.7
3.0,24.80,1.193,36.5
3.5,24.80,1.252,38.3
4.0,24.80,1.311,40.1
4.5,24.80,1.369,41.9
5.0,24.80,1.428,43.7
5.5,24.80,1.346,41.2
6.0,24.80,1.263,38.6
6.5,24.80,1.181,36.1
7.0,24.80,1.098,33.6
7.5,24.80,1.016,31.1
8.0,24.80,0.933,28.5
8.5,24.80,0.895,27.4
9.0,24.80,0.857,26.2
9.5,24.80,0.818,25.0
10.0,24.80,0.780,23.8
10.5,24.80,0.741,22.7
11.0,24.80,0.637,19.5
11.5,24.80,0.636,19.4
12.0,24.80,0.703,21.5
12.5,24.80,0.673,20.6
13.0,24.80,0.642,19.6
13.5,24.80,0.612,18.7
14.0,24.80,0.582,17.8
14.5,24.80,0.551,16.9
15.0,24.80,0.521,15.9
15.5,24.80,0.509,15.6
16.0,24.80,0.635,19.4
16.5,24.80,0.602,18.4
17.0,24.80,0.569,17.4
17.5,24.80,0.536,16.4
18.0,24.80,0.503,15.4
18.5,24.80,0.470,14.4
19.0,24.80,0.437,13.4
19.5,24.80,0.476,14.6
20.0,24.80,0.514,15.7
20.5,24.80,0.553,16.9
21.0,24.80,0.591,18.1
21.5,24.80,0.630,19.3
22.0,24.80,0.668,20.4
22.5,24.80,0.736,22.5
23.0,24.80,0.804,24.6
23.5,24.80,0.872,26.7
24.0,24.80,0.872,26.7

"日期: 2021/6/2, 空调: AC_S_009 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.52,0.000,0.0
1.5,23.76,0.000,0.0
2.0,24.01,0.000,0.0
2.5,24.27,0.000,0.0
3.0,24.51,0.000,0.0
3.5,24.75,0.383,11.7
4.0,24.80,0.492,15.0
4.5,24.80,0.503,15.4
5.0,24.80,0.513,15.7
5.5,24.80,0.526,16.1
6.0,24.80,0.538,16.5
6.5,24.80,0.550,16.8
7.0,24.80,0.563,17.2
7.5,24.80,0.575,17.6
8.0,24.80,0.588,18.0
8.5,24.80,0.594,18.2
9.0,24.80,0.601,18.4
9.5,24.80,0.608,18.6
10.0,24.80,0.615,18.8
10.5,24.80,0.622,19.0
11.0,24.80,0.000,0.0
11.5,24.76,0.000,0.0
12.0,24.73,0.489,14.9
12.5,24.80,0.592,18.1
13.0,24.80,0.556,17.0
13.5,24.80,0.519,15.9
14.0,24.80,0.483,14.8
14.5,24.80,0.446,13.7
15.0,24.80,0.410,12.5
15.5,24.80,0.408,12.5
16.0,24.80,0.000,0.0
16.5,24.78,0.000,0.0
17.0,24.76,0.000,0.0
17.5,24.73,0.000,0.0
18.0,24.70,0.000,0.0
18.5,24.66,0.000,0.0
19.0,24.62,0.000,0.0
19.5,24.57,0.000,0.0
20.0,24.54,0.000,0.0
20.5,24.54,0.000,0.0
21.0,24.55,0.000,0.0
21.5,24.58,0.000,0.0
22.0,24.63,0.000,0.0
22.5,24.69,0.000,0.0
23.0,24.78,0.179,5.5
23.5,24.80,0.281,8.6
24.0,24.80,0.281,8.6

"日期: 2021/6/20, 空调: AC_S_009 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.81,0.000,0.0
1.5,24.28,0.000,0.0
2.0,24.75,0.893,27.3
2.5,24.80,1.049,32.1
3.0,24.80,1.113,34.0
3.5,24.80,1.177,36.0
4.0,24.80,1.241,37.9
4.5,24.80,1.305,39.9
5.0,24.80,1.369,41.9
5.5,24.80,1.297,39.7
6.0,24.80,1.226,37.5
6.5,24.80,1.154,35.3
7.0,24.80,1.083,33.1
7.5,24.80,1.011,30.9
8.0,24.80,0.940,28.7
8.5,24.80,0.915,28.0
9.0,24.80,0.890,27.2
9.5,24.80,0.865,26.5
10.0,24.80,0.841,25.7
10.5,24.80,0.816,25.0
11.0,24.80,0.471,14.4
11.5,24.80,0.458,14.0
12.0,24.80,0.791,24.2
12.5,24.80,0.780,23.9
13.0,24.80,0.769,23.5
13.5,24.80,0.758,23.2
14.0,24.80,0.747,22.9
14.5,24.80,0.736,22.5
15.0,24.80,0.725,22.2
15.5,24.80,0.702,21.5
16.0,24.80,0.445,13.6
16.5,24.80,0.464,14.2
17.0,24.80,0.482,14.8
17.5,24.80,0.501,15.3
18.0,24.80,0.519,15.9
18.5,24.80,0.538,16.5
19.0,24.80,0.557,17.0
19.5,24.80,0.582,17.8
20.0,24.80,0.608,18.6
20.5,24.80,0.633,19.4
21.0,24.80,0.659,20.1
21.5,24.80,0.684,20.9
22.0,24.80,0.710,21.7
22.5,24.80,0.755,23.1
23.0,24.80,0.801,24.5
23.5,24.80,0.847,25.9
24.0,24.80,0.847,25.9

"日期: 2021/6/21, 空调: AC_S_009 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.89,0.000,0.0
1.5,24.39,0.221,6.8
2.0,24.80,1.125,34.4
2.5,24.80,1.112,34.0
3.0,24.80,1.099,33.6
3.5,24.80,1.086,33.2
4.0,24.80,1.073,32.8
4.5,24.80,1.060,32.4
5.0,24.80,1.047,32.0
5.5,24.80,0.937,28.6
6.0,24.80,0.826,25.3
6.5,24.80,0.715,21.9
7.0,24.80,0.605,18.5
7.5,24.80,0.494,15.1
8.0,24.80,0.383,11.7
8.5,24.80,0.412,12.6
9.0,24.80,0.441,13.5
9.5,24.80,0.470,14.4
10.0,24.80,0.499,15.3
10.5,24.80,0.528,16.2
11.0,24.80,0.632,19.3
11.5,24.80,0.608,18.6
12.0,24.80,0.557,17.0
12.5,24.80,0.553,16.9
13.0,24.80,0.549,16.8
13.5,24.80,0.544,16.6
14.0,24.80,0.540,16.5
14.5,24.80,0.536,16.4
15.0,24.80,0.531,16.2
15.5,24.80,0.524,16.0
16.0,24.80,0.585,17.9
16.5,24.80,0.595,18.2
17.0,24.80,0.606,18.5
17.5,24.80,0.616,18.9
18.0,24.80,0.627,19.2
18.5,24.80,0.638,19.5
19.0,24.80,0.648,19.8
19.5,24.80,0.646,19.8
20.0,24.80,0.644,19.7
20.5,24.80,0.642,19.6
21.0,24.80,0.640,19.6
21.5,24.80,0.639,19.5
22.0,24.80,0.637,19.5
22.5,24.80,0.718,22.0
23.0,24.80,0.799,24.4
23.5,24.80,0.881,26.9
24.0,24.80,0.881,26.9

"日期: 2021/6/22, 空调: AC_S_009 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.82,0.000,0.0
1.5,23.85,0.000,0.0
2.0,23.88,0.000,0.0
2.5,23.90,0.000,0.0
3.0,23.97,0.000,0.0
3.5,24.06,0.000,0.0
4.0,24.18,0.000,0.0
4.5,24.34,0.000,0.0
5.0,24.52,0.000,0.0
5.5,24.73,0.269,8.2
6.0,24.80,0.426,13.0
6.5,24.80,0.437,13.4
7.0,24.80,0.447,13.7
7.5,24.80,0.457,14.0
8.0,24.80,0.468,14.3
8.5,24.80,0.389,11.9
9.0,24.80,0.311,9.5
9.5,24.80,0.232,7.1
10.0,24.80,0.154,4.7
10.5,24.80,0.076,2.3
11.0,24.80,0.501,15.3
11.5,24.80,0.493,15.1
12.0,24.80,0.000,0.0
12.5,24.80,0.000,0.0
13.0,24.78,0.000,0.0
13.5,24.76,0.000,0.0
14.0,24.72,0.000,0.0
14.5,24.67,0.000,0.0
15.0,24.62,0.000,0.0
15.5,24.55,0.000,0.0
16.0,24.50,0.000,0.0
16.5,24.75,0.382,11.7
17.0,24.80,0.487,14.9
17.5,24.80,0.488,14.9
18.0,24.80,0.489,15.0
18.5,24.80,0.490,15.0
19.0,24.80,0.491,15.0
19.5,24.80,0.401,12.3
20.0,24.80,0.310,9.5
20.5,24.80,0.220,6.7
21.0,24.80,0.130,4.0
21.5,24.80,0.040,1.2
22.0,24.80,0.000,0.0
22.5,24.78,0.000,0.0
23.0,24.75,0.000,0.0
23.5,24.73,0.000,0.0
24.0,24.71,0.000,0.0

"日期: 2021/6/23, 空调: AC_S_009 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.54,0.000,0.0
1.5,23.79,0.000,0.0
2.0,24.03,0.000,0.0
2.5,24.28,0.000,0.0
3.0,24.50,0.000,0.0
3.5,24.70,0.146,4.5
4.0,24.80,0.322,9.9
4.5,24.80,0.294,9.0
5.0,24.80,0.266,8.1
5.5,24.80,0.214,6.6
6.0,24.80,0.162,5.0
6.5,24.80,0.110,3.4
7.0,24.80,0.058,1.8
7.5,24.80,0.006,0.2
8.0,24.80,0.000,0.0
8.5,24.78,0.000,0.0
9.0,24.75,0.000,0.0
9.5,24.73,0.000,0.0
10.0,24.70,0.000,0.0
10.5,24.67,0.000,0.0
11.0,24.63,0.000,0.0
11.5,24.62,0.000,0.0
12.0,24.62,0.000,0.0
12.5,24.59,0.000,0.0
13.0,24.55,0.000,0.0
13.5,24.50,0.000,0.0
14.0,24.45,0.000,0.0
14.5,24.40,0.000,0.0
15.0,24.34,0.000,0.0
15.5,24.28,0.000,0.0
16.0,24.24,0.000,0.0
16.5,24.28,0.000,0.0
17.0,24.32,0.000,0.0
17.5,24.36,0.000,0.0
18.0,24.41,0.000,0.0
18.5,24.46,0.000,0.0
19.0,24.52,0.000,0.0
19.5,24.57,0.000,0.0
20.0,24.63,0.000,0.0
20.5,24.70,0.000,0.0
21.0,24.77,0.106,3.2
21.5,24.80,0.180,5.5
22.0,24.80,0.199,6.1
22.5,24.80,0.238,7.3
23.0,24.80,0.278,8.5
23.5,24.80,0.317,9.7
24.0,24.80,0.317,9.7

"日期: 2021/6/24, 空调: AC_S_009 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.60,0.000,0.0
2.0,23.65,0.000,0.0
2.5,23.68,0.000,0.0
3.0,23.73,0.000,0.0
3.5,23.78,0.000,0.0
4.0,23.85,0.000,0.0
4.5,23.93,0.000,0.0
5.0,24.01,0.000,0.0
5.5,24.10,0.000,0.0
6.0,24.19,0.000,0.0
6.5,24.27,0.000,0.0
7.0,24.34,0.000,0.0
7.5,24.41,0.000,0.0
8.0,24.47,0.000,0.0
8.5,24.53,0.000,0.0
9.0,24.59,0.000,0.0
9.5,24.65,0.000,0.0
10.0,24.71,0.000,0.0
10.5,24.77,0.056,1.7
11.0,24.80,0.000,0.0
11.5,24.80,0.027,0.8
12.0,24.80,0.132,4.0
12.5,24.80,0.102,3.1
13.0,24.80,0.072,2.2
13.5,24.80,0.042,1.3
14.0,24.80,0.012,0.4
14.5,24.80,0.000,0.0
15.0,24.79,0.000,0.0
15.5,24.77,0.000,0.0
16.0,24.74,0.000,0.0
16.5,24.78,0.013,0.4
17.0,24.80,0.009,0.3
