AC_M_021 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_M_021 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
10.5,25.80,0.442,10.9
11.0,25.80,0.000,0.0
11.5,25.79,0.000,0.0
12.0,25.78,0.309,7.7
12.5,25.80,0.389,9.6
13.0,25.80,0.355,8.8
13.5,25.80,0.321,7.9
14.0,25.80,0.287,7.1
14.5,25.80,0.253,6.3
15.0,25.80,0.219,5.4
15.5,25.80,0.251,6.2
16.0,25.80,0.000,0.0
16.5,25.78,0.000,0.0
17.0,25.76,0.000,0.0
17.5,25.74,0.000,0.0
18.0,25.73,0.000,0.0
18.5,25.72,0.000,0.0
19.0,25.72,0.000,0.0
19.5,25.72,0.000,0.0
20.0,25.73,0.000,0.0
20.5,25.75,0.000,0.0
21.0,25.78,0.094,2.3
21.5,25.80,0.237,5.9
22.0,25.80,0.287,7.1
22.5,25.80,0.336,8.3
23.0,25.80,0.385,9.5
23.5,25.80,0.434,10.8
24.0,25.80,0.434,10.8

"日期: 2021/6/14, 空调: AC_M_021 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.64,0.000,0.0
1.5,23.83,0.000,0.0
2.0,24.02,0.000,0.0
2.5,24.21,0.000,0.0
3.0,24.40,0.000,0.0
3.5,24.59,0.000,0.0
4.0,24.77,0.000,0.0
4.5,24.95,0.000,0.0
5.0,25.12,0.000,0.0
5.5,25.30,0.000,0.0
6.0,25.46,0.000,0.0
6.5,25.62,0.000,0.0
7.0,25.77,0.589,14.6
7.5,25.80,0.705,17.5
8.0,25.80,0.694,17.2
8.5,25.80,0.624,15.4
9.0,25.80,0.553,13.7
9.5,25.80,0.482,11.9
10.0,25.80,0.411,10.2
10.5,25.80,0.341,8.4
11.0,25.80,0.349,8.6
11.5,25.80,0.382,9.5
12.0,25.80,0.270,6.7
12.5,25.80,0.272,6.7
13.0,25.80,0.274,6.8
13.5,25.80,0.276,6.8
14.0,25.80,0.278,6.9
14.5,25.80,0.280,6.9
15.0,25.80,0.282,7.0
15.5,25.80,0.264,6.5
16.0,25.80,0.415,10.3
16.5,25.80,0.386,9.6
17.0,25.80,0.358,8.9
17.5,25.80,0.329,8.1
18.0,25.80,0.301,7.4
18.5,25.80,0.272,6.7
19.0,25.80,0.244,6.0
19.5,25.80,0.280,6.9
20.0,25.80,0.316,7.8
20.5,25.80,0.352,8.7
21.0,25.80,0.388,9.6
21.5,25.80,0.424,10.5
22.0,25.80,0.461,11.4
22.5,25.80,0.496,12.3
23.0,25.80,0.531,13.1
23.5,25.80,0.566,14.0
24.0,25.80,0.566,14.0

"日期: 2021/6/15, 空调: AC_M_021 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.62,0.000,0.0
1.5,23.79,0.000,0.0
2.0,23.96,0.000,0.0
2.5,24.13,0.000,0.0
3.0,24.28,0.000,0.0
3.5,24.44,0.000,0.0
4.0,24.58,0.000,0.0
4.5,24.72,0.000,0.0
5.0,24.84,0.000,0.0
5.5,24.97,0.000,0.0
6.0,25.10,0.000,0.0
6.5,25.24,0.000,0.0
7.0,25.39,0.000,0.0
7.5,25.54,0.000,0.0
8.0,25.71,0.403,10.0
8.5,25.80,0.784,19.4
9.0,25.80,0.720,17.8
9.5,25.80,0.655,16.2
10.0,25.80,0.591,14.6
10.5,25.80,0.526,13.0
11.0,25.80,0.210,5.2
11.5,25.80,0.192,4.7
12.0,25.80,0.461,11.4
12.5,25.80,0.455,11.3
13.0,25.80,0.449,11.1
13.5,25.80,0.443,11.0
14.0,25.80,0.436,10.8
14.5,25.80,0.430,10.6
15.0,25.80,0.424,10.5
15.5,25.80,0.418,10.3
16.0,25.80,0.174,4.3
16.5,25.80,0.189,4.7
17.0,25.80,0.204,5.0
17.5,25.80,0.219,5.4
18.0,25.80,0.234,5.8
18.5,25.80,0.249,6.2
19.0,25.80,0.264,6.5
19.5,25.80,0.289,7.2
20.0,25.80,0.314,7.8
20.5,25.80,0.338,8.4
21.0,25.80,0.363,9.0
21.5,25.80,0.387,9.6
22.0,25.80,0.412,10.2
22.5,25.80,0.433,10.7
23.0,25.80,0.454,11.2
23.5,25.80,0.474,11.7
24.0,25.80,0.474,11.7

"日期: 2021/6/16, 空调: AC_M_021 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.66,0.000,0.0
1.5,23.89,0.000,0.0
2.0,24.11,0.000,0.0
2.5,24.33,0.000,0.0
3.0,24.55,0.000,0.0
3.5,24.76,0.000,0.0
4.0,24.98,0.000,0.0
4.5,25.19,0.000,0.0
5.0,25.40,0.000,0.0
5.5,25.60,0.035,0.9
6.0,25.80,0.989,24.5
6.5,25.80,0.998,24.7
7.0,25.80,1.008,25.0
7.5,25.80,1.018,25.2
8.0,25.80,1.027,25.4
8.5,25.80,0.965,23.9
9.0,25.80,0.902,22.3
9.5,25.80,0.840,20.8
10.0,25.80,0.777,19.2
10.5,25.80,0.715,17.7
11.0,25.80,0.400,9.9
11.5,25.80,0.394,9.7
12.0,25.80,0.652,16.1
12.5,25.80,0.630,15.6
13.0,25.80,0.607,15.0
13.5,25.80,0.585,14.5
14.0,25.80,0.563,13.9
14.5,25.80,0.540,13.4
15.0,25.80,0.518,12.8
15.5,25.80,0.487,12.0
16.0,25.80,0.388,9.6
16.5,25.80,0.396,9.8
17.0,25.80,0.405,10.0
17.5,25.80,0.414,10.2
18.0,25.80,0.422,10.5
18.5,25.80,0.431,10.7
19.0,25.80,0.440,10.9
19.5,25.80,0.494,12.2
20.0,25.80,0.548,13.6
20.5,25.80,0.603,14.9
21.0,25.80,0.657,16.3
21.5,25.80,0.711,17.6
22.0,25.80,0.765,18.9
22.5,25.80,0.775,19.2
23.0,25.80,0.785,19.4
23.5,25.80,0.795,19.7
24.0,25.80,0.795,19.7

"日期: 2021/6/17, 空调: AC_M_021 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.66,0.000,0.0
1.5,23.86,0.000,0.0
2.0,24.06,0.000,0.0
2.5,24.25,0.000,0.0
3.0,24.46,0.000,0.0
3.5,24.68,0.000,0.0
4.0,24.92,0.000,0.0
4.5,25.18,0.000,0.0
5.0,25.45,0.000,0.0
5.5,25.73,0.969,24.0
6.0,25.80,1.239,30.7
6.5,25.80,1.175,29.1
7.0,25.80,1.112,27.5
7.5,25.80,1.048,25.9
8.0,25.80,0.985,24.4
8.5,25.80,0.918,22.7
9.0,25.80,0.851,21.1
9.5,25.80,0.783,19.4
10.0,25.80,0.716,17.7
10.5,25.80,0.649,16.1
11.0,25.80,0.393,9.7
11.5,25.80,0.361,8.9
12.0,25.80,0.582,14.4
12.5,25.80,0.561,13.9
13.0,25.80,0.540,13.4
13.5,25.80,0.519,12.9
14.0,25.80,0.499,12.3
14.5,25.80,0.478,11.8
15.0,25.80,0.457,11.3
15.5,25.80,0.447,11.1
16.0,25.80,0.330,8.2
16.5,25.80,0.351,8.7
17.0,25.80,0.372,9.2
17.5,25.80,0.393,9.7
18.0,25.80,0.414,10.2
18.5,25.80,0.435,10.8
19.0,25.80,0.456,11.3
19.5,25.80,0.492,12.2
20.0,25.80,0.528,13.1
20.5,25.80,0.564,14.0
21.0,25.80,0.601,14.9
21.5,25.80,0.637,15.8
22.0,25.80,0.673,16.7
22.5,25.80,0.672,16.6
23.0,25.80,0.671,16.6
23.5,25.80,0.670,16.6
24.0,25.80,0.670,16.6

"日期: 2021/6/18, 空调: AC_M_021 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.66,0.000,0.0
1.5,23.94,0.000,0.0
2.0,24.22,0.000,0.0
2.5,24.51,0.000,0.0
3.0,24.80,0.000,0.0
3.5,25.07,0.000,0.0
4.0,25.33,0.000,0.0
4.5,25.58,0.152,3.8
5.0,25.80,1.193,29.5
5.5,25.80,1.131,28.0
6.0,25.80,1.069,26.5
6.5,25.80,1.007,24.9
7.0,25.80,0.946,23.4
7.5,25.80,0.884,21.9
8.0,25.80,0.822,20.3
8.5,25.80,0.789,19.5
9.0,25.80,0.756,18.7
9.5,25.80,0.723,17.9
10.0,25.80,0.690,17.1
10.5,25.80,0.657,16.3
11.0,25.80,0.418,10.3
11.5,25.80,0.408,10.1
12.0,25.80,0.624,15.5
12.5,25.80,0.626,15.5
13.0,25.80,0.628,15.5
13.5,25.80,0.630,15.6
14.0,25.80,0.631,15.6
14.5,25.80,0.633,15.7
15.0,25.80,0.635,15.7
15.5,25.80,0.634,15.7
16.0,25.80,0.398,9.9
16.5,25.80,0.395,9.8
17.0,25.80,0.392,9.7
17.5,25.80,0.389,9.6
18.0,25.80,0.386,9.6
18.5,25.80,0.383,9.5
19.0,25.80,0.380,9.4
19.5,25.80,0.439,10.9
20.0,25.80,0.498,12.3
20.5,25.80,0.557,13.8
21.0,25.80,0.616,15.2
21.5,25.80,0.674,16.7
22.0,25.80,0.733,18.1
22.5,25.80,0.810,20.1
23.0,25.80,0.888,22.0
23.5,25.80,0.965,23.9
24.0,25.80,0.965,23.9

"日期: 2021/6/19, 空调: AC_M_021 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.70,0.000,0.0
1.5,23.97,0.000,0.0
2.0,24.25,0.000,0.0
2.5,24.54,0.000,0.0
3.0,24.83,0.000,0.0
3.5,25.12,0.000,0.0
4.0,25.43,0.000,0.0
4.5,25.73,1.217,30.1
5.0,25.80,1.618,40.1
5.5,25.80,1.515,37.5
6.0,25.80,1.412,35.0
6.5,25.80,1.310,32.4
7.0,25.80,1.207,29.9
7.5,25.80,1.104,27.3
8.0,25.80,1.001,24.8
8.5,25.80,0.953,23.6
9.0,25.80,0.905,22.4
9.5,25.80,0.858,21.2
10.0,25.80,0.810,20.0
10.5,25.80,0.762,18.9
11.0,25.80,0.631,15.6
11.5,25.80,0.631,15.6
12.0,25.80,0.714,17.7
12.5,25.80,0.676,16.7
13.0,25.80,0.639,15.8
13.5,25.80,0.601,14.9
14.0,25.80,0.563,13.9
14.5,25.80,0.525,13.0
15.0,25.80,0.488,12.1
15.5,25.80,0.472,11.7
16.0,25.80,0.630,15.6
16.5,25.80,0.589,14.6
17.0,25.80,0.547,13.6
17.5,25.80,0.506,12.5
18.0,25.80,0.465,11.5
18.5,25.80,0.424,10.5
19.0,25.80,0.383,9.5
19.5,25.80,0.431,10.7
20.0,25.80,0.479,11.9
20.5,25.80,0.527,13.0
21.0,25.80,0.575,14.2
21.5,25.80,0.623,15.4
22.0,25.80,0.671,16.6
22.5,25.80,0.755,18.7
23.0,25.80,0.840,20.8
23.5,25.80,0.924,22.9
24.0,25.80,0.924,22.9

"日期: 2021/6/2, 空调: AC_M_021 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.51,0.000,0.0
1.5,23.64,0.000,0.0
2.0,23.77,0.000,0.0
2.5,23.92,0.000,0.0
3.0,24.06,0.000,0.0
3.5,24.20,0.000,0.0
4.0,24.34,0.000,0.0
4.5,24.48,0.000,0.0
5.0,24.62,0.000,0.0
5.5,24.75,0.000,0.0
6.0,24.88,0.000,0.0
6.5,25.02,0.000,0.0
7.0,25.15,0.000,0.0
7.5,25.28,0.000,0.0
8.0,25.40,0.000,0.0
8.5,25.53,0.000,0.0
9.0,25.66,0.000,0.0
9.5,25.78,0.487,12.1
10.0,25.80,0.604,15.0
10.5,25.80,0.613,15.2
11.0,25.80,0.000,0.0
11.5,25.75,0.000,0.0
12.0,25.70,0.131,3.2
12.5,25.80,0.576,14.3
13.0,25.80,0.531,13.1
13.5,25.80,0.485,12.0
14.0,25.80,0.440,10.9
14.5,25.80,0.394,9.8
15.0,25.80,0.349,8.6
15.5,25.80,0.347,8.6
16.0,25.80,0.000,0.0
16.5,25.76,0.000,0.0
17.0,25.71,0.000,0.0
17.5,25.67,0.000,0.0
18.0,25.62,0.000,0.0
18.5,25.57,0.000,0.0
19.0,25.52,0.000,0.0
19.5,25.46,0.000,0.0
20.0,25.42,0.000,0.0
20.5,25.39,0.000,0.0
21.0,25.37,0.000,0.0
21.5,25.36,0.000,0.0
22.0,25.36,0.000,0.0
22.5,25.37,0.000,0.0
23.0,25.39,0.000,0.0
23.5,25.43,0.000,0.0
24.0,25.48,0.000,0.0

"日期: 2021/6/20, 空调: AC_M_021 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.66,0.000,0.0
1.5,23.92,0.000,0.0
2.0,24.19,0.000,0.0
2.5,24.45,0.000,0.0
3.0,24.72,0.000,0.0
3.5,25.00,0.000,0.0
4.0,25.29,0.000,0.0
4.5,25.59,0.426,10.5
5.0,25.80,1.543,38.2
5.5,25.80,1.454,36.0
6.0,25.80,1.365,33.8
6.5,25.80,1.276,31.6
7.0,25.80,1.187,29.4
7.5,25.80,1.098,27.2
8.0,25.80,1.009,25.0
8.5,25.80,0.978,24.2
9.0,25.80,0.947,23.5
9.5,25.80,0.917,22.7
10.0,25.80,0.886,21.9
10.5,25.80,0.855,21.2
11.0,25.80,0.425,10.5
11.5,25.80,0.409,10.1
12.0,25.80,0.824,20.4
12.5,25.80,0.810,20.1
13.0,25.80,0.797,19.7
13.5,25.80,0.783,19.4
14.0,25.80,0.769,19.0
14.5,25.80,0.756,18.7
15.0,25.80,0.742,18.4
15.5,25.80,0.713,17.6
16.0,25.80,0.393,9.7
16.5,25.80,0.416,10.3
17.0,25.80,0.439,10.9
17.5,25.80,0.462,11.4
18.0,25.80,0.485,12.0
18.5,25.80,0.509,12.6
19.0,25.80,0.532,13.2
19.5,25.80,0.563,13.9
20.0,25.80,0.595,14.7
20.5,25.80,0.627,15.5
21.0,25.80,0.659,16.3
21.5,25.80,0.690,17.1
22.0,25.80,0.722,17.9
22.5,25.80,0.780,19.3
23.0,25.80,0.837,20.7
23.5,25.80,0.894,22.1
24.0,25.80,0.894,22.1

"日期: 2021/6/21, 空调: AC_M_021 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.71,0.000,0.0
1.5,23.98,0.000,0.0
2.0,24.27,0.000,0.0
2.5,24.57,0.000,0.0
3.0,24.85,0.000,0.0
3.5,25.12,0.000,0.0
4.0,25.38,0.000,0.0
4.5,25.63,0.351,8.7
5.0,25.80,1.143,28.3
5.5,25.80,1.005,24.9
6.0,25.80,0.867,21.5
6.5,25.80,0.729,18.1
7.0,25.80,0.592,14.6
7.5,25.80,0.454,11.2
8.0,25.80,0.316,7.8
8.5,25.80,0.352,8.7
9.0,25.80,0.388,9.6
9.5,25.80,0.424,10.5
10.0,25.80,0.460,11.4
10.5,25.80,0.496,12.3
11.0,25.80,0.625,15.5
11.5,25.80,0.596,14.8
12.0,25.80,0.532,13.2
12.5,25.80,0.527,13.0
13.0,25.80,0.522,12.9
13.5,25.80,0.516,12.8
14.0,25.80,0.511,12.6
14.5,25.80,0.506,12.5
15.0,25.80,0.500,12.4
15.5,25.80,0.491,12.1
16.0,25.80,0.567,14.0
16.5,25.80,0.580,14.4
17.0,25.80,0.593,14.7
17.5,25.80,0.606,15.0
18.0,25.80,0.619,15.3
18.5,25.80,0.633,15.7
19.0,25.80,0.646,16.0
19.5,25.80,0.643,15.9
20.0,25.80,0.641,15.9
20.5,25.80,0.639,15.8
21.0,25.80,0.636,15.7
21.5,25.80,0.634,15.7
22.0,25.80,0.631,15.6
22.5,25.80,0.733,18.1
23.0,25.80,0.834,20.6
23.5,25.80,0.935,23.2
24.0,25.80,0.935,23.2

"日期: 2021/6/22, 空调: AC_M_021 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.67,0.000,0.0
1.5,23.69,0.000,0.0
2.0,23.71,0.000,0.0
2.5,23.73,0.000,0.0
3.0,23.77,0.000,0.0
3.5,23.83,0.000,0.0
4.0,23.90,0.000,0.0
4.5,23.99,0.000,0.0
5.0,24.10,0.000,0.0
5.5,24.22,0.000,0.0
6.0,24.35,0.000,0.0
6.5,24.47,0.000,0.0
7.0,24.59,0.000,0.0
7.5,24.71,0.000,0.0
8.0,24.82,0.000,0.0
8.5,24.94,0.000,0.0
9.0,25.03,0.000,0.0
9.5,25.10,0.000,0.0
10.0,25.15,0.000,0.0
10.5,25.18,0.000,0.0
11.0,25.18,0.000,0.0
11.5,25.30,0.000,0.0
12.0,25.40,0.000,0.0
12.5,25.38,0.000,0.0
13.0,25.36,0.000,0.0
13.5,25.32,0.000,0.0
14.0,25.29,0.000,0.0
14.5,25.24,0.000,0.0
15.0,25.19,0.000,0.0
15.5,25.14,0.000,0.0
16.0,25.09,0.000,0.0
16.5,25.21,0.000,0.0
17.0,25.31,0.000,0.0
17.5,25.42,0.000,0.0
18.0,25.52,0.000,0.0
18.5,25.62,0.000,0.0
19.0,25.72,0.042,1.0
19.5,25.80,0.337,8.3
20.0,25.80,0.225,5.6
20.5,25.80,0.112,2.8
21.0,25.80,0.000,0.0
21.5,25.80,0.000,0.0
22.0,25.78,0.000,0.0
22.5,25.73,0.000,0.0
23.0,25.69,0.000,0.0
23.5,25.65,0.000,0.0
24.0,25.61,0.000,0.0

"日期: 2021/6/23, 空调: AC_M_021 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.52,0.000,0.0
1.5,23.65,0.000,0.0
2.0,23.79,0.000,0.0
2.5,23.93,0.000,0.0
3.0,24.06,0.000,0.0
3.5,24.18,0.000,0.0
4.0,24.29,0.000,0.0
4.5,24.38,0.000,0.0
5.0,24.47,0.000,0.0
5.5,24.55,0.000,0.0
6.0,24.61,0.000,0.0
6.5,24.66,0.000,0.0
7.0,24.69,0.000,0.0
7.5,24.71,0.000,0.0
8.0,24.71,0.000,0.0
8.5,24.70,0.000,0.0
9.0,24.69,0.000,0.0
9.5,24.68,0.000,0.0
10.0,24.67,0.000,0.0
10.5,24.65,0.000,0.0
11.0,24.63,0.000,0.0
11.5,24.63,0.000,0.0
12.0,24.63,0.000,0.0
12.5,24.61,0.000,0.0
13.0,24.59,0.000,0.0
13.5,24.56,0.000,0.0
14.0,24.53,0.000,0.0
14.5,24.50,0.000,0.0
15.0,24.47,0.000,0.0
15.5,24.43,0.000,0.0
16.0,24.40,0.000,0.0
16.5,24.42,0.000,0.0
17.0,24.44,0.000,0.0
17.5,24.46,0.000,0.0
18.0,24.48,0.000,0.0
18.5,24.50,0.000,0.0
19.0,24.53,0.000,0.0
19.5,24.56,0.000,0.0
20.0,24.59,0.000,0.0
20.5,24.63,0.000,0.0
21.0,24.67,0.000,0.0
21.5,24.72,0.000,0.0
22.0,24.76,0.000,0.0
22.5,24.81,0.000,0.0
23.0,24.87,0.000,0.0
23.5,24.94,0.000,0.0
24.0,25.01,0.000,0.0

"日期: 2021/6/24, 空调: AC_M_021 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.53,0.000,0.0
1.5,23.56,0.000,0.0
2.0,23.58,0.000,0.0
2.5,23.60,0.000,0.0
3.0,23.63,0.000,0.0
3.5,23.66,0.000,0.0
4.0,23.70,0.000,0.0
4.5,23.75,0.000,0.0
5.0,23.80,0.000,0.0
5.5,23.85,0.000,0.0
6.0,23.91,0.000,0.0
6.5,23.96,0.000,0.0
7.0,24.01,0.000,0.0
7.5,24.05,0.000,0.0
8.0,24.10,0.000,0.0
8.5,24.14,0.000,0.0
9.0,24.19,0.000,0.0
9.5,24.23,0.000,0.0
10.0,24.28,0.000,0.0
10.5,24.32,0.000,0.0
11.0,24.37,0.000,0.0
11.5,24.38,0.000,0.0
12.0,24.40,0.000,0.0
12.5,24.45,0.000,0.0
13.0,24.49,0.000,0.0
13.5,24.51,0.000,0.0
14.0,24.53,0.000,0.0
14.5,24.55,0.000,0.0
15.0,24.55,0.000,0.0
15.5,24.55,0.000,0.0
16.0,24.54,0.000,0.0
