AC_S_014 多天功率矩阵
"空调参数: P_rated=2.59kW, T_range=[21.5, 25.5]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.548,0.573,0.488,0.402,0.317,0.231,0.145,0.060,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.048
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.000,0.129,0.742,0.821,0.900,0.888,0.877,0.865,0.854,0.842,0.831,0.751,0.670,0.590,0.510,0.429,0.138,0.137,0.349,0.335,0.321,0.308,0.294,0.280,0.266,0.242,0.135,0.129,0.123,0.117,0.111,0.105,0.099,0.117,0.134,0.151,0.169,0.186,0.203,0.240,0.277,0.314,0.314
2021/6/11,success,0.000,0.000,0.000,0.000,0.000,0.507,0.752,0.754,0.756,0.758,0.764,0.770,0.775,0.781,0.787,0.793,0.716,0.640,0.564,0.488,0.411,0.168,0.144,0.335,0.302,0.269,0.236,0.203,0.170,0.137,0.131,0.119,0.094,0.069,0.044,0.019,0.000,0.000,0.000,0.000,0.039,0.079,0.107,0.135,0.237,0.338,0.440,0.440
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.287,0.334,0.330,0.326,0.257,0.188,0.120,0.051,0.000,0.096,0.107,0.000,0.000,0.000,0.000,0.000,0.020,0.116,0.088,0.101,0.075,0.048,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.344,0.498,0.505,0.492,0.480,0.467,0.454,0.441,0.428,0.415,0.401,0.388,0.375,0.361,0.006,0.000,0.327,0.322,0.297,0.272,0.247,0.222,0.197,0.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.100,0.137,0.174,0.210,0.247,0.283,0.319,0.356,0.356
2021/6/14,success,0.000,0.000,0.000,0.000,0.000,0.000,0.389,0.573,0.583,0.594,0.586,0.578,0.570,0.563,0.555,0.547,0.495,0.443,0.391,0.339,0.286,0.293,0.317,0.234,0.236,0.237,0.239,0.241,0.242,0.244,0.230,0.341,0.320,0.299,0.278,0.257,0.236,0.215,0.242,0.268,0.295,0.322,0.348,0.375,0.401,0.426,0.452,0.452
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.380,0.369,0.418,0.467,0.515,0.564,0.612,0.661,0.613,0.566,0.518,0.471,0.423,0.190,0.177,0.375,0.371,0.366,0.362,0.357,0.352,0.348,0.343,0.164,0.175,0.186,0.197,0.208,0.219,0.230,0.249,0.267,0.285,0.303,0.321,0.339,0.354,0.370,0.385,0.385
2021/6/16,success,0.000,0.000,0.000,0.000,0.000,0.428,0.696,0.714,0.732,0.750,0.757,0.764,0.771,0.778,0.785,0.792,0.746,0.700,0.654,0.608,0.562,0.330,0.326,0.516,0.499,0.483,0.466,0.450,0.434,0.417,0.394,0.321,0.328,0.334,0.340,0.347,0.353,0.360,0.399,0.439,0.479,0.519,0.559,0.599,0.606,0.614,0.621,0.621
2021/6/17,success,0.000,0.000,0.000,0.000,0.000,0.145,0.784,0.870,0.955,1.041,0.994,0.948,0.901,0.854,0.807,0.761,0.711,0.662,0.612,0.563,0.514,0.325,0.302,0.464,0.449,0.433,0.418,0.403,0.387,0.372,0.365,0.279,0.294,0.310,0.325,0.341,0.356,0.371,0.398,0.425,0.451,0.478,0.504,0.531,0.530,0.530,0.529,0.529
2021/6/18,success,0.000,0.000,0.000,0.000,0.604,0.916,0.915,0.915,0.914,0.914,0.868,0.823,0.777,0.732,0.686,0.641,0.617,0.592,0.568,0.544,0.520,0.343,0.336,0.495,0.497,0.498,0.499,0.501,0.502,0.503,0.503,0.329,0.327,0.325,0.322,0.320,0.318,0.316,0.359,0.402,0.446,0.489,0.532,0.575,0.632,0.689,0.746,0.746
