AC_M_013 多天功率矩阵
"空调参数: P_rated=4.66kW, T_range=[21.1, 25.0]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.409,1.090,1.135,0.982,0.828,0.675,0.521,0.367,0.214,0.133,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.209,0.340,0.471,0.471
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.000,0.437,1.437,1.579,1.721,1.700,1.680,1.659,1.638,1.618,1.597,1.453,1.309,1.165,1.021,0.877,0.355,0.352,0.733,0.708,0.683,0.659,0.634,0.609,0.584,0.540,0.349,0.338,0.328,0.317,0.306,0.296,0.285,0.316,0.347,0.378,0.409,0.440,0.471,0.538,0.604,0.670,0.670
2021/6/11,success,0.000,0.000,0.000,0.000,0.000,1.097,1.455,1.459,1.463,1.467,1.477,1.487,1.498,1.508,1.518,1.528,1.392,1.255,1.118,0.981,0.845,0.409,0.365,0.708,0.649,0.589,0.530,0.471,0.412,0.353,0.342,0.321,0.276,0.230,0.185,0.140,0.095,0.050,0.100,0.150,0.200,0.249,0.299,0.349,0.531,0.714,0.896,0.896
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.287,0.714,0.706,0.699,0.691,0.568,0.445,0.321,0.198,0.075,0.310,0.299,0.000,0.000,0.039,0.133,0.194,0.254,0.315,0.265,0.289,0.241,0.193,0.145,0.097,0.049,0.001,0.007,0.013,0.018,0.024,0.030,0.036,0.057,0.078,0.099,0.099
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.909,1.001,1.013,0.990,0.967,0.944,0.921,0.898,0.875,0.851,0.827,0.803,0.779,0.755,0.117,0.067,0.730,0.685,0.640,0.595,0.550,0.505,0.460,0.503,0.018,0.041,0.064,0.087,0.110,0.133,0.156,0.221,0.287,0.353,0.418,0.484,0.550,0.615,0.680,0.745,0.745
2021/6/14,success,0.000,0.000,0.000,0.000,0.000,0.000,0.954,1.134,1.153,1.172,1.158,1.144,1.130,1.116,1.102,1.088,0.994,0.901,0.808,0.714,0.621,0.632,0.675,0.527,0.530,0.533,0.536,0.538,0.541,0.544,0.520,0.718,0.681,0.643,0.606,0.568,0.530,0.493,0.541,0.588,0.636,0.684,0.731,0.779,0.825,0.872,0.918,0.918
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.560,0.788,0.770,0.857,0.944,1.031,1.118,1.205,1.292,1.207,1.121,1.036,0.951,0.866,0.448,0.424,0.780,0.772,0.764,0.755,0.747,0.739,0.730,0.722,0.400,0.420,0.440,0.460,0.480,0.500,0.520,0.553,0.585,0.618,0.650,0.682,0.715,0.742,0.770,0.797,0.797
2021/6/16,success,0.000,0.000,0.000,0.000,0.000,0.970,1.355,1.387,1.419,1.451,1.464,1.477,1.489,1.502,1.515,1.527,1.445,1.362,1.280,1.197,1.115,0.699,0.691,1.032,1.003,0.973,0.944,0.914,0.885,0.855,0.814,0.683,0.694,0.706,0.717,0.729,0.740,0.752,0.823,0.895,0.967,1.038,1.110,1.182,1.194,1.207,1.220,1.220
2021/6/17,success,0.000,0.000,0.000,0.000,0.000,0.440,1.513,1.667,1.820,1.974,1.890,1.806,1.723,1.639,1.555,1.471,1.383,1.294,1.205,1.117,1.028,0.690,0.648,0.939,0.912,0.884,0.857,0.829,0.802,0.774,0.761,0.607,0.635,0.662,0.690,0.718,0.745,0.773,0.821,0.869,0.916,0.964,1.012,1.059,1.058,1.057,1.056,1.056
2021/6/18,success,0.000,0.000,0.000,0.000,1.227,1.750,1.749,1.748,1.747,1.746,1.664,1.583,1.501,1.420,1.338,1.256,1.213,1.169,1.126,1.082,1.039,0.723,0.710,0.995,0.998,1.000,1.002,1.005,1.007,1.009,1.008,0.697,0.693,0.689,0.685,0.681,0.677,0.673,0.751,0.829,0.906,0.984,1.061,1.139,1.241,1.343,1.445,1.445
