AC_S_053 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_S_053 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.71,0.000,0.0
1.5,24.09,0.000,0.0
2.0,24.49,1.015,39.1
2.5,24.50,1.032,39.7
3.0,24.50,1.035,39.8
3.5,24.50,1.038,39.9
4.0,24.50,1.040,40.0
4.5,24.50,1.043,40.1
5.0,24.50,1.046,40.2
5.5,24.50,1.052,40.5
6.0,24.50,1.059,40.7
6.5,24.50,1.066,41.0
7.0,24.50,1.073,41.3
7.5,24.50,1.080,41.5
8.0,24.50,1.087,41.8
8.5,24.50,0.996,38.3
9.0,24.50,0.905,34.8
9.5,24.50,0.814,31.3
10.0,24.50,0.723,27.8
10.5,24.50,0.632,24.3
11.0,24.50,0.342,13.2
11.5,24.50,0.313,12.0
12.0,24.50,0.541,20.8
12.5,24.50,0.502,19.3
13.0,24.50,0.463,17.8
13.5,24.50,0.423,16.3
14.0,24.50,0.384,14.8
14.5,24.50,0.345,13.3
15.0,24.50,0.305,11.7
15.5,24.50,0.298,11.5
16.0,24.50,0.284,10.9
16.5,24.50,0.254,9.8
17.0,24.50,0.224,8.6
17.5,24.50,0.194,7.5
18.0,24.50,0.164,6.3
18.5,24.50,0.134,5.2
19.0,24.50,0.104,4.0
19.5,24.50,0.137,5.3
20.0,24.50,0.170,6.6
20.5,24.50,0.204,7.8
21.0,24.50,0.237,9.1
21.5,24.50,0.270,10.4
22.0,24.50,0.303,11.7
22.5,24.50,0.424,16.3
23.0,24.50,0.545,21.0
23.5,24.50,0.666,25.6
24.0,24.50,0.666,25.6

"日期: 2021/6/12, 空调: AC_S_053 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.68,0.000,0.0
1.5,23.79,0.000,0.0
2.0,23.90,0.000,0.0
2.5,24.01,0.000,0.0
3.0,24.14,0.000,0.0
3.5,24.29,0.000,0.0
4.0,24.46,0.337,13.0
4.5,24.50,0.497,19.1
5.0,24.50,0.560,21.5
5.5,24.50,0.555,21.4
6.0,24.50,0.550,21.2
6.5,24.50,0.545,21.0
7.0,24.50,0.540,20.8
7.5,24.50,0.535,20.6
8.0,24.50,0.530,20.4
8.5,24.50,0.448,17.2
9.0,24.50,0.366,14.1
9.5,24.50,0.284,10.9
10.0,24.50,0.203,7.8
10.5,24.50,0.121,4.6
11.0,24.50,0.277,10.7
11.5,24.50,0.270,10.4
12.0,24.50,0.039,1.5
12.5,24.50,0.079,3.0
13.0,24.50,0.119,4.6
13.5,24.50,0.159,6.1
14.0,24.50,0.200,7.7
14.5,24.50,0.240,9.2
15.0,24.50,0.280,10.8
15.5,24.50,0.247,9.5
16.0,24.50,0.263,10.1
16.5,24.50,0.231,8.9
17.0,24.50,0.199,7.7
17.5,24.50,0.167,6.4
18.0,24.50,0.135,5.2
18.5,24.50,0.104,4.0
19.0,24.50,0.072,2.8
19.5,24.50,0.076,2.9
20.0,24.50,0.079,3.1
20.5,24.50,0.083,3.2
21.0,24.50,0.087,3.3
21.5,24.50,0.091,3.5
22.0,24.50,0.095,3.6
22.5,24.50,0.109,4.2
23.0,24.50,0.123,4.7
23.5,24.50,0.137,5.3
24.0,24.50,0.137,5.3

"日期: 2021/6/13, 空调: AC_S_053 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.64,0.000,0.0
1.5,23.94,0.000,0.0
2.0,24.25,0.123,4.7
2.5,24.50,0.703,27.1
3.0,24.50,0.711,27.4
3.5,24.50,0.720,27.7
4.0,24.50,0.728,28.0
4.5,24.50,0.736,28.3
5.0,24.50,0.744,28.6
5.5,24.50,0.729,28.0
6.0,24.50,0.714,27.4
6.5,24.50,0.698,26.9
7.0,24.50,0.683,26.3
7.5,24.50,0.668,25.7
8.0,24.50,0.653,25.1
8.5,24.50,0.637,24.5
9.0,24.50,0.620,23.9
9.5,24.50,0.604,23.2
10.0,24.50,0.588,22.6
10.5,24.50,0.572,22.0
11.0,24.50,0.149,5.7
11.5,24.50,0.116,4.5
12.0,24.50,0.556,21.4
12.5,24.50,0.526,20.2
13.0,24.50,0.496,19.1
13.5,24.50,0.466,17.9
14.0,24.50,0.436,16.8
14.5,24.50,0.406,15.6
15.0,24.50,0.376,14.5
15.5,24.50,0.405,15.6
16.0,24.50,0.083,3.2
16.5,24.50,0.098,3.8
17.0,24.50,0.113,4.4
17.5,24.50,0.129,4.9
18.0,24.50,0.144,5.5
18.5,24.50,0.159,6.1
19.0,24.50,0.174,6.7
19.5,24.50,0.218,8.4
20.0,24.50,0.262,10.1
20.5,24.50,0.305,11.7
21.0,24.50,0.349,13.4
21.5,24.50,0.393,15.1
22.0,24.50,0.436,16.8
22.5,24.50,0.479,18.4
23.0,24.50,0.523,20.1
23.5,24.50,0.566,21.8
24.0,24.50,0.566,21.8

"日期: 2021/6/14, 空调: AC_S_053 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.75,0.000,0.0
1.5,24.09,0.000,0.0
2.0,24.43,0.611,23.5
2.5,24.50,0.786,30.2
3.0,24.50,0.799,30.7
3.5,24.50,0.812,31.2
4.0,24.50,0.824,31.7
4.5,24.50,0.837,32.2
5.0,24.50,0.850,32.7
5.5,24.50,0.840,32.3
6.0,24.50,0.831,32.0
6.5,24.50,0.822,31.6
7.0,24.50,0.812,31.2
7.5,24.50,0.803,30.9
8.0,24.50,0.794,30.5
8.5,24.50,0.732,28.1
9.0,24.50,0.670,25.8
9.5,24.50,0.608,23.4
10.0,24.50,0.546,21.0
10.5,24.50,0.483,18.6
11.0,24.50,0.491,18.9
11.5,24.50,0.520,20.0
12.0,24.50,0.421,16.2
12.5,24.50,0.423,16.3
13.0,24.50,0.425,16.3
13.5,24.50,0.427,16.4
14.0,24.50,0.429,16.5
14.5,24.50,0.431,16.6
15.0,24.50,0.432,16.6
15.5,24.50,0.416,16.0
16.0,24.50,0.548,21.1
16.5,24.50,0.523,20.1
17.0,24.50,0.498,19.2
17.5,24.50,0.473,18.2
18.0,24.50,0.448,17.2
18.5,24.50,0.423,16.3
19.0,24.50,0.398,15.3
19.5,24.50,0.430,16.5
20.0,24.50,0.462,17.8
20.5,24.50,0.494,19.0
21.0,24.50,0.525,20.2
21.5,24.50,0.557,21.4
22.0,24.50,0.589,22.6
22.5,24.50,0.619,23.8
23.0,24.50,0.650,25.0
23.5,24.50,0.681,26.2
24.0,24.50,0.681,26.2

"日期: 2021/6/15, 空调: AC_S_053 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.72,0.000,0.0
1.5,24.02,0.000,0.0
2.0,24.32,0.248,9.5
2.5,24.50,0.643,24.7
3.0,24.50,0.631,24.3
3.5,24.50,0.619,23.8
4.0,24.50,0.607,23.3
4.5,24.50,0.595,22.9
5.0,24.50,0.582,22.4
5.5,24.50,0.640,24.6
6.0,24.50,0.698,26.8
6.5,24.50,0.756,29.1
7.0,24.50,0.814,31.3
7.5,24.50,0.872,33.5
8.0,24.50,0.930,35.8
8.5,24.50,0.873,33.6
9.0,24.50,0.816,31.4
9.5,24.50,0.759,29.2
10.0,24.50,0.703,27.0
10.5,24.50,0.646,24.9
11.0,24.50,0.369,14.2
11.5,24.50,0.353,13.6
12.0,24.50,0.589,22.7
12.5,24.50,0.584,22.5
13.0,24.50,0.578,22.2
13.5,24.50,0.573,22.0
14.0,24.50,0.567,21.8
14.5,24.50,0.562,21.6
15.0,24.50,0.556,21.4
15.5,24.50,0.551,21.2
16.0,24.50,0.337,13.0
16.5,24.50,0.350,13.5
17.0,24.50,0.364,14.0
17.5,24.50,0.377,14.5
18.0,24.50,0.390,15.0
18.5,24.50,0.403,15.5
19.0,24.50,0.417,16.0
19.5,24.50,0.438,16.9
20.0,24.50,0.460,17.7
20.5,24.50,0.481,18.5
21.0,24.50,0.503,19.3
21.5,24.50,0.524,20.2
22.0,24.50,0.546,21.0
22.5,24.50,0.564,21.7
23.0,24.50,0.583,22.4
23.5,24.50,0.601,23.1
24.0,24.50,0.601,23.1

"日期: 2021/6/16, 空调: AC_S_053 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.79,0.000,0.0
1.5,24.20,0.221,8.5
2.0,24.50,0.907,34.9
2.5,24.50,0.929,35.7
3.0,24.50,0.950,36.5
3.5,24.50,0.971,37.4
4.0,24.50,0.993,38.2
4.5,24.50,1.014,39.0
5.0,24.50,1.035,39.8
5.5,24.50,1.044,40.1
6.0,24.50,1.052,40.5
6.5,24.50,1.061,40.8
7.0,24.50,1.069,41.1
7.5,24.50,1.077,41.4
8.0,24.50,1.086,41.8
8.5,24.50,1.031,39.7
9.0,24.50,0.976,37.5
9.5,24.50,0.921,35.4
10.0,24.50,0.866,33.3
10.5,24.50,0.812,31.2
11.0,24.50,0.535,20.6
11.5,24.50,0.530,20.4
12.0,24.50,0.757,29.1
12.5,24.50,0.737,28.4
13.0,24.50,0.718,27.6
13.5,24.50,0.698,26.8
14.0,24.50,0.678,26.1
14.5,24.50,0.659,25.3
15.0,24.50,0.639,24.6
15.5,24.50,0.612,23.5
16.0,24.50,0.525,20.2
16.5,24.50,0.532,20.5
17.0,24.50,0.540,20.8
17.5,24.50,0.548,21.1
18.0,24.50,0.555,21.4
18.5,24.50,0.563,21.6
19.0,24.50,0.571,21.9
19.5,24.50,0.618,23.8
20.0,24.50,0.666,25.6
20.5,24.50,0.713,27.4
21.0,24.50,0.761,29.3
21.5,24.50,0.809,31.1
22.0,24.50,0.856,32.9
22.5,24.50,0.865,33.3
23.0,24.50,0.873,33.6
23.5,24.50,0.882,33.9
24.0,24.50,0.882,33.9

"日期: 2021/6/17, 空调: AC_S_053 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.79,0.000,0.0
1.5,24.16,0.000,0.0
2.0,24.50,0.766,29.5
2.5,24.50,0.872,33.5
3.0,24.50,0.974,37.5
3.5,24.50,1.076,41.4
4.0,24.50,1.178,45.3
4.5,24.50,1.280,49.2
5.0,24.50,1.382,53.2
5.5,24.50,1.327,51.0
6.0,24.50,1.271,48.9
6.5,24.50,1.216,46.8
7.0,24.50,1.160,44.6
7.5,24.50,1.104,42.5
8.0,24.50,1.049,40.3
8.5,24.50,0.990,38.1
9.0,24.50,0.931,35.8
9.5,24.50,0.872,33.5
10.0,24.50,0.813,31.3
10.5,24.50,0.754,29.0
11.0,24.50,0.529,20.4
11.5,24.50,0.502,19.3
12.0,24.50,0.695,26.7
12.5,24.50,0.677,26.0
13.0,24.50,0.659,25.3
13.5,24.50,0.640,24.6
14.0,24.50,0.622,23.9
14.5,24.50,0.604,23.2
15.0,24.50,0.585,22.5
15.5,24.50,0.577,22.2
16.0,24.50,0.474,18.2
16.5,24.50,0.493,18.9
17.0,24.50,0.511,19.7
17.5,24.50,0.529,20.4
18.0,24.50,0.548,21.1
18.5,24.50,0.566,21.8
19.0,24.50,0.585,22.5
19.5,24.50,0.616,23.7
20.0,24.50,0.648,24.9
20.5,24.50,0.680,26.1
21.0,24.50,0.711,27.4
21.5,24.50,0.743,28.6
22.0,24.50,0.775,29.8
22.5,24.50,0.774,29.8
23.0,24.50,0.773,29.7
23.5,24.50,0.773,29.7
24.0,24.50,0.773,29.7

"日期: 2021/6/18, 空调: AC_S_053 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.79,0.000,0.0
1.5,24.29,0.703,27.0
2.0,24.50,1.235,47.5
2.5,24.50,1.234,47.5
3.0,24.50,1.234,47.4
3.5,24.50,1.233,47.4
4.0,24.50,1.232,47.4
4.5,24.50,1.232,47.4
5.0,24.50,1.231,47.3
5.5,24.50,1.177,45.3
6.0,24.50,1.123,43.2
6.5,24.50,1.068,41.1
7.0,24.50,1.014,39.0
7.5,24.50,0.960,36.9
8.0,24.50,0.906,34.8
8.5,24.50,0.877,33.7
9.0,24.50,0.848,32.6
9.5,24.50,0.819,31.5
10.0,24.50,0.790,30.4
10.5,24.50,0.761,29.3
11.0,24.50,0.551,21.2
11.5,24.50,0.543,20.9
12.0,24.50,0.732,28.2
12.5,24.50,0.734,28.2
13.0,24.50,0.735,28.3
13.5,24.50,0.737,28.3
14.0,24.50,0.739,28.4
14.5,24.50,0.740,28.5
15.0,24.50,0.742,28.5
15.5,24.50,0.741,28.5
16.0,24.50,0.534,20.5
16.5,24.50,0.532,20.4
17.0,24.50,0.529,20.3
17.5,24.50,0.526,20.2
18.0,24.50,0.524,20.1
18.5,24.50,0.521,20.0
19.0,24.50,0.518,19.9
19.5,24.50,0.570,21.9
20.0,24.50,0.622,23.9
20.5,24.50,0.673,25.9
21.0,24.50,0.725,27.9
21.5,24.50,0.776,29.9
22.0,24.50,0.828,31.8
22.5,24.50,0.896,34.4
23.0,24.50,0.963,37.1
23.5,24.50,1.031,39.7
24.0,24.50,1.031,39.7

"日期: 2021/6/19, 空调: AC_S_053 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.87,0.000,0.0
1.5,24.35,0.810,31.2
2.0,24.50,1.218,46.8
2.5,24.50,1.282,49.3
3.0,24.50,1.346,51.8
3.5,24.50,1.411,54.3
4.0,24.50,1.475,56.7
4.5,24.50,1.540,59.2
5.0,24.50,1.604,61.7
5.5,24.50,1.514,58.2
6.0,24.50,1.424,54.8
6.5,24.50,1.334,51.3
7.0,24.50,1.243,47.8
7.5,24.50,1.153,44.4
8.0,24.50,1.063,40.9
8.5,24.50,1.021,39.3
9.0,24.50,0.979,37.7
9.5,24.50,0.937,36.0
10.0,24.50,0.895,34.4
10.5,24.50,0.853,32.8
11.0,24.50,0.739,28.4
11.5,24.50,0.738,28.4
12.0,24.50,0.811,31.2
12.5,24.50,0.778,29.9
13.0,24.50,0.745,28.6
13.5,24.50,0.712,27.4
14.0,24.50,0.679,26.1
14.5,24.50,0.645,24.8
15.0,24.50,0.612,23.6
15.5,24.50,0.599,23.0
16.0,24.50,0.737,28.3
16.5,24.50,0.701,27.0
17.0,24.50,0.665,25.6
17.5,24.50,0.629,24.2
18.0,24.50,0.593,22.8
18.5,24.50,0.557,21.4
19.0,24.50,0.521,20.0
19.5,24.50,0.563,21.6
20.0,24.50,0.605,23.3
20.5,24.50,0.647,24.9
21.0,24.50,0.689,26.5
21.5,24.50,0.731,28.1
22.0,24.50,0.773,29.7
22.5,24.50,0.847,32.6
23.0,24.50,0.921,35.4
23.5,24.50,0.995,38.3
24.0,24.50,0.995,38.3

"日期: 2021/6/2, 空调: AC_S_053 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.52,0.000,0.0
1.5,23.75,0.000,0.0
2.0,24.00,0.000,0.0
2.5,24.25,0.000,0.0
3.0,24.49,0.537,20.7
3.5,24.50,0.569,21.9
4.0,24.50,0.580,22.3
4.5,24.50,0.592,22.8
5.0,24.50,0.604,23.2
5.5,24.50,0.617,23.7
6.0,24.50,0.631,24.3
6.5,24.50,0.644,24.8
7.0,24.50,0.658,25.3
7.5,24.50,0.671,25.8
8.0,24.50,0.685,26.3
8.5,24.50,0.692,26.6
9.0,24.50,0.700,26.9
9.5,24.50,0.707,27.2
10.0,24.50,0.715,27.5
10.5,24.50,0.722,27.8
11.0,24.50,0.000,0.0
11.5,24.48,0.000,0.0
12.0,24.47,0.654,25.2
12.5,24.50,0.690,26.5
13.0,24.50,0.650,25.0
13.5,24.50,0.610,23.5
14.0,24.50,0.571,21.9
14.5,24.50,0.531,20.4
15.0,24.50,0.491,18.9
15.5,24.50,0.489,18.8
16.0,24.50,0.001,0.0
16.5,24.50,0.000,0.0
17.0,24.49,0.000,0.0
17.5,24.48,0.000,0.0
18.0,24.46,0.000,0.0
18.5,24.44,0.000,0.0
19.0,24.41,0.000,0.0
19.5,24.38,0.000,0.0
20.0,24.36,0.000,0.0
20.5,24.37,0.000,0.0
21.0,24.39,0.000,0.0
21.5,24.43,0.000,0.0
22.0,24.49,0.136,5.2
22.5,24.50,0.226,8.7
23.0,24.50,0.288,11.1
23.5,24.50,0.350,13.4
24.0,24.50,0.350,13.4

"日期: 2021/6/20, 空调: AC_S_053 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.80,0.000,0.0
1.5,24.26,0.540,20.8
2.0,24.50,1.120,43.1
2.5,24.50,1.190,45.8
3.0,24.50,1.259,48.4
3.5,24.50,1.329,51.1
4.0,24.50,1.399,53.8
4.5,24.50,1.469,56.5
5.0,24.50,1.539,59.2
5.5,24.50,1.461,56.2
6.0,24.50,1.382,53.2
6.5,24.50,1.304,50.2
7.0,24.50,1.226,47.2
7.5,24.50,1.148,44.2
8.0,24.50,1.070,41.2
8.5,24.50,1.043,40.1
9.0,24.50,1.016,39.1
9.5,24.50,0.989,38.0
10.0,24.50,0.962,37.0
10.5,24.50,0.935,35.9
11.0,24.50,0.557,21.4
11.5,24.50,0.543,20.9
12.0,24.50,0.907,34.9
12.5,24.50,0.895,34.4
13.0,24.50,0.884,34.0
13.5,24.50,0.872,33.5
14.0,24.50,0.860,33.1
14.5,24.50,0.848,32.6
15.0,24.50,0.836,32.1
15.5,24.50,0.810,31.2
16.0,24.50,0.529,20.4
16.5,24.50,0.550,21.1
17.0,24.50,0.570,21.9
17.5,24.50,0.590,22.7
18.0,24.50,0.610,23.5
18.5,24.50,0.631,24.3
19.0,24.50,0.651,25.0
19.5,24.50,0.679,26.1
20.0,24.50,0.707,27.2
20.5,24.50,0.735,28.3
21.0,24.50,0.763,29.3
21.5,24.50,0.790,30.4
22.0,24.50,0.818,31.5
22.5,24.50,0.869,33.4
23.0,24.50,0.919,35.3
23.5,24.50,0.969,37.3
24.0,24.50,0.969,37.3

"日期: 2021/6/21, 空调: AC_S_053 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.88,0.000,0.0
1.5,24.37,0.890,34.2
2.0,24.50,1.272,48.9
2.5,24.50,1.258,48.4
3.0,24.50,1.244,47.8
3.5,24.50,1.230,47.3
4.0,24.50,1.216,46.8
4.5,24.50,1.202,46.2
5.0,24.50,1.188,45.7
5.5,24.50,1.067,41.0
6.0,24.50,0.946,36.4
6.5,24.50,0.825,31.7
7.0,24.50,0.704,27.1
7.5,24.50,0.583,22.4
8.0,24.50,0.462,17.8
8.5,24.50,0.493,19.0
9.0,24.50,0.525,20.2
9.5,24.50,0.557,21.4
10.0,24.50,0.588,22.6
10.5,24.50,0.620,23.8
11.0,24.50,0.733,28.2
11.5,24.50,0.707,27.2
12.0,24.50,0.652,25.1
12.5,24.50,0.647,24.9
13.0,24.50,0.642,24.7
13.5,24.50,0.638,24.5
14.0,24.50,0.633,24.3
14.5,24.50,0.628,24.2
15.0,24.50,0.623,24.0
15.5,24.50,0.615,23.7
16.0,24.50,0.682,26.2
16.5,24.50,0.693,26.7
17.0,24.50,0.705,27.1
17.5,24.50,0.716,27.6
18.0,24.50,0.728,28.0
18.5,24.50,0.740,28.4
19.0,24.50,0.751,28.9
19.5,24.50,0.749,28.8
20.0,24.50,0.747,28.7
20.5,24.50,0.745,28.6
21.0,24.50,0.743,28.6
21.5,24.50,0.741,28.5
22.0,24.50,0.739,28.4
22.5,24.50,0.827,31.8
23.0,24.50,0.916,35.2
23.5,24.50,1.005,38.7
24.0,24.50,1.005,38.7

"日期: 2021/6/22, 空调: AC_S_053 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.81,0.000,0.0
1.5,23.84,0.000,0.0
2.0,23.87,0.000,0.0
2.5,23.90,0.000,0.0
3.0,23.96,0.000,0.0
3.5,24.05,0.000,0.0
4.0,24.17,0.000,0.0
4.5,24.32,0.001,0.0
5.0,24.50,0.486,18.7
5.5,24.50,0.497,19.1
6.0,24.50,0.509,19.6
6.5,24.50,0.520,20.0
7.0,24.50,0.531,20.4
7.5,24.50,0.543,20.9
8.0,24.50,0.554,21.3
8.5,24.50,0.468,18.0
9.0,24.50,0.382,14.7
9.5,24.50,0.297,11.4
10.0,24.50,0.211,8.1
10.5,24.50,0.125,4.8
11.0,24.50,0.590,22.7
11.5,24.50,0.582,22.4
12.0,24.50,0.039,1.5
12.5,24.50,0.010,0.4
13.0,24.50,0.000,0.0
13.5,24.49,0.000,0.0
14.0,24.47,0.000,0.0
14.5,24.44,0.000,0.0
15.0,24.40,0.000,0.0
15.5,24.35,0.000,0.0
16.0,24.31,0.149,5.7
16.5,24.50,0.575,22.1
17.0,24.50,0.575,22.1
17.5,24.50,0.576,22.2
18.0,24.50,0.577,22.2
18.5,24.50,0.578,22.2
19.0,24.50,0.579,22.3
19.5,24.50,0.481,18.5
20.0,24.50,0.382,14.7
20.5,24.50,0.283,10.9
21.0,24.50,0.185,7.1
21.5,24.50,0.086,3.3
22.0,24.50,0.000,0.0
22.5,24.49,0.000,0.0
23.0,24.49,0.000,0.0
23.5,24.48,0.000,0.0
24.0,24.48,0.000,0.0

"日期: 2021/6/23, 空调: AC_S_053 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.54,0.000,0.0
1.5,23.78,0.000,0.0
2.0,24.02,0.000,0.0
2.5,24.26,0.000,0.0
3.0,24.48,0.414,15.9
3.5,24.50,0.426,16.4
4.0,24.50,0.395,15.2
4.5,24.50,0.364,14.0
5.0,24.50,0.334,12.8
5.5,24.50,0.277,10.7
6.0,24.50,0.220,8.5
6.5,24.50,0.163,6.3
7.0,24.50,0.107,4.1
7.5,24.50,0.050,1.9
8.0,24.50,0.000,0.0
8.5,24.50,0.000,0.0
9.0,24.49,0.000,0.0
9.5,24.48,0.000,0.0
10.0,24.47,0.000,0.0
10.5,24.45,0.000,0.0
11.0,24.43,0.000,0.0
11.5,24.43,0.000,0.0
12.0,24.44,0.000,0.0
12.5,24.42,0.000,0.0
13.0,24.39,0.000,0.0
13.5,24.35,0.000,0.0
14.0,24.31,0.000,0.0
14.5,24.27,0.000,0.0
15.0,24.22,0.000,0.0
15.5,24.17,0.000,0.0
16.0,24.14,0.000,0.0
16.5,24.18,0.000,0.0
17.0,24.23,0.000,0.0
17.5,24.28,0.000,0.0
18.0,24.33,0.000,0.0
18.5,24.38,0.000,0.0
19.0,24.44,0.000,0.0
19.5,24.50,0.150,5.8
20.0,24.50,0.176,6.8
20.5,24.50,0.197,7.6
21.0,24.50,0.218,8.4
21.5,24.50,0.239,9.2
22.0,24.50,0.260,10.0
22.5,24.50,0.303,11.7
23.0,24.50,0.346,13.3
23.5,24.50,0.389,15.0
24.0,24.50,0.389,15.0

"日期: 2021/6/24, 空调: AC_S_053 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.60,0.000,0.0
2.0,23.64,0.000,0.0
2.5,23.68,0.000,0.0
3.0,23.72,0.000,0.0
3.5,23.78,0.000,0.0
4.0,23.84,0.000,0.0
4.5,23.92,0.000,0.0
5.0,24.00,0.000,0.0
5.5,24.09,0.000,0.0
6.0,24.18,0.000,0.0
6.5,24.25,0.000,0.0
7.0,24.33,0.000,0.0
7.5,24.39,0.000,0.0
8.0,24.46,0.032,1.2
8.5,24.50,0.141,5.4
9.0,24.50,0.150,5.8
9.5,24.50,0.159,6.1
10.0,24.50,0.169,6.5
10.5,24.50,0.178,6.8
11.0,24.50,0.032,1.2
11.5,24.50,0.082,3.2
12.0,24.50,0.187,7.2
12.5,24.50,0.154,5.9
13.0,24.50,0.122,4.7
13.5,24.50,0.089,3.4
14.0,24.50,0.056,2.2
14.5,24.50,0.023,0.9
15.0,24.50,0.000,0.0
15.5,24.50,0.000,0.0
16.0,24.49,0.099,3.8
16.5,24.50,0.092,3.5
17.0,24.50,0.052,2.0
