空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_L_004,large,2021/6/1,success,0.0,0.0,0.0,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/10,success,2.1462180955,0.08942575397916668,0.25934003,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/11,success,1.8139838085,0.0755826586875,0.321591,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/12,success,0.0,0.0,0.0,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/13,success,0.48121269499999997,0.02005052895833333,0.26591843,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/14,success,2.05657007,0.08569041958333333,0.32966899,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/15,success,1.7968737235,0.07486973847916667,0.28534925,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/16,success,4.509333275,0.18788888645833335,0.44079582,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/17,success,4.40877526,0.18369896916666664,0.38163006,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/18,success,5.011027165,0.20879279854166666,0.52354055,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/19,success,6.025866685,0.25107777854166663,0.51779135,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/2,success,0.0,0.0,0.0,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/20,success,6.16302959,0.25679289958333334,0.51495314,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/21,success,4.53754443,0.18906435124999998,0.50913118,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/22,success,0.0,0.0,0.0,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/23,success,0.0,0.0,0.0,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/24,success,0.0,0.0,0.0,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/25,success,0.0,0.0,0.0,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/26,success,0.1564511,0.006518795833333334,0.17072924,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/27,success,2.1658599935,0.09024416639583333,0.39538446,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/28,success,0.0,0.0,0.0,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/29,success,1.5387027265,0.06411261360416666,0.32399257,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/3,success,3.331364,0.13880683333333335,0.34102183,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/30,success,3.065428973,0.12772620720833333,0.37573531,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/4,success,0.0,0.0,0.0,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/5,success,0.0,0.0,0.0,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/6,success,0.7612543509999999,0.03171893129166666,0.19016006,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/7,success,1.6294284795,0.0678928533125,0.34647992,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/8,success,1.384670394,0.05769459975,0.39822267,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/6/9,success,0.0,0.0,0.0,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/7/1,success,3.86441283,0.16101720125,0.47856584,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/7/10,success,2.1754500835,0.09064375347916666,0.29670209,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/7/11,success,1.7515915885,0.07298298285416667,0.33752864,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/7/12,success,4.130144675,0.17208936145833334,0.43490107,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/7/13,success,4.86572523,0.20273855124999998,0.46532086,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/7/14,success,3.694912955,0.15395470645833334,0.4385398,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/7/15,success,4.641362945,0.19339012270833333,0.43846703,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/7/16,success,1.799068641,0.074961193375,0.31482297,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/7/17,success,1.0033055375,0.04180439739583333,0.33905691,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/7/18,success,0.185713245,0.007738051875,0.23164159,16.29,"[21.4, 25.1]"
AC_L_004,large,2021/7/19,success,0.0,0.0,0.0,16.29,"[21.4, 25.1]"
