空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_M_028,medium,2021/6/1,success,8.647698460005,0.360320769166875,1.1675789,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/10,success,20.556407495,0.8565169789583332,1.6824415,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/11,success,19.87872899,0.8282803745833333,1.5132575,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/12,success,8.854869405,0.368952891875,0.81667862,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/13,success,15.835776235,0.6598240097916667,1.0600113,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/14,success,20.033465375,0.8347277239583333,1.1999536,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/15,success,19.212838395,0.8005349331249999,1.3054326,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/16,success,26.304464345,1.0960193477083333,1.5122131,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/17,success,26.1307771685,1.0887823820208333,1.9048872,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/18,success,27.725814165,1.155242256875,1.7095945,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/19,success,30.28604241,1.26191843375,2.1983485,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/2,success,12.9449973496,0.5393748895666667,1.041213,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/20,success,30.5482809,1.2728450375,2.1116677,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/21,success,26.50820228,1.1045084283333333,1.7586788,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/22,success,9.5003265553,0.39584693980416663,0.85636377,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/23,success,5.5451711081,0.23104879617083332,0.7197285,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/24,success,2.854773906,0.11894891275000001,0.32270293,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/25,success,9.6056439195,0.40023516331250003,0.95035492,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/26,success,14.7555266895,0.6148136120625,0.90022631,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/27,success,20.048941695,0.835372570625,1.3900246,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/28,success,10.635552281,0.44314801170833334,0.89187154,4.37,"[20.6, 24.1]"
AC_M_028,medium,2021/6/29,success,18.0440765,0.7518365208333333,1.0318139,4.37,"[20.6, 24.1]"
