空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_M_013,medium,2021/6/1,success,3.958119758,0.16492165658333333,1.1353137,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/10,success,16.906393775,0.7044330739583334,1.7207841,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/11,success,16.026958795,0.6677899497916666,1.5283983,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/12,success,3.9936374287,0.16640155952916666,0.71372756,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/13,success,11.5439881275,0.4809995053125,1.0129944,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/14,success,16.24785437,0.6769939320833332,1.1721283,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/15,success,15.37869803,0.6407790845833333,1.2920725,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/16,success,23.32002864,0.97166786,1.5272107,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/17,success,23.159127390000002,0.9649636412500001,1.9737358,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/18,success,24.87722769,1.03655115375,1.7496815,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/19,success,27.77827953,1.1574283137499999,2.307442,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/2,success,8.67598483,0.3614993679166667,0.98033627,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/20,success,28.103945245,1.1709977185416667,2.208874,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/21,success,23.473836675,0.978076528125,1.7651199,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/22,success,5.341108255,0.22254617729166667,0.78141886,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/23,success,0.8779720845000001,0.036582170187500006,0.47858936,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/24,success,0.0,0.0,0.0,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/25,success,4.764777839,0.19853240995833332,0.80813911,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/26,success,10.42198846,0.43424951916666665,0.83129666,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/27,success,16.217410185,0.6757254243749999,1.0967178,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/28,success,6.9418705695,0.2892446070625,0.82179612,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/29,success,14.014454145,0.583935589375,0.90255066,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/3,success,20.045970785,0.8352487827083334,1.5747134,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/30,success,19.22329293,0.80097053875,1.2980104,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/4,success,7.89462299,0.32894262458333334,0.85029772,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/5,success,7.023134425,0.29263060104166666,1.0783105,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/6,success,12.9283578615,0.5386815775625,1.6162782,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/7,success,15.60240386495,0.6501001610395833,1.8644796,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/8,success,14.795468708,0.6164778628333333,1.6455715,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/6/9,success,9.487586389,0.3953160995416667,0.97439844,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/1,success,21.509033355,0.896209723125,1.5030635,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/10,success,16.70899309,0.6962080454166667,1.4785205,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/11,success,15.29612994,0.6373387475,0.98449275,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/12,success,22.435229315,0.9348012214583333,1.7136587,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/13,success,24.42242206,1.0176009191666666,1.701783,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/14,success,21.210370222,0.8837654259166667,1.8846683,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/15,success,23.738566385,0.9891069327083333,1.6542803,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/16,success,15.18761477,0.6328172820833333,1.0652473,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/17,success,13.216872525,0.550703021875,1.1697532,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/18,success,10.714954285,0.4464564285416666,1.2528828,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/19,success,1.0018419665,0.041743415270833334,0.34439433,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/2,success,24.139644225,1.005818509375,1.5315651,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/20,success,0.0,0.0,0.0,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/21,success,2.048526873,0.085355286375,0.48175621,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/22,success,14.56894834,0.6070395141666667,1.3906405,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/23,success,24.18023953,1.0075099804166667,2.1221816,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/24,success,20.26060434,0.8441918475,1.6495301,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/25,success,15.9592949815,0.6649706242291666,1.6899073,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/26,success,23.258560825,0.9691067010416666,1.7587862,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/27,success,25.212586425,1.050524434375,2.1518708,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/28,success,21.40357683,0.89181570125,1.7718494,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/29,success,17.389861135,0.7245775472916667,1.1293759,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/3,success,21.029879755,0.8762449897916667,1.4048913,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/30,success,12.4848434895,0.5202018120624999,0.92273929,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/31,success,17.685887585,0.7369119827083334,1.4694158,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/4,success,21.17622161,0.8823425670833333,1.6804068,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/5,success,17.50439437,0.7293497654166666,1.5937144,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/6,success,17.409394475,0.7253914364583333,1.4998967,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/7,success,12.901744535,0.5375726889583333,1.0901862,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/8,success,19.646520015,0.818605000625,1.6079652,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/7/9,success,20.010576865,0.8337740360416667,1.6376544,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/8/1,success,18.997990605,0.7915829418749999,1.7552235,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/8/10,success,11.078753031152,0.4616147096313334,0.88236202,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/8/11,success,14.86307009,0.6192945870833334,1.2291315,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/8/12,success,15.509188315,0.6462161797916667,1.3965784,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/8/13,success,10.5182884,0.43826201666666664,0.78735669,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/8/14,success,8.91536609,0.3714735870833333,0.77310589,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/8/15,success,8.1612442663,0.3400518444291667,1.0973116,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/8/16,success,12.065017205,0.5027090502083333,1.3502633,4.66,"[21.1, 25.0]"
AC_M_013,medium,2021/8/17,success,16.6822157045,0.6950923210208333,1.4820832,4.66,"[21.1, 25.0]"
