AC_S_032 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_S_032 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
18.5,25.50,0.107,3.8
19.0,25.50,0.101,3.6
19.5,25.50,0.118,4.3
20.0,25.50,0.136,4.9
20.5,25.50,0.153,5.5
21.0,25.50,0.171,6.1
21.5,25.50,0.188,6.8
22.0,25.50,0.206,7.4
22.5,25.50,0.243,8.8
23.0,25.50,0.281,10.1
23.5,25.50,0.318,11.5
24.0,25.50,0.318,11.5

"日期: 2021/6/11, 空调: AC_S_032 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.74,0.000,0.0
1.5,24.15,0.000,0.0
2.0,24.60,0.000,0.0
2.5,25.07,0.020,0.7
3.0,25.50,0.759,27.3
3.5,25.50,0.761,27.4
4.0,25.50,0.764,27.5
4.5,25.50,0.766,27.6
5.0,25.50,0.768,27.6
5.5,25.50,0.774,27.8
6.0,25.50,0.780,28.0
6.5,25.50,0.786,28.3
7.0,25.50,0.791,28.5
7.5,25.50,0.797,28.7
8.0,25.50,0.803,28.9
8.5,25.50,0.726,26.1
9.0,25.50,0.649,23.3
9.5,25.50,0.571,20.5
10.0,25.50,0.494,17.8
10.5,25.50,0.417,15.0
11.0,25.50,0.170,6.1
11.5,25.50,0.146,5.2
12.0,25.50,0.339,12.2
12.5,25.50,0.306,11.0
13.0,25.50,0.273,9.8
13.5,25.50,0.239,8.6
14.0,25.50,0.206,7.4
14.5,25.50,0.172,6.2
15.0,25.50,0.139,5.0
15.5,25.50,0.133,4.8
16.0,25.50,0.121,4.3
16.5,25.50,0.095,3.4
17.0,25.50,0.070,2.5
17.5,25.50,0.044,1.6
18.0,25.50,0.019,0.7
18.5,25.50,0.000,0.0
19.0,25.50,0.000,0.0
19.5,25.48,0.000,0.0
20.0,25.48,0.000,0.0
20.5,25.49,0.040,1.4
21.0,25.50,0.081,2.9
21.5,25.50,0.109,3.9
22.0,25.50,0.137,4.9
22.5,25.50,0.240,8.6
23.0,25.50,0.343,12.3
23.5,25.50,0.446,16.0
24.0,25.50,0.446,16.0

"日期: 2021/6/12, 空调: AC_S_032 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.70,0.000,0.0
1.5,23.82,0.000,0.0
2.0,23.94,0.000,0.0
2.5,24.06,0.000,0.0
3.0,24.20,0.000,0.0
3.5,24.36,0.000,0.0
4.0,24.55,0.000,0.0
4.5,24.74,0.000,0.0
5.0,24.96,0.000,0.0
5.5,25.19,0.000,0.0
6.0,25.40,0.175,6.3
6.5,25.50,0.343,12.3
7.0,25.50,0.339,12.2
7.5,25.50,0.334,12.0
8.0,25.50,0.330,11.9
8.5,25.50,0.260,9.4
9.0,25.50,0.191,6.9
9.5,25.50,0.121,4.4
10.0,25.50,0.051,1.9
10.5,25.50,0.000,0.0
11.0,25.49,0.098,3.5
11.5,25.50,0.109,3.9
12.0,25.50,0.000,0.0
12.5,25.45,0.000,0.0
13.0,25.43,0.000,0.0
13.5,25.42,0.000,0.0
14.0,25.43,0.000,0.0
14.5,25.46,0.023,0.8
15.0,25.50,0.117,4.2
15.5,25.50,0.089,3.2
16.0,25.50,0.103,3.7
16.5,25.50,0.076,2.7
17.0,25.50,0.049,1.7
17.5,25.50,0.021,0.8
18.0,25.50,0.000,0.0
18.5,25.50,0.000,0.0
19.0,25.48,0.000,0.0
19.5,25.45,0.000,0.0
20.0,25.42,0.000,0.0
20.5,25.40,0.000,0.0
21.0,25.38,0.000,0.0
21.5,25.36,0.000,0.0
22.0,25.34,0.000,0.0
22.5,25.33,0.000,0.0
23.0,25.33,0.000,0.0
23.5,25.33,0.000,0.0
24.0,25.34,0.000,0.0

"日期: 2021/6/13, 空调: AC_S_032 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.65,0.000,0.0
1.5,23.99,0.000,0.0
2.0,24.32,0.000,0.0
2.5,24.66,0.000,0.0
3.0,24.97,0.000,0.0
3.5,25.27,0.103,3.7
4.0,25.50,0.498,17.9
4.5,25.50,0.505,18.2
5.0,25.50,0.512,18.4
5.5,25.50,0.499,17.9
6.0,25.50,0.486,17.5
6.5,25.50,0.473,17.0
7.0,25.50,0.460,16.5
7.5,25.50,0.447,16.1
8.0,25.50,0.434,15.6
8.5,25.50,0.420,15.1
9.0,25.50,0.407,14.6
9.5,25.50,0.393,14.1
10.0,25.50,0.379,13.7
10.5,25.50,0.366,13.2
11.0,25.50,0.006,0.2
11.5,25.50,0.000,0.0
12.0,25.49,0.331,11.9
12.5,25.50,0.327,11.8
13.0,25.50,0.301,10.8
13.5,25.50,0.276,9.9
14.0,25.50,0.250,9.0
14.5,25.50,0.225,8.1
15.0,25.50,0.199,7.2
15.5,25.50,0.224,8.0
16.0,25.50,0.000,0.0
16.5,25.47,0.000,0.0
17.0,25.45,0.000,0.0
17.5,25.44,0.000,0.0
18.0,25.44,0.000,0.0
18.5,25.45,0.000,0.0
19.0,25.46,0.000,0.0
19.5,25.48,0.022,0.8
20.0,25.50,0.102,3.7
20.5,25.50,0.139,5.0
21.0,25.50,0.176,6.3
21.5,25.50,0.213,7.7
22.0,25.50,0.250,9.0
22.5,25.50,0.287,10.3
23.0,25.50,0.324,11.6
23.5,25.50,0.360,13.0
24.0,25.50,0.360,13.0

"日期: 2021/6/14, 空调: AC_S_032 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.78,0.000,0.0
1.5,24.16,0.000,0.0
2.0,24.53,0.000,0.0
2.5,24.88,0.000,0.0
3.0,25.22,0.082,2.9
3.5,25.50,0.569,20.5
4.0,25.50,0.580,20.9
4.5,25.50,0.591,21.3
5.0,25.50,0.602,21.6
5.5,25.50,0.594,21.4
6.0,25.50,0.586,21.1
6.5,25.50,0.578,20.8
7.0,25.50,0.570,20.5
7.5,25.50,0.562,20.2
8.0,25.50,0.554,19.9
8.5,25.50,0.501,18.0
9.0,25.50,0.449,16.1
9.5,25.50,0.396,14.2
10.0,25.50,0.343,12.3
10.5,25.50,0.290,10.4
11.0,25.50,0.297,10.7
11.5,25.50,0.321,11.6
12.0,25.50,0.237,8.5
12.5,25.50,0.239,8.6
13.0,25.50,0.241,8.7
13.5,25.50,0.242,8.7
14.0,25.50,0.244,8.8
14.5,25.50,0.245,8.8
15.0,25.50,0.247,8.9
15.5,25.50,0.233,8.4
16.0,25.50,0.346,12.4
16.5,25.50,0.324,11.7
17.0,25.50,0.303,10.9
17.5,25.50,0.282,10.1
18.0,25.50,0.261,9.4
18.5,25.50,0.239,8.6
19.0,25.50,0.218,7.8
19.5,25.50,0.245,8.8
20.0,25.50,0.272,9.8
20.5,25.50,0.299,10.8
21.0,25.50,0.326,11.7
21.5,25.50,0.353,12.7
22.0,25.50,0.380,13.7
22.5,25.50,0.406,14.6
23.0,25.50,0.432,15.5
23.5,25.50,0.458,16.5
24.0,25.50,0.458,16.5

"日期: 2021/6/15, 空调: AC_S_032 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.74,0.000,0.0
1.5,24.08,0.000,0.0
2.0,24.40,0.000,0.0
2.5,24.72,0.000,0.0
3.0,25.00,0.000,0.0
3.5,25.26,0.000,0.0
4.0,25.50,0.389,14.0
4.5,25.50,0.385,13.8
5.0,25.50,0.374,13.5
5.5,25.50,0.424,15.2
6.0,25.50,0.473,17.0
6.5,25.50,0.522,18.8
7.0,25.50,0.571,20.5
7.5,25.50,0.620,22.3
8.0,25.50,0.670,24.1
8.5,25.50,0.621,22.4
9.0,25.50,0.573,20.6
9.5,25.50,0.525,18.9
10.0,25.50,0.477,17.2
10.5,25.50,0.429,15.4
11.0,25.50,0.193,6.9
11.5,25.50,0.179,6.4
12.0,25.50,0.380,13.7
12.5,25.50,0.376,13.5
13.0,25.50,0.371,13.3
13.5,25.50,0.366,13.2
14.0,25.50,0.362,13.0
14.5,25.50,0.357,12.8
15.0,25.50,0.352,12.7
15.5,25.50,0.348,12.5
16.0,25.50,0.166,6.0
16.5,25.50,0.177,6.4
17.0,25.50,0.188,6.8
17.5,25.50,0.200,7.2
18.0,25.50,0.211,7.6
18.5,25.50,0.222,8.0
19.0,25.50,0.233,8.4
19.5,25.50,0.252,9.1
20.0,25.50,0.270,9.7
20.5,25.50,0.288,10.4
21.0,25.50,0.307,11.0
21.5,25.50,0.325,11.7
22.0,25.50,0.343,12.4
22.5,25.50,0.359,12.9
23.0,25.50,0.375,13.5
23.5,25.50,0.390,14.0
24.0,25.50,0.390,14.0

"日期: 2021/6/16, 空调: AC_S_032 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.82,0.000,0.0
1.5,24.27,0.000,0.0
2.0,24.71,0.000,0.0
2.5,25.11,0.008,0.3
3.0,25.50,0.687,24.7
3.5,25.50,0.705,25.4
4.0,25.50,0.723,26.0
4.5,25.50,0.741,26.7
5.0,25.50,0.759,27.3
5.5,25.50,0.767,27.6
6.0,25.50,0.774,27.8
6.5,25.50,0.781,28.1
7.0,25.50,0.788,28.3
7.5,25.50,0.795,28.6
8.0,25.50,0.802,28.9
8.5,25.50,0.756,27.2
9.0,25.50,0.709,25.5
9.5,25.50,0.662,23.8
10.0,25.50,0.616,22.2
10.5,25.50,0.569,20.5
11.0,25.50,0.334,12.0
11.5,25.50,0.330,11.9
12.0,25.50,0.523,18.8
12.5,25.50,0.506,18.2
13.0,25.50,0.489,17.6
13.5,25.50,0.473,17.0
14.0,25.50,0.456,16.4
14.5,25.50,0.439,15.8
15.0,25.50,0.423,15.2
15.5,25.50,0.399,14.4
16.0,25.50,0.325,11.7
16.5,25.50,0.332,11.9
17.0,25.50,0.338,12.2
17.5,25.50,0.345,12.4
18.0,25.50,0.351,12.6
18.5,25.50,0.358,12.9
19.0,25.50,0.364,13.1
19.5,25.50,0.405,14.6
20.0,25.50,0.445,16.0
20.5,25.50,0.486,17.5
21.0,25.50,0.526,18.9
21.5,25.50,0.567,20.4
22.0,25.50,0.607,21.8
22.5,25.50,0.614,22.1
23.0,25.50,0.622,22.4
23.5,25.50,0.629,22.6
24.0,25.50,0.629,22.6

"日期: 2021/6/17, 空调: AC_S_032 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.82,0.000,0.0
1.5,24.23,0.000,0.0
2.0,24.60,0.000,0.0
2.5,24.95,0.000,0.0
3.0,25.33,0.413,14.8
3.5,25.50,0.794,28.6
4.0,25.50,0.881,31.7
4.5,25.50,0.968,34.8
5.0,25.50,1.055,37.9
5.5,25.50,1.007,36.2
6.0,25.50,0.960,34.5
6.5,25.50,0.913,32.8
7.0,25.50,0.865,31.1
7.5,25.50,0.818,29.4
8.0,25.50,0.771,27.7
8.5,25.50,0.721,25.9
9.0,25.50,0.671,24.1
9.5,25.50,0.621,22.3
10.0,25.50,0.570,20.5
10.5,25.50,0.520,18.7
11.0,25.50,0.329,11.8
11.5,25.50,0.306,11.0
12.0,25.50,0.470,16.9
12.5,25.50,0.455,16.4
13.0,25.50,0.439,15.8
13.5,25.50,0.424,15.2
14.0,25.50,0.408,14.7
14.5,25.50,0.393,14.1
15.0,25.50,0.377,13.6
15.5,25.50,0.370,13.3
16.0,25.50,0.282,10.2
16.5,25.50,0.298,10.7
17.0,25.50,0.314,11.3
17.5,25.50,0.329,11.8
18.0,25.50,0.345,12.4
18.5,25.50,0.361,13.0
19.0,25.50,0.376,13.5
19.5,25.50,0.403,14.5
20.0,25.50,0.430,15.5
20.5,25.50,0.457,16.4
21.0,25.50,0.484,17.4
21.5,25.50,0.511,18.4
22.0,25.50,0.538,19.4
22.5,25.50,0.537,19.3
23.0,25.50,0.537,19.3
23.5,25.50,0.536,19.3
24.0,25.50,0.536,19.3

"日期: 2021/6/18, 空调: AC_S_032 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.83,0.000,0.0
1.5,24.38,0.000,0.0
2.0,24.93,0.000,0.0
2.5,25.47,0.884,31.8
3.0,25.50,0.928,33.4
3.5,25.50,0.927,33.4
4.0,25.50,0.927,33.3
4.5,25.50,0.926,33.3
5.0,25.50,0.926,33.3
5.5,25.50,0.880,31.6
6.0,25.50,0.834,30.0
6.5,25.50,0.788,28.3
7.0,25.50,0.742,26.7
7.5,25.50,0.695,25.0
8.0,25.50,0.649,23.4
8.5,25.50,0.625,22.5
9.0,25.50,0.600,21.6
9.5,25.50,0.576,20.7
10.0,25.50,0.551,19.8
10.5,25.50,0.526,18.9
11.0,25.50,0.348,12.5
11.5,25.50,0.341,12.3
12.0,25.50,0.502,18.1
12.5,25.50,0.503,18.1
13.0,25.50,0.505,18.1
13.5,25.50,0.506,18.2
14.0,25.50,0.507,18.2
14.5,25.50,0.509,18.3
15.0,25.50,0.510,18.3
15.5,25.50,0.509,18.3
16.0,25.50,0.333,12.0
16.5,25.50,0.331,11.9
17.0,25.50,0.329,11.8
17.5,25.50,0.327,11.8
18.0,25.50,0.324,11.7
18.5,25.50,0.322,11.6
19.0,25.50,0.320,11.5
19.5,25.50,0.364,13.1
20.0,25.50,0.408,14.7
20.5,25.50,0.452,16.2
21.0,25.50,0.495,17.8
21.5,25.50,0.539,19.4
22.0,25.50,0.583,21.0
22.5,25.50,0.641,23.0
23.0,25.50,0.698,25.1
23.5,25.50,0.756,27.2
24.0,25.50,0.756,27.2

"日期: 2021/6/19, 空调: AC_S_032 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.91,0.000,0.0
1.5,24.44,0.000,0.0
2.0,24.98,0.021,0.8
2.5,25.50,0.969,34.9
3.0,25.50,1.024,36.8
3.5,25.50,1.079,38.8
4.0,25.50,1.134,40.8
4.5,25.50,1.188,42.7
5.0,25.50,1.243,44.7
5.5,25.50,1.166,42.0
6.0,25.50,1.090,39.2
6.5,25.50,1.013,36.4
7.0,25.50,0.936,33.7
7.5,25.50,0.860,30.9
8.0,25.50,0.783,28.2
8.5,25.50,0.747,26.9
9.0,25.50,0.712,25.6
9.5,25.50,0.676,24.3
10.0,25.50,0.640,23.0
10.5,25.50,0.605,21.7
11.0,25.50,0.507,18.2
11.5,25.50,0.507,18.2
12.0,25.50,0.569,20.5
12.5,25.50,0.541,19.5
13.0,25.50,0.513,18.4
13.5,25.50,0.484,17.4
14.0,25.50,0.456,16.4
14.5,25.50,0.428,15.4
15.0,25.50,0.400,14.4
15.5,25.50,0.388,14.0
16.0,25.50,0.506,18.2
16.5,25.50,0.475,17.1
17.0,25.50,0.445,16.0
17.5,25.50,0.414,14.9
18.0,25.50,0.383,13.8
18.5,25.50,0.353,12.7
19.0,25.50,0.322,11.6
19.5,25.50,0.358,12.9
20.0,25.50,0.394,14.2
20.5,25.50,0.429,15.4
21.0,25.50,0.465,16.7
21.5,25.50,0.501,18.0
22.0,25.50,0.537,19.3
22.5,25.50,0.600,21.6
23.0,25.50,0.663,23.8
23.5,25.50,0.726,26.1
24.0,25.50,0.726,26.1

"日期: 2021/6/2, 空调: AC_S_032 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.53,0.000,0.0
1.5,23.78,0.000,0.0
2.0,24.05,0.000,0.0
2.5,24.33,0.000,0.0
3.0,24.59,0.000,0.0
3.5,24.84,0.000,0.0
4.0,25.08,0.000,0.0
4.5,25.32,0.066,2.4
5.0,25.50,0.392,14.1
5.5,25.50,0.404,14.5
6.0,25.50,0.415,14.9
6.5,25.50,0.427,15.4
7.0,25.50,0.439,15.8
7.5,25.50,0.450,16.2
8.0,25.50,0.462,16.6
8.5,25.50,0.468,16.8
9.0,25.50,0.474,17.1
9.5,25.50,0.481,17.3
10.0,25.50,0.487,17.5
10.5,25.50,0.493,17.7
11.0,25.50,0.000,0.0
11.5,25.41,0.000,0.0
12.0,25.34,0.218,7.8
12.5,25.50,0.466,16.8
13.0,25.50,0.432,15.5
13.5,25.50,0.398,14.3
14.0,25.50,0.364,13.1
14.5,25.50,0.330,11.9
15.0,25.50,0.297,10.7
15.5,25.50,0.295,10.6
16.0,25.50,0.000,0.0
16.5,25.43,0.000,0.0
17.0,25.37,0.000,0.0
17.5,25.29,0.000,0.0
18.0,25.22,0.000,0.0
18.5,25.15,0.000,0.0
19.0,25.07,0.000,0.0
19.5,24.99,0.000,0.0
20.0,24.93,0.000,0.0
20.5,24.90,0.000,0.0
21.0,24.89,0.000,0.0
21.5,24.90,0.000,0.0
22.0,24.93,0.000,0.0
22.5,24.98,0.000,0.0
23.0,25.05,0.000,0.0
23.5,25.15,0.000,0.0
24.0,25.27,0.000,0.0

"日期: 2021/6/20, 空调: AC_S_032 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.83,0.000,0.0
1.5,24.35,0.000,0.0
2.0,24.85,0.000,0.0
2.5,25.35,0.634,22.8
3.0,25.50,0.950,34.2
3.5,25.50,1.009,36.3
4.0,25.50,1.069,38.4
4.5,25.50,1.128,40.6
5.0,25.50,1.187,42.7
5.5,25.50,1.121,40.3
6.0,25.50,1.055,37.9
6.5,25.50,0.988,35.5
7.0,25.50,0.922,33.2
7.5,25.50,0.855,30.8
8.0,25.50,0.789,28.4
8.5,25.50,0.766,27.6
9.0,25.50,0.743,26.7
9.5,25.50,0.720,25.9
10.0,25.50,0.697,25.1
10.5,25.50,0.674,24.2
11.0,25.50,0.353,12.7
11.5,25.50,0.341,12.3
12.0,25.50,0.651,23.4
12.5,25.50,0.641,23.0
13.0,25.50,0.630,22.7
13.5,25.50,0.620,22.3
14.0,25.50,0.610,21.9
14.5,25.50,0.600,21.6
15.0,25.50,0.590,21.2
15.5,25.50,0.568,20.4
16.0,25.50,0.329,11.8
16.5,25.50,0.347,12.5
17.0,25.50,0.364,13.1
17.5,25.50,0.381,13.7
18.0,25.50,0.398,14.3
18.5,25.50,0.415,14.9
19.0,25.50,0.433,15.6
19.5,25.50,0.456,16.4
20.0,25.50,0.480,17.3
20.5,25.50,0.504,18.1
21.0,25.50,0.528,19.0
21.5,25.50,0.551,19.8
22.0,25.50,0.575,20.7
22.5,25.50,0.618,22.2
23.0,25.50,0.660,23.8
23.5,25.50,0.703,25.3
24.0,25.50,0.703,25.3

"日期: 2021/6/21, 空调: AC_S_032 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.92,0.000,0.0
1.5,24.46,0.000,0.0
2.0,25.02,0.131,4.7
2.5,25.50,0.949,34.1
3.0,25.50,0.937,33.7
3.5,25.50,0.925,33.3
4.0,25.50,0.913,32.8
4.5,25.50,0.901,32.4
5.0,25.50,0.889,32.0
5.5,25.50,0.786,28.3
6.0,25.50,0.683,24.6
6.5,25.50,0.580,20.9
7.0,25.50,0.477,17.2
7.5,25.50,0.375,13.5
8.0,25.50,0.272,9.8
8.5,25.50,0.299,10.7
9.0,25.50,0.326,11.7
9.5,25.50,0.353,12.7
10.0,25.50,0.379,13.7
10.5,25.50,0.406,14.6
11.0,25.50,0.502,18.1
11.5,25.50,0.481,17.3
12.0,25.50,0.433,15.6
12.5,25.50,0.429,15.4
13.0,25.50,0.425,15.3
13.5,25.50,0.421,15.2
14.0,25.50,0.417,15.0
14.5,25.50,0.413,14.9
15.0,25.50,0.409,14.7
15.5,25.50,0.402,14.5
16.0,25.50,0.459,16.5
16.5,25.50,0.469,16.9
17.0,25.50,0.479,17.2
17.5,25.50,0.488,17.6
18.0,25.50,0.498,17.9
18.5,25.50,0.508,18.3
19.0,25.50,0.518,18.6
19.5,25.50,0.516,18.6
20.0,25.50,0.514,18.5
20.5,25.50,0.513,18.4
21.0,25.50,0.511,18.4
21.5,25.50,0.509,18.3
22.0,25.50,0.507,18.2
22.5,25.50,0.583,21.0
23.0,25.50,0.658,23.7
23.5,25.50,0.734,26.4
24.0,25.50,0.734,26.4

"日期: 2021/6/22, 空调: AC_S_032 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.84,0.000,0.0
1.5,23.88,0.000,0.0
2.0,23.91,0.000,0.0
2.5,23.93,0.000,0.0
3.0,24.00,0.000,0.0
3.5,24.10,0.000,0.0
4.0,24.23,0.000,0.0
4.5,24.39,0.000,0.0
5.0,24.59,0.000,0.0
5.5,24.81,0.000,0.0
6.0,25.02,0.000,0.0
6.5,25.22,0.000,0.0
7.0,25.41,0.183,6.6
7.5,25.50,0.341,12.3
8.0,25.50,0.350,12.6
8.5,25.50,0.277,10.0
9.0,25.50,0.204,7.4
9.5,25.50,0.131,4.7
10.0,25.50,0.059,2.1
10.5,25.50,0.000,0.0
11.0,25.49,0.368,13.2
11.5,25.50,0.374,13.5
12.0,25.50,0.000,0.0
12.5,25.45,0.000,0.0
13.0,25.39,0.000,0.0
13.5,25.33,0.000,0.0
14.0,25.25,0.000,0.0
14.5,25.16,0.000,0.0
15.0,25.07,0.000,0.0
15.5,24.97,0.000,0.0
16.0,24.89,0.000,0.0
16.5,25.13,0.000,0.0
17.0,25.35,0.117,4.2
17.5,25.50,0.369,13.3
18.0,25.50,0.370,13.3
18.5,25.50,0.371,13.3
19.0,25.50,0.372,13.4
19.5,25.50,0.288,10.4
20.0,25.50,0.204,7.3
20.5,25.50,0.120,4.3
21.0,25.50,0.036,1.3
21.5,25.50,0.000,0.0
22.0,25.47,0.000,0.0
22.5,25.40,0.000,0.0
23.0,25.34,0.000,0.0
23.5,25.27,0.000,0.0
24.0,25.21,0.000,0.0

"日期: 2021/6/23, 空调: AC_S_032 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.81,0.000,0.0
2.0,24.07,0.000,0.0
2.5,24.34,0.000,0.0
3.0,24.58,0.000,0.0
3.5,24.79,0.000,0.0
4.0,24.96,0.000,0.0
4.5,25.12,0.000,0.0
5.0,25.25,0.000,0.0
5.5,25.35,0.000,0.0
6.0,25.42,0.000,0.0
6.5,25.46,0.000,0.0
7.0,25.48,0.000,0.0
7.5,25.46,0.000,0.0
8.0,25.42,0.000,0.0
8.5,25.36,0.000,0.0
9.0,25.29,0.000,0.0
9.5,25.23,0.000,0.0
10.0,25.16,0.000,0.0
10.5,25.10,0.000,0.0
11.0,25.04,0.000,0.0
11.5,24.99,0.000,0.0
12.0,24.97,0.000,0.0
12.5,24.91,0.000,0.0
13.0,24.85,0.000,0.0
13.5,24.78,0.000,0.0
14.0,24.70,0.000,0.0
14.5,24.63,0.000,0.0
15.0,24.55,0.000,0.0
15.5,24.47,0.000,0.0
16.0,24.42,0.000,0.0
16.5,24.45,0.000,0.0
17.0,24.48,0.000,0.0
17.5,24.52,0.000,0.0
18.0,24.56,0.000,0.0
18.5,24.60,0.000,0.0
19.0,24.65,0.000,0.0
19.5,24.70,0.000,0.0
20.0,24.76,0.000,0.0
20.5,24.83,0.000,0.0
21.0,24.90,0.000,0.0
21.5,24.97,0.000,0.0
22.0,25.05,0.000,0.0
22.5,25.14,0.000,0.0
23.0,25.24,0.000,0.0
23.5,25.35,0.000,0.0
24.0,25.47,0.162,5.8

"日期: 2021/6/24, 空调: AC_S_032 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.56,0.000,0.0
1.5,23.61,0.000,0.0
2.0,23.66,0.000,0.0
2.5,23.70,0.000,0.0
3.0,23.74,0.000,0.0
3.5,23.80,0.000,0.0
4.0,23.88,0.000,0.0
4.5,23.96,0.000,0.0
5.0,24.05,0.000,0.0
5.5,24.14,0.000,0.0
6.0,24.23,0.000,0.0
6.5,24.32,0.000,0.0
7.0,24.39,0.000,0.0
7.5,24.46,0.000,0.0
8.0,24.53,0.000,0.0
8.5,24.59,0.000,0.0
9.0,24.65,0.000,0.0
9.5,24.71,0.000,0.0
10.0,24.77,0.000,0.0
10.5,24.83,0.000,0.0
11.0,24.89,0.000,0.0
11.5,24.88,0.000,0.0
12.0,24.89,0.000,0.0
12.5,24.95,0.000,0.0
13.0,24.99,0.000,0.0
13.5,25.02,0.000,0.0
14.0,25.02,0.000,0.0
14.5,25.02,0.000,0.0
15.0,24.99,0.000,0.0
15.5,24.96,0.000,0.0
16.0,24.91,0.000,0.0
16.5,24.95,0.000,0.0
17.0,24.96,0.000,0.0
