AC_S_021 多天功率矩阵
"空调参数: P_rated=2.89kW, T_range=[20.8, 24.2]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.452,0.737,0.768,0.799,0.830,0.861,0.892,0.787,0.682,0.577,0.473,0.368,0.263,0.207,0.152,0.097,0.041,0.000,0.041,0.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.208,0.269,0.307,0.285,0.262,0.239,0.216,0.193,0.170,0.260,0.349,0.438,0.438
2021/6/10,success,0.000,0.000,0.144,0.710,0.807,0.904,1.001,1.098,1.195,1.292,1.278,1.264,1.250,1.236,1.222,1.208,1.109,1.011,0.912,0.814,0.716,0.359,0.357,0.617,0.600,0.583,0.567,0.550,0.533,0.516,0.486,0.355,0.348,0.341,0.333,0.326,0.319,0.311,0.333,0.354,0.375,0.396,0.418,0.439,0.484,0.529,0.575,0.575
2021/6/11,success,0.000,0.000,0.734,1.102,1.105,1.108,1.110,1.113,1.116,1.118,1.125,1.132,1.140,1.147,1.154,1.161,1.067,0.974,0.880,0.787,0.694,0.396,0.366,0.600,0.560,0.519,0.479,0.439,0.398,0.358,0.350,0.336,0.305,0.274,0.243,0.212,0.182,0.151,0.185,0.219,0.253,0.287,0.321,0.355,0.480,0.604,0.729,0.729
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.233,0.424,0.489,0.554,0.620,0.615,0.609,0.604,0.599,0.594,0.589,0.505,0.420,0.336,0.252,0.168,0.328,0.321,0.084,0.125,0.166,0.208,0.249,0.290,0.332,0.298,0.314,0.281,0.248,0.216,0.183,0.150,0.118,0.122,0.125,0.129,0.133,0.137,0.141,0.156,0.170,0.185,0.185
2021/6/13,success,0.000,0.000,0.125,0.758,0.767,0.775,0.783,0.792,0.800,0.809,0.793,0.777,0.762,0.746,0.730,0.715,0.698,0.682,0.665,0.649,0.632,0.197,0.163,0.616,0.585,0.554,0.523,0.492,0.461,0.431,0.460,0.129,0.145,0.160,0.176,0.192,0.207,0.223,0.268,0.313,0.358,0.403,0.447,0.492,0.537,0.581,0.625,0.625
2021/6/14,success,0.000,0.000,0.572,0.839,0.852,0.865,0.878,0.891,0.904,0.917,0.908,0.898,0.889,0.879,0.869,0.860,0.796,0.732,0.668,0.605,0.541,0.549,0.578,0.477,0.479,0.481,0.483,0.484,0.486,0.488,0.472,0.607,0.582,0.556,0.530,0.505,0.479,0.453,0.486,0.519,0.551,0.584,0.616,0.649,0.680,0.712,0.744,0.744
2021/6/15,success,0.000,0.000,0.304,0.718,0.705,0.693,0.680,0.667,0.655,0.642,0.702,0.761,0.821,0.880,0.940,0.999,0.941,0.883,0.824,0.766,0.708,0.423,0.406,0.650,0.644,0.638,0.633,0.627,0.621,0.616,0.610,0.390,0.404,0.417,0.431,0.445,0.458,0.472,0.494,0.516,0.539,0.561,0.583,0.605,0.624,0.643,0.661,0.661
2021/6/16,success,0.000,0.009,0.968,0.977,0.998,1.020,1.042,1.064,1.086,1.108,1.117,1.125,1.134,1.142,1.151,1.160,1.103,1.047,0.991,0.934,0.878,0.594,0.589,0.822,0.801,0.781,0.761,0.741,0.721,0.701,0.672,0.583,0.591,0.599,0.607,0.615,0.622,0.630,0.679,0.728,0.777,0.826,0.875,0.924,0.933,0.941,0.950,0.950
2021/6/17,success,0.000,0.000,0.745,0.835,0.940,1.045,1.150,1.255,1.360,1.465,1.408,1.350,1.293,1.236,1.179,1.122,1.061,1.001,0.940,0.879,0.819,0.588,0.559,0.758,0.740,0.721,0.702,0.683,0.664,0.646,0.637,0.531,0.550,0.569,0.588,0.607,0.626,0.645,0.677,0.710,0.743,0.775,0.808,0.840,0.839,0.839,0.838,0.838
2021/6/18,success,0.000,0.243,1.243,1.313,1.312,1.312,1.311,1.310,1.310,1.309,1.253,1.198,1.142,1.086,1.031,0.975,0.945,0.915,0.886,0.856,0.826,0.610,0.602,0.796,0.798,0.800,0.801,0.803,0.805,0.806,0.805,0.593,0.590,0.587,0.585,0.582,0.579,0.577,0.630,0.683,0.736,0.789,0.842,0.895,0.964,1.034,1.104,1.104
