AC_S_049 多天功率矩阵
"空调参数: P_rated=3.39kW, T_range=[21.7, 25.3]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.584,0.641,0.669,0.573,0.477,0.381,0.285,0.189,0.093,0.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.196,0.254
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.000,0.624,0.858,0.946,1.035,1.022,1.009,0.996,0.983,0.971,0.958,0.868,0.778,0.688,0.598,0.508,0.182,0.180,0.418,0.402,0.387,0.371,0.356,0.340,0.325,0.297,0.178,0.171,0.165,0.158,0.151,0.145,0.138,0.157,0.177,0.196,0.216,0.235,0.254,0.296,0.337,0.379,0.379
2021/6/11,success,0.000,0.000,0.000,0.000,0.194,0.866,0.869,0.871,0.874,0.876,0.883,0.889,0.895,0.902,0.908,0.915,0.829,0.744,0.658,0.573,0.488,0.215,0.188,0.402,0.365,0.328,0.291,0.254,0.217,0.180,0.174,0.160,0.132,0.104,0.076,0.047,0.019,0.000,0.014,0.053,0.085,0.116,0.147,0.178,0.292,0.406,0.520,0.520
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.410,0.406,0.401,0.396,0.392,0.315,0.238,0.161,0.084,0.007,0.154,0.147,0.000,0.000,0.000,0.000,0.044,0.119,0.157,0.126,0.140,0.110,0.080,0.050,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.000,0.304,0.577,0.585,0.593,0.578,0.564,0.550,0.535,0.521,0.507,0.492,0.477,0.461,0.446,0.431,0.033,0.002,0.416,0.388,0.360,0.332,0.303,0.275,0.247,0.274,0.000,0.000,0.000,0.000,0.007,0.043,0.057,0.098,0.139,0.180,0.221,0.262,0.303,0.344,0.385,0.425,0.425
2021/6/14,success,0.000,0.000,0.000,0.000,0.000,0.274,0.656,0.668,0.680,0.692,0.683,0.675,0.666,0.657,0.648,0.639,0.581,0.523,0.464,0.406,0.348,0.355,0.382,0.289,0.291,0.293,0.295,0.296,0.298,0.300,0.285,0.409,0.385,0.362,0.338,0.315,0.291,0.268,0.298,0.327,0.357,0.387,0.417,0.447,0.476,0.504,0.533,0.533
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.000,0.185,0.464,0.452,0.441,0.495,0.549,0.604,0.658,0.713,0.767,0.714,0.660,0.607,0.554,0.501,0.240,0.225,0.447,0.442,0.437,0.432,0.427,0.421,0.416,0.411,0.210,0.222,0.235,0.247,0.260,0.272,0.285,0.305,0.325,0.346,0.366,0.386,0.407,0.424,0.441,0.458,0.458
2021/6/16,success,0.000,0.000,0.000,0.000,0.184,0.786,0.806,0.826,0.846,0.866,0.874,0.882,0.890,0.898,0.906,0.914,0.862,0.811,0.759,0.708,0.656,0.396,0.391,0.605,0.586,0.568,0.549,0.531,0.512,0.494,0.468,0.386,0.394,0.401,0.408,0.415,0.422,0.430,0.474,0.519,0.564,0.609,0.653,0.698,0.706,0.714,0.722,0.722
2021/6/17,success,0.000,0.000,0.000,0.000,0.000,0.643,0.905,1.001,1.097,1.193,1.141,1.088,1.036,0.984,0.931,0.879,0.824,0.768,0.713,0.658,0.602,0.391,0.365,0.547,0.530,0.512,0.495,0.478,0.461,0.444,0.436,0.339,0.356,0.374,0.391,0.408,0.426,0.443,0.473,0.502,0.532,0.562,0.592,0.622,0.621,0.620,0.619,0.619
2021/6/18,success,0.000,0.000,0.000,0.112,1.054,1.053,1.052,1.052,1.051,1.050,0.999,0.949,0.898,0.847,0.796,0.745,0.718,0.690,0.663,0.636,0.609,0.411,0.403,0.582,0.583,0.585,0.586,0.588,0.589,0.590,0.590,0.395,0.393,0.390,0.388,0.386,0.383,0.381,0.429,0.477,0.526,0.574,0.623,0.671,0.735,0.799,0.863,0.863
2021/6/19,success,0.000,0.000,0.000,0.189,1.098,1.159,1.220,1.280,1.341,1.401,1.317,1.232,1.147,1.062,0.977,0.892,0.853,0.814,0.774,0.735,0.695,0.588,0.587,0.656,0.625,0.593,0.562,0.531,0.500,0.469,0.456,0.586,0.552,0.518,0.484,0.451,0.417,0.383,0.422,0.462,0.501,0.541,0.581,0.620,0.690,0.759,0.829,0.829
2021/6/2,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.275,0.461,0.473,0.486,0.499,0.512,0.524,0.537,0.544,0.551,0.558,0.565,0.572,0.000,0.000,0.314,0.542,0.504,0.467,0.430,0.392,0.355,0.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007
2021/6/20,success,0.000,0.000,0.000,0.000,0.880,1.077,1.143,1.208,1.274,1.340,1.266,1.193,1.119,1.046,0.973,0.899,0.874,0.848,0.823,0.797,0.772,0.417,0.404,0.746,0.735,0.724,0.713,0.701,0.690,0.679,0.655,0.391,0.410,0.429,0.448,0.467,0.486,0.505,0.531,0.558,0.584,0.610,0.636,0.662,0.710,0.757,0.804,0.804
