空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_L_001,large,2021/6/1,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/10,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/11,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/12,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/13,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/14,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/15,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/16,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/17,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/18,success,0.2993870265,0.0124744594375,0.50521216,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/19,success,1.16642331,0.04860097125000001,0.48304519,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/2,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/20,success,1.337580425,0.05573251770833334,0.46672445,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/21,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/22,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/23,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/24,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/25,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/26,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/27,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/28,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/29,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/3,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/30,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/4,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/5,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/6,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/7,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/8,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/6/9,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/1,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/10,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/11,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/12,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/13,success,0.084182945,0.003507622708333333,0.16836589,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/14,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/15,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/16,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/17,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/18,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/19,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/2,success,0.10856056,0.004523356666666666,0.21712112,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/20,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/21,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/22,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/23,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/24,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/25,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/26,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/27,success,0.36513162,0.015213817499999999,0.41313396,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/28,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
AC_L_001,large,2021/7/29,success,0.0,0.0,0.0,14.44,"[20.3, 26.0]"
