AC_S_007 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_S_007 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.56,0.000,0.0
1.5,23.84,0.000,0.0
2.0,24.14,0.000,0.0
2.5,24.46,0.000,0.0
3.0,24.77,0.000,0.0
3.5,25.07,0.000,0.0
4.0,25.37,0.493,14.4
4.5,25.40,0.574,16.8
5.0,25.40,0.600,17.6
5.5,25.40,0.512,15.0
6.0,25.40,0.424,12.4
6.5,25.40,0.336,9.9
7.0,25.40,0.249,7.3
7.5,25.40,0.161,4.7
8.0,25.40,0.073,2.1
8.5,25.40,0.027,0.8
9.0,25.40,0.000,0.0
9.5,25.39,0.000,0.0
10.0,25.36,0.000,0.0
10.5,25.30,0.000,0.0
11.0,25.22,0.000,0.0
11.5,25.18,0.000,0.0
12.0,25.14,0.000,0.0
12.5,25.05,0.000,0.0
13.0,24.96,0.000,0.0
13.5,24.87,0.000,0.0
14.0,24.78,0.000,0.0
14.5,24.70,0.000,0.0
15.0,24.61,0.000,0.0
15.5,24.53,0.000,0.0
16.0,24.46,0.000,0.0
16.5,24.48,0.000,0.0
17.0,24.51,0.000,0.0
17.5,24.56,0.000,0.0
18.0,24.62,0.000,0.0
18.5,24.69,0.000,0.0
19.0,24.78,0.000,0.0
19.5,24.88,0.000,0.0
20.0,24.96,0.000,0.0
20.5,25.03,0.000,0.0
21.0,25.08,0.000,0.0
21.5,25.12,0.000,0.0
22.0,25.15,0.000,0.0
22.5,25.16,0.000,0.0
23.0,25.21,0.000,0.0
23.5,25.30,0.049,1.4
24.0,25.40,0.220,6.5

"日期: 2021/6/10, 空调: AC_S_007 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.71,0.000,0.0
1.5,24.01,0.000,0.0
2.0,24.32,0.000,0.0
2.5,24.63,0.000,0.0
3.0,24.96,0.000,0.0
3.5,25.31,0.534,15.7
4.0,25.40,0.772,22.6
4.5,25.40,0.853,25.0
5.0,25.40,0.934,27.4
5.5,25.40,0.922,27.0
6.0,25.40,0.911,26.7
6.5,25.40,0.899,26.4
7.0,25.40,0.887,26.0
7.5,25.40,0.875,25.7
8.0,25.40,0.864,25.3
8.5,25.40,0.781,22.9
9.0,25.40,0.699,20.5
9.5,25.40,0.617,18.1
10.0,25.40,0.534,15.7
10.5,25.40,0.452,13.3
11.0,25.40,0.154,4.5
11.5,25.40,0.152,4.5
12.0,25.40,0.370,10.8
12.5,25.40,0.356,10.4
13.0,25.40,0.341,10.0
13.5,25.40,0.327,9.6
14.0,25.40,0.313,9.2
14.5,25.40,0.299,8.8
15.0,25.40,0.285,8.4
15.5,25.40,0.260,7.6
16.0,25.40,0.151,4.4
16.5,25.40,0.144,4.2
17.0,25.40,0.138,4.1
17.5,25.40,0.132,3.9
18.0,25.40,0.126,3.7
18.5,25.40,0.120,3.5
19.0,25.40,0.114,3.3
19.5,25.40,0.132,3.9
20.0,25.40,0.149,4.4
20.5,25.40,0.167,4.9
21.0,25.40,0.185,5.4
21.5,25.40,0.203,5.9
22.0,25.40,0.220,6.5
22.5,25.40,0.258,7.6
23.0,25.40,0.296,8.7
23.5,25.40,0.334,9.8
24.0,25.40,0.334,9.8

"日期: 2021/6/11, 空调: AC_S_007 (small), 状态: success"
