空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_M_021,medium,2021/6/1,success,0.0,0.0,0.0,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/10,success,7.4546279715,0.3106094988125,1.1270408,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/11,success,6.7103391875,0.2795974661458333,1.0280987,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/12,success,0.0,0.0,0.0,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/13,success,3.6132845715,0.1505535238125,0.51509872,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/14,success,7.00578152,0.29190756333333334,0.70503762,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/15,success,6.533873175,0.272244715625,0.78449115,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/16,success,12.236831436500001,0.5098679765208334,1.0271992,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/17,success,12.105767695,0.5044069872916667,1.2385756,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/18,success,13.27968734,0.5533203058333334,1.1927024,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/19,success,15.453681185,0.6439033827083334,1.6181535,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/2,success,2.478643125,0.10327679687500001,0.61299146,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/20,success,15.73403331,0.65558472125,1.5434972,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/21,success,12.20486884,0.5085362016666667,1.1432313,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/22,success,0.358073252,0.014919718833333333,0.33730271,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/23,success,0.0,0.0,0.0,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/24,success,0.0,0.0,0.0,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/25,success,0.0,0.0,0.0,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/26,success,2.915552761,0.12148136504166666,0.43714431,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/27,success,7.0493483050000005,0.2937228460416667,0.7011399,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/28,success,1.4830209035,0.06179253764583333,0.4929117,4.04,"[21.3, 25.8]"
AC_M_021,medium,2021/6/29,success,5.8466117,0.24360882083333335,0.55407592,4.04,"[21.3, 25.8]"
