空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_M_016,medium,2021/6/1,success,6.2314382382,0.259643259925,1.2379531,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/10,success,19.75153314,0.8229805474999999,1.8316408,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/11,success,18.91247062,0.7880196091666667,1.6365548,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/12,success,6.4749415795,0.2697892324791667,0.8257035,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/13,success,14.30675851,0.5961149379166667,1.113917,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/14,success,19.10989253,0.7962455220833333,1.2752844,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/15,success,18.192260925,0.7580108718749999,1.3969121,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/16,success,26.30947996,1.0962283316666668,1.6353505,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/17,success,26.13140198,1.0888084158333333,2.0881427,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/18,success,27.922177055,1.1634240439583332,1.8619474,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/19,success,30.86789103,1.28616212625,2.4265327,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/2,success,11.143816485,0.46432568687500003,1.0808005,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/20,success,31.184386185,1.2993494243750001,2.3265812,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/21,success,26.507850575,1.1044937739583334,1.8980744,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/22,success,7.4780217495,0.3115842395625,0.87909124,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/23,success,2.8243795720000002,0.11768248216666667,0.57201142,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/24,success,0.5006673700000001,0.02086114041666667,0.21375164,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/25,success,7.270083715,0.3029201547916667,0.98747235,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/26,success,13.11345919,0.5463941329166667,0.92966909,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/27,success,19.10414199,0.79600591625,1.2411644,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/28,success,9.014575845,0.375607326875,0.92003521,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/29,success,16.8183179,0.7007632458333334,1.0019232,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/3,success,22.94655754,0.9561065641666667,1.6835199,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/30,success,22.151754359999998,0.922989765,1.4029333,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/4,success,10.445654126,0.4352355885833334,0.94893684,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/5,success,9.47551921515,0.39481330063125,1.1801499,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/6,success,15.68533041,0.65355543375,1.7256681,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/7,success,18.4753343965,0.7698055998541666,1.9773532,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/8,success,17.68335025,0.7368062604166666,1.8585354,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/6/9,success,12.26570811,0.51107117125,1.1986148,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/7/1,success,24.495870685,1.0206612785416667,1.6520091,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/7/10,success,19.562908555,0.8151211897916667,1.5859769,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/7/11,success,18.13416724,0.7555903016666666,1.1107057,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/7/12,success,25.42612541,1.0594218920833334,1.8244154,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/7/13,success,27.448034245,1.1436680935416665,1.812373,4.87,"[21.3, 24.6]"
AC_M_016,medium,2021/7/14,success,24.180476485499998,1.0075198535624998,1.9978252,4.87,"[21.3, 24.6]"
