空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_L_007,large,2021/6/1,success,0.0,0.0,0.0,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/10,success,5.053447785,0.21056032437500002,0.75348367,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/11,success,4.6249705615,0.19270710672916666,0.72099144,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/12,success,0.0,0.0,0.0,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/13,success,2.6427955973,0.11011648322083334,0.35125224,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/14,success,4.8066981275,0.20027908864583333,0.43304303,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/15,success,4.467526174,0.18614692391666665,0.4485422,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/16,success,8.080965201,0.336706883375,0.72043123,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/17,success,7.979283275,0.33247013645833334,0.77309105,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/18,success,8.75227174,0.36467798916666666,0.70810659,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/19,success,10.101711985,0.42090466604166665,0.96038823,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/2,success,1.27046584,0.052936076666666665,0.41119481,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/20,success,10.265886393,0.42774526637500004,0.93107053,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/21,success,8.090741165,0.33711421520833335,0.66328972,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/22,success,0.0949021285,0.003954255354166667,0.098489879,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/23,success,0.0,0.0,0.0,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/24,success,0.0,0.0,0.0,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/25,success,0.0,0.0,0.0,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/26,success,2.198225711,0.09159273795833334,0.29186988,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/27,success,4.867622125,0.20281758854166665,0.51735477,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/28,success,0.7115434145,0.029647642270833333,0.33799391,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/29,success,4.01958743,0.1674828095833333,0.42576029,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/3,success,6.55391108,0.2730796283333333,0.67505414,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/30,success,6.169092345,0.257045514375,0.4998015,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/4,success,1.479558735,0.061648280624999996,0.40111101,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/5,success,0.55123186755,0.02296799448125,0.2565766,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/6,success,3.2240580475,0.13433575197916667,0.64218844,19.29,"[21.5, 25.0]"
AC_L_007,large,2021/6/7,success,4.39658889525,0.18319120396875,0.68756552,19.29,"[21.5, 25.0]"
