AC_L_007 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_L_007 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.58,0.000,0.0
1.5,23.71,0.000,0.0
2.0,23.85,0.000,0.0
2.5,23.99,0.000,0.0
3.0,24.13,0.000,0.0
3.5,24.27,0.000,0.0
4.0,24.41,0.000,0.0
4.5,24.54,0.000,0.0
5.0,24.67,0.000,0.0
5.5,24.80,0.000,0.0
6.0,24.93,0.267,1.4
6.5,25.00,0.708,3.7
7.0,25.00,0.670,3.5
7.5,25.00,0.631,3.3
8.0,25.00,0.593,3.1
8.5,25.00,0.572,3.0
9.0,25.00,0.552,2.9
9.5,25.00,0.531,2.8
10.0,25.00,0.511,2.6
10.5,25.00,0.490,2.5
11.0,25.00,0.341,1.8
11.5,25.00,0.335,1.7
12.0,25.00,0.469,2.4
12.5,25.00,0.471,2.4
13.0,25.00,0.472,2.4
13.5,25.00,0.473,2.5
14.0,25.00,0.474,2.5
14.5,25.00,0.475,2.5
15.0,25.00,0.476,2.5
15.5,25.00,0.476,2.5
16.0,25.00,0.329,1.7
16.5,25.00,0.327,1.7
17.0,25.00,0.325,1.7
17.5,25.00,0.323,1.7
18.0,25.00,0.321,1.7
18.5,25.00,0.320,1.7
19.0,25.00,0.318,1.6
19.5,25.00,0.354,1.8
20.0,25.00,0.391,2.0
20.5,25.00,0.427,2.2
21.0,25.00,0.464,2.4
21.5,25.00,0.501,2.6
22.0,25.00,0.537,2.8
22.5,25.00,0.585,3.0
23.0,25.00,0.634,3.3
23.5,25.00,0.682,3.5
24.0,25.00,0.682,3.5

"日期: 2021/6/19, 空调: AC_L_007 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.60,0.000,0.0
1.5,23.72,0.000,0.0
2.0,23.86,0.000,0.0
2.5,24.00,0.000,0.0
3.0,24.15,0.000,0.0
3.5,24.30,0.000,0.0
4.0,24.45,0.000,0.0
4.5,24.61,0.000,0.0
5.0,24.78,0.000,0.0
5.5,24.95,0.678,3.5
6.0,25.00,0.960,5.0
6.5,25.00,0.896,4.6
7.0,25.00,0.832,4.3
7.5,25.00,0.768,4.0
8.0,25.00,0.704,3.7
8.5,25.00,0.674,3.5
9.0,25.00,0.645,3.3
9.5,25.00,0.615,3.2
10.0,25.00,0.585,3.0
10.5,25.00,0.555,2.9
11.0,25.00,0.474,2.5
11.5,25.00,0.473,2.5
12.0,25.00,0.525,2.7
12.5,25.00,0.502,2.6
13.0,25.00,0.478,2.5
13.5,25.00,0.455,2.4
14.0,25.00,0.431,2.2
14.5,25.00,0.408,2.1
15.0,25.00,0.384,2.0
15.5,25.00,0.375,1.9
16.0,25.00,0.473,2.5
16.5,25.00,0.447,2.3
17.0,25.00,0.422,2.2
17.5,25.00,0.396,2.1
18.0,25.00,0.370,1.9
18.5,25.00,0.345,1.8
19.0,25.00,0.319,1.7
19.5,25.00,0.349,1.8
20.0,25.00,0.379,2.0
20.5,25.00,0.409,2.1
21.0,25.00,0.439,2.3
21.5,25.00,0.469,2.4
22.0,25.00,0.499,2.6
22.5,25.00,0.551,2.9
23.0,25.00,0.604,3.1
23.5,25.00,0.656,3.4
24.0,25.00,0.656,3.4

"日期: 2021/6/2, 空调: AC_L_007 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.51,0.000,0.0
1.5,23.57,0.000,0.0
2.0,23.63,0.000,0.0
2.5,23.70,0.000,0.0
3.0,23.77,0.000,0.0
3.5,23.84,0.000,0.0
4.0,23.92,0.000,0.0
4.5,23.99,0.000,0.0
5.0,24.06,0.000,0.0
5.5,24.13,0.000,0.0
6.0,24.20,0.000,0.0
6.5,24.28,0.000,0.0
7.0,24.35,0.000,0.0
7.5,24.42,0.000,0.0
8.0,24.50,0.000,0.0
8.5,24.57,0.000,0.0
9.0,24.64,0.000,0.0
9.5,24.72,0.000,0.0
10.0,24.79,0.000,0.0
10.5,24.86,0.000,0.0
11.0,24.94,0.000,0.0
11.5,24.92,0.000,0.0
12.0,24.91,0.000,0.0
12.5,24.99,0.347,1.8
13.0,25.00,0.411,2.1
13.5,25.00,0.383,2.0
14.0,25.00,0.355,1.8
14.5,25.00,0.326,1.7
15.0,25.00,0.298,1.5
15.5,25.00,0.297,1.5
16.0,25.00,0.000,0.0
16.5,24.99,0.000,0.0
17.0,24.98,0.000,0.0
17.5,24.97,0.000,0.0
18.0,24.96,0.000,0.0
18.5,24.95,0.000,0.0
19.0,24.93,0.000,0.0
19.5,24.92,0.000,0.0
20.0,24.90,0.000,0.0
20.5,24.90,0.000,0.0
21.0,24.89,0.000,0.0
21.5,24.90,0.000,0.0
22.0,24.90,0.000,0.0
22.5,24.92,0.000,0.0
23.0,24.93,0.000,0.0
23.5,24.96,0.000,0.0
24.0,24.99,0.125,0.6

"日期: 2021/6/20, 空调: AC_L_007 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.58,0.000,0.0
1.5,23.70,0.000,0.0
2.0,23.83,0.000,0.0
2.5,23.96,0.000,0.0
3.0,24.10,0.000,0.0
3.5,24.24,0.000,0.0
4.0,24.39,0.000,0.0
4.5,24.54,0.000,0.0
5.0,24.70,0.000,0.0
5.5,24.86,0.080,0.4
6.0,25.00,0.931,4.8
6.5,25.00,0.876,4.5
7.0,25.00,0.820,4.3
7.5,25.00,0.765,4.0
8.0,25.00,0.709,3.7
8.5,25.00,0.690,3.6
9.0,25.00,0.671,3.5
9.5,25.00,0.652,3.4
10.0,25.00,0.632,3.3
10.5,25.00,0.613,3.2
11.0,25.00,0.345,1.8
11.5,25.00,0.335,1.7
12.0,25.00,0.594,3.1
12.5,25.00,0.585,3.0
13.0,25.00,0.577,3.0
13.5,25.00,0.568,2.9
14.0,25.00,0.560,2.9
14.5,25.00,0.551,2.9
15.0,25.00,0.543,2.8
15.5,25.00,0.525,2.7
16.0,25.00,0.325,1.7
16.5,25.00,0.340,1.8
17.0,25.00,0.354,1.8
17.5,25.00,0.369,1.9
18.0,25.00,0.383,2.0
18.5,25.00,0.397,2.1
19.0,25.00,0.412,2.1
19.5,25.00,0.432,2.2
20.0,25.00,0.451,2.3
20.5,25.00,0.471,2.4
21.0,25.00,0.491,2.5
21.5,25.00,0.511,2.6
22.0,25.00,0.531,2.8
22.5,25.00,0.566,2.9
23.0,25.00,0.602,3.1
23.5,25.00,0.638,3.3
24.0,25.00,0.638,3.3

"日期: 2021/6/21, 空调: AC_L_007 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.60,0.000,0.0
1.5,23.73,0.000,0.0
2.0,23.87,0.000,0.0
2.5,24.02,0.000,0.0
3.0,24.16,0.000,0.0
3.5,24.30,0.000,0.0
4.0,24.43,0.000,0.0
4.5,24.57,0.000,0.0
5.0,24.70,0.000,0.0
5.5,24.82,0.000,0.0
6.0,24.93,0.171,0.9
6.5,25.00,0.535,2.8
7.0,25.00,0.449,2.3
7.5,25.00,0.363,1.9
8.0,25.00,0.277,1.4
8.5,25.00,0.300,1.6
9.0,25.00,0.322,1.7
9.5,25.00,0.345,1.8
10.0,25.00,0.367,1.9
10.5,25.00,0.390,2.0
11.0,25.00,0.470,2.4
11.5,25.00,0.452,2.3
12.0,25.00,0.412,2.1
12.5,25.00,0.409,2.1
13.0,25.00,0.406,2.1
13.5,25.00,0.402,2.1
14.0,25.00,0.399,2.1
14.5,25.00,0.396,2.1
15.0,25.00,0.392,2.0
15.5,25.00,0.386,2.0
16.0,25.00,0.434,2.2
16.5,25.00,0.442,2.3
17.0,25.00,0.450,2.3
17.5,25.00,0.458,2.4
18.0,25.00,0.466,2.4
18.5,25.00,0.475,2.5
19.0,25.00,0.483,2.5
19.5,25.00,0.481,2.5
20.0,25.00,0.480,2.5
20.5,25.00,0.478,2.5
21.0,25.00,0.477,2.5
21.5,25.00,0.475,2.5
22.0,25.00,0.474,2.5
22.5,25.00,0.537,2.8
23.0,25.00,0.600,3.1
23.5,25.00,0.663,3.4
24.0,25.00,0.663,3.4

"日期: 2021/6/22, 空调: AC_L_007 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.58,0.000,0.0
1.5,23.59,0.000,0.0
2.0,23.60,0.000,0.0
2.5,23.61,0.000,0.0
3.0,23.63,0.000,0.0
3.5,23.66,0.000,0.0
4.0,23.70,0.000,0.0
4.5,23.75,0.000,0.0
5.0,23.80,0.000,0.0
5.5,23.86,0.000,0.0
6.0,23.93,0.000,0.0
6.5,23.99,0.000,0.0
7.0,24.06,0.000,0.0
7.5,24.12,0.000,0.0
8.0,24.18,0.000,0.0
8.5,24.25,0.000,0.0
9.0,24.30,0.000,0.0
9.5,24.35,0.000,0.0
10.0,24.38,0.000,0.0
10.5,24.41,0.000,0.0
11.0,24.42,0.000,0.0
11.5,24.49,0.000,0.0
12.0,24.55,0.000,0.0
12.5,24.55,0.000,0.0
13.0,24.55,0.000,0.0
13.5,24.55,0.000,0.0
14.0,24.54,0.000,0.0
14.5,24.53,0.000,0.0
15.0,24.52,0.000,0.0
15.5,24.51,0.000,0.0
16.0,24.50,0.000,0.0
16.5,24.56,0.000,0.0
17.0,24.62,0.000,0.0
17.5,24.68,0.000,0.0
18.0,24.74,0.000,0.0
18.5,24.80,0.000,0.0
19.0,24.86,0.000,0.0
19.5,24.91,0.000,0.0
20.0,24.96,0.000,0.0
20.5,24.99,0.098,0.5
21.0,25.00,0.081,0.4
21.5,25.00,0.011,0.1
22.0,25.00,0.000,0.0
22.5,24.99,0.000,0.0
23.0,24.98,0.000,0.0
23.5,24.97,0.000,0.0
24.0,24.96,0.000,0.0

"日期: 2021/6/23, 空调: AC_L_007 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.51,0.000,0.0
1.5,23.57,0.000,0.0
2.0,23.64,0.000,0.0
2.5,23.71,0.000,0.0
3.0,23.77,0.000,0.0
3.5,23.83,0.000,0.0
4.0,23.89,0.000,0.0
4.5,23.94,0.000,0.0
5.0,23.99,0.000,0.0
5.5,24.03,0.000,0.0
6.0,24.07,0.000,0.0
6.5,24.10,0.000,0.0
7.0,24.12,0.000,0.0
7.5,24.14,0.000,0.0
8.0,24.15,0.000,0.0
8.5,24.16,0.000,0.0
9.0,24.16,0.000,0.0
9.5,24.16,0.000,0.0
10.0,24.16,0.000,0.0
10.5,24.16,0.000,0.0
11.0,24.16,0.000,0.0
11.5,24.17,0.000,0.0
12.0,24.17,0.000,0.0
12.5,24.17,0.000,0.0
13.0,24.17,0.000,0.0
13.5,24.16,0.000,0.0
14.0,24.16,0.000,0.0
14.5,24.15,0.000,0.0
15.0,24.14,0.000,0.0
15.5,24.12,0.000,0.0
16.0,24.12,0.000,0.0
16.5,24.13,0.000,0.0
17.0,24.14,0.000,0.0
17.5,24.15,0.000,0.0
18.0,24.17,0.000,0.0
18.5,24.19,0.000,0.0
19.0,24.20,0.000,0.0
19.5,24.22,0.000,0.0
20.0,24.24,0.000,0.0
20.5,24.27,0.000,0.0
21.0,24.29,0.000,0.0
21.5,24.32,0.000,0.0
22.0,24.35,0.000,0.0
22.5,24.38,0.000,0.0
23.0,24.41,0.000,0.0
23.5,24.45,0.000,0.0
24.0,24.49,0.000,0.0

"日期: 2021/6/24, 空调: AC_L_007 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.51,0.000,0.0
1.5,23.53,0.000,0.0
2.0,23.54,0.000,0.0
2.5,23.55,0.000,0.0
3.0,23.56,0.000,0.0
3.5,23.58,0.000,0.0
4.0,23.60,0.000,0.0
4.5,23.62,0.000,0.0
5.0,23.65,0.000,0.0
5.5,23.68,0.000,0.0
6.0,23.71,0.000,0.0
6.5,23.73,0.000,0.0
7.0,23.76,0.000,0.0
7.5,23.79,0.000,0.0
8.0,23.81,0.000,0.0
8.5,23.84,0.000,0.0
9.0,23.86,0.000,0.0
9.5,23.89,0.000,0.0
10.0,23.91,0.000,0.0
10.5,23.94,0.000,0.0
11.0,23.97,0.000,0.0
11.5,23.98,0.000,0.0
12.0,24.00,0.000,0.0
12.5,24.03,0.000,0.0
13.0,24.05,0.000,0.0
13.5,24.07,0.000,0.0
14.0,24.09,0.000,0.0
14.5,24.10,0.000,0.0
15.0,24.11,0.000,0.0
15.5,24.11,0.000,0.0
16.0,24.11,0.000,0.0
16.5,24.13,0.000,0.0
17.0,24.15,0.000,0.0
