空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_S_054,small,2021/6/1,success,5.153978203,0.21474909179166668,0.82344763,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/10,success,13.967845955,0.5819935814583334,1.2115544,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/11,success,13.44540984,0.56022541,1.0840224,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/12,success,5.2097685965,0.21707369152083333,0.55893673,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/13,success,10.4113574585,0.4338065607708333,0.74236244,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/14,success,13.561380115,0.5650575047916667,0.84785191,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/15,success,12.94833643,0.5395140179166666,0.92736263,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/16,success,18.28282066,0.7617841941666667,1.0832351,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/17,success,18.155347195,0.7564727997916667,1.3792354,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/18,success,19.346291055000002,0.806095460625,1.2320225,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/19,success,21.270199325,0.8862583052083334,1.6004484,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/2,success,8.320722872415,0.346696786350625,0.72071349,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/20,success,21.47620658,0.8948419408333333,1.5351079,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/21,success,18.4214572585,0.7675607191041666,1.2690225,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/22,success,5.8094445612,0.24206019005,0.58885165,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/23,success,2.875106316,0.1197960965,0.45528414,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/24,success,1.024409853,0.042683743875000006,0.18657465,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/25,success,5.7768029045,0.24070012102083335,0.65970279,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/26,success,9.603983111,0.40016596295833334,0.62191552,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/27,success,13.572972135,0.565540505625,0.99112865,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/28,success,6.77281349385,0.28220056224375,0.61561764,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/29,success,12.060819655,0.5025341522916666,0.7211071,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/3,success,16.061244628,0.6692185261666667,1.1147245,2.82,"[21.7, 24.5]"
AC_S_054,small,2021/6/30,success,15.56196659,0.6484152745833334,0.9312988,2.82,"[21.7, 24.5]"
