AC_L_007 多天功率矩阵
"空调参数: P_rated=19.29kW, T_range=[21.5, 25.0]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.510,0.753,0.686,0.618,0.550,0.482,0.414,0.167,0.166,0.346,0.334,0.322,0.311,0.299,0.287,0.276,0.255,0.165,0.160,0.155,0.150,0.145,0.139,0.134,0.149,0.164,0.178,0.193,0.208,0.222,0.254,0.285,0.316,0.316
2021/6/11,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.219,0.716,0.721,0.656,0.592,0.527,0.463,0.398,0.193,0.172,0.334,0.306,0.278,0.250,0.222,0.194,0.166,0.161,0.151,0.130,0.109,0.087,0.066,0.045,0.024,0.047,0.071,0.094,0.118,0.141,0.165,0.251,0.337,0.423,0.423
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.306,0.055,0.032,0.345,0.323,0.302,0.281,0.259,0.238,0.217,0.237,0.008,0.019,0.030,0.041,0.052,0.063,0.073,0.104,0.135,0.166,0.197,0.228,0.259,0.290,0.321,0.351,0.351
2021/6/14,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.425,0.381,0.337,0.293,0.298,0.319,0.249,0.250,0.251,0.253,0.254,0.255,0.257,0.245,0.339,0.321,0.303,0.286,0.268,0.250,0.232,0.255,0.277,0.300,0.322,0.345,0.367,0.389,0.411,0.433,0.433
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.449,0.408,0.211,0.200,0.368,0.364,0.360,0.356,0.352,0.348,0.345,0.341,0.189,0.198,0.208,0.217,0.227,0.236,0.245,0.261,0.276,0.291,0.307,0.322,0.337,0.350,0.363,0.376,0.376
2021/6/16,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.714,0.720,0.681,0.643,0.604,0.565,0.526,0.330,0.326,0.487,0.473,0.459,0.445,0.431,0.417,0.403,0.384,0.322,0.328,0.333,0.338,0.344,0.349,0.355,0.388,0.422,0.456,0.490,0.524,0.557,0.563,0.570,0.576,0.576
2021/6/17,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.162,0.773,0.734,0.694,0.652,0.610,0.569,0.527,0.485,0.325,0.306,0.443,0.430,0.417,0.404,0.391,0.378,0.365,0.359,0.286,0.299,0.312,0.325,0.339,0.352,0.365,0.387,0.410,0.432,0.455,0.477,0.500,0.499,0.499,0.498,0.498
2021/6/18,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.267,0.708,0.670,0.631,0.593,0.572,0.552,0.531,0.511,0.490,0.341,0.335,0.469,0.471,0.472,0.473,0.474,0.475,0.476,0.476,0.329,0.327,0.325,0.323,0.321,0.320,0.318,0.354,0.391,0.427,0.464,0.501,0.537,0.585,0.634,0.682,0.682
