AC_M_030 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_M_030 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
10.5,24.30,0.227,6.1
11.0,24.30,0.466,12.4
11.5,24.30,0.455,12.1
12.0,24.30,0.102,2.7
12.5,24.30,0.164,4.4
13.0,24.30,0.225,6.0
13.5,24.30,0.286,7.6
14.0,24.30,0.348,9.3
14.5,24.30,0.409,10.9
15.0,24.30,0.470,12.5
15.5,24.30,0.420,11.2
16.0,24.30,0.444,11.8
16.5,24.30,0.395,10.5
17.0,24.30,0.347,9.3
17.5,24.30,0.298,8.0
18.0,24.30,0.250,6.7
18.5,24.30,0.201,5.4
19.0,24.30,0.153,4.1
19.5,24.30,0.159,4.2
20.0,24.30,0.164,4.4
20.5,24.30,0.170,4.5
21.0,24.30,0.176,4.7
21.5,24.30,0.182,4.9
22.0,24.30,0.188,5.0
22.5,24.30,0.209,5.6
23.0,24.30,0.231,6.2
23.5,24.30,0.252,6.7
24.0,24.30,0.252,6.7

"日期: 2021/6/13, 空调: AC_M_030 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.60,0.000,0.0
1.5,23.82,0.000,0.0
2.0,24.05,0.000,0.0
2.5,24.28,1.042,27.8
3.0,24.30,1.128,30.1
3.5,24.30,1.141,30.4
4.0,24.30,1.153,30.8
4.5,24.30,1.166,31.1
5.0,24.30,1.178,31.4
5.5,24.30,1.155,30.8
6.0,24.30,1.132,30.2
6.5,24.30,1.108,29.6
7.0,24.30,1.085,28.9
7.5,24.30,1.062,28.3
8.0,24.30,1.038,27.7
8.5,24.30,1.014,27.0
9.0,24.30,0.990,26.4
9.5,24.30,0.965,25.7
10.0,24.30,0.941,25.1
10.5,24.30,0.916,24.4
11.0,24.30,0.270,7.2
11.5,24.30,0.220,5.9
12.0,24.30,0.892,23.8
12.5,24.30,0.846,22.6
13.0,24.30,0.800,21.3
13.5,24.30,0.754,20.1
14.0,24.30,0.709,18.9
14.5,24.30,0.663,17.7
15.0,24.30,0.617,16.5
15.5,24.30,0.661,17.6
16.0,24.30,0.170,4.5
16.5,24.30,0.193,5.1
17.0,24.30,0.216,5.8
17.5,24.30,0.239,6.4
18.0,24.30,0.263,7.0
18.5,24.30,0.286,7.6
19.0,24.30,0.309,8.2
19.5,24.30,0.376,10.0
20.0,24.30,0.442,11.8
20.5,24.30,0.509,13.6
21.0,24.30,0.576,15.3
21.5,24.30,0.642,17.1
22.0,24.30,0.709,18.9
22.5,24.30,0.775,20.7
23.0,24.30,0.840,22.4
23.5,24.30,0.906,24.2
24.0,24.30,0.906,24.2

"日期: 2021/6/14, 空调: AC_M_030 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.68,0.000,0.0
1.5,23.94,0.000,0.0
2.0,24.19,0.692,18.5
2.5,24.30,1.242,33.1
3.0,24.30,1.261,33.6
3.5,24.30,1.281,34.2
4.0,24.30,1.300,34.7
4.5,24.30,1.320,35.2
5.0,24.30,1.339,35.7
5.5,24.30,1.325,35.3
6.0,24.30,1.311,35.0
6.5,24.30,1.297,34.6
7.0,24.30,1.282,34.2
7.5,24.30,1.268,33.8
8.0,24.30,1.254,33.4
8.5,24.30,1.159,30.9
9.0,24.30,1.065,28.4
9.5,24.30,0.970,25.9
10.0,24.30,0.875,23.3
10.5,24.30,0.781,20.8
11.0,24.30,0.792,21.1
11.5,24.30,0.836,22.3
12.0,24.30,0.686,18.3
12.5,24.30,0.689,18.4
13.0,24.30,0.692,18.4
13.5,24.30,0.694,18.5
14.0,24.30,0.697,18.6
14.5,24.30,0.700,18.7
15.0,24.30,0.703,18.7
15.5,24.30,0.678,18.1
16.0,24.30,0.880,23.5
16.5,24.30,0.842,22.4
17.0,24.30,0.803,21.4
17.5,24.30,0.765,20.4
18.0,24.30,0.727,19.4
18.5,24.30,0.689,18.4
19.0,24.30,0.651,17.4
19.5,24.30,0.699,18.6
20.0,24.30,0.748,19.9
20.5,24.30,0.796,21.2
21.0,24.30,0.844,22.5
21.5,24.30,0.893,23.8
22.0,24.30,0.941,25.1
22.5,24.30,0.988,26.3
23.0,24.30,1.035,27.6
23.5,24.30,1.082,28.8
24.0,24.30,1.082,28.8

"日期: 2021/6/15, 空调: AC_M_030 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.66,0.000,0.0
1.5,23.89,0.000,0.0
2.0,24.11,0.127,3.4
2.5,24.30,1.025,27.3
3.0,24.30,1.006,26.8
3.5,24.30,0.987,26.3
4.0,24.30,0.969,25.8
4.5,24.30,0.950,25.3
5.0,24.30,0.931,24.8
5.5,24.30,1.020,27.2
6.0,24.30,1.108,29.5
6.5,24.30,1.196,31.9
7.0,24.30,1.284,34.2
7.5,24.30,1.373,36.6
8.0,24.30,1.461,39.0
8.5,24.30,1.374,36.7
9.0,24.30,1.288,34.3
9.5,24.30,1.202,32.0
10.0,24.30,1.115,29.7
10.5,24.30,1.029,27.4
11.0,24.30,0.606,16.2
11.5,24.30,0.581,15.5
12.0,24.30,0.942,25.1
12.5,24.30,0.934,24.9
13.0,24.30,0.925,24.7
13.5,24.30,0.917,24.5
14.0,24.30,0.909,24.2
14.5,24.30,0.900,24.0
15.0,24.30,0.892,23.8
15.5,24.30,0.884,23.6
16.0,24.30,0.557,14.9
16.5,24.30,0.577,15.4
17.0,24.30,0.598,15.9
17.5,24.30,0.618,16.5
18.0,24.30,0.638,17.0
18.5,24.30,0.658,17.6
19.0,24.30,0.679,18.1
19.5,24.30,0.712,19.0
20.0,24.30,0.744,19.9
20.5,24.30,0.777,20.7
21.0,24.30,0.810,21.6
21.5,24.30,0.843,22.5
22.0,24.30,0.876,23.4
22.5,24.30,0.904,24.1
23.0,24.30,0.932,24.8
23.5,24.30,0.960,25.6
24.0,24.30,0.960,25.6

"日期: 2021/6/16, 空调: AC_M_030 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.71,0.000,0.0
1.5,24.01,0.054,1.4
2.0,24.30,1.427,38.1
2.5,24.30,1.460,38.9
3.0,24.30,1.492,39.8
3.5,24.30,1.525,40.7
4.0,24.30,1.557,41.5
4.5,24.30,1.590,42.4
5.0,24.30,1.622,43.3
5.5,24.30,1.635,43.6
6.0,24.30,1.648,43.9
6.5,24.30,1.661,44.3
7.0,24.30,1.673,44.6
7.5,24.30,1.686,45.0
8.0,24.30,1.699,45.3
8.5,24.30,1.615,43.1
9.0,24.30,1.532,40.8
9.5,24.30,1.448,38.6
10.0,24.30,1.365,36.4
10.5,24.30,1.281,34.2
11.0,24.30,0.860,22.9
11.5,24.30,0.852,22.7
12.0,24.30,1.197,31.9
12.5,24.30,1.167,31.1
13.0,24.30,1.138,30.3
13.5,24.30,1.108,29.5
14.0,24.30,1.078,28.7
14.5,24.30,1.048,27.9
15.0,24.30,1.018,27.1
15.5,24.30,0.976,26.0
16.0,24.30,0.844,22.5
16.5,24.30,0.855,22.8
17.0,24.30,0.867,23.1
17.5,24.30,0.878,23.4
18.0,24.30,0.890,23.7
18.5,24.30,0.902,24.0
19.0,24.30,0.913,24.4
19.5,24.30,0.986,26.3
20.0,24.30,1.059,28.2
20.5,24.30,1.131,30.2
21.0,24.30,1.204,32.1
21.5,24.30,1.276,34.0
22.0,24.30,1.349,36.0
22.5,24.30,1.362,36.3
23.0,24.30,1.375,36.7
23.5,24.30,1.388,37.0
24.0,24.30,1.388,37.0

"日期: 2021/6/17, 空调: AC_M_030 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.71,0.000,0.0
1.5,23.98,0.000,0.0
2.0,24.24,0.938,25.0
2.5,24.30,1.373,36.6
3.0,24.30,1.529,40.8
3.5,24.30,1.685,44.9
4.0,24.30,1.840,49.1
4.5,24.30,1.996,53.2
5.0,24.30,2.152,57.4
5.5,24.30,2.067,55.1
6.0,24.30,1.982,52.8
6.5,24.30,1.897,50.6
7.0,24.30,1.812,48.3
7.5,24.30,1.727,46.1
8.0,24.30,1.643,43.8
8.5,24.30,1.553,41.4
9.0,24.30,1.463,39.0
9.5,24.30,1.373,36.6
10.0,24.30,1.283,34.2
10.5,24.30,1.193,31.8
11.0,24.30,0.850,22.7
11.5,24.30,0.808,21.6
12.0,24.30,1.103,29.4
12.5,24.30,1.076,28.7
13.0,24.30,1.048,27.9
13.5,24.30,1.020,27.2
14.0,24.30,0.992,26.5
14.5,24.30,0.964,25.7
15.0,24.30,0.936,25.0
15.5,24.30,0.923,24.6
16.0,24.30,0.767,20.4
16.5,24.30,0.795,21.2
17.0,24.30,0.823,21.9
17.5,24.30,0.851,22.7
18.0,24.30,0.879,23.4
18.5,24.30,0.907,24.2
19.0,24.30,0.935,24.9
19.5,24.30,0.983,26.2
20.0,24.30,1.032,27.5
20.5,24.30,1.080,28.8
21.0,24.30,1.128,30.1
21.5,24.30,1.177,31.4
22.0,24.30,1.225,32.7
22.5,24.30,1.224,32.6
23.0,24.30,1.223,32.6
23.5,24.30,1.221,32.6
24.0,24.30,1.221,32.6

"日期: 2021/6/18, 空调: AC_M_030 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.71,0.000,0.0
1.5,24.08,0.794,21.2
2.0,24.30,1.927,51.4
2.5,24.30,1.926,51.3
3.0,24.30,1.925,51.3
3.5,24.30,1.924,51.3
4.0,24.30,1.923,51.3
4.5,24.30,1.922,51.2
5.0,24.30,1.921,51.2
5.5,24.30,1.838,49.0
6.0,24.30,1.755,46.8
6.5,24.30,1.673,44.6
7.0,24.30,1.590,42.4
7.5,24.30,1.507,40.2
8.0,24.30,1.425,38.0
8.5,24.30,1.381,36.8
9.0,24.30,1.336,35.6
9.5,24.30,1.292,34.5
10.0,24.30,1.248,33.3
10.5,24.30,1.204,32.1
11.0,24.30,0.884,23.6
11.5,24.30,0.871,23.2
12.0,24.30,1.160,30.9
12.5,24.30,1.162,31.0
13.0,24.30,1.165,31.1
13.5,24.30,1.167,31.1
14.0,24.30,1.170,31.2
14.5,24.30,1.172,31.3
15.0,24.30,1.174,31.3
15.5,24.30,1.173,31.3
16.0,24.30,0.858,22.9
16.5,24.30,0.854,22.8
17.0,24.30,0.850,22.7
17.5,24.30,0.846,22.6
18.0,24.30,0.842,22.5
18.5,24.30,0.838,22.3
19.0,24.30,0.834,22.2
19.5,24.30,0.913,24.3
20.0,24.30,0.991,26.4
20.5,24.30,1.070,28.5
21.0,24.30,1.148,30.6
21.5,24.30,1.227,32.7
22.0,24.30,1.306,34.8
22.5,24.30,1.409,37.6
23.0,24.30,1.513,40.3
23.5,24.30,1.616,43.1
24.0,24.30,1.616,43.1

"日期: 2021/6/19, 空调: AC_M_030 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.77,0.000,0.0
1.5,24.13,0.965,25.7
2.0,24.30,1.900,50.7
2.5,24.30,1.998,53.3
3.0,24.30,2.097,55.9
3.5,24.30,2.195,58.5
4.0,24.30,2.293,61.2
4.5,24.30,2.391,63.8
5.0,24.30,2.490,66.4
5.5,24.30,2.352,62.7
6.0,24.30,2.215,59.1
6.5,24.30,2.077,55.4
7.0,24.30,1.939,51.7
7.5,24.30,1.802,48.0
8.0,24.30,1.664,44.4
8.5,24.30,1.600,42.7
9.0,24.30,1.536,41.0
9.5,24.30,1.472,39.3
10.0,24.30,1.408,37.6
10.5,24.30,1.344,35.8
11.0,24.30,1.170,31.2
11.5,24.30,1.168,31.2
12.0,24.30,1.280,34.1
12.5,24.30,1.230,32.8
13.0,24.30,1.179,31.4
13.5,24.30,1.129,30.1
14.0,24.30,1.078,28.8
14.5,24.30,1.028,27.4
15.0,24.30,0.977,26.1
15.5,24.30,0.956,25.5
16.0,24.30,1.167,31.1
16.5,24.30,1.112,29.7
17.0,24.30,1.057,28.2
17.5,24.30,1.002,26.7
18.0,24.30,0.947,25.3
18.5,24.30,0.892,23.8
19.0,24.30,0.838,22.3
19.5,24.30,0.902,24.0
20.0,24.30,0.966,25.8
20.5,24.30,1.030,27.5
21.0,24.30,1.094,29.2
21.5,24.30,1.158,30.9
22.0,24.30,1.223,32.6
22.5,24.30,1.335,35.6
23.0,24.30,1.448,38.6
23.5,24.30,1.561,41.6
24.0,24.30,1.561,41.6

"日期: 2021/6/2, 空调: AC_M_030 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.52,0.000,0.0
1.5,23.69,0.000,0.0
2.0,23.87,0.000,0.0
2.5,24.06,0.000,0.0
3.0,24.24,0.618,16.5
3.5,24.30,0.911,24.3
4.0,24.30,0.929,24.8
4.5,24.30,0.946,25.2
5.0,24.30,0.964,25.7
5.5,24.30,0.985,26.3
6.0,24.30,1.005,26.8
6.5,24.30,1.026,27.4
7.0,24.30,1.046,27.9
7.5,24.30,1.067,28.5
8.0,24.30,1.088,29.0
8.5,24.30,1.099,29.3
9.0,24.30,1.111,29.6
9.5,24.30,1.122,29.9
10.0,24.30,1.134,30.2
10.5,24.30,1.145,30.5
11.0,24.30,0.000,0.0
11.5,24.29,0.000,0.0
12.0,24.29,1.119,29.8
12.5,24.30,1.096,29.2
13.0,24.30,1.035,27.6
13.5,24.30,0.974,26.0
14.0,24.30,0.913,24.4
14.5,24.30,0.853,22.7
15.0,24.30,0.792,21.1
15.5,24.30,0.789,21.0
16.0,24.30,0.045,1.2
16.5,24.30,0.021,0.6
17.0,24.30,0.000,0.0
17.5,24.30,0.000,0.0
18.0,24.29,0.000,0.0
18.5,24.28,0.000,0.0
19.0,24.27,0.000,0.0
19.5,24.25,0.000,0.0
20.0,24.25,0.000,0.0
20.5,24.26,0.000,0.0
21.0,24.28,0.060,1.6
21.5,24.30,0.229,6.1
22.0,24.30,0.295,7.9
22.5,24.30,0.389,10.4
23.0,24.30,0.483,12.9
23.5,24.30,0.576,15.4
24.0,24.30,0.576,15.4

"日期: 2021/6/20, 空调: AC_M_030 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.72,0.000,0.0
1.5,24.06,0.544,14.5
2.0,24.30,1.751,46.7
2.5,24.30,1.857,49.5
3.0,24.30,1.964,52.4
3.5,24.30,2.070,55.2
4.0,24.30,2.177,58.0
4.5,24.30,2.283,60.9
5.0,24.30,2.390,63.7
5.5,24.30,2.271,60.6
6.0,24.30,2.152,57.4
6.5,24.30,2.032,54.2
7.0,24.30,1.913,51.0
7.5,24.30,1.794,47.8
8.0,24.30,1.675,44.7
8.5,24.30,1.634,43.6
9.0,24.30,1.592,42.5
9.5,24.30,1.551,41.4
10.0,24.30,1.510,40.3
10.5,24.30,1.468,39.2
11.0,24.30,0.893,23.8
11.5,24.30,0.872,23.2
12.0,24.30,1.427,38.1
12.5,24.30,1.409,37.6
13.0,24.30,1.391,37.1
13.5,24.30,1.372,36.6
14.0,24.30,1.354,36.1
14.5,24.30,1.336,35.6
15.0,24.30,1.318,35.1
15.5,24.30,1.279,34.1
16.0,24.30,0.851,22.7
16.5,24.30,0.882,23.5
17.0,24.30,0.913,24.3
17.5,24.30,0.943,25.2
18.0,24.30,0.974,26.0
18.5,24.30,1.005,26.8
19.0,24.30,1.036,27.6
19.5,24.30,1.079,28.8
20.0,24.30,1.121,29.9
20.5,24.30,1.164,31.0
21.0,24.30,1.206,32.2
21.5,24.30,1.249,33.3
22.0,24.30,1.291,34.4
22.5,24.30,1.368,36.5
23.0,24.30,1.444,38.5
23.5,24.30,1.521,40.6
24.0,24.30,1.521,40.6

"日期: 2021/6/21, 空调: AC_M_030 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.78,0.000,0.0
1.5,24.14,1.089,29.0
2.0,24.30,1.983,52.9
2.5,24.30,1.962,52.3
3.0,24.30,1.940,51.7
3.5,24.30,1.919,51.2
4.0,24.30,1.897,50.6
4.5,24.30,1.876,50.0
5.0,24.30,1.854,49.4
5.5,24.30,1.670,44.5
6.0,24.30,1.485,39.6
6.5,24.30,1.301,34.7
7.0,24.30,1.116,29.8
7.5,24.30,0.932,24.8
8.0,24.30,0.747,19.9
8.5,24.30,0.796,21.2
9.0,24.30,0.844,22.5
9.5,24.30,0.892,23.8
10.0,24.30,0.941,25.1
10.5,24.30,0.989,26.4
11.0,24.30,1.161,31.0
11.5,24.30,1.122,29.9
12.0,24.30,1.037,27.7
12.5,24.30,1.030,27.5
13.0,24.30,1.023,27.3
13.5,24.30,1.016,27.1
14.0,24.30,1.008,26.9
14.5,24.30,1.001,26.7
15.0,24.30,0.994,26.5
15.5,24.30,0.981,26.2
16.0,24.30,1.083,28.9
16.5,24.30,1.101,29.4
17.0,24.30,1.118,29.8
17.5,24.30,1.136,30.3
18.0,24.30,1.154,30.8
18.5,24.30,1.171,31.2
19.0,24.30,1.189,31.7
19.5,24.30,1.186,31.6
20.0,24.30,1.182,31.5
20.5,24.30,1.179,31.4
21.0,24.30,1.176,31.4
21.5,24.30,1.173,31.3
22.0,24.30,1.170,31.2
22.5,24.30,1.305,34.8
23.0,24.30,1.441,38.4
23.5,24.30,1.576,42.0
24.0,24.30,1.576,42.0

"日期: 2021/6/22, 空调: AC_M_030 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.73,0.000,0.0
1.5,23.75,0.000,0.0
2.0,23.78,0.000,0.0
2.5,23.80,0.000,0.0
3.0,23.85,0.000,0.0
3.5,23.92,0.000,0.0
4.0,24.02,0.000,0.0
4.5,24.13,0.000,0.0
5.0,24.27,0.653,17.4
5.5,24.30,0.802,21.4
6.0,24.30,0.819,21.8
6.5,24.30,0.836,22.3
7.0,24.30,0.854,22.8
7.5,24.30,0.871,23.2
8.0,24.30,0.888,23.7
8.5,24.30,0.757,20.2
9.0,24.30,0.627,16.7
9.5,24.30,0.496,13.2
10.0,24.30,0.365,9.7
10.5,24.30,0.234,6.2
11.0,24.30,0.943,25.2
11.5,24.30,0.931,24.8
12.0,24.30,0.103,2.8
12.5,24.30,0.058,1.6
13.0,24.30,0.013,0.4
13.5,24.30,0.000,0.0
14.0,24.29,0.000,0.0
14.5,24.28,0.000,0.0
15.0,24.25,0.000,0.0
15.5,24.22,0.000,0.0
16.0,24.20,0.454,12.1
16.5,24.30,0.920,24.5
17.0,24.30,0.921,24.6
17.5,24.30,0.922,24.6
18.0,24.30,0.924,24.6
18.5,24.30,0.925,24.7
19.0,24.30,0.927,24.7
19.5,24.30,0.776,20.7
20.0,24.30,0.626,16.7
20.5,24.30,0.475,12.7
21.0,24.30,0.325,8.7
21.5,24.30,0.174,4.7
22.0,24.30,0.024,0.6
22.5,24.30,0.020,0.5
23.0,24.30,0.017,0.4
23.5,24.30,0.013,0.4
24.0,24.30,0.013,0.4

"日期: 2021/6/23, 空调: AC_M_030 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.53,0.000,0.0
1.5,23.70,0.000,0.0
2.0,23.88,0.000,0.0
2.5,24.07,0.000,0.0
3.0,24.24,0.435,11.6
3.5,24.30,0.693,18.5
4.0,24.30,0.646,17.2
4.5,24.30,0.599,16.0
5.0,24.30,0.552,14.7
5.5,24.30,0.466,12.4
6.0,24.30,0.379,10.1
6.5,24.30,0.292,7.8
7.0,24.30,0.206,5.5
7.5,24.30,0.119,3.2
8.0,24.30,0.032,0.9
8.5,24.30,0.018,0.5
9.0,24.30,0.004,0.1
9.5,24.30,0.000,0.0
10.0,24.30,0.000,0.0
10.5,24.29,0.000,0.0
11.0,24.29,0.000,0.0
11.5,24.29,0.028,0.8
12.0,24.30,0.000,0.0
12.5,24.29,0.000,0.0
13.0,24.27,0.000,0.0
13.5,24.25,0.000,0.0
14.0,24.23,0.000,0.0
14.5,24.20,0.000,0.0
15.0,24.17,0.000,0.0
15.5,24.13,0.000,0.0
16.0,24.11,0.000,0.0
16.5,24.14,0.000,0.0
17.0,24.18,0.000,0.0
17.5,24.22,0.000,0.0
18.0,24.26,0.000,0.0
18.5,24.30,0.222,5.9
19.0,24.30,0.247,6.6
19.5,24.30,0.279,7.4
20.0,24.30,0.311,8.3
20.5,24.30,0.344,9.2
21.0,24.30,0.376,10.0
21.5,24.30,0.408,10.9
22.0,24.30,0.440,11.7
22.5,24.30,0.506,13.5
23.0,24.30,0.571,15.2
23.5,24.30,0.637,17.0
24.0,24.30,0.637,17.0

"日期: 2021/6/24, 空调: AC_M_030 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.54,0.000,0.0
1.5,23.57,0.000,0.0
2.0,23.61,0.000,0.0
2.5,23.63,0.000,0.0
3.0,23.67,0.000,0.0
3.5,23.71,0.000,0.0
4.0,23.76,0.000,0.0
4.5,23.82,0.000,0.0
5.0,23.88,0.000,0.0
5.5,23.96,0.000,0.0
6.0,24.02,0.000,0.0
6.5,24.09,0.000,0.0
7.0,24.15,0.000,0.0
7.5,24.20,0.000,0.0
8.0,24.26,0.046,1.2
8.5,24.30,0.258,6.9
9.0,24.30,0.272,7.3
9.5,24.30,0.286,7.6
10.0,24.30,0.300,8.0
10.5,24.30,0.314,8.4
11.0,24.30,0.092,2.5
11.5,24.30,0.168,4.5
12.0,24.30,0.329,8.8
12.5,24.30,0.279,7.4
13.0,24.30,0.229,6.1
13.5,24.30,0.179,4.8
14.0,24.30,0.129,3.4
14.5,24.30,0.079,2.1
15.0,24.30,0.029,0.8
15.5,24.30,0.004,0.1
16.0,24.30,0.244,6.5
