AC_S_057 多天功率矩阵
"空调参数: P_rated=3.06kW, T_range=[20.7, 24.9]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.060,0.638,0.666,0.695,0.723,0.627,0.531,0.435,0.339,0.243,0.147,0.096,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.104,0.083,0.062,0.144,0.226,0.308,0.308
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.567,0.823,0.911,1.000,1.089,1.076,1.063,1.050,1.037,1.024,1.012,0.921,0.831,0.741,0.651,0.561,0.235,0.233,0.471,0.456,0.440,0.425,0.409,0.394,0.378,0.351,0.232,0.225,0.218,0.212,0.205,0.198,0.191,0.211,0.230,0.250,0.269,0.289,0.308,0.349,0.391,0.432,0.432
2021/6/11,success,0.000,0.000,0.000,0.000,0.911,0.920,0.922,0.925,0.927,0.930,0.936,0.943,0.949,0.956,0.962,0.969,0.883,0.798,0.712,0.627,0.541,0.269,0.241,0.456,0.419,0.382,0.345,0.308,0.271,0.234,0.227,0.214,0.186,0.157,0.129,0.101,0.073,0.045,0.076,0.107,0.138,0.169,0.200,0.232,0.345,0.459,0.573,0.573
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.295,0.469,0.464,0.459,0.455,0.450,0.445,0.368,0.291,0.214,0.137,0.060,0.207,0.200,0.000,0.005,0.059,0.096,0.134,0.172,0.210,0.179,0.194,0.164,0.134,0.104,0.074,0.044,0.014,0.018,0.021,0.025,0.028,0.032,0.036,0.049,0.062,0.075,0.075
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.437,0.623,0.631,0.639,0.646,0.632,0.618,0.603,0.589,0.575,0.560,0.545,0.530,0.515,0.500,0.485,0.086,0.055,0.470,0.442,0.413,0.385,0.357,0.329,0.301,0.328,0.024,0.039,0.053,0.068,0.082,0.096,0.111,0.152,0.193,0.234,0.275,0.316,0.357,0.398,0.438,0.479,0.479
2021/6/14,success,0.000,0.000,0.000,0.000,0.321,0.698,0.710,0.722,0.734,0.746,0.737,0.728,0.720,0.711,0.702,0.693,0.635,0.576,0.518,0.460,0.401,0.408,0.435,0.343,0.345,0.346,0.348,0.350,0.352,0.353,0.338,0.462,0.439,0.415,0.392,0.368,0.345,0.321,0.351,0.381,0.411,0.441,0.470,0.500,0.529,0.558,0.587,0.587
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.413,0.529,0.517,0.506,0.494,0.549,0.603,0.658,0.712,0.766,0.821,0.768,0.714,0.661,0.608,0.554,0.293,0.278,0.501,0.496,0.491,0.485,0.480,0.475,0.470,0.465,0.263,0.276,0.288,0.301,0.313,0.326,0.338,0.359,0.379,0.399,0.420,0.440,0.460,0.477,0.495,0.512,0.512
2021/6/16,success,0.000,0.000,0.000,0.088,0.820,0.840,0.860,0.880,0.900,0.920,0.928,0.936,0.944,0.952,0.960,0.968,0.916,0.865,0.813,0.761,0.710,0.450,0.445,0.658,0.640,0.621,0.603,0.585,0.566,0.548,0.522,0.440,0.447,0.454,0.462,0.469,0.476,0.483,0.528,0.573,0.617,0.662,0.707,0.752,0.760,0.768,0.776,0.776
2021/6/17,success,0.000,0.000,0.000,0.000,0.540,0.863,0.959,1.055,1.151,1.247,1.194,1.142,1.090,1.038,0.985,0.933,0.877,0.822,0.767,0.711,0.656,0.444,0.418,0.600,0.583,0.566,0.549,0.532,0.514,0.497,0.489,0.393,0.410,0.427,0.445,0.462,0.479,0.496,0.526,0.556,0.586,0.616,0.646,0.675,0.675,0.674,0.673,0.673
2021/6/18,success,0.000,0.000,0.000,0.823,1.107,1.107,1.106,1.106,1.105,1.104,1.053,1.002,0.951,0.900,0.850,0.799,0.771,0.744,0.717,0.690,0.662,0.465,0.457,0.635,0.637,0.638,0.640,0.641,0.643,0.644,0.643,0.449,0.447,0.444,0.442,0.439,0.437,0.434,0.483,0.531,0.580,0.628,0.677,0.725,0.789,0.853,0.917,0.917
