空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_L_009,large,2021/6/1,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/10,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/11,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/12,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/13,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/14,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/15,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/16,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/17,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/18,success,0.338448975,0.014102040625,0.38006681,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/19,success,0.9896699649999999,0.041236248541666666,0.36447345,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/2,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/20,success,1.105249688,0.046052070333333334,0.35299262,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/21,success,0.05305743,0.00221072625,0.10611486,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/22,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/23,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/24,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/25,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/26,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/27,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/28,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/29,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/3,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/30,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/4,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/5,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/6,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/7,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/8,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/6/9,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/1,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/10,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/11,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/12,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/13,success,0.189170487,0.007882103625,0.31049642,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/14,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/15,success,0.0397349655,0.0016556235624999999,0.079469931,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/16,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/17,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/18,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/19,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/2,success,0.19142750949999998,0.007976146229166666,0.35487754,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/20,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/21,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/22,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/23,success,0.059250685,0.0024687785416666664,0.11850137,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/24,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/25,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/26,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/27,success,0.39229607499999997,0.016345669791666666,0.31529438,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/28,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/29,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/3,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/30,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/31,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/4,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/5,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/6,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/7,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/8,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/7/9,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/1,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/10,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/11,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/12,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/13,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/14,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/15,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/16,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/17,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/18,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/19,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/2,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/20,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/21,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/22,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/23,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/24,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/25,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/26,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/27,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/28,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/29,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/3,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/30,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/31,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/4,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/5,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/6,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/7,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/8,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
AC_L_009,large,2021/8/9,success,0.0,0.0,0.0,14.91,"[20.8, 25.6]"
