AC_M_010 多天功率矩阵
"空调参数: P_rated=3.62kW, T_range=[21.4, 25.8]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.429,0.446,0.310,0.174,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.172,1.354,1.336,1.318,1.300,1.281,1.263,1.136,1.008,0.880,0.753,0.625,0.163,0.160,0.498,0.476,0.454,0.432,0.410,0.388,0.366,0.327,0.158,0.148,0.139,0.129,0.120,0.110,0.101,0.128,0.156,0.184,0.211,0.239,0.266,0.325,0.384,0.442,0.442
2021/6/11,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.231,1.144,1.148,1.157,1.166,1.175,1.184,1.193,1.202,1.081,0.960,0.839,0.718,0.597,0.210,0.171,0.475,0.423,0.371,0.318,0.266,0.213,0.161,0.151,0.133,0.093,0.053,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.138,0.319,0.481,0.642,0.642
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.108,0.024,0.000,0.042,0.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.062,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.705,0.685,0.664,0.644,0.624,0.602,0.581,0.560,0.538,0.517,0.000,0.000,0.364,0.455,0.415,0.375,0.336,0.296,0.256,0.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.147,0.277,0.336,0.393,0.451,0.508,0.508
2021/6/14,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.476,0.874,0.862,0.849,0.837,0.824,0.812,0.729,0.647,0.564,0.481,0.398,0.408,0.447,0.316,0.318,0.320,0.323,0.325,0.328,0.330,0.309,0.485,0.452,0.418,0.385,0.352,0.318,0.285,0.327,0.370,0.412,0.454,0.496,0.539,0.580,0.621,0.662,0.662
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.762,0.839,0.916,0.993,0.917,0.842,0.766,0.691,0.615,0.245,0.224,0.540,0.532,0.525,0.517,0.510,0.503,0.495,0.488,0.203,0.221,0.238,0.256,0.274,0.292,0.309,0.338,0.367,0.395,0.424,0.453,0.482,0.506,0.530,0.555,0.555
2021/6/16,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.087,1.134,1.145,1.156,1.168,1.179,1.190,1.201,1.128,1.055,0.982,0.909,0.836,0.467,0.460,0.763,0.736,0.710,0.684,0.658,0.632,0.606,0.569,0.453,0.464,0.474,0.484,0.494,0.504,0.514,0.578,0.641,0.705,0.768,0.832,0.895,0.906,0.918,0.929,0.929
2021/6/17,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.399,1.597,1.523,1.448,1.374,1.300,1.226,1.152,1.073,0.995,0.916,0.838,0.759,0.459,0.423,0.681,0.656,0.632,0.607,0.583,0.559,0.534,0.523,0.386,0.411,0.435,0.460,0.484,0.509,0.533,0.576,0.618,0.660,0.702,0.745,0.787,0.786,0.785,0.784,0.784
2021/6/18,success,0.000,0.000,0.000,0.000,0.000,0.000,0.844,1.396,1.396,1.395,1.322,1.250,1.178,1.106,1.034,0.961,0.923,0.884,0.846,0.807,0.769,0.489,0.477,0.730,0.732,0.734,0.736,0.738,0.740,0.743,0.742,0.466,0.462,0.459,0.455,0.452,0.448,0.445,0.514,0.582,0.651,0.720,0.789,0.857,0.948,1.038,1.129,1.129
2021/6/19,success,0.000,0.000,0.000,0.000,0.000,0.000,1.386,1.720,1.806,1.892,1.772,1.652,1.531,1.411,1.291,1.171,1.115,1.059,1.003,0.947,0.891,0.738,0.737,0.835,0.791,0.747,0.703,0.658,0.614,0.570,0.552,0.736,0.688,0.640,0.592,0.544,0.496,0.448,0.504,0.560,0.616,0.672,0.729,0.785,0.883,0.982,1.081,1.081
2021/6/2,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.178,0.649,0.667,0.677,0.687,0.697,0.707,0.717,0.000,0.000,0.165,0.674,0.621,0.567,0.514,0.461,0.408,0.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
