AC_M_008 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_M_008 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.71,0.000,0.0
1.5,24.08,0.000,0.0
2.0,24.48,0.000,0.0
2.5,24.91,0.000,0.0
3.0,25.31,0.000,0.0
3.5,25.69,1.290,29.5
4.0,25.70,1.340,30.7
4.5,25.70,1.344,30.8
5.0,25.70,1.348,30.9
5.5,25.70,1.359,31.1
6.0,25.70,1.370,31.3
6.5,25.70,1.380,31.6
7.0,25.70,1.391,31.8
7.5,25.70,1.401,32.1
8.0,25.70,1.412,32.3
8.5,25.70,1.272,29.1
9.0,25.70,1.132,25.9
9.5,25.70,0.992,22.7
10.0,25.70,0.852,19.5
10.5,25.70,0.712,16.3
11.0,25.70,0.265,6.1
11.5,25.70,0.220,5.0
12.0,25.70,0.571,13.1
12.5,25.70,0.511,11.7
13.0,25.70,0.450,10.3
13.5,25.70,0.390,8.9
14.0,25.70,0.329,7.5
14.5,25.70,0.269,6.1
15.0,25.70,0.208,4.8
15.5,25.70,0.197,4.5
16.0,25.70,0.175,4.0
16.5,25.70,0.129,2.9
17.0,25.70,0.083,1.9
17.5,25.70,0.036,0.8
18.0,25.70,0.000,0.0
18.5,25.70,0.000,0.0
19.0,25.68,0.000,0.0
19.5,25.66,0.000,0.0
20.0,25.65,0.000,0.0
20.5,25.65,0.000,0.0
21.0,25.67,0.000,0.0
21.5,25.69,0.134,3.1
22.0,25.70,0.204,4.7
22.5,25.70,0.391,8.9
23.0,25.70,0.578,13.2
23.5,25.70,0.764,17.5
24.0,25.70,0.764,17.5

"日期: 2021/6/12, 空调: AC_M_008 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.68,0.000,0.0
1.5,23.79,0.000,0.0
2.0,23.90,0.000,0.0
2.5,24.00,0.000,0.0
3.0,24.13,0.000,0.0
3.5,24.28,0.000,0.0
4.0,24.45,0.000,0.0
4.5,24.63,0.000,0.0
5.0,24.83,0.000,0.0
5.5,25.04,0.000,0.0
6.0,25.23,0.000,0.0
6.5,25.42,0.000,0.0
7.0,25.59,0.179,4.1
7.5,25.70,0.562,12.9
8.0,25.70,0.554,12.7
8.5,25.70,0.428,9.8
9.0,25.70,0.302,6.9
9.5,25.70,0.176,4.0
10.0,25.70,0.049,1.1
10.5,25.70,0.000,0.0
11.0,25.68,0.092,2.1
11.5,25.70,0.153,3.5
12.0,25.70,0.000,0.0
12.5,25.65,0.000,0.0
13.0,25.61,0.000,0.0
13.5,25.60,0.000,0.0
14.0,25.60,0.000,0.0
14.5,25.61,0.000,0.0
15.0,25.65,0.000,0.0
15.5,25.70,0.107,2.4
16.0,25.70,0.142,3.3
16.5,25.70,0.093,2.1
17.0,25.70,0.044,1.0
17.5,25.70,0.000,0.0
18.0,25.70,0.000,0.0
18.5,25.68,0.000,0.0
19.0,25.66,0.000,0.0
19.5,25.62,0.000,0.0
20.0,25.59,0.000,0.0
20.5,25.55,0.000,0.0
21.0,25.53,0.000,0.0
21.5,25.50,0.000,0.0
22.0,25.48,0.000,0.0
22.5,25.46,0.000,0.0
23.0,25.45,0.000,0.0
23.5,25.45,0.000,0.0
24.0,25.45,0.000,0.0

"日期: 2021/6/13, 空调: AC_M_008 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.63,0.000,0.0
1.5,23.93,0.000,0.0
2.0,24.24,0.000,0.0
2.5,24.54,0.000,0.0
3.0,24.83,0.000,0.0
3.5,25.10,0.000,0.0
4.0,25.36,0.000,0.0
4.5,25.61,0.557,12.7
5.0,25.70,0.884,20.2
5.5,25.70,0.860,19.7
6.0,25.70,0.837,19.2
6.5,25.70,0.813,18.6
7.0,25.70,0.790,18.1
7.5,25.70,0.766,17.5
8.0,25.70,0.743,17.0
8.5,25.70,0.718,16.4
9.0,25.70,0.693,15.9
9.5,25.70,0.669,15.3
10.0,25.70,0.644,14.7
10.5,25.70,0.619,14.2
11.0,25.70,0.000,0.0
11.5,25.69,0.000,0.0
12.0,25.67,0.485,11.1
12.5,25.70,0.548,12.5
13.0,25.70,0.502,11.5
13.5,25.70,0.456,10.4
14.0,25.70,0.410,9.4
14.5,25.70,0.364,8.3
15.0,25.70,0.317,7.3
15.5,25.70,0.362,8.3
16.0,25.70,0.000,0.0
16.5,25.66,0.000,0.0
17.0,25.64,0.000,0.0
17.5,25.62,0.000,0.0
18.0,25.60,0.000,0.0
18.5,25.60,0.000,0.0
19.0,25.60,0.000,0.0
19.5,25.61,0.000,0.0
20.0,25.63,0.000,0.0
20.5,25.67,0.117,2.7
21.0,25.70,0.275,6.3
21.5,25.70,0.342,7.8
22.0,25.70,0.410,9.4
22.5,25.70,0.476,10.9
23.0,25.70,0.543,12.4
23.5,25.70,0.609,13.9
24.0,25.70,0.609,13.9

"日期: 2021/6/14, 空调: AC_M_008 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.75,0.000,0.0
1.5,24.09,0.000,0.0
2.0,24.42,0.000,0.0
2.5,24.74,0.000,0.0
3.0,25.05,0.000,0.0
3.5,25.35,0.000,0.0
4.0,25.63,0.766,17.5
4.5,25.70,1.027,23.5
5.0,25.70,1.047,24.0
5.5,25.70,1.033,23.6
6.0,25.70,1.018,23.3
6.5,25.70,1.004,23.0
7.0,25.70,0.989,22.6
7.5,25.70,0.975,22.3
8.0,25.70,0.961,22.0
8.5,25.70,0.865,19.8
9.0,25.70,0.769,17.6
9.5,25.70,0.674,15.4
10.0,25.70,0.578,13.2
10.5,25.70,0.482,11.0
11.0,25.70,0.494,11.3
11.5,25.70,0.538,12.3
12.0,25.70,0.387,8.8
12.5,25.70,0.390,8.9
13.0,25.70,0.392,9.0
13.5,25.70,0.395,9.0
14.0,25.70,0.398,9.1
14.5,25.70,0.401,9.2
15.0,25.70,0.404,9.2
15.5,25.70,0.379,8.7
16.0,25.70,0.582,13.3
16.5,25.70,0.544,12.4
17.0,25.70,0.505,11.6
17.5,25.70,0.467,10.7
18.0,25.70,0.428,9.8
18.5,25.70,0.390,8.9
19.0,25.70,0.351,8.0
19.5,25.70,0.400,9.2
20.0,25.70,0.449,10.3
20.5,25.70,0.498,11.4
21.0,25.70,0.547,12.5
21.5,25.70,0.596,13.6
22.0,25.70,0.644,14.7
22.5,25.70,0.692,15.8
23.0,25.70,0.739,16.9
23.5,25.70,0.787,18.0
24.0,25.70,0.787,18.0

"日期: 2021/6/15, 空调: AC_M_008 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.72,0.000,0.0
1.5,24.02,0.000,0.0
2.0,24.31,0.000,0.0
2.5,24.59,0.000,0.0
3.0,24.85,0.000,0.0
3.5,25.09,0.000,0.0
4.0,25.31,0.000,0.0
4.5,25.51,0.000,0.0
5.0,25.70,0.629,14.4
5.5,25.70,0.724,16.6
6.0,25.70,0.813,18.6
6.5,25.70,0.902,20.6
7.0,25.70,0.991,22.7
7.5,25.70,1.081,24.7
8.0,25.70,1.170,26.8
8.5,25.70,1.082,24.8
9.0,25.70,0.995,22.8
9.5,25.70,0.908,20.8
10.0,25.70,0.820,18.8
10.5,25.70,0.733,16.8
11.0,25.70,0.306,7.0
11.5,25.70,0.281,6.4
12.0,25.70,0.646,14.8
12.5,25.70,0.637,14.6
13.0,25.70,0.629,14.4
13.5,25.70,0.620,14.2
14.0,25.70,0.612,14.0
14.5,25.70,0.603,13.8
15.0,25.70,0.595,13.6
15.5,25.70,0.586,13.4
16.0,25.70,0.257,5.9
16.5,25.70,0.277,6.3
17.0,25.70,0.298,6.8
17.5,25.70,0.318,7.3
18.0,25.70,0.338,7.7
18.5,25.70,0.359,8.2
19.0,25.70,0.379,8.7
19.5,25.70,0.413,9.4
20.0,25.70,0.446,10.2
20.5,25.70,0.479,11.0
21.0,25.70,0.512,11.7
21.5,25.70,0.546,12.5
22.0,25.70,0.579,13.2
22.5,25.70,0.607,13.9
23.0,25.70,0.635,14.5
23.5,25.70,0.663,15.2
24.0,25.70,0.663,15.2

"日期: 2021/6/16, 空调: AC_M_008 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.78,0.000,0.0
1.5,24.19,0.000,0.0
2.0,24.58,0.000,0.0
2.5,24.95,0.000,0.0
3.0,25.30,0.000,0.0
3.5,25.65,1.053,24.1
4.0,25.70,1.267,29.0
4.5,25.70,1.300,29.7
5.0,25.70,1.333,30.5
5.5,25.70,1.346,30.8
6.0,25.70,1.359,31.1
6.5,25.70,1.372,31.4
7.0,25.70,1.385,31.7
7.5,25.70,1.398,32.0
8.0,25.70,1.411,32.3
8.5,25.70,1.326,30.3
9.0,25.70,1.241,28.4
9.5,25.70,1.157,26.5
10.0,25.70,1.072,24.5
10.5,25.70,0.988,22.6
11.0,25.70,0.562,12.9
11.5,25.70,0.554,12.7
12.0,25.70,0.903,20.7
12.5,25.70,0.873,20.0
13.0,25.70,0.843,19.3
13.5,25.70,0.813,18.6
14.0,25.70,0.783,17.9
14.5,25.70,0.752,17.2
15.0,25.70,0.722,16.5
15.5,25.70,0.680,15.6
16.0,25.70,0.546,12.5
16.5,25.70,0.558,12.8
17.0,25.70,0.569,13.0
17.5,25.70,0.581,13.3
18.0,25.70,0.593,13.6
18.5,25.70,0.605,13.8
19.0,25.70,0.616,14.1
19.5,25.70,0.690,15.8
20.0,25.70,0.763,17.5
20.5,25.70,0.837,19.1
21.0,25.70,0.910,20.8
21.5,25.70,0.983,22.5
22.0,25.70,1.057,24.2
22.5,25.70,1.070,24.5
23.0,25.70,1.083,24.8
23.5,25.70,1.096,25.1
24.0,25.70,1.096,25.1

"日期: 2021/6/17, 空调: AC_M_008 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.79,0.000,0.0
1.5,24.15,0.000,0.0
2.0,24.49,0.000,0.0
2.5,24.80,0.000,0.0
3.0,25.15,0.000,0.0
3.5,25.51,0.723,16.5
4.0,25.70,1.553,35.5
4.5,25.70,1.710,39.1
5.0,25.70,1.868,42.7
5.5,25.70,1.782,40.8
6.0,25.70,1.696,38.8
6.5,25.70,1.611,36.9
7.0,25.70,1.525,34.9
7.5,25.70,1.439,32.9
8.0,25.70,1.353,31.0
8.5,25.70,1.263,28.9
9.0,25.70,1.172,26.8
9.5,25.70,1.081,24.7
10.0,25.70,0.990,22.7
10.5,25.70,0.899,20.6
11.0,25.70,0.553,12.7
11.5,25.70,0.510,11.7
12.0,25.70,0.809,18.5
12.5,25.70,0.780,17.9
13.0,25.70,0.752,17.2
13.5,25.70,0.724,16.6
14.0,25.70,0.696,15.9
14.5,25.70,0.668,15.3
15.0,25.70,0.640,14.6
15.5,25.70,0.626,14.3
16.0,25.70,0.468,10.7
16.5,25.70,0.497,11.4
17.0,25.70,0.525,12.0
17.5,25.70,0.553,12.7
18.0,25.70,0.582,13.3
18.5,25.70,0.610,14.0
19.0,25.70,0.638,14.6
19.5,25.70,0.687,15.7
20.0,25.70,0.736,16.8
20.5,25.70,0.785,18.0
21.0,25.70,0.834,19.1
21.5,25.70,0.883,20.2
22.0,25.70,0.931,21.3
22.5,25.70,0.930,21.3
23.0,25.70,0.929,21.3
23.5,25.70,0.928,21.2
24.0,25.70,0.928,21.2

"日期: 2021/6/18, 空调: AC_M_008 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.79,0.000,0.0
1.5,24.28,0.000,0.0
2.0,24.78,0.000,0.0
2.5,25.27,0.124,2.8
3.0,25.70,1.638,37.5
3.5,25.70,1.637,37.5
4.0,25.70,1.636,37.4
4.5,25.70,1.635,37.4
5.0,25.70,1.634,37.4
5.5,25.70,1.551,35.5
6.0,25.70,1.467,33.6
6.5,25.70,1.384,31.7
7.0,25.70,1.300,29.8
7.5,25.70,1.217,27.8
8.0,25.70,1.133,25.9
8.5,25.70,1.089,24.9
9.0,25.70,1.044,23.9
9.5,25.70,1.000,22.9
10.0,25.70,0.955,21.9
10.5,25.70,0.910,20.8
11.0,25.70,0.587,13.4
11.5,25.70,0.574,13.1
12.0,25.70,0.866,19.8
12.5,25.70,0.868,19.9
13.0,25.70,0.871,19.9
13.5,25.70,0.873,20.0
14.0,25.70,0.875,20.0
14.5,25.70,0.878,20.1
15.0,25.70,0.880,20.1
15.5,25.70,0.879,20.1
16.0,25.70,0.561,12.8
16.5,25.70,0.556,12.7
17.0,25.70,0.552,12.6
17.5,25.70,0.548,12.5
18.0,25.70,0.544,12.5
18.5,25.70,0.540,12.4
19.0,25.70,0.536,12.3
19.5,25.70,0.616,14.1
20.0,25.70,0.695,15.9
20.5,25.70,0.775,17.7
21.0,25.70,0.854,19.5
21.5,25.70,0.933,21.4
22.0,25.70,1.013,23.2
22.5,25.70,1.117,25.6
23.0,25.70,1.222,28.0
23.5,25.70,1.327,30.4
24.0,25.70,1.327,30.4

"日期: 2021/6/19, 空调: AC_M_008 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.86,0.000,0.0
1.5,24.34,0.000,0.0
2.0,24.82,0.000,0.0
2.5,25.30,0.319,7.3
3.0,25.70,1.812,41.5
3.5,25.70,1.911,43.7
4.0,25.70,2.011,46.0
4.5,25.70,2.110,48.3
5.0,25.70,2.209,50.6
5.5,25.70,2.070,47.4
6.0,25.70,1.931,44.2
6.5,25.70,1.792,41.0
7.0,25.70,1.653,37.8
7.5,25.70,1.514,34.7
8.0,25.70,1.375,31.5
8.5,25.70,1.311,30.0
9.0,25.70,1.246,28.5
9.5,25.70,1.181,27.0
10.0,25.70,1.117,25.6
10.5,25.70,1.052,24.1
11.0,25.70,0.875,20.0
11.5,25.70,0.874,20.0
12.0,25.70,0.987,22.6
12.5,25.70,0.936,21.4
13.0,25.70,0.885,20.3
13.5,25.70,0.834,19.1
14.0,25.70,0.783,17.9
14.5,25.70,0.732,16.8
15.0,25.70,0.681,15.6
15.5,25.70,0.660,15.1
16.0,25.70,0.873,20.0
16.5,25.70,0.818,18.7
17.0,25.70,0.762,17.4
17.5,25.70,0.706,16.2
18.0,25.70,0.651,14.9
18.5,25.70,0.595,13.6
19.0,25.70,0.540,12.4
19.5,25.70,0.605,13.8
20.0,25.70,0.670,15.3
20.5,25.70,0.734,16.8
21.0,25.70,0.799,18.3
21.5,25.70,0.864,19.8
22.0,25.70,0.929,21.3
22.5,25.70,1.043,23.9
23.0,25.70,1.157,26.5
23.5,25.70,1.271,29.1
24.0,25.70,1.271,29.1

"日期: 2021/6/2, 空调: AC_M_008 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.52,0.000,0.0
1.5,23.75,0.000,0.0
2.0,23.99,0.000,0.0
2.5,24.24,0.000,0.0
3.0,24.48,0.000,0.0
3.5,24.71,0.000,0.0
4.0,24.93,0.000,0.0
4.5,25.15,0.000,0.0
5.0,25.35,0.000,0.0
5.5,25.55,0.163,3.7
6.0,25.70,0.709,16.2
6.5,25.70,0.730,16.7
7.0,25.70,0.751,17.2
7.5,25.70,0.772,17.7
8.0,25.70,0.793,18.1
8.5,25.70,0.804,18.4
9.0,25.70,0.816,18.7
9.5,25.70,0.827,18.9
10.0,25.70,0.839,19.2
10.5,25.70,0.851,19.5
11.0,25.70,0.000,0.0
11.5,25.61,0.000,0.0
12.0,25.53,0.265,6.1
12.5,25.70,0.801,18.3
13.0,25.70,0.739,16.9
13.5,25.70,0.678,15.5
14.0,25.70,0.616,14.1
14.5,25.70,0.555,12.7
15.0,25.70,0.494,11.3
15.5,25.70,0.490,11.2
16.0,25.70,0.000,0.0
16.5,25.63,0.000,0.0
17.0,25.56,0.000,0.0
17.5,25.48,0.000,0.0
18.0,25.41,0.000,0.0
18.5,25.33,0.000,0.0
19.0,25.25,0.000,0.0
19.5,25.17,0.000,0.0
20.0,25.11,0.000,0.0
20.5,25.07,0.000,0.0
21.0,25.05,0.000,0.0
21.5,25.05,0.000,0.0
22.0,25.07,0.000,0.0
22.5,25.10,0.000,0.0
23.0,25.16,0.000,0.0
23.5,25.24,0.000,0.0
24.0,25.34,0.000,0.0

"日期: 2021/6/20, 空调: AC_M_008 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.79,0.000,0.0
1.5,24.25,0.000,0.0
2.0,24.71,0.000,0.0
2.5,25.16,0.000,0.0
3.0,25.61,1.362,31.2
3.5,25.70,1.786,40.9
4.0,25.70,1.893,43.3
4.5,25.70,2.001,45.8
5.0,25.70,2.108,48.2
5.5,25.70,1.988,45.5
6.0,25.70,1.868,42.7
6.5,25.70,1.747,40.0
7.0,25.70,1.627,37.2
7.5,25.70,1.507,34.5
8.0,25.70,1.386,31.7
8.5,25.70,1.344,30.8
9.0,25.70,1.303,29.8
9.5,25.70,1.261,28.9
10.0,25.70,1.219,27.9
10.5,25.70,1.177,26.9
11.0,25.70,0.596,13.6
11.5,25.70,0.575,13.1
12.0,25.70,1.136,26.0
12.5,25.70,1.117,25.6
13.0,25.70,1.099,25.1
13.5,25.70,1.080,24.7
14.0,25.70,1.062,24.3
14.5,25.70,1.043,23.9
15.0,25.70,1.025,23.5
15.5,25.70,0.986,22.6
16.0,25.70,0.553,12.7
16.5,25.70,0.584,13.4
17.0,25.70,0.616,14.1
17.5,25.70,0.647,14.8
18.0,25.70,0.678,15.5
18.5,25.70,0.709,16.2
19.0,25.70,0.741,16.9
19.5,25.70,0.783,17.9
20.0,25.70,0.826,18.9
20.5,25.70,0.869,19.9
21.0,25.70,0.912,20.9
21.5,25.70,0.955,21.9
22.0,25.70,0.998,22.8
22.5,25.70,1.076,24.6
23.0,25.70,1.153,26.4
23.5,25.70,1.231,28.2
24.0,25.70,1.231,28.2

"日期: 2021/6/21, 空调: AC_M_008 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.87,0.000,0.0
1.5,24.36,0.000,0.0
2.0,24.85,0.000,0.0
2.5,25.36,0.470,10.8
3.0,25.70,1.654,37.9
3.5,25.70,1.632,37.4
4.0,25.70,1.611,36.9
4.5,25.70,1.589,36.4
5.0,25.70,1.567,35.9
5.5,25.70,1.381,31.6
6.0,25.70,1.194,27.3
6.5,25.70,1.008,23.1
7.0,25.70,0.822,18.8
7.5,25.70,0.635,14.5
8.0,25.70,0.449,10.3
8.5,25.70,0.498,11.4
9.0,25.70,0.546,12.5
9.5,25.70,0.595,13.6
10.0,25.70,0.644,14.7
10.5,25.70,0.693,15.9
11.0,25.70,0.867,19.8
11.5,25.70,0.827,18.9
12.0,25.70,0.742,17.0
12.5,25.70,0.734,16.8
13.0,25.70,0.727,16.6
13.5,25.70,0.720,16.5
14.0,25.70,0.713,16.3
14.5,25.70,0.705,16.1
15.0,25.70,0.698,16.0
15.5,25.70,0.685,15.7
16.0,25.70,0.788,18.0
16.5,25.70,0.806,18.4
17.0,25.70,0.824,18.8
17.5,25.70,0.841,19.3
18.0,25.70,0.859,19.7
18.5,25.70,0.877,20.1
19.0,25.70,0.895,20.5
19.5,25.70,0.892,20.4
20.0,25.70,0.888,20.3
20.5,25.70,0.885,20.3
21.0,25.70,0.882,20.2
21.5,25.70,0.879,20.1
22.0,25.70,0.875,20.0
22.5,25.70,1.012,23.2
23.0,25.70,1.149,26.3
23.5,25.70,1.286,29.4
24.0,25.70,1.286,29.4

"日期: 2021/6/22, 空调: AC_M_008 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.81,0.000,0.0
1.5,23.84,0.000,0.0
2.0,23.87,0.000,0.0
2.5,23.89,0.000,0.0
3.0,23.95,0.000,0.0
3.5,24.04,0.000,0.0
4.0,24.16,0.000,0.0
4.5,24.31,0.000,0.0
5.0,24.49,0.000,0.0
5.5,24.69,0.000,0.0
6.0,24.88,0.000,0.0
6.5,25.07,0.000,0.0
7.0,25.25,0.000,0.0
7.5,25.43,0.000,0.0
8.0,25.60,0.225,5.2
8.5,25.70,0.459,10.5
9.0,25.70,0.327,7.5
9.5,25.70,0.195,4.5
10.0,25.70,0.062,1.4
10.5,25.70,0.000,0.0
11.0,25.68,0.581,13.3
11.5,25.70,0.634,14.5
12.0,25.70,0.000,0.0
12.5,25.65,0.000,0.0
13.0,25.58,0.000,0.0
13.5,25.51,0.000,0.0
14.0,25.43,0.000,0.0
14.5,25.34,0.000,0.0
15.0,25.25,0.000,0.0
15.5,25.15,0.000,0.0
16.0,25.07,0.000,0.0
16.5,25.27,0.000,0.0
17.0,25.46,0.000,0.0
17.5,25.64,0.427,9.8
18.0,25.70,0.627,14.3
18.5,25.70,0.628,14.4
19.0,25.70,0.630,14.4
19.5,25.70,0.478,10.9
20.0,25.70,0.326,7.5
20.5,25.70,0.174,4.0
21.0,25.70,0.022,0.5
21.5,25.70,0.000,0.0
22.0,25.67,0.000,0.0
22.5,25.59,0.000,0.0
23.0,25.52,0.000,0.0
23.5,25.45,0.000,0.0
24.0,25.39,0.000,0.0

"日期: 2021/6/23, 空调: AC_M_008 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.54,0.000,0.0
1.5,23.77,0.000,0.0
2.0,24.01,0.000,0.0
2.5,24.25,0.000,0.0
3.0,24.47,0.000,0.0
3.5,24.66,0.000,0.0
4.0,24.83,0.000,0.0
4.5,24.97,0.000,0.0
5.0,25.09,0.000,0.0
5.5,25.19,0.000,0.0
6.0,25.27,0.000,0.0
6.5,25.31,0.000,0.0
7.0,25.33,0.000,0.0
7.5,25.33,0.000,0.0
8.0,25.30,0.000,0.0
8.5,25.25,0.000,0.0
9.0,25.20,0.000,0.0
9.5,25.15,0.000,0.0
10.0,25.10,0.000,0.0
10.5,25.04,0.000,0.0
11.0,24.99,0.000,0.0
11.5,24.95,0.000,0.0
12.0,24.94,0.000,0.0
12.5,24.88,0.000,0.0
13.0,24.83,0.000,0.0
13.5,24.77,0.000,0.0
14.0,24.71,0.000,0.0
14.5,24.64,0.000,0.0
15.0,24.57,0.000,0.0
15.5,24.50,0.000,0.0
16.0,24.45,0.000,0.0
16.5,24.47,0.000,0.0
17.0,24.50,0.000,0.0
17.5,24.53,0.000,0.0
18.0,24.57,0.000,0.0
18.5,24.61,0.000,0.0
19.0,24.65,0.000,0.0
19.5,24.70,0.000,0.0
20.0,24.75,0.000,0.0
20.5,24.81,0.000,0.0
21.0,24.87,0.000,0.0
21.5,24.94,0.000,0.0
22.0,25.01,0.000,0.0
22.5,25.09,0.000,0.0
23.0,25.18,0.000,0.0
23.5,25.28,0.000,0.0
24.0,25.40,0.000,0.0

"日期: 2021/6/24, 空调: AC_M_008 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.60,0.000,0.0
2.0,23.64,0.000,0.0
2.5,23.68,0.000,0.0
3.0,23.72,0.000,0.0
3.5,23.78,0.000,0.0
4.0,23.84,0.000,0.0
4.5,23.91,0.000,0.0
5.0,24.00,0.000,0.0
5.5,24.08,0.000,0.0
6.0,24.17,0.000,0.0
6.5,24.25,0.000,0.0
7.0,24.32,0.000,0.0
7.5,24.38,0.000,0.0
8.0,24.45,0.000,0.0
8.5,24.50,0.000,0.0
9.0,24.56,0.000,0.0
9.5,24.62,0.000,0.0
10.0,24.68,0.000,0.0
10.5,24.74,0.000,0.0
11.0,24.80,0.000,0.0
11.5,24.79,0.000,0.0
12.0,24.81,0.000,0.0
12.5,24.87,0.000,0.0
13.0,24.91,0.000,0.0
13.5,24.94,0.000,0.0
14.0,24.95,0.000,0.0
14.5,24.94,0.000,0.0
15.0,24.93,0.000,0.0
15.5,24.90,0.000,0.0
16.0,24.87,0.000,0.0
