AC_S_005 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_S_005 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.71,0.000,0.0
1.5,24.07,0.000,0.0
2.0,24.46,0.000,0.0
2.5,24.88,0.399,12.9
3.0,25.10,0.876,28.3
3.5,25.10,0.879,28.3
4.0,25.10,0.881,28.4
4.5,25.10,0.884,28.5
5.0,25.10,0.886,28.6
5.5,25.10,0.892,28.8
6.0,25.10,0.899,29.0
6.5,25.10,0.905,29.2
7.0,25.10,0.911,29.4
7.5,25.10,0.918,29.6
8.0,25.10,0.924,29.8
8.5,25.10,0.840,27.1
9.0,25.10,0.756,24.4
9.5,25.10,0.672,21.7
10.0,25.10,0.589,19.0
10.5,25.10,0.505,16.3
11.0,25.10,0.237,7.7
11.5,25.10,0.210,6.8
12.0,25.10,0.421,13.6
12.5,25.10,0.385,12.4
13.0,25.10,0.348,11.2
13.5,25.10,0.312,10.1
14.0,25.10,0.276,8.9
14.5,25.10,0.239,7.7
15.0,25.10,0.203,6.6
15.5,25.10,0.197,6.3
16.0,25.10,0.183,5.9
16.5,25.10,0.156,5.0
17.0,25.10,0.128,4.1
17.5,25.10,0.100,3.2
18.0,25.10,0.073,2.3
18.5,25.10,0.045,1.5
19.0,25.10,0.017,0.6
19.5,25.10,0.048,1.6
20.0,25.10,0.079,2.5
20.5,25.10,0.109,3.5
21.0,25.10,0.140,4.5
21.5,25.10,0.170,5.5
22.0,25.10,0.201,6.5
22.5,25.10,0.313,10.1
23.0,25.10,0.424,13.7
23.5,25.10,0.536,17.3
24.0,25.10,0.536,17.3

"日期: 2021/6/12, 空调: AC_S_005 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.67,0.000,0.0
1.5,23.78,0.000,0.0
2.0,23.89,0.000,0.0
2.5,24.00,0.000,0.0
3.0,24.12,0.000,0.0
3.5,24.27,0.000,0.0
4.0,24.43,0.000,0.0
4.5,24.61,0.000,0.0
5.0,24.80,0.000,0.0
5.5,25.01,0.244,7.9
6.0,25.10,0.429,13.8
6.5,25.10,0.424,13.7
7.0,25.10,0.420,13.5
7.5,25.10,0.415,13.4
8.0,25.10,0.411,13.2
8.5,25.10,0.335,10.8
9.0,25.10,0.259,8.4
9.5,25.10,0.184,5.9
10.0,25.10,0.108,3.5
10.5,25.10,0.033,1.1
11.0,25.10,0.177,5.7
11.5,25.10,0.170,5.5
12.0,25.10,0.000,0.0
12.5,25.08,0.000,0.0
13.0,25.08,0.000,0.0
13.5,25.09,0.057,1.8
14.0,25.10,0.106,3.4
14.5,25.10,0.143,4.6
15.0,25.10,0.180,5.8
15.5,25.10,0.149,4.8
16.0,25.10,0.164,5.3
16.5,25.10,0.134,4.3
17.0,25.10,0.105,3.4
17.5,25.10,0.076,2.4
18.0,25.10,0.046,1.5
18.5,25.10,0.017,0.5
19.0,25.10,0.000,0.0
19.5,25.09,0.000,0.0
20.0,25.09,0.000,0.0
20.5,25.09,0.000,0.0
21.0,25.09,0.000,0.0
21.5,25.09,0.000,0.0
22.0,25.09,0.000,0.0
22.5,25.10,0.016,0.5
23.0,25.10,0.035,1.1
23.5,25.10,0.048,1.5
24.0,25.10,0.048,1.5

"日期: 2021/6/13, 空调: AC_S_005 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.63,0.000,0.0
1.5,23.93,0.000,0.0
2.0,24.22,0.000,0.0
2.5,24.52,0.000,0.0
3.0,24.80,0.000,0.0
3.5,25.07,0.524,16.9
4.0,25.10,0.593,19.1
4.5,25.10,0.600,19.4
5.0,25.10,0.608,19.6
5.5,25.10,0.594,19.2
6.0,25.10,0.580,18.7
6.5,25.10,0.566,18.2
7.0,25.10,0.552,17.8
7.5,25.10,0.538,17.3
8.0,25.10,0.523,16.9
8.5,25.10,0.509,16.4
9.0,25.10,0.494,15.9
9.5,25.10,0.479,15.5
10.0,25.10,0.464,15.0
10.5,25.10,0.449,14.5
11.0,25.10,0.058,1.9
11.5,25.10,0.028,0.9
12.0,25.10,0.435,14.0
12.5,25.10,0.407,13.1
13.0,25.10,0.379,12.2
13.5,25.10,0.352,11.3
14.0,25.10,0.324,10.5
14.5,25.10,0.296,9.6
15.0,25.10,0.269,8.7
15.5,25.10,0.295,9.5
16.0,25.10,0.000,0.0
16.5,25.10,0.010,0.3
17.0,25.10,0.026,0.8
17.5,25.10,0.040,1.3
18.0,25.10,0.054,1.7
18.5,25.10,0.068,2.2
19.0,25.10,0.082,2.7
19.5,25.10,0.123,4.0
20.0,25.10,0.163,5.3
20.5,25.10,0.203,6.6
21.0,25.10,0.243,7.9
21.5,25.10,0.284,9.2
22.0,25.10,0.324,10.5
22.5,25.10,0.364,11.7
23.0,25.10,0.404,13.0
23.5,25.10,0.443,14.3
24.0,25.10,0.443,14.3

"日期: 2021/6/14, 空调: AC_S_005 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.74,0.000,0.0
1.5,24.07,0.000,0.0
2.0,24.40,0.000,0.0
2.5,24.72,0.000,0.0
3.0,25.02,0.489,15.8
3.5,25.10,0.670,21.6
4.0,25.10,0.682,22.0
4.5,25.10,0.694,22.4
5.0,25.10,0.705,22.8
5.5,25.10,0.697,22.5
6.0,25.10,0.688,22.2
6.5,25.10,0.680,21.9
7.0,25.10,0.671,21.6
7.5,25.10,0.662,21.4
8.0,25.10,0.654,21.1
8.5,25.10,0.597,19.2
9.0,25.10,0.539,17.4
9.5,25.10,0.482,15.5
10.0,25.10,0.425,13.7
10.5,25.10,0.367,11.9
11.0,25.10,0.374,12.1
11.5,25.10,0.401,12.9
12.0,25.10,0.310,10.0
12.5,25.10,0.312,10.1
13.0,25.10,0.314,10.1
13.5,25.10,0.315,10.2
14.0,25.10,0.317,10.2
14.5,25.10,0.319,10.3
15.0,25.10,0.320,10.3
15.5,25.10,0.306,9.9
16.0,25.10,0.427,13.8
16.5,25.10,0.404,13.0
17.0,25.10,0.381,12.3
17.5,25.10,0.358,11.6
18.0,25.10,0.335,10.8
18.5,25.10,0.312,10.1
19.0,25.10,0.289,9.3
19.5,25.10,0.318,10.3
20.0,25.10,0.348,11.2
20.5,25.10,0.377,12.2
21.0,25.10,0.406,13.1
21.5,25.10,0.435,14.0
22.0,25.10,0.464,15.0
22.5,25.10,0.493,15.9
23.0,25.10,0.521,16.8
23.5,25.10,0.550,17.7
24.0,25.10,0.550,17.7

"日期: 2021/6/15, 空调: AC_S_005 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.71,0.000,0.0
1.5,24.01,0.000,0.0
2.0,24.29,0.000,0.0
2.5,24.57,0.000,0.0
3.0,24.83,0.000,0.0
3.5,25.06,0.409,13.2
4.0,25.10,0.481,15.5
4.5,25.10,0.470,15.2
5.0,25.10,0.459,14.8
5.5,25.10,0.512,16.5
6.0,25.10,0.565,18.2
6.5,25.10,0.619,20.0
7.0,25.10,0.672,21.7
7.5,25.10,0.726,23.4
8.0,25.10,0.779,25.1
8.5,25.10,0.727,23.4
9.0,25.10,0.674,21.8
9.5,25.10,0.622,20.1
10.0,25.10,0.570,18.4
10.5,25.10,0.518,16.7
11.0,25.10,0.262,8.4
11.5,25.10,0.247,8.0
12.0,25.10,0.465,15.0
12.5,25.10,0.460,14.8
13.0,25.10,0.455,14.7
13.5,25.10,0.450,14.5
14.0,25.10,0.445,14.3
14.5,25.10,0.440,14.2
15.0,25.10,0.435,14.0
15.5,25.10,0.430,13.9
16.0,25.10,0.232,7.5
16.5,25.10,0.245,7.9
17.0,25.10,0.257,8.3
17.5,25.10,0.269,8.7
18.0,25.10,0.281,9.1
18.5,25.10,0.294,9.5
19.0,25.10,0.306,9.9
19.5,25.10,0.326,10.5
20.0,25.10,0.346,11.1
20.5,25.10,0.365,11.8
21.0,25.10,0.385,12.4
21.5,25.10,0.405,13.1
22.0,25.10,0.425,13.7
22.5,25.10,0.442,14.3
23.0,25.10,0.459,14.8
23.5,25.10,0.476,15.3
24.0,25.10,0.476,15.3

"日期: 2021/6/16, 空调: AC_S_005 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.78,0.000,0.0
1.5,24.18,0.000,0.0
2.0,24.56,0.000,0.0
2.5,24.92,0.392,12.6
3.0,25.10,0.798,25.7
3.5,25.10,0.818,26.4
4.0,25.10,0.837,27.0
4.5,25.10,0.857,27.6
5.0,25.10,0.877,28.3
5.5,25.10,0.884,28.5
6.0,25.10,0.892,28.8
6.5,25.10,0.900,29.0
7.0,25.10,0.908,29.3
7.5,25.10,0.915,29.5
8.0,25.10,0.923,29.8
8.5,25.10,0.873,28.1
9.0,25.10,0.822,26.5
9.5,25.10,0.771,24.9
10.0,25.10,0.721,23.3
10.5,25.10,0.670,21.6
11.0,25.10,0.415,13.4
11.5,25.10,0.410,13.2
12.0,25.10,0.620,20.0
12.5,25.10,0.601,19.4
13.0,25.10,0.583,18.8
13.5,25.10,0.565,18.2
14.0,25.10,0.547,17.7
14.5,25.10,0.529,17.1
15.0,25.10,0.511,16.5
15.5,25.10,0.486,15.7
16.0,25.10,0.406,13.1
16.5,25.10,0.413,13.3
17.0,25.10,0.420,13.5
17.5,25.10,0.427,13.8
18.0,25.10,0.434,14.0
18.5,25.10,0.441,14.2
19.0,25.10,0.448,14.4
19.5,25.10,0.492,15.9
20.0,25.10,0.536,17.3
20.5,25.10,0.580,18.7
21.0,25.10,0.623,20.1
21.5,25.10,0.667,21.5
22.0,25.10,0.711,22.9
22.5,25.10,0.719,23.2
23.0,25.10,0.727,23.5
23.5,25.10,0.735,23.7
24.0,25.10,0.735,23.7

"日期: 2021/6/17, 空调: AC_S_005 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.78,0.000,0.0
1.5,24.13,0.000,0.0
2.0,24.47,0.000,0.0
2.5,24.78,0.035,1.1
3.0,25.10,0.820,26.5
3.5,25.10,0.914,29.5
4.0,25.10,1.009,32.5
4.5,25.10,1.103,35.6
5.0,25.10,1.197,38.6
5.5,25.10,1.146,37.0
6.0,25.10,1.094,35.3
6.5,25.10,1.043,33.6
7.0,25.10,0.992,32.0
7.5,25.10,0.940,30.3
8.0,25.10,0.889,28.7
8.5,25.10,0.835,26.9
9.0,25.10,0.780,25.2
9.5,25.10,0.726,23.4
10.0,25.10,0.672,21.7
10.5,25.10,0.617,19.9
11.0,25.10,0.410,13.2
11.5,25.10,0.384,12.4
12.0,25.10,0.563,18.2
12.5,25.10,0.546,17.6
13.0,25.10,0.529,17.1
13.5,25.10,0.512,16.5
14.0,25.10,0.495,16.0
14.5,25.10,0.478,15.4
15.0,25.10,0.462,14.9
15.5,25.10,0.454,14.6
16.0,25.10,0.359,11.6
16.5,25.10,0.376,12.1
17.0,25.10,0.393,12.7
17.5,25.10,0.410,13.2
18.0,25.10,0.427,13.8
18.5,25.10,0.444,14.3
19.0,25.10,0.461,14.9
19.5,25.10,0.490,15.8
20.0,25.10,0.519,16.8
20.5,25.10,0.549,17.7
21.0,25.10,0.578,18.6
21.5,25.10,0.607,19.6
22.0,25.10,0.636,20.5
22.5,25.10,0.636,20.5
23.0,25.10,0.635,20.5
23.5,25.10,0.634,20.5
24.0,25.10,0.634,20.5

"日期: 2021/6/18, 空调: AC_S_005 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.78,0.000,0.0
1.5,24.27,0.000,0.0
2.0,24.75,0.311,10.0
2.5,25.10,1.060,34.2
3.0,25.10,1.060,34.2
3.5,25.10,1.059,34.2
4.0,25.10,1.058,34.1
4.5,25.10,1.058,34.1
5.0,25.10,1.057,34.1
5.5,25.10,1.007,32.5
6.0,25.10,0.957,30.9
6.5,25.10,0.907,29.3
7.0,25.10,0.857,27.7
7.5,25.10,0.807,26.0
8.0,25.10,0.757,24.4
8.5,25.10,0.730,23.6
9.0,25.10,0.704,22.7
9.5,25.10,0.677,21.8
10.0,25.10,0.650,21.0
10.5,25.10,0.624,20.1
11.0,25.10,0.430,13.9
11.5,25.10,0.422,13.6
12.0,25.10,0.597,19.3
12.5,25.10,0.598,19.3
13.0,25.10,0.600,19.4
13.5,25.10,0.601,19.4
14.0,25.10,0.603,19.4
14.5,25.10,0.604,19.5
15.0,25.10,0.606,19.5
15.5,25.10,0.605,19.5
16.0,25.10,0.414,13.4
16.5,25.10,0.412,13.3
17.0,25.10,0.409,13.2
17.5,25.10,0.407,13.1
18.0,25.10,0.405,13.1
18.5,25.10,0.402,13.0
19.0,25.10,0.400,12.9
19.5,25.10,0.447,14.4
20.0,25.10,0.495,16.0
20.5,25.10,0.542,17.5
21.0,25.10,0.590,19.0
21.5,25.10,0.638,20.6
22.0,25.10,0.685,22.1
22.5,25.10,0.748,24.1
23.0,25.10,0.810,26.1
23.5,25.10,0.873,28.2
24.0,25.10,0.873,28.2

"日期: 2021/6/19, 空调: AC_S_005 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.86,0.000,0.0
1.5,24.32,0.000,0.0
2.0,24.80,0.389,12.6
2.5,25.10,1.104,35.6
3.0,25.10,1.164,37.5
3.5,25.10,1.223,39.5
4.0,25.10,1.283,41.4
4.5,25.10,1.342,43.3
5.0,25.10,1.402,45.2
5.5,25.10,1.318,42.5
6.0,25.10,1.235,39.8
6.5,25.10,1.152,37.2
7.0,25.10,1.069,34.5
7.5,25.10,0.985,31.8
8.0,25.10,0.902,29.1
8.5,25.10,0.863,27.8
9.0,25.10,0.825,26.6
9.5,25.10,0.786,25.4
10.0,25.10,0.747,24.1
10.5,25.10,0.709,22.9
11.0,25.10,0.603,19.4
11.5,25.10,0.602,19.4
12.0,25.10,0.670,21.6
12.5,25.10,0.639,20.6
13.0,25.10,0.609,19.6
13.5,25.10,0.578,18.6
14.0,25.10,0.547,17.7
14.5,25.10,0.517,16.7
15.0,25.10,0.486,15.7
15.5,25.10,0.474,15.3
16.0,25.10,0.601,19.4
16.5,25.10,0.568,18.3
17.0,25.10,0.535,17.3
17.5,25.10,0.502,16.2
18.0,25.10,0.468,15.1
18.5,25.10,0.435,14.0
19.0,25.10,0.402,13.0
19.5,25.10,0.441,14.2
20.0,25.10,0.480,15.5
20.5,25.10,0.518,16.7
21.0,25.10,0.557,18.0
21.5,25.10,0.596,19.2
22.0,25.10,0.635,20.5
22.5,25.10,0.703,22.7
23.0,25.10,0.771,24.9
23.5,25.10,0.840,27.1
24.0,25.10,0.840,27.1

"日期: 2021/6/2, 空调: AC_S_005 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.52,0.000,0.0
1.5,23.75,0.000,0.0
2.0,23.98,0.000,0.0
2.5,24.22,0.000,0.0
3.0,24.46,0.000,0.0
3.5,24.69,0.000,0.0
4.0,24.91,0.040,1.3
4.5,25.10,0.468,15.1
5.0,25.10,0.478,15.4
5.5,25.10,0.491,15.8
6.0,25.10,0.503,16.2
6.5,25.10,0.516,16.6
7.0,25.10,0.528,17.0
7.5,25.10,0.541,17.4
8.0,25.10,0.553,17.8
8.5,25.10,0.560,18.1
9.0,25.10,0.567,18.3
9.5,25.10,0.574,18.5
10.0,25.10,0.581,18.7
10.5,25.10,0.588,19.0
11.0,25.10,0.000,0.0
11.5,25.04,0.000,0.0
12.0,25.00,0.381,12.3
12.5,25.10,0.558,18.0
13.0,25.10,0.521,16.8
13.5,25.10,0.485,15.6
14.0,25.10,0.448,14.4
14.5,25.10,0.411,13.3
15.0,25.10,0.374,12.1
15.5,25.10,0.372,12.0
16.0,25.10,0.000,0.0
16.5,25.07,0.000,0.0
17.0,25.03,0.000,0.0
17.5,24.99,0.000,0.0
18.0,24.94,0.000,0.0
18.5,24.89,0.000,0.0
19.0,24.84,0.000,0.0
19.5,24.78,0.000,0.0
20.0,24.74,0.000,0.0
20.5,24.73,0.000,0.0
21.0,24.73,0.000,0.0
21.5,24.75,0.000,0.0
22.0,24.78,0.000,0.0
22.5,24.83,0.000,0.0
23.0,24.90,0.000,0.0
23.5,25.00,0.024,0.8
24.0,25.10,0.244,7.9

"日期: 2021/6/20, 空调: AC_S_005 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.79,0.000,0.0
1.5,24.24,0.000,0.0
2.0,24.69,0.063,2.0
2.5,25.10,1.019,32.9
3.0,25.10,1.083,34.9
3.5,25.10,1.148,37.0
4.0,25.10,1.212,39.1
4.5,25.10,1.277,41.2
5.0,25.10,1.341,43.3
5.5,25.10,1.269,40.9
6.0,25.10,1.197,38.6
6.5,25.10,1.125,36.3
7.0,25.10,1.053,34.0
7.5,25.10,0.981,31.6
8.0,25.10,0.909,29.3
8.5,25.10,0.884,28.5
9.0,25.10,0.859,27.7
9.5,25.10,0.834,26.9
10.0,25.10,0.809,26.1
10.5,25.10,0.784,25.3
11.0,25.10,0.435,14.0
11.5,25.10,0.423,13.6
12.0,25.10,0.759,24.5
12.5,25.10,0.748,24.1
13.0,25.10,0.737,23.8
13.5,25.10,0.726,23.4
14.0,25.10,0.714,23.0
14.5,25.10,0.703,22.7
15.0,25.10,0.692,22.3
15.5,25.10,0.669,21.6
16.0,25.10,0.410,13.2
16.5,25.10,0.429,13.8
17.0,25.10,0.447,14.4
17.5,25.10,0.466,15.0
18.0,25.10,0.485,15.6
18.5,25.10,0.503,16.2
19.0,25.10,0.522,16.8
19.5,25.10,0.548,17.7
20.0,25.10,0.573,18.5
20.5,25.10,0.599,19.3
21.0,25.10,0.625,20.2
21.5,25.10,0.651,21.0
22.0,25.10,0.676,21.8
22.5,25.10,0.723,23.3
23.0,25.10,0.769,24.8
23.5,25.10,0.815,26.3
24.0,25.10,0.815,26.3

"日期: 2021/6/21, 空调: AC_S_005 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.86,0.000,0.0
1.5,24.34,0.000,0.0
2.0,24.83,0.509,16.4
2.5,25.10,1.082,34.9
3.0,25.10,1.069,34.5
3.5,25.10,1.056,34.1
4.0,25.10,1.043,33.6
4.5,25.10,1.030,33.2
5.0,25.10,1.017,32.8
5.5,25.10,0.905,29.2
6.0,25.10,0.794,25.6
6.5,25.10,0.682,22.0
7.0,25.10,0.571,18.4
7.5,25.10,0.459,14.8
8.0,25.10,0.347,11.2
8.5,25.10,0.377,12.1
9.0,25.10,0.406,13.1
9.5,25.10,0.435,14.0
10.0,25.10,0.464,15.0
10.5,25.10,0.493,15.9
11.0,25.10,0.598,19.3
11.5,25.10,0.574,18.5
12.0,25.10,0.523,16.9
12.5,25.10,0.518,16.7
13.0,25.10,0.514,16.6
13.5,25.10,0.510,16.4
14.0,25.10,0.505,16.3
14.5,25.10,0.501,16.2
15.0,25.10,0.497,16.0
15.5,25.10,0.489,15.8
16.0,25.10,0.550,17.8
16.5,25.10,0.561,18.1
17.0,25.10,0.572,18.4
17.5,25.10,0.582,18.8
18.0,25.10,0.593,19.1
18.5,25.10,0.604,19.5
19.0,25.10,0.614,19.8
19.5,25.10,0.613,19.8
20.0,25.10,0.611,19.7
20.5,25.10,0.609,19.6
21.0,25.10,0.607,19.6
21.5,25.10,0.605,19.5
22.0,25.10,0.603,19.4
22.5,25.10,0.685,22.1
23.0,25.10,0.767,24.7
23.5,25.10,0.849,27.4
24.0,25.10,0.849,27.4

"日期: 2021/6/22, 空调: AC_S_005 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.80,0.000,0.0
1.5,23.83,0.000,0.0
2.0,23.86,0.000,0.0
2.5,23.88,0.000,0.0
3.0,23.94,0.000,0.0
3.5,24.03,0.000,0.0
4.0,24.15,0.000,0.0
4.5,24.30,0.000,0.0
5.0,24.47,0.000,0.0
5.5,24.67,0.000,0.0
6.0,24.86,0.000,0.0
6.5,25.05,0.286,9.2
7.0,25.10,0.412,13.3
7.5,25.10,0.422,13.6
8.0,25.10,0.432,14.0
8.5,25.10,0.353,11.4
9.0,25.10,0.274,8.8
9.5,25.10,0.195,6.3
10.0,25.10,0.116,3.7
10.5,25.10,0.037,1.2
11.0,25.10,0.466,15.0
11.5,25.10,0.458,14.8
12.0,25.10,0.000,0.0
12.5,25.08,0.000,0.0
13.0,25.05,0.000,0.0
13.5,25.01,0.000,0.0
14.0,24.96,0.000,0.0
14.5,24.90,0.000,0.0
15.0,24.84,0.000,0.0
15.5,24.76,0.000,0.0
16.0,24.70,0.000,0.0
16.5,24.92,0.073,2.4
17.0,25.10,0.452,14.6
17.5,25.10,0.453,14.6
18.0,25.10,0.454,14.6
18.5,25.10,0.455,14.7
19.0,25.10,0.456,14.7
19.5,25.10,0.365,11.8
20.0,25.10,0.274,8.8
20.5,25.10,0.183,5.9
21.0,25.10,0.092,3.0
21.5,25.10,0.001,0.0
22.0,25.10,0.000,0.0
22.5,25.06,0.000,0.0
23.0,25.02,0.000,0.0
23.5,24.99,0.000,0.0
24.0,24.95,0.000,0.0

"日期: 2021/6/23, 空调: AC_S_005 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.54,0.000,0.0
1.5,23.77,0.000,0.0
2.0,24.00,0.000,0.0
2.5,24.24,0.000,0.0
3.0,24.45,0.000,0.0
3.5,24.64,0.000,0.0
4.0,24.80,0.000,0.0
4.5,24.94,0.000,0.0
5.0,25.07,0.156,5.0
5.5,25.10,0.177,5.7
6.0,25.10,0.124,4.0
6.5,25.10,0.072,2.3
7.0,25.10,0.020,0.6
7.5,25.10,0.000,0.0
8.0,25.09,0.000,0.0
8.5,25.05,0.000,0.0
9.0,25.01,0.000,0.0
9.5,24.97,0.000,0.0
10.0,24.93,0.000,0.0
10.5,24.89,0.000,0.0
11.0,24.84,0.000,0.0
11.5,24.82,0.000,0.0
12.0,24.81,0.000,0.0
12.5,24.76,0.000,0.0
13.0,24.72,0.000,0.0
13.5,24.66,0.000,0.0
14.0,24.61,0.000,0.0
14.5,24.55,0.000,0.0
15.0,24.49,0.000,0.0
15.5,24.42,0.000,0.0
16.0,24.38,0.000,0.0
16.5,24.40,0.000,0.0
17.0,24.43,0.000,0.0
17.5,24.47,0.000,0.0
18.0,24.51,0.000,0.0
18.5,24.55,0.000,0.0
19.0,24.60,0.000,0.0
19.5,24.64,0.000,0.0
20.0,24.70,0.000,0.0
20.5,24.76,0.000,0.0
21.0,24.82,0.000,0.0
21.5,24.89,0.000,0.0
22.0,24.97,0.000,0.0
22.5,25.04,0.082,2.6
23.0,25.10,0.241,7.8
23.5,25.10,0.280,9.0
24.0,25.10,0.280,9.0

"日期: 2021/6/24, 空调: AC_S_005 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.60,0.000,0.0
2.0,23.64,0.000,0.0
2.5,23.67,0.000,0.0
3.0,23.72,0.000,0.0
3.5,23.77,0.000,0.0
4.0,23.83,0.000,0.0
4.5,23.91,0.000,0.0
5.0,23.99,0.000,0.0
5.5,24.08,0.000,0.0
6.0,24.16,0.000,0.0
6.5,24.23,0.000,0.0
7.0,24.31,0.000,0.0
7.5,24.37,0.000,0.0
8.0,24.43,0.000,0.0
8.5,24.49,0.000,0.0
9.0,24.55,0.000,0.0
9.5,24.61,0.000,0.0
10.0,24.66,0.000,0.0
10.5,24.72,0.000,0.0
11.0,24.78,0.000,0.0
11.5,24.78,0.000,0.0
12.0,24.80,0.000,0.0
12.5,24.85,0.000,0.0
13.0,24.90,0.000,0.0
13.5,24.92,0.000,0.0
14.0,24.93,0.000,0.0
14.5,24.93,0.000,0.0
15.0,24.92,0.000,0.0
15.5,24.89,0.000,0.0
16.0,24.86,0.000,0.0
16.5,24.89,0.000,0.0
17.0,24.90,0.000,0.0
