AC_S_041 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_S_041 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
10.0,24.80,0.602,18.0
10.5,24.80,0.521,15.6
11.0,24.80,0.225,6.7
11.5,24.80,0.223,6.7
12.0,24.80,0.439,13.1
12.5,24.80,0.425,12.7
13.0,24.80,0.411,12.3
13.5,24.80,0.397,11.9
14.0,24.80,0.383,11.5
14.5,24.80,0.369,11.1
15.0,24.80,0.355,10.6
15.5,24.80,0.330,9.9
16.0,24.80,0.222,6.6
16.5,24.80,0.216,6.5
17.0,24.80,0.210,6.3
17.5,24.80,0.204,6.1
18.0,24.80,0.198,5.9
18.5,24.80,0.192,5.7
19.0,24.80,0.186,5.6
19.5,24.80,0.203,6.1
20.0,24.80,0.221,6.6
20.5,24.80,0.238,7.1
21.0,24.80,0.256,7.7
21.5,24.80,0.274,8.2
22.0,24.80,0.291,8.7
22.5,24.80,0.329,9.8
23.0,24.80,0.366,11.0
23.5,24.80,0.404,12.1
24.0,24.80,0.404,12.1

"日期: 2021/6/11, 空调: AC_S_041 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.70,0.000,0.0
1.5,24.05,0.000,0.0
2.0,24.42,0.048,1.4
2.5,24.80,0.844,25.3
3.0,24.80,0.846,25.3
3.5,24.80,0.848,25.4
4.0,24.80,0.850,25.5
4.5,24.80,0.852,25.5
5.0,24.80,0.855,25.6
5.5,24.80,0.861,25.8
6.0,24.80,0.866,25.9
6.5,24.80,0.872,26.1
7.0,24.80,0.878,26.3
7.5,24.80,0.884,26.5
8.0,24.80,0.890,26.6
8.5,24.80,0.812,24.3
9.0,24.80,0.735,22.0
9.5,24.80,0.657,19.7
10.0,24.80,0.580,17.4
10.5,24.80,0.502,15.0
11.0,24.80,0.256,7.7
11.5,24.80,0.231,6.9
12.0,24.80,0.425,12.7
12.5,24.80,0.391,11.7
13.0,24.80,0.358,10.7
13.5,24.80,0.324,9.7
14.0,24.80,0.291,8.7
14.5,24.80,0.257,7.7
15.0,24.80,0.224,6.7
15.5,24.80,0.218,6.5
16.0,24.80,0.206,6.2
16.5,24.80,0.180,5.4
17.0,24.80,0.155,4.6
17.5,24.80,0.129,3.9
18.0,24.80,0.104,3.1
18.5,24.80,0.078,2.3
19.0,24.80,0.052,1.6
19.5,24.80,0.081,2.4
20.0,24.80,0.109,3.3
20.5,24.80,0.137,4.1
21.0,24.80,0.165,5.0
21.5,24.80,0.194,5.8
22.0,24.80,0.222,6.6
22.5,24.80,0.325,9.7
23.0,24.80,0.428,12.8
23.5,24.80,0.532,15.9
24.0,24.80,0.532,15.9

"日期: 2021/6/12, 空调: AC_S_041 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.66,0.000,0.0
1.5,23.77,0.000,0.0
2.0,23.87,0.000,0.0
2.5,23.98,0.000,0.0
3.0,24.10,0.000,0.0
3.5,24.24,0.000,0.0
4.0,24.39,0.000,0.0
4.5,24.57,0.000,0.0
5.0,24.75,0.347,10.4
5.5,24.80,0.437,13.1
6.0,24.80,0.433,13.0
6.5,24.80,0.428,12.8
7.0,24.80,0.424,12.7
7.5,24.80,0.420,12.6
8.0,24.80,0.416,12.4
8.5,24.80,0.346,10.4
9.0,24.80,0.276,8.3
9.5,24.80,0.206,6.2
10.0,24.80,0.136,4.1
10.5,24.80,0.066,2.0
11.0,24.80,0.200,6.0
11.5,24.80,0.194,5.8
12.0,24.80,0.000,0.0
12.5,24.80,0.028,0.8
13.0,24.80,0.065,2.0
13.5,24.80,0.100,3.0
14.0,24.80,0.134,4.0
14.5,24.80,0.168,5.0
15.0,24.80,0.202,6.1
15.5,24.80,0.174,5.2
16.0,24.80,0.188,5.6
16.5,24.80,0.160,4.8
17.0,24.80,0.133,4.0
17.5,24.80,0.106,3.2
18.0,24.80,0.079,2.4
18.5,24.80,0.052,1.6
19.0,24.80,0.025,0.7
19.5,24.80,0.028,0.8
20.0,24.80,0.031,0.9
20.5,24.80,0.035,1.0
21.0,24.80,0.038,1.1
21.5,24.80,0.041,1.2
22.0,24.80,0.044,1.3
22.5,24.80,0.056,1.7
23.0,24.80,0.068,2.0
23.5,24.80,0.080,2.4
24.0,24.80,0.080,2.4

"日期: 2021/6/13, 空调: AC_S_041 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.62,0.000,0.0
1.5,23.91,0.000,0.0
2.0,24.19,0.000,0.0
2.5,24.48,0.000,0.0
3.0,24.75,0.462,13.8
3.5,24.80,0.577,17.3
4.0,24.80,0.584,17.5
4.5,24.80,0.591,17.7
5.0,24.80,0.598,17.9
5.5,24.80,0.585,17.5
6.0,24.80,0.572,17.1
6.5,24.80,0.559,16.7
7.0,24.80,0.546,16.3
7.5,24.80,0.533,16.0
8.0,24.80,0.520,15.6
8.5,24.80,0.506,15.2
9.0,24.80,0.492,14.7
9.5,24.80,0.479,14.3
10.0,24.80,0.465,13.9
10.5,24.80,0.451,13.5
11.0,24.80,0.090,2.7
11.5,24.80,0.062,1.9
12.0,24.80,0.438,13.1
12.5,24.80,0.412,12.3
13.0,24.80,0.387,11.6
13.5,24.80,0.361,10.8
14.0,24.80,0.336,10.0
14.5,24.80,0.310,9.3
15.0,24.80,0.284,8.5
15.5,24.80,0.309,9.2
16.0,24.80,0.034,1.0
16.5,24.80,0.047,1.4
17.0,24.80,0.060,1.8
17.5,24.80,0.073,2.2
18.0,24.80,0.086,2.6
18.5,24.80,0.099,3.0
19.0,24.80,0.112,3.4
19.5,24.80,0.150,4.5
20.0,24.80,0.187,5.6
20.5,24.80,0.224,6.7
21.0,24.80,0.261,7.8
21.5,24.80,0.298,8.9
22.0,24.80,0.336,10.0
22.5,24.80,0.372,11.1
23.0,24.80,0.409,12.2
23.5,24.80,0.446,13.3
24.0,24.80,0.446,13.3

"日期: 2021/6/14, 空调: AC_S_041 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.73,0.000,0.0
1.5,24.05,0.000,0.0
2.0,24.36,0.000,0.0
2.5,24.67,0.353,10.6
3.0,24.80,0.644,19.3
3.5,24.80,0.655,19.6
4.0,24.80,0.666,19.9
4.5,24.80,0.677,20.3
5.0,24.80,0.688,20.6
5.5,24.80,0.680,20.4
6.0,24.80,0.672,20.1
6.5,24.80,0.664,19.9
7.0,24.80,0.656,19.6
7.5,24.80,0.648,19.4
8.0,24.80,0.640,19.2
8.5,24.80,0.587,17.6
9.0,24.80,0.534,16.0
9.5,24.80,0.481,14.4
10.0,24.80,0.429,12.8
10.5,24.80,0.376,11.2
11.0,24.80,0.382,11.4
11.5,24.80,0.407,12.2
12.0,24.80,0.323,9.7
12.5,24.80,0.324,9.7
13.0,24.80,0.326,9.8
13.5,24.80,0.327,9.8
14.0,24.80,0.329,9.9
14.5,24.80,0.331,9.9
15.0,24.80,0.332,9.9
15.5,24.80,0.319,9.5
16.0,24.80,0.431,12.9
16.5,24.80,0.410,12.3
17.0,24.80,0.388,11.6
17.5,24.80,0.367,11.0
18.0,24.80,0.346,10.4
18.5,24.80,0.325,9.7
19.0,24.80,0.303,9.1
19.5,24.80,0.330,9.9
20.0,24.80,0.357,10.7
20.5,24.80,0.384,11.5
21.0,24.80,0.411,12.3
21.5,24.80,0.438,13.1
22.0,24.80,0.465,13.9
22.5,24.80,0.492,14.7
23.0,24.80,0.518,15.5
23.5,24.80,0.544,16.3
24.0,24.80,0.544,16.3

"日期: 2021/6/15, 空调: AC_S_041 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.70,0.000,0.0
1.5,23.99,0.000,0.0
2.0,24.26,0.000,0.0
2.5,24.52,0.000,0.0
3.0,24.77,0.442,13.2
3.5,24.80,0.491,14.7
4.0,24.80,0.481,14.4
4.5,24.80,0.470,14.1
5.0,24.80,0.460,13.8
5.5,24.80,0.509,15.2
6.0,24.80,0.559,16.7
6.5,24.80,0.608,18.2
7.0,24.80,0.657,19.7
7.5,24.80,0.707,21.2
8.0,24.80,0.756,22.6
8.5,24.80,0.708,21.2
9.0,24.80,0.659,19.7
9.5,24.80,0.611,18.3
10.0,24.80,0.563,16.8
10.5,24.80,0.514,15.4
11.0,24.80,0.278,8.3
11.5,24.80,0.264,7.9
12.0,24.80,0.466,14.0
12.5,24.80,0.461,13.8
13.0,24.80,0.457,13.7
13.5,24.80,0.452,13.5
14.0,24.80,0.447,13.4
14.5,24.80,0.442,13.2
15.0,24.80,0.438,13.1
15.5,24.80,0.433,13.0
16.0,24.80,0.251,7.5
16.5,24.80,0.262,7.8
17.0,24.80,0.273,8.2
17.5,24.80,0.285,8.5
18.0,24.80,0.296,8.9
18.5,24.80,0.307,9.2
19.0,24.80,0.319,9.5
19.5,24.80,0.337,10.1
20.0,24.80,0.356,10.6
20.5,24.80,0.374,11.2
21.0,24.80,0.392,11.7
21.5,24.80,0.411,12.3
22.0,24.80,0.429,12.8
22.5,24.80,0.445,13.3
23.0,24.80,0.460,13.8
23.5,24.80,0.476,14.2
24.0,24.80,0.476,14.2

"日期: 2021/6/16, 空调: AC_S_041 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.76,0.000,0.0
1.5,24.15,0.000,0.0
2.0,24.51,0.135,4.1
2.5,24.80,0.755,22.6
3.0,24.80,0.773,23.2
3.5,24.80,0.791,23.7
4.0,24.80,0.810,24.2
4.5,24.80,0.828,24.8
5.0,24.80,0.846,25.3
5.5,24.80,0.853,25.5
6.0,24.80,0.860,25.8
6.5,24.80,0.867,26.0
7.0,24.80,0.875,26.2
7.5,24.80,0.882,26.4
8.0,24.80,0.889,26.6
8.5,24.80,0.842,25.2
9.0,24.80,0.796,23.8
9.5,24.80,0.749,22.4
10.0,24.80,0.702,21.0
10.5,24.80,0.655,19.6
11.0,24.80,0.420,12.6
11.5,24.80,0.415,12.4
12.0,24.80,0.609,18.2
12.5,24.80,0.592,17.7
13.0,24.80,0.575,17.2
13.5,24.80,0.558,16.7
14.0,24.80,0.542,16.2
14.5,24.80,0.525,15.7
15.0,24.80,0.508,15.2
15.5,24.80,0.485,14.5
16.0,24.80,0.411,12.3
16.5,24.80,0.417,12.5
17.0,24.80,0.424,12.7
17.5,24.80,0.430,12.9
18.0,24.80,0.437,13.1
18.5,24.80,0.443,13.3
19.0,24.80,0.450,13.5
19.5,24.80,0.490,14.7
20.0,24.80,0.531,15.9
20.5,24.80,0.572,17.1
21.0,24.80,0.612,18.3
21.5,24.80,0.653,19.5
22.0,24.80,0.693,20.8
22.5,24.80,0.701,21.0
23.0,24.80,0.708,21.2
23.5,24.80,0.715,21.4
24.0,24.80,0.715,21.4

"日期: 2021/6/17, 空调: AC_S_041 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.77,0.000,0.0
1.5,24.11,0.000,0.0
2.0,24.43,0.000,0.0
2.5,24.73,0.553,16.5
3.0,24.80,0.794,23.8
3.5,24.80,0.881,26.4
4.0,24.80,0.968,29.0
4.5,24.80,1.055,31.6
5.0,24.80,1.142,34.2
5.5,24.80,1.094,32.8
6.0,24.80,1.047,31.3
6.5,24.80,1.000,29.9
7.0,24.80,0.952,28.5
7.5,24.80,0.905,27.1
8.0,24.80,0.857,25.7
8.5,24.80,0.807,24.2
9.0,24.80,0.757,22.7
9.5,24.80,0.707,21.2
10.0,24.80,0.657,19.7
10.5,24.80,0.606,18.2
11.0,24.80,0.415,12.4
11.5,24.80,0.391,11.7
12.0,24.80,0.556,16.7
12.5,24.80,0.541,16.2
13.0,24.80,0.525,15.7
13.5,24.80,0.509,15.3
14.0,24.80,0.494,14.8
14.5,24.80,0.478,14.3
15.0,24.80,0.463,13.9
15.5,24.80,0.455,13.6
16.0,24.80,0.368,11.0
16.5,24.80,0.384,11.5
17.0,24.80,0.399,12.0
17.5,24.80,0.415,12.4
18.0,24.80,0.431,12.9
18.5,24.80,0.446,13.4
19.0,24.80,0.462,13.8
19.5,24.80,0.489,14.6
20.0,24.80,0.516,15.4
20.5,24.80,0.543,16.3
21.0,24.80,0.570,17.1
21.5,24.80,0.597,17.9
22.0,24.80,0.624,18.7
22.5,24.80,0.623,18.7
23.0,24.80,0.623,18.6
23.5,24.80,0.622,18.6
24.0,24.80,0.622,18.6

"日期: 2021/6/18, 空调: AC_S_041 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.77,0.000,0.0
1.5,24.23,0.000,0.0
2.0,24.70,0.803,24.1
2.5,24.80,1.016,30.4
3.0,24.80,1.015,30.4
3.5,24.80,1.014,30.4
4.0,24.80,1.014,30.4
4.5,24.80,1.013,30.3
5.0,24.80,1.013,30.3
5.5,24.80,0.967,28.9
6.0,24.80,0.920,27.6
6.5,24.80,0.874,26.2
7.0,24.80,0.828,24.8
7.5,24.80,0.782,23.4
8.0,24.80,0.736,22.0
8.5,24.80,0.711,21.3
9.0,24.80,0.686,20.5
9.5,24.80,0.662,19.8
10.0,24.80,0.637,19.1
10.5,24.80,0.612,18.3
11.0,24.80,0.434,13.0
11.5,24.80,0.426,12.8
12.0,24.80,0.588,17.6
12.5,24.80,0.589,17.6
13.0,24.80,0.590,17.7
13.5,24.80,0.592,17.7
14.0,24.80,0.593,17.8
14.5,24.80,0.594,17.8
15.0,24.80,0.596,17.8
15.5,24.80,0.595,17.8
16.0,24.80,0.419,12.5
16.5,24.80,0.417,12.5
17.0,24.80,0.414,12.4
17.5,24.80,0.412,12.3
18.0,24.80,0.410,12.3
18.5,24.80,0.408,12.2
19.0,24.80,0.406,12.1
19.5,24.80,0.449,13.5
20.0,24.80,0.493,14.8
20.5,24.80,0.537,16.1
21.0,24.80,0.581,17.4
21.5,24.80,0.625,18.7
22.0,24.80,0.669,20.0
22.5,24.80,0.727,21.8
23.0,24.80,0.785,23.5
23.5,24.80,0.843,25.2
24.0,24.80,0.843,25.2

"日期: 2021/6/19, 空调: AC_S_041 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.84,0.000,0.0
1.5,24.29,0.000,0.0
2.0,24.74,0.876,26.2
2.5,24.80,1.056,31.6
3.0,24.80,1.111,33.3
3.5,24.80,1.166,34.9
4.0,24.80,1.221,36.6
4.5,24.80,1.276,38.2
5.0,24.80,1.331,39.8
5.5,24.80,1.254,37.5
6.0,24.80,1.177,35.2
6.5,24.80,1.100,32.9
7.0,24.80,1.023,30.6
7.5,24.80,0.946,28.3
8.0,24.80,0.870,26.0
8.5,24.80,0.834,25.0
9.0,24.80,0.798,23.9
9.5,24.80,0.762,22.8
10.0,24.80,0.726,21.8
10.5,24.80,0.691,20.7
11.0,24.80,0.593,17.8
11.5,24.80,0.592,17.7
12.0,24.80,0.655,19.6
12.5,24.80,0.627,18.8
13.0,24.80,0.598,17.9
13.5,24.80,0.570,17.1
14.0,24.80,0.542,16.2
14.5,24.80,0.514,15.4
15.0,24.80,0.486,14.5
15.5,24.80,0.474,14.2
16.0,24.80,0.592,17.7
16.5,24.80,0.561,16.8
17.0,24.80,0.530,15.9
17.5,24.80,0.500,15.0
18.0,24.80,0.469,14.0
18.5,24.80,0.438,13.1
19.0,24.80,0.408,12.2
19.5,24.80,0.443,13.3
20.0,24.80,0.479,14.3
20.5,24.80,0.515,15.4
21.0,24.80,0.551,16.5
21.5,24.80,0.587,17.6
22.0,24.80,0.623,18.6
22.5,24.80,0.686,20.5
23.0,24.80,0.749,22.4
23.5,24.80,0.812,24.3
24.0,24.80,0.812,24.3

"日期: 2021/6/2, 空调: AC_S_041 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.52,0.000,0.0
1.5,23.73,0.000,0.0
2.0,23.96,0.000,0.0
2.5,24.19,0.000,0.0
3.0,24.42,0.000,0.0
3.5,24.64,0.114,3.4
4.0,24.80,0.458,13.7
4.5,24.80,0.468,14.0
5.0,24.80,0.478,14.3
5.5,24.80,0.490,14.7
6.0,24.80,0.501,15.0
6.5,24.80,0.513,15.4
7.0,24.80,0.524,15.7
7.5,24.80,0.536,16.0
8.0,24.80,0.547,16.4
8.5,24.80,0.554,16.6
9.0,24.80,0.560,16.8
9.5,24.80,0.567,17.0
10.0,24.80,0.573,17.2
10.5,24.80,0.579,17.3
11.0,24.80,0.000,0.0
11.5,24.76,0.000,0.0
12.0,24.74,0.454,13.6
12.5,24.80,0.552,16.5
13.0,24.80,0.518,15.5
13.5,24.80,0.484,14.5
14.0,24.80,0.450,13.5
14.5,24.80,0.416,12.5
15.0,24.80,0.382,11.4
15.5,24.80,0.380,11.4
16.0,24.80,0.000,0.0
16.5,24.78,0.000,0.0
17.0,24.76,0.000,0.0
17.5,24.74,0.000,0.0
18.0,24.71,0.000,0.0
18.5,24.67,0.000,0.0
19.0,24.63,0.000,0.0
19.5,24.59,0.000,0.0
20.0,24.57,0.000,0.0
20.5,24.56,0.000,0.0
21.0,24.57,0.000,0.0
21.5,24.60,0.000,0.0
22.0,24.64,0.000,0.0
22.5,24.69,0.000,0.0
23.0,24.77,0.149,4.5
23.5,24.80,0.262,7.8
24.0,24.80,0.262,7.8

"日期: 2021/6/20, 空调: AC_S_041 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.77,0.000,0.0
1.5,24.21,0.000,0.0
2.0,24.64,0.574,17.2
2.5,24.80,0.977,29.3
3.0,24.80,1.037,31.0
3.5,24.80,1.096,32.8
4.0,24.80,1.156,34.6
4.5,24.80,1.215,36.4
5.0,24.80,1.275,38.2
5.5,24.80,1.208,36.2
6.0,24.80,1.142,34.2
6.5,24.80,1.075,32.2
7.0,24.80,1.009,30.2
7.5,24.80,0.942,28.2
8.0,24.80,0.876,26.2
8.5,24.80,0.852,25.5
9.0,24.80,0.829,24.8
9.5,24.80,0.806,24.1
10.0,24.80,0.783,23.4
10.5,24.80,0.760,22.8
11.0,24.80,0.438,13.1
11.5,24.80,0.427,12.8
12.0,24.80,0.737,22.1
12.5,24.80,0.727,21.8
13.0,24.80,0.717,21.5
13.5,24.80,0.706,21.2
14.0,24.80,0.696,20.8
14.5,24.80,0.686,20.5
15.0,24.80,0.676,20.2
15.5,24.80,0.654,19.6
16.0,24.80,0.415,12.4
16.5,24.80,0.432,12.9
17.0,24.80,0.449,13.5
17.5,24.80,0.467,14.0
18.0,24.80,0.484,14.5
18.5,24.80,0.501,15.0
19.0,24.80,0.518,15.5
19.5,24.80,0.542,16.2
20.0,24.80,0.566,16.9
20.5,24.80,0.590,17.7
21.0,24.80,0.614,18.4
21.5,24.80,0.637,19.1
22.0,24.80,0.661,19.8
22.5,24.80,0.704,21.1
23.0,24.80,0.747,22.4
23.5,24.80,0.789,23.6
24.0,24.80,0.789,23.6

"日期: 2021/6/21, 空调: AC_S_041 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.85,0.000,0.0
1.5,24.30,0.000,0.0
2.0,24.77,0.987,29.6
2.5,24.80,1.036,31.0
3.0,24.80,1.024,30.7
3.5,24.80,1.012,30.3
4.0,24.80,1.000,29.9
4.5,24.80,0.988,29.6
5.0,24.80,0.976,29.2
5.5,24.80,0.873,26.1
6.0,24.80,0.770,23.0
6.5,24.80,0.666,20.0
7.0,24.80,0.563,16.9
7.5,24.80,0.460,13.8
8.0,24.80,0.357,10.7
8.5,24.80,0.384,11.5
9.0,24.80,0.411,12.3
9.5,24.80,0.438,13.1
10.0,24.80,0.465,13.9
10.5,24.80,0.492,14.7
11.0,24.80,0.588,17.6
11.5,24.80,0.567,17.0
12.0,24.80,0.519,15.5
12.5,24.80,0.515,15.4
13.0,24.80,0.511,15.3
13.5,24.80,0.507,15.2
14.0,24.80,0.503,15.1
14.5,24.80,0.499,14.9
15.0,24.80,0.495,14.8
15.5,24.80,0.488,14.6
16.0,24.80,0.545,16.3
16.5,24.80,0.555,16.6
17.0,24.80,0.564,16.9
17.5,24.80,0.574,17.2
18.0,24.80,0.584,17.5
18.5,24.80,0.594,17.8
19.0,24.80,0.604,18.1
19.5,24.80,0.602,18.0
20.0,24.80,0.600,18.0
20.5,24.80,0.598,17.9
21.0,24.80,0.597,17.9
21.5,24.80,0.595,17.8
22.0,24.80,0.593,17.8
22.5,24.80,0.669,20.0
23.0,24.80,0.745,22.3
23.5,24.80,0.820,24.6
24.0,24.80,0.820,24.6

"日期: 2021/6/22, 空调: AC_S_041 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.79,0.000,0.0
1.5,23.82,0.000,0.0
2.0,23.84,0.000,0.0
2.5,23.87,0.000,0.0
3.0,23.93,0.000,0.0
3.5,24.01,0.000,0.0
4.0,24.13,0.000,0.0
4.5,24.27,0.000,0.0
5.0,24.44,0.000,0.0
5.5,24.63,0.028,0.8
6.0,24.80,0.397,11.9
6.5,24.80,0.407,12.2
7.0,24.80,0.416,12.5
7.5,24.80,0.426,12.8
8.0,24.80,0.436,13.0
8.5,24.80,0.363,10.9
9.0,24.80,0.290,8.7
9.5,24.80,0.217,6.5
10.0,24.80,0.143,4.3
10.5,24.80,0.070,2.1
11.0,24.80,0.467,14.0
11.5,24.80,0.460,13.8
12.0,24.80,0.000,0.0
12.5,24.80,0.000,0.0
13.0,24.79,0.000,0.0
13.5,24.76,0.000,0.0
14.0,24.73,0.000,0.0
14.5,24.69,0.000,0.0
15.0,24.63,0.000,0.0
15.5,24.57,0.000,0.0
16.0,24.53,0.000,0.0
16.5,24.75,0.345,10.3
17.0,24.80,0.454,13.6
17.5,24.80,0.455,13.6
18.0,24.80,0.456,13.6
18.5,24.80,0.456,13.7
19.0,24.80,0.457,13.7
19.5,24.80,0.373,11.2
20.0,24.80,0.289,8.7
20.5,24.80,0.205,6.1
21.0,24.80,0.121,3.6
21.5,24.80,0.037,1.1
22.0,24.80,0.000,0.0
22.5,24.78,0.000,0.0
23.0,24.76,0.000,0.0
23.5,24.74,0.000,0.0
24.0,24.72,0.000,0.0

"日期: 2021/6/23, 空调: AC_S_041 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.54,0.000,0.0
1.5,23.76,0.000,0.0
2.0,23.98,0.000,0.0
2.5,24.21,0.000,0.0
3.0,24.41,0.000,0.0
3.5,24.59,0.000,0.0
4.0,24.75,0.199,6.0
4.5,24.80,0.274,8.2
5.0,24.80,0.248,7.4
5.5,24.80,0.200,6.0
6.0,24.80,0.151,4.5
6.5,24.80,0.103,3.1
7.0,24.80,0.054,1.6
7.5,24.80,0.006,0.2
8.0,24.80,0.000,0.0
8.5,24.78,0.000,0.0
9.0,24.76,0.000,0.0
9.5,24.73,0.000,0.0
10.0,24.71,0.000,0.0
10.5,24.68,0.000,0.0
11.0,24.65,0.000,0.0
11.5,24.64,0.000,0.0
12.0,24.64,0.000,0.0
12.5,24.60,0.000,0.0
13.0,24.57,0.000,0.0
13.5,24.53,0.000,0.0
14.0,24.48,0.000,0.0
14.5,24.43,0.000,0.0
15.0,24.38,0.000,0.0
15.5,24.32,0.000,0.0
16.0,24.28,0.000,0.0
16.5,24.31,0.000,0.0
17.0,24.35,0.000,0.0
17.5,24.39,0.000,0.0
18.0,24.43,0.000,0.0
18.5,24.47,0.000,0.0
19.0,24.52,0.000,0.0
19.5,24.57,0.000,0.0
20.0,24.63,0.000,0.0
20.5,24.69,0.000,0.0
21.0,24.75,0.052,1.5
21.5,24.80,0.168,5.0
22.0,24.80,0.186,5.6
22.5,24.80,0.222,6.7
23.0,24.80,0.259,7.7
23.5,24.80,0.295,8.8
24.0,24.80,0.295,8.8

"日期: 2021/6/24, 空调: AC_S_041 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.59,0.000,0.0
2.0,23.63,0.000,0.0
2.5,23.66,0.000,0.0
3.0,23.71,0.000,0.0
3.5,23.76,0.000,0.0
4.0,23.82,0.000,0.0
4.5,23.89,0.000,0.0
5.0,23.97,0.000,0.0
5.5,24.05,0.000,0.0
6.0,24.13,0.000,0.0
6.5,24.21,0.000,0.0
7.0,24.28,0.000,0.0
7.5,24.34,0.000,0.0
8.0,24.40,0.000,0.0
8.5,24.46,0.000,0.0
9.0,24.52,0.000,0.0
9.5,24.57,0.000,0.0
10.0,24.63,0.000,0.0
10.5,24.69,0.000,0.0
11.0,24.75,0.000,0.0
11.5,24.74,0.000,0.0
12.0,24.76,0.046,1.4
12.5,24.80,0.095,2.8
13.0,24.80,0.067,2.0
13.5,24.80,0.039,1.2
14.0,24.80,0.011,0.3
14.5,24.80,0.000,0.0
15.0,24.79,0.000,0.0
15.5,24.77,0.000,0.0
16.0,24.75,0.000,0.0
16.5,24.79,0.011,0.3
17.0,24.80,0.008,0.2
