AC_M_016 多天功率矩阵
"空调参数: P_rated=4.87kW, T_range=[21.3, 24.6]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.000,0.946,1.146,1.192,1.238,1.082,0.926,0.771,0.615,0.459,0.303,0.221,0.139,0.057,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.336,0.302,0.268,0.234,0.200,0.166,0.299,0.432,0.564,0.564
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.704,1.400,1.544,1.688,1.832,1.811,1.790,1.769,1.748,1.727,1.706,1.560,1.414,1.268,1.122,0.976,0.446,0.444,0.830,0.805,0.780,0.754,0.729,0.704,0.679,0.635,0.441,0.430,0.419,0.408,0.397,0.387,0.376,0.407,0.439,0.470,0.502,0.533,0.565,0.632,0.699,0.766,0.766
2021/6/11,success,0.000,0.000,0.000,0.000,1.234,1.558,1.562,1.566,1.570,1.574,1.584,1.595,1.605,1.616,1.626,1.637,1.498,1.359,1.220,1.082,0.943,0.501,0.456,0.804,0.744,0.684,0.624,0.564,0.504,0.444,0.434,0.412,0.366,0.320,0.275,0.229,0.183,0.137,0.188,0.238,0.289,0.340,0.390,0.441,0.626,0.810,0.995,0.995
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.380,0.826,0.818,0.810,0.803,0.795,0.788,0.663,0.537,0.412,0.287,0.162,0.401,0.390,0.037,0.099,0.160,0.222,0.283,0.344,0.406,0.356,0.379,0.331,0.282,0.234,0.185,0.136,0.088,0.094,0.100,0.105,0.111,0.117,0.123,0.144,0.166,0.187,0.187
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.489,1.077,1.089,1.101,1.114,1.091,1.067,1.044,1.021,0.998,0.974,0.950,0.925,0.901,0.876,0.852,0.205,0.155,0.827,0.782,0.736,0.690,0.644,0.599,0.553,0.596,0.105,0.128,0.151,0.175,0.198,0.221,0.244,0.311,0.378,0.444,0.511,0.578,0.644,0.710,0.776,0.842,0.842
2021/6/14,success,0.000,0.000,0.000,0.000,0.266,1.197,1.217,1.236,1.256,1.275,1.261,1.247,1.233,1.218,1.204,1.190,1.095,1.000,0.906,0.811,0.716,0.728,0.772,0.621,0.624,0.627,0.630,0.633,0.635,0.638,0.614,0.815,0.777,0.739,0.701,0.663,0.625,0.586,0.635,0.683,0.732,0.780,0.828,0.877,0.924,0.971,1.018,1.018
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.468,0.923,0.904,0.886,0.867,0.955,1.044,1.132,1.220,1.309,1.397,1.310,1.224,1.137,1.051,0.964,0.541,0.517,0.878,0.869,0.861,0.853,0.844,0.836,0.827,0.819,0.493,0.513,0.533,0.553,0.574,0.594,0.614,0.647,0.680,0.713,0.746,0.779,0.812,0.840,0.867,0.895,0.895
2021/6/16,success,0.000,0.000,0.000,0.000,1.238,1.428,1.461,1.493,1.526,1.558,1.571,1.584,1.597,1.610,1.623,1.635,1.552,1.468,1.384,1.301,1.217,0.795,0.787,1.133,1.103,1.073,1.043,1.014,0.984,0.954,0.912,0.779,0.791,0.802,0.814,0.826,0.837,0.849,0.922,0.994,1.067,1.140,1.212,1.285,1.298,1.311,1.324,1.324
2021/6/17,success,0.000,0.000,0.000,0.000,0.634,1.465,1.621,1.777,1.932,2.088,2.003,1.918,1.833,1.749,1.664,1.579,1.489,1.399,1.309,1.219,1.129,0.786,0.744,1.039,1.011,0.983,0.956,0.928,0.900,0.872,0.859,0.702,0.730,0.758,0.786,0.814,0.843,0.871,0.919,0.967,1.016,1.064,1.113,1.161,1.160,1.158,1.157,1.157
2021/6/18,success,0.000,0.000,0.000,1.046,1.862,1.861,1.860,1.859,1.858,1.857,1.774,1.692,1.609,1.526,1.443,1.361,1.317,1.272,1.228,1.184,1.140,0.820,0.807,1.096,1.098,1.101,1.103,1.105,1.108,1.110,1.109,0.794,0.790,0.786,0.782,0.778,0.774,0.770,0.848,0.927,1.006,1.084,1.163,1.242,1.345,1.449,1.552,1.552
