AC_M_023 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_M_023 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
10.5,24.80,0.093,2.6
11.0,24.80,0.278,7.8
11.5,24.80,0.270,7.5
12.0,24.80,0.000,0.0
12.5,24.80,0.039,1.1
13.0,24.80,0.091,2.5
13.5,24.80,0.139,3.9
14.0,24.80,0.186,5.2
14.5,24.80,0.234,6.5
15.0,24.80,0.282,7.9
15.5,24.80,0.243,6.8
16.0,24.80,0.261,7.3
16.5,24.80,0.224,6.2
17.0,24.80,0.186,5.2
17.5,24.80,0.148,4.1
18.0,24.80,0.110,3.1
18.5,24.80,0.072,2.0
19.0,24.80,0.035,1.0
19.5,24.80,0.039,1.1
20.0,24.80,0.044,1.2
20.5,24.80,0.048,1.3
21.0,24.80,0.053,1.5
21.5,24.80,0.057,1.6
22.0,24.80,0.062,1.7
22.5,24.80,0.079,2.2
23.0,24.80,0.095,2.7
23.5,24.80,0.112,3.1
24.0,24.80,0.112,3.1

"日期: 2021/6/13, 空调: AC_M_023 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.58,0.000,0.0
1.5,23.76,0.000,0.0
2.0,23.95,0.000,0.0
2.5,24.14,0.000,0.0
3.0,24.33,0.000,0.0
3.5,24.51,0.000,0.0
4.0,24.69,0.293,8.2
4.5,24.80,0.823,22.9
5.0,24.80,0.833,23.2
5.5,24.80,0.815,22.7
6.0,24.80,0.797,22.2
6.5,24.80,0.779,21.7
7.0,24.80,0.760,21.2
7.5,24.80,0.742,20.7
8.0,24.80,0.724,20.2
8.5,24.80,0.705,19.6
9.0,24.80,0.686,19.1
9.5,24.80,0.667,18.6
10.0,24.80,0.648,18.0
10.5,24.80,0.629,17.5
11.0,24.80,0.126,3.5
11.5,24.80,0.087,2.4
12.0,24.80,0.610,17.0
12.5,24.80,0.574,16.0
13.0,24.80,0.539,15.0
13.5,24.80,0.503,14.0
14.0,24.80,0.467,13.0
14.5,24.80,0.432,12.0
15.0,24.80,0.396,11.0
15.5,24.80,0.430,12.0
16.0,24.80,0.048,1.3
16.5,24.80,0.066,1.8
17.0,24.80,0.084,2.3
17.5,24.80,0.102,2.8
18.0,24.80,0.120,3.3
18.5,24.80,0.138,3.9
19.0,24.80,0.156,4.4
19.5,24.80,0.208,5.8
20.0,24.80,0.260,7.2
20.5,24.80,0.312,8.7
21.0,24.80,0.364,10.1
21.5,24.80,0.416,11.6
22.0,24.80,0.467,13.0
22.5,24.80,0.519,14.4
23.0,24.80,0.570,15.9
23.5,24.80,0.621,17.3
24.0,24.80,0.621,17.3

"日期: 2021/6/14, 空调: AC_M_023 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.65,0.000,0.0
1.5,23.86,0.000,0.0
2.0,24.06,0.000,0.0
2.5,24.27,0.000,0.0
3.0,24.47,0.000,0.0
3.5,24.67,0.309,8.6
4.0,24.80,0.928,25.9
4.5,24.80,0.943,26.3
5.0,24.80,0.958,26.7
5.5,24.80,0.947,26.4
6.0,24.80,0.936,26.1
6.5,24.80,0.925,25.8
7.0,24.80,0.914,25.5
7.5,24.80,0.903,25.2
8.0,24.80,0.892,24.8
8.5,24.80,0.818,22.8
9.0,24.80,0.744,20.7
9.5,24.80,0.671,18.7
10.0,24.80,0.597,16.6
10.5,24.80,0.523,14.6
11.0,24.80,0.532,14.8
11.5,24.80,0.566,15.8
12.0,24.80,0.450,12.5
12.5,24.80,0.452,12.6
13.0,24.80,0.454,12.6
13.5,24.80,0.456,12.7
14.0,24.80,0.458,12.8
14.5,24.80,0.461,12.8
15.0,24.80,0.463,12.9
15.5,24.80,0.444,12.4
16.0,24.80,0.601,16.7
16.5,24.80,0.571,15.9
17.0,24.80,0.541,15.1
17.5,24.80,0.512,14.2
18.0,24.80,0.482,13.4
18.5,24.80,0.452,12.6
19.0,24.80,0.423,11.8
19.5,24.80,0.460,12.8
20.0,24.80,0.498,13.9
20.5,24.80,0.535,14.9
21.0,24.80,0.573,16.0
21.5,24.80,0.611,17.0
22.0,24.80,0.648,18.1
22.5,24.80,0.685,19.1
23.0,24.80,0.721,20.1
23.5,24.80,0.758,21.1
24.0,24.80,0.758,21.1

"日期: 2021/6/15, 空调: AC_M_023 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.63,0.000,0.0
1.5,23.81,0.000,0.0
2.0,24.00,0.000,0.0
2.5,24.18,0.000,0.0
3.0,24.35,0.000,0.0
3.5,24.51,0.000,0.0
4.0,24.66,0.024,0.7
4.5,24.80,0.655,18.3
5.0,24.80,0.641,17.8
5.5,24.80,0.710,19.8
6.0,24.80,0.778,21.7
6.5,24.80,0.847,23.6
7.0,24.80,0.916,25.5
7.5,24.80,0.984,27.4
8.0,24.80,1.053,29.3
8.5,24.80,0.986,27.5
9.0,24.80,0.918,25.6
9.5,24.80,0.851,23.7
10.0,24.80,0.784,21.8
10.5,24.80,0.717,20.0
11.0,24.80,0.387,10.8
11.5,24.80,0.368,10.3
12.0,24.80,0.649,18.1
12.5,24.80,0.643,17.9
13.0,24.80,0.636,17.7
13.5,24.80,0.630,17.5
14.0,24.80,0.623,17.4
14.5,24.80,0.616,17.2
15.0,24.80,0.610,17.0
15.5,24.80,0.604,16.8
16.0,24.80,0.349,9.7
16.5,24.80,0.365,10.2
17.0,24.80,0.381,10.6
17.5,24.80,0.397,11.1
18.0,24.80,0.413,11.5
18.5,24.80,0.428,11.9
19.0,24.80,0.444,12.4
19.5,24.80,0.470,13.1
20.0,24.80,0.495,13.8
20.5,24.80,0.521,14.5
21.0,24.80,0.546,15.2
21.5,24.80,0.572,15.9
22.0,24.80,0.598,16.6
22.5,24.80,0.619,17.3
23.0,24.80,0.641,17.9
23.5,24.80,0.663,18.5
24.0,24.80,0.663,18.5

"日期: 2021/6/16, 空调: AC_M_023 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.67,0.000,0.0
1.5,23.92,0.000,0.0
2.0,24.16,0.000,0.0
2.5,24.40,0.000,0.0
3.0,24.63,0.294,8.2
3.5,24.80,1.103,30.7
4.0,24.80,1.128,31.4
4.5,24.80,1.153,32.1
5.0,24.80,1.179,32.8
5.5,24.80,1.189,33.1
6.0,24.80,1.199,33.4
6.5,24.80,1.209,33.7
7.0,24.80,1.219,33.9
7.5,24.80,1.229,34.2
8.0,24.80,1.239,34.5
8.5,24.80,1.173,32.7
9.0,24.80,1.108,30.9
9.5,24.80,1.043,29.1
10.0,24.80,0.978,27.2
10.5,24.80,0.913,25.4
11.0,24.80,0.585,16.3
11.5,24.80,0.579,16.1
12.0,24.80,0.848,23.6
12.5,24.80,0.825,23.0
13.0,24.80,0.801,22.3
13.5,24.80,0.778,21.7
14.0,24.80,0.755,21.0
14.5,24.80,0.732,20.4
15.0,24.80,0.708,19.7
15.5,24.80,0.676,18.8
16.0,24.80,0.572,15.9
16.5,24.80,0.581,16.2
17.0,24.80,0.591,16.4
17.5,24.80,0.600,16.7
18.0,24.80,0.609,17.0
18.5,24.80,0.618,17.2
19.0,24.80,0.627,17.5
19.5,24.80,0.683,19.0
20.0,24.80,0.740,20.6
20.5,24.80,0.796,22.2
21.0,24.80,0.853,23.8
21.5,24.80,0.909,25.3
22.0,24.80,0.966,26.9
22.5,24.80,0.976,27.2
23.0,24.80,0.986,27.5
23.5,24.80,0.996,27.8
24.0,24.80,0.996,27.8

"日期: 2021/6/17, 空调: AC_M_023 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.67,0.000,0.0
1.5,23.89,0.000,0.0
2.0,24.10,0.000,0.0
2.5,24.31,0.000,0.0
3.0,24.53,0.000,0.0
3.5,24.77,1.095,30.5
4.0,24.80,1.348,37.6
4.5,24.80,1.470,40.9
5.0,24.80,1.591,44.3
5.5,24.80,1.525,42.5
6.0,24.80,1.459,40.6
6.5,24.80,1.393,38.8
7.0,24.80,1.327,37.0
7.5,24.80,1.261,35.1
8.0,24.80,1.194,33.3
8.5,24.80,1.125,31.3
9.0,24.80,1.055,29.4
9.5,24.80,0.985,27.4
10.0,24.80,0.915,25.5
10.5,24.80,0.845,23.5
11.0,24.80,0.578,16.1
11.5,24.80,0.545,15.2
12.0,24.80,0.775,21.6
12.5,24.80,0.753,21.0
13.0,24.80,0.731,20.4
13.5,24.80,0.710,19.8
14.0,24.80,0.688,19.2
14.5,24.80,0.666,18.6
15.0,24.80,0.645,18.0
15.5,24.80,0.634,17.7
16.0,24.80,0.512,14.3
16.5,24.80,0.534,14.9
17.0,24.80,0.556,15.5
17.5,24.80,0.578,16.1
18.0,24.80,0.600,16.7
18.5,24.80,0.622,17.3
19.0,24.80,0.644,17.9
19.5,24.80,0.681,19.0
20.0,24.80,0.719,20.0
20.5,24.80,0.757,21.1
21.0,24.80,0.794,22.1
21.5,24.80,0.832,23.2
22.0,24.80,0.869,24.2
22.5,24.80,0.868,24.2
23.0,24.80,0.868,24.2
23.5,24.80,0.867,24.1
24.0,24.80,0.867,24.1

"日期: 2021/6/18, 空调: AC_M_023 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.67,0.000,0.0
1.5,23.97,0.000,0.0
2.0,24.28,0.000,0.0
2.5,24.59,0.465,12.9
3.0,24.80,1.414,39.4
3.5,24.80,1.413,39.4
4.0,24.80,1.412,39.3
4.5,24.80,1.412,39.3
5.0,24.80,1.411,39.3
5.5,24.80,1.347,37.5
6.0,24.80,1.282,35.7
6.5,24.80,1.218,33.9
7.0,24.80,1.154,32.1
7.5,24.80,1.089,30.3
8.0,24.80,1.025,28.5
8.5,24.80,0.991,27.6
9.0,24.80,0.956,26.6
9.5,24.80,0.922,25.7
10.0,24.80,0.888,24.7
10.5,24.80,0.853,23.8
11.0,24.80,0.604,16.8
11.5,24.80,0.594,16.5
12.0,24.80,0.819,22.8
12.5,24.80,0.821,22.9
13.0,24.80,0.823,22.9
13.5,24.80,0.824,23.0
14.0,24.80,0.826,23.0
14.5,24.80,0.828,23.1
15.0,24.80,0.830,23.1
15.5,24.80,0.829,23.1
16.0,24.80,0.584,16.3
16.5,24.80,0.581,16.2
17.0,24.80,0.577,16.1
17.5,24.80,0.574,16.0
18.0,24.80,0.571,15.9
18.5,24.80,0.568,15.8
19.0,24.80,0.565,15.7
19.5,24.80,0.626,17.4
20.0,24.80,0.687,19.1
20.5,24.80,0.749,20.9
21.0,24.80,0.810,22.6
21.5,24.80,0.871,24.3
22.0,24.80,0.932,26.0
22.5,24.80,1.013,28.2
23.0,24.80,1.093,30.5
23.5,24.80,1.174,32.7
24.0,24.80,1.174,32.7

"日期: 2021/6/19, 空调: AC_M_023 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.72,0.000,0.0
1.5,24.01,0.000,0.0
2.0,24.31,0.000,0.0
2.5,24.62,0.628,17.5
3.0,24.80,1.548,43.1
3.5,24.80,1.624,45.3
4.0,24.80,1.701,47.4
4.5,24.80,1.778,49.5
5.0,24.80,1.854,51.6
5.5,24.80,1.747,48.7
6.0,24.80,1.640,45.7
6.5,24.80,1.533,42.7
7.0,24.80,1.426,39.7
7.5,24.80,1.318,36.7
8.0,24.80,1.211,33.7
8.5,24.80,1.162,32.4
9.0,24.80,1.112,31.0
9.5,24.80,1.062,29.6
10.0,24.80,1.012,28.2
10.5,24.80,0.962,26.8
11.0,24.80,0.826,23.0
11.5,24.80,0.825,23.0
12.0,24.80,0.912,25.4
12.5,24.80,0.873,24.3
13.0,24.80,0.834,23.2
13.5,24.80,0.794,22.1
14.0,24.80,0.755,21.0
14.5,24.80,0.716,19.9
15.0,24.80,0.676,18.8
15.5,24.80,0.660,18.4
16.0,24.80,0.824,23.0
16.5,24.80,0.782,21.8
17.0,24.80,0.739,20.6
17.5,24.80,0.696,19.4
18.0,24.80,0.653,18.2
18.5,24.80,0.611,17.0
19.0,24.80,0.568,15.8
19.5,24.80,0.618,17.2
20.0,24.80,0.668,18.6
20.5,24.80,0.718,20.0
21.0,24.80,0.768,21.4
21.5,24.80,0.818,22.8
22.0,24.80,0.868,24.2
22.5,24.80,0.955,26.6
23.0,24.80,1.043,29.1
23.5,24.80,1.131,31.5
24.0,24.80,1.131,31.5

"日期: 2021/6/2, 空调: AC_M_023 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.51,0.000,0.0
1.5,23.65,0.000,0.0
2.0,23.80,0.000,0.0
2.5,23.95,0.000,0.0
3.0,24.11,0.000,0.0
3.5,24.26,0.000,0.0
4.0,24.41,0.000,0.0
4.5,24.56,0.000,0.0
5.0,24.70,0.205,5.7
5.5,24.80,0.682,19.0
6.0,24.80,0.698,19.5
6.5,24.80,0.714,19.9
7.0,24.80,0.730,20.3
7.5,24.80,0.747,20.8
8.0,24.80,0.763,21.2
8.5,24.80,0.771,21.5
9.0,24.80,0.780,21.7
9.5,24.80,0.789,22.0
10.0,24.80,0.798,22.2
10.5,24.80,0.807,22.5
11.0,24.80,0.000,0.0
11.5,24.78,0.000,0.0
12.0,24.76,0.627,17.5
12.5,24.80,0.769,21.4
13.0,24.80,0.721,20.1
13.5,24.80,0.674,18.8
14.0,24.80,0.627,17.5
14.5,24.80,0.579,16.1
15.0,24.80,0.532,14.8
15.5,24.80,0.530,14.8
16.0,24.80,0.000,0.0
16.5,24.79,0.000,0.0
17.0,24.78,0.000,0.0
17.5,24.76,0.000,0.0
18.0,24.74,0.000,0.0
18.5,24.71,0.000,0.0
19.0,24.69,0.000,0.0
19.5,24.66,0.000,0.0
20.0,24.64,0.000,0.0
20.5,24.63,0.000,0.0
21.0,24.64,0.000,0.0
21.5,24.65,0.000,0.0
22.0,24.68,0.000,0.0
22.5,24.71,0.000,0.0
23.0,24.76,0.112,3.1
23.5,24.80,0.364,10.2
24.0,24.80,0.364,10.2

"日期: 2021/6/20, 空调: AC_M_023 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.68,0.000,0.0
1.5,23.96,0.000,0.0
2.0,24.24,0.000,0.0
2.5,24.53,0.098,2.7
3.0,24.80,1.445,40.2
3.5,24.80,1.528,42.5
4.0,24.80,1.610,44.9
4.5,24.80,1.693,47.2
5.0,24.80,1.776,49.5
5.5,24.80,1.684,46.9
6.0,24.80,1.591,44.3
6.5,24.80,1.498,41.7
7.0,24.80,1.405,39.1
7.5,24.80,1.313,36.6
8.0,24.80,1.220,34.0
8.5,24.80,1.188,33.1
9.0,24.80,1.155,32.2
9.5,24.80,1.123,31.3
10.0,24.80,1.091,30.4
10.5,24.80,1.059,29.5
11.0,24.80,0.611,17.0
11.5,24.80,0.594,16.6
12.0,24.80,1.027,28.6
12.5,24.80,1.013,28.2
13.0,24.80,0.998,27.8
13.5,24.80,0.984,27.4
14.0,24.80,0.970,27.0
14.5,24.80,0.956,26.6
15.0,24.80,0.942,26.2
15.5,24.80,0.911,25.4
16.0,24.80,0.578,16.1
16.5,24.80,0.602,16.8
17.0,24.80,0.626,17.4
17.5,24.80,0.650,18.1
18.0,24.80,0.674,18.8
18.5,24.80,0.698,19.5
19.0,24.80,0.722,20.1
19.5,24.80,0.755,21.0
20.0,24.80,0.789,22.0
20.5,24.80,0.822,22.9
21.0,24.80,0.855,23.8
21.5,24.80,0.888,24.7
22.0,24.80,0.921,25.7
22.5,24.80,0.981,27.3
23.0,24.80,1.040,29.0
23.5,24.80,1.100,30.6
24.0,24.80,1.100,30.6

"日期: 2021/6/21, 空调: AC_M_023 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.72,0.000,0.0
1.5,24.02,0.000,0.0
2.0,24.33,0.000,0.0
2.5,24.65,0.752,21.0
3.0,24.80,1.426,39.7
3.5,24.80,1.409,39.3
4.0,24.80,1.393,38.8
4.5,24.80,1.376,38.3
5.0,24.80,1.359,37.9
5.5,24.80,1.216,33.9
6.0,24.80,1.072,29.9
6.5,24.80,0.928,25.9
7.0,24.80,0.785,21.9
7.5,24.80,0.641,17.9
8.0,24.80,0.497,13.9
8.5,24.80,0.535,14.9
9.0,24.80,0.573,16.0
9.5,24.80,0.610,17.0
10.0,24.80,0.648,18.0
10.5,24.80,0.686,19.1
11.0,24.80,0.820,22.8
11.5,24.80,0.789,22.0
12.0,24.80,0.723,20.1
12.5,24.80,0.718,20.0
13.0,24.80,0.712,19.8
13.5,24.80,0.706,19.7
14.0,24.80,0.701,19.5
14.5,24.80,0.695,19.4
15.0,24.80,0.690,19.2
15.5,24.80,0.680,18.9
16.0,24.80,0.759,21.1
16.5,24.80,0.773,21.5
17.0,24.80,0.786,21.9
17.5,24.80,0.800,22.3
18.0,24.80,0.814,22.7
18.5,24.80,0.828,23.1
19.0,24.80,0.841,23.4
19.5,24.80,0.839,23.4
20.0,24.80,0.836,23.3
20.5,24.80,0.834,23.2
21.0,24.80,0.831,23.2
21.5,24.80,0.829,23.1
22.0,24.80,0.826,23.0
22.5,24.80,0.932,26.0
23.0,24.80,1.037,28.9
23.5,24.80,1.143,31.8
24.0,24.80,1.143,31.8

"日期: 2021/6/22, 空调: AC_M_023 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.68,0.000,0.0
1.5,23.71,0.000,0.0
2.0,23.73,0.000,0.0
2.5,23.75,0.000,0.0
3.0,23.79,0.000,0.0
3.5,23.85,0.000,0.0
4.0,23.93,0.000,0.0
4.5,24.03,0.000,0.0
5.0,24.14,0.000,0.0
5.5,24.28,0.000,0.0
6.0,24.41,0.000,0.0
6.5,24.54,0.000,0.0
7.0,24.66,0.000,0.0
7.5,24.79,0.544,15.2
8.0,24.80,0.607,16.9
8.5,24.80,0.505,14.1
9.0,24.80,0.403,11.2
9.5,24.80,0.302,8.4
10.0,24.80,0.200,5.6
10.5,24.80,0.098,2.7
11.0,24.80,0.650,18.1
11.5,24.80,0.640,17.8
12.0,24.80,0.000,0.0
12.5,24.80,0.000,0.0
13.0,24.79,0.000,0.0
13.5,24.78,0.000,0.0
14.0,24.75,0.000,0.0
14.5,24.73,0.000,0.0
15.0,24.69,0.000,0.0
15.5,24.65,0.000,0.0
16.0,24.62,0.000,0.0
16.5,24.76,0.428,11.9
17.0,24.80,0.633,17.6
17.5,24.80,0.634,17.7
18.0,24.80,0.635,17.7
18.5,24.80,0.636,17.7
19.0,24.80,0.637,17.7
19.5,24.80,0.520,14.5
20.0,24.80,0.403,11.2
20.5,24.80,0.286,8.0
21.0,24.80,0.169,4.7
21.5,24.80,0.052,1.4
22.0,24.80,0.000,0.0
22.5,24.79,0.000,0.0
23.0,24.77,0.000,0.0
23.5,24.76,0.000,0.0
24.0,24.74,0.000,0.0

"日期: 2021/6/23, 空调: AC_M_023 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.52,0.000,0.0
1.5,23.67,0.000,0.0
2.0,23.81,0.000,0.0
2.5,23.96,0.000,0.0
3.0,24.10,0.000,0.0
3.5,24.23,0.000,0.0
4.0,24.35,0.000,0.0
4.5,24.45,0.000,0.0
5.0,24.54,0.000,0.0
5.5,24.62,0.000,0.0
6.0,24.69,0.000,0.0
6.5,24.73,0.000,0.0
7.0,24.77,0.000,0.0
7.5,24.78,0.000,0.0
8.0,24.79,0.000,0.0
8.5,24.77,0.000,0.0
9.0,24.76,0.000,0.0
9.5,24.74,0.000,0.0
10.0,24.73,0.000,0.0
10.5,24.71,0.000,0.0
11.0,24.69,0.000,0.0
11.5,24.68,0.000,0.0
12.0,24.68,0.000,0.0
12.5,24.65,0.000,0.0
13.0,24.63,0.000,0.0
13.5,24.60,0.000,0.0
14.0,24.57,0.000,0.0
14.5,24.53,0.000,0.0
15.0,24.49,0.000,0.0
15.5,24.45,0.000,0.0
16.0,24.43,0.000,0.0
16.5,24.44,0.000,0.0
17.0,24.46,0.000,0.0
17.5,24.48,0.000,0.0
18.0,24.50,0.000,0.0
18.5,24.53,0.000,0.0
19.0,24.56,0.000,0.0
19.5,24.59,0.000,0.0
20.0,24.62,0.000,0.0
20.5,24.66,0.000,0.0
21.0,24.71,0.000,0.0
21.5,24.75,0.012,0.3
22.0,24.80,0.259,7.2
22.5,24.80,0.309,8.6
23.0,24.80,0.360,10.0
23.5,24.80,0.411,11.5
24.0,24.80,0.411,11.5

"日期: 2021/6/24, 空调: AC_M_023 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.53,0.000,0.0
1.5,23.56,0.000,0.0
2.0,23.59,0.000,0.0
2.5,23.61,0.000,0.0
3.0,23.64,0.000,0.0
3.5,23.67,0.000,0.0
4.0,23.72,0.000,0.0
4.5,23.77,0.000,0.0
5.0,23.82,0.000,0.0
5.5,23.88,0.000,0.0
6.0,23.94,0.000,0.0
6.5,23.99,0.000,0.0
7.0,24.04,0.000,0.0
7.5,24.09,0.000,0.0
8.0,24.14,0.000,0.0
8.5,24.19,0.000,0.0
9.0,24.23,0.000,0.0
9.5,24.28,0.000,0.0
10.0,24.33,0.000,0.0
10.5,24.37,0.000,0.0
11.0,24.42,0.000,0.0
11.5,24.43,0.000,0.0
12.0,24.46,0.000,0.0
12.5,24.50,0.000,0.0
13.0,24.54,0.000,0.0
13.5,24.57,0.000,0.0
14.0,24.59,0.000,0.0
14.5,24.60,0.000,0.0
15.0,24.60,0.000,0.0
15.5,24.60,0.000,0.0
16.0,24.59,0.000,0.0
16.5,24.62,0.000,0.0
