空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_M_011,medium,2021/6/1,success,0.9048152055,0.0377006335625,0.64741994,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/10,success,12.549504545,0.5228960227083334,1.6266736,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/11,success,11.52299459,0.4801247745833333,1.4439202,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/12,success,0.31127172750000004,0.012969655312500002,0.15980394,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/13,success,7.024884525,0.292703521875,0.8468135,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/14,success,11.83488402,0.49312016750000004,1.0499898,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/15,success,11.069831259999999,0.4612429691666666,1.192529,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/16,success,19.254897725,0.8022874052083333,1.4426569,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/17,success,19.1068489235,0.7961187051458333,1.9176473,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/18,success,20.80146181,0.8667275754166667,1.6772045,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/19,success,23.87288926,0.9947037191666667,2.2726268,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/2,success,5.344788755,0.22269953145833332,0.86092004,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/20,success,24.25575753,1.01065656375,2.1677752,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/21,success,19.29011729,0.8037548870833334,1.6506757,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/22,success,1.78220415,0.07425850625000001,0.63163613,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/23,success,0.0,0.0,0.0,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/24,success,0.0,0.0,0.0,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/25,success,0.885580915,0.03689920479166667,0.23075773,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/26,success,5.9174110255,0.24655879272916667,0.70237937,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/27,success,11.753289875,0.48972041145833334,0.98472072,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/28,success,3.718312178,0.15492967408333333,0.6922732,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/29,success,9.8913308675,0.4121387861458334,0.77817571,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/3,success,15.874034135,0.6614180889583333,1.4677118,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/30,success,14.91126234,0.6213025975,1.1988454,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/4,success,4.16106136,0.17337755666666665,0.72259173,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/5,success,3.8647237157,0.16103015482083333,0.96514,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/6,success,8.538629463,0.355776227625,1.5374023,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/7,success,11.125140532,0.46354752216666667,1.8014262,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/8,success,10.1310761611,0.42212817337916664,1.3521224,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/6/9,success,4.7231973947,0.19679989144583332,0.77438589,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/7/1,success,17.256335185,0.7190139660416667,1.3262976,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/7/10,success,12.3697968175,0.5154082007291666,1.3908628,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/7/11,success,10.86912767,0.4528803195833333,0.86534149,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/7/12,success,18.258696385,0.7607790160416666,1.6409907,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/7/13,success,20.358800693,0.8482833622083333,1.6283579,4.24,"[21.2, 25.8]"
AC_M_011,medium,2021/7/14,success,16.979427275,0.7074761364583333,1.8229019,4.24,"[21.2, 25.8]"
