空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_M_012,medium,2021/6/1,success,7.4524009825,0.31051670760416666,1.2638546,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/10,success,20.908759675,0.8711983197916666,1.8494564,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/11,success,20.10782617,0.8378260904166667,1.6570274,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/12,success,7.7286015795,0.3220250658125,0.86474261,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/13,success,15.53767146,0.6474029775,1.1415078,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/14,success,20.289692685,0.8454038618749999,1.3006774,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/15,success,19.37231905,0.8071799604166667,1.4206486,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/16,success,27.40749723,1.14197905125,1.6558396,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/17,success,27.220640335,1.1341933472916665,2.1024649,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/18,success,29.005702685,1.2085709452083333,1.8803401,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/19,success,31.91481769,1.3297840704166666,2.436246,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/2,success,12.327438658,0.5136432774166667,1.1088423,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/20,success,32.21933625,1.34247234375,2.3376559,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/21,success,27.61672183,1.1506967429166666,1.9361682,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/22,success,8.557908092749999,0.3565795038645833,0.90988028,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/23,success,3.9857735265,0.1660738969375,0.61608952,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/24,success,1.3090185278,0.05454243865833333,0.30289748,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/25,success,8.5345476515,0.35560615214583335,1.0167853,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/26,success,14.338672015,0.5974446672916667,0.95976928,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/27,success,20.29896809,0.8457903370833333,1.3919426,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/28,success,10.0366763865,0.4181948494375,0.95026661,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/29,success,18.0276923565,0.7511538481875001,1.0310393,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/3,success,24.06946546,1.0028943941666666,1.7033529,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/30,success,23.303711775,0.970987990625,1.4265877,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/4,success,11.692650545,0.4871937727083333,0.97877461,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/5,success,10.69134765615,0.44547281900625,1.2068386,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/6,success,16.885777405,0.7035740585416667,1.7449271,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/7,success,19.6716131505,0.8196505479375,1.9931842,4.29,"[22.0, 24.4]"
AC_M_012,medium,2021/6/8,success,18.902367265,0.7875986360416666,1.8759847,4.29,"[22.0, 24.4]"
