AC_S_004 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_S_004 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
10.0,24.70,0.659,21.8
10.5,24.70,0.572,18.9
11.0,24.70,0.254,8.4
11.5,24.70,0.253,8.4
12.0,24.70,0.484,16.0
12.5,24.70,0.469,15.5
13.0,24.70,0.454,15.0
13.5,24.70,0.439,14.5
14.0,24.70,0.424,14.0
14.5,24.70,0.409,13.5
15.0,24.70,0.394,13.0
15.5,24.70,0.367,12.2
16.0,24.70,0.251,8.3
16.5,24.70,0.245,8.1
17.0,24.70,0.238,7.9
17.5,24.70,0.232,7.7
18.0,24.70,0.225,7.5
18.5,24.70,0.219,7.2
19.0,24.70,0.212,7.0
19.5,24.70,0.231,7.6
20.0,24.70,0.250,8.3
20.5,24.70,0.269,8.9
21.0,24.70,0.288,9.5
21.5,24.70,0.306,10.1
22.0,24.70,0.325,10.8
22.5,24.70,0.366,12.1
23.0,24.70,0.406,13.4
23.5,24.70,0.446,14.8
24.0,24.70,0.446,14.8

"日期: 2021/6/11, 空调: AC_S_004 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.70,0.000,0.0
1.5,24.04,0.000,0.0
2.0,24.41,0.261,8.6
2.5,24.70,0.918,30.4
3.0,24.70,0.920,30.5
3.5,24.70,0.923,30.6
4.0,24.70,0.925,30.6
4.5,24.70,0.928,30.7
5.0,24.70,0.930,30.8
5.5,24.70,0.936,31.0
6.0,24.70,0.942,31.2
6.5,24.70,0.949,31.4
7.0,24.70,0.955,31.6
7.5,24.70,0.961,31.8
8.0,24.70,0.967,32.0
8.5,24.70,0.884,29.3
9.0,24.70,0.801,26.5
9.5,24.70,0.718,23.8
10.0,24.70,0.635,21.0
10.5,24.70,0.552,18.3
11.0,24.70,0.287,9.5
11.5,24.70,0.260,8.6
12.0,24.70,0.469,15.5
12.5,24.70,0.433,14.3
13.0,24.70,0.397,13.1
13.5,24.70,0.361,12.0
14.0,24.70,0.325,10.8
14.5,24.70,0.289,9.6
15.0,24.70,0.253,8.4
15.5,24.70,0.247,8.2
16.0,24.70,0.234,7.7
16.5,24.70,0.206,6.8
17.0,24.70,0.179,5.9
17.5,24.70,0.152,5.0
18.0,24.70,0.124,4.1
18.5,24.70,0.097,3.2
19.0,24.70,0.069,2.3
19.5,24.70,0.100,3.3
20.0,24.70,0.130,4.3
20.5,24.70,0.160,5.3
21.0,24.70,0.190,6.3
21.5,24.70,0.221,7.3
22.0,24.70,0.251,8.3
22.5,24.70,0.362,12.0
23.0,24.70,0.473,15.6
23.5,24.70,0.583,19.3
24.0,24.70,0.583,19.3

"日期: 2021/6/12, 空调: AC_S_004 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.66,0.000,0.0
1.5,23.77,0.000,0.0
2.0,23.87,0.000,0.0
2.5,23.97,0.000,0.0
3.0,24.09,0.000,0.0
3.5,24.23,0.000,0.0
4.0,24.39,0.000,0.0
4.5,24.56,0.105,3.5
5.0,24.70,0.486,16.1
5.5,24.70,0.482,15.9
6.0,24.70,0.477,15.8
6.5,24.70,0.473,15.6
7.0,24.70,0.468,15.5
7.5,24.70,0.463,15.3
8.0,24.70,0.459,15.2
8.5,24.70,0.384,12.7
9.0,24.70,0.309,10.2
9.5,24.70,0.234,7.8
10.0,24.70,0.159,5.3
10.5,24.70,0.084,2.8
11.0,24.70,0.227,7.5
11.5,24.70,0.221,7.3
12.0,24.70,0.009,0.3
12.5,24.70,0.046,1.5
13.0,24.70,0.083,2.7
13.5,24.70,0.120,4.0
14.0,24.70,0.157,5.2
14.5,24.70,0.193,6.4
15.0,24.70,0.230,7.6
15.5,24.70,0.200,6.6
16.0,24.70,0.214,7.1
16.5,24.70,0.185,6.1
17.0,24.70,0.156,5.2
17.5,24.70,0.127,4.2
18.0,24.70,0.098,3.2
18.5,24.70,0.069,2.3
19.0,24.70,0.040,1.3
19.5,24.70,0.043,1.4
20.0,24.70,0.047,1.5
20.5,24.70,0.050,1.7
21.0,24.70,0.054,1.8
21.5,24.70,0.057,1.9
22.0,24.70,0.061,2.0
22.5,24.70,0.073,2.4
23.0,24.70,0.086,2.9
23.5,24.70,0.099,3.3
24.0,24.70,0.099,3.3

"日期: 2021/6/13, 空调: AC_S_004 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.62,0.000,0.0
1.5,23.90,0.000,0.0
2.0,24.18,0.000,0.0
2.5,24.47,0.087,2.9
3.0,24.70,0.625,20.7
3.5,24.70,0.632,20.9
4.0,24.70,0.639,21.2
4.5,24.70,0.647,21.4
5.0,24.70,0.654,21.7
5.5,24.70,0.640,21.2
6.0,24.70,0.626,20.7
6.5,24.70,0.612,20.3
7.0,24.70,0.599,19.8
7.5,24.70,0.585,19.4
8.0,24.70,0.571,18.9
8.5,24.70,0.556,18.4
9.0,24.70,0.541,17.9
9.5,24.70,0.527,17.4
10.0,24.70,0.512,17.0
10.5,24.70,0.497,16.5
11.0,24.70,0.110,3.6
11.5,24.70,0.080,2.6
12.0,24.70,0.483,16.0
12.5,24.70,0.455,15.1
13.0,24.70,0.428,14.2
13.5,24.70,0.400,13.3
14.0,24.70,0.373,12.4
14.5,24.70,0.346,11.4
15.0,24.70,0.318,10.5
15.5,24.70,0.344,11.4
16.0,24.70,0.050,1.6
16.5,24.70,0.064,2.1
17.0,24.70,0.078,2.6
17.5,24.70,0.092,3.0
18.0,24.70,0.106,3.5
18.5,24.70,0.120,4.0
19.0,24.70,0.133,4.4
19.5,24.70,0.173,5.7
20.0,24.70,0.213,7.1
20.5,24.70,0.253,8.4
21.0,24.70,0.293,9.7
21.5,24.70,0.333,11.0
22.0,24.70,0.373,12.4
22.5,24.70,0.412,13.7
23.0,24.70,0.452,15.0
23.5,24.70,0.491,16.3
24.0,24.70,0.491,16.3

"日期: 2021/6/14, 空调: AC_S_004 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.73,0.000,0.0
1.5,24.04,0.000,0.0
2.0,24.35,0.000,0.0
2.5,24.65,0.589,19.5
3.0,24.70,0.704,23.3
3.5,24.70,0.716,23.7
4.0,24.70,0.728,24.1
4.5,24.70,0.739,24.5
5.0,24.70,0.751,24.9
5.5,24.70,0.742,24.6
6.0,24.70,0.734,24.3
6.5,24.70,0.725,24.0
7.0,24.70,0.717,23.7
7.5,24.70,0.708,23.5
8.0,24.70,0.700,23.2
8.5,24.70,0.643,21.3
9.0,24.70,0.586,19.4
9.5,24.70,0.530,17.5
10.0,24.70,0.473,15.7
10.5,24.70,0.416,13.8
11.0,24.70,0.423,14.0
11.5,24.70,0.449,14.9
12.0,24.70,0.359,11.9
12.5,24.70,0.361,12.0
13.0,24.70,0.363,12.0
13.5,24.70,0.364,12.1
14.0,24.70,0.366,12.1
14.5,24.70,0.368,12.2
15.0,24.70,0.369,12.2
15.5,24.70,0.355,11.7
16.0,24.70,0.475,15.7
16.5,24.70,0.453,15.0
17.0,24.70,0.430,14.2
17.5,24.70,0.407,13.5
18.0,24.70,0.384,12.7
18.5,24.70,0.361,12.0
19.0,24.70,0.338,11.2
19.5,24.70,0.367,12.2
20.0,24.70,0.396,13.1
20.5,24.70,0.425,14.1
21.0,24.70,0.454,15.0
21.5,24.70,0.483,16.0
22.0,24.70,0.512,17.0
22.5,24.70,0.540,17.9
23.0,24.70,0.568,18.8
23.5,24.70,0.597,19.8
24.0,24.70,0.597,19.8

"日期: 2021/6/15, 空调: AC_S_004 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.70,0.000,0.0
1.5,23.98,0.000,0.0
2.0,24.25,0.000,0.0
2.5,24.52,0.143,4.7
3.0,24.70,0.551,18.3
3.5,24.70,0.540,17.9
4.0,24.70,0.529,17.5
4.5,24.70,0.518,17.1
5.0,24.70,0.506,16.8
5.5,24.70,0.559,18.5
6.0,24.70,0.612,20.3
6.5,24.70,0.665,22.0
7.0,24.70,0.718,23.8
7.5,24.70,0.771,25.5
8.0,24.70,0.824,27.3
8.5,24.70,0.772,25.6
9.0,24.70,0.720,23.8
9.5,24.70,0.668,22.1
10.0,24.70,0.617,20.4
10.5,24.70,0.565,18.7
11.0,24.70,0.311,10.3
11.5,24.70,0.297,9.8
12.0,24.70,0.513,17.0
12.5,24.70,0.508,16.8
13.0,24.70,0.503,16.7
13.5,24.70,0.498,16.5
14.0,24.70,0.493,16.3
14.5,24.70,0.488,16.1
15.0,24.70,0.483,16.0
15.5,24.70,0.478,15.8
16.0,24.70,0.282,9.3
16.5,24.70,0.294,9.7
17.0,24.70,0.306,10.1
17.5,24.70,0.319,10.5
18.0,24.70,0.331,10.9
18.5,24.70,0.343,11.4
19.0,24.70,0.355,11.8
19.5,24.70,0.375,12.4
20.0,24.70,0.394,13.1
20.5,24.70,0.414,13.7
21.0,24.70,0.434,14.4
21.5,24.70,0.454,15.0
22.0,24.70,0.473,15.7
22.5,24.70,0.490,16.2
23.0,24.70,0.507,16.8
23.5,24.70,0.523,17.3
24.0,24.70,0.523,17.3

"日期: 2021/6/16, 空调: AC_S_004 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.76,0.000,0.0
1.5,24.14,0.000,0.0
2.0,24.50,0.355,11.8
2.5,24.70,0.823,27.3
3.0,24.70,0.843,27.9
3.5,24.70,0.862,28.5
4.0,24.70,0.882,29.2
4.5,24.70,0.901,29.8
5.0,24.70,0.921,30.5
5.5,24.70,0.928,30.7
6.0,24.70,0.936,31.0
6.5,24.70,0.944,31.2
7.0,24.70,0.951,31.5
7.5,24.70,0.959,31.8
8.0,24.70,0.967,32.0
8.5,24.70,0.917,30.4
9.0,24.70,0.866,28.7
9.5,24.70,0.816,27.0
10.0,24.70,0.766,25.4
10.5,24.70,0.716,23.7
11.0,24.70,0.463,15.3
11.5,24.70,0.459,15.2
12.0,24.70,0.666,22.0
12.5,24.70,0.648,21.5
13.0,24.70,0.630,20.9
13.5,24.70,0.612,20.3
14.0,24.70,0.594,19.7
14.5,24.70,0.576,19.1
15.0,24.70,0.558,18.5
15.5,24.70,0.533,17.7
16.0,24.70,0.454,15.0
16.5,24.70,0.461,15.3
17.0,24.70,0.468,15.5
17.5,24.70,0.475,15.7
18.0,24.70,0.482,15.9
18.5,24.70,0.489,16.2
19.0,24.70,0.496,16.4
19.5,24.70,0.539,17.9
20.0,24.70,0.583,19.3
20.5,24.70,0.626,20.7
21.0,24.70,0.670,22.2
21.5,24.70,0.713,23.6
22.0,24.70,0.757,25.1
22.5,24.70,0.765,25.3
23.0,24.70,0.772,25.6
23.5,24.70,0.780,25.8
24.0,24.70,0.780,25.8

"日期: 2021/6/17, 空调: AC_S_004 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.77,0.000,0.0
1.5,24.10,0.000,0.0
2.0,24.42,0.034,1.1
2.5,24.70,0.771,25.5
3.0,24.70,0.865,28.6
3.5,24.70,0.958,31.7
4.0,24.70,1.051,34.8
4.5,24.70,1.145,37.9
5.0,24.70,1.238,41.0
5.5,24.70,1.187,39.3
6.0,24.70,1.136,37.6
6.5,24.70,1.085,35.9
7.0,24.70,1.035,34.3
7.5,24.70,0.984,32.6
8.0,24.70,0.933,30.9
8.5,24.70,0.879,29.1
9.0,24.70,0.825,27.3
9.5,24.70,0.771,25.5
10.0,24.70,0.717,23.8
10.5,24.70,0.663,22.0
11.0,24.70,0.458,15.2
11.5,24.70,0.433,14.3
12.0,24.70,0.610,20.2
12.5,24.70,0.593,19.6
13.0,24.70,0.576,19.1
13.5,24.70,0.559,18.5
14.0,24.70,0.543,18.0
14.5,24.70,0.526,17.4
15.0,24.70,0.509,16.9
15.5,24.70,0.502,16.6
16.0,24.70,0.408,13.5
16.5,24.70,0.424,14.1
17.0,24.70,0.441,14.6
17.5,24.70,0.458,15.2
18.0,24.70,0.475,15.7
18.5,24.70,0.492,16.3
19.0,24.70,0.509,16.8
19.5,24.70,0.538,17.8
20.0,24.70,0.567,18.8
20.5,24.70,0.596,19.7
21.0,24.70,0.625,20.7
21.5,24.70,0.653,21.6
22.0,24.70,0.682,22.6
22.5,24.70,0.682,22.6
23.0,24.70,0.681,22.6
23.5,24.70,0.680,22.5
24.0,24.70,0.680,22.5

"日期: 2021/6/18, 空调: AC_S_004 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.77,0.000,0.0
1.5,24.23,0.000,0.0
2.0,24.69,1.072,35.5
2.5,24.70,1.102,36.5
3.0,24.70,1.102,36.5
3.5,24.70,1.101,36.5
4.0,24.70,1.101,36.4
4.5,24.70,1.100,36.4
5.0,24.70,1.099,36.4
5.5,24.70,1.050,34.8
6.0,24.70,1.000,33.1
6.5,24.70,0.951,31.5
7.0,24.70,0.901,29.8
7.5,24.70,0.852,28.2
8.0,24.70,0.802,26.6
8.5,24.70,0.776,25.7
9.0,24.70,0.749,24.8
9.5,24.70,0.723,23.9
10.0,24.70,0.696,23.1
10.5,24.70,0.670,22.2
11.0,24.70,0.478,15.8
11.5,24.70,0.470,15.6
12.0,24.70,0.644,21.3
12.5,24.70,0.645,21.4
13.0,24.70,0.646,21.4
13.5,24.70,0.648,21.5
14.0,24.70,0.649,21.5
14.5,24.70,0.651,21.5
15.0,24.70,0.652,21.6
15.5,24.70,0.651,21.6
16.0,24.70,0.462,15.3
16.5,24.70,0.460,15.2
17.0,24.70,0.458,15.2
17.5,24.70,0.455,15.1
18.0,24.70,0.453,15.0
18.5,24.70,0.450,14.9
19.0,24.70,0.448,14.8
19.5,24.70,0.495,16.4
20.0,24.70,0.542,18.0
20.5,24.70,0.589,19.5
21.0,24.70,0.637,21.1
21.5,24.70,0.684,22.6
22.0,24.70,0.731,24.2
22.5,24.70,0.793,26.3
23.0,24.70,0.855,28.3
23.5,24.70,0.917,30.4
24.0,24.70,0.917,30.4

"日期: 2021/6/19, 空调: AC_S_004 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.84,0.000,0.0
1.5,24.28,0.067,2.2
2.0,24.70,1.087,36.0
2.5,24.70,1.146,38.0
3.0,24.70,1.205,39.9
3.5,24.70,1.264,41.9
4.0,24.70,1.323,43.8
4.5,24.70,1.382,45.8
5.0,24.70,1.441,47.7
5.5,24.70,1.358,45.0
6.0,24.70,1.276,42.2
6.5,24.70,1.193,39.5
7.0,24.70,1.111,36.8
7.5,24.70,1.028,34.0
8.0,24.70,0.946,31.3
8.5,24.70,0.907,30.0
9.0,24.70,0.869,28.8
9.5,24.70,0.831,27.5
10.0,24.70,0.792,26.2
10.5,24.70,0.754,25.0
11.0,24.70,0.649,21.5
11.5,24.70,0.649,21.5
12.0,24.70,0.716,23.7
12.5,24.70,0.685,22.7
13.0,24.70,0.655,21.7
13.5,24.70,0.625,20.7
14.0,24.70,0.594,19.7
14.5,24.70,0.564,18.7
15.0,24.70,0.534,17.7
15.5,24.70,0.521,17.3
16.0,24.70,0.648,21.5
16.5,24.70,0.615,20.4
17.0,24.70,0.582,19.3
17.5,24.70,0.549,18.2
18.0,24.70,0.516,17.1
18.5,24.70,0.483,16.0
19.0,24.70,0.450,14.9
19.5,24.70,0.489,16.2
20.0,24.70,0.527,17.5
20.5,24.70,0.566,18.7
21.0,24.70,0.604,20.0
21.5,24.70,0.643,21.3
22.0,24.70,0.681,22.6
22.5,24.70,0.749,24.8
23.0,24.70,0.816,27.0
23.5,24.70,0.884,29.3
24.0,24.70,0.884,29.3

"日期: 2021/6/2, 空调: AC_S_004 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.52,0.000,0.0
1.5,23.73,0.000,0.0
2.0,23.95,0.000,0.0
2.5,24.19,0.000,0.0
3.0,24.41,0.000,0.0
3.5,24.63,0.334,11.1
4.0,24.70,0.505,16.7
4.5,24.70,0.515,17.1
5.0,24.70,0.526,17.4
5.5,24.70,0.538,17.8
6.0,24.70,0.551,18.2
6.5,24.70,0.563,18.6
7.0,24.70,0.575,19.1
7.5,24.70,0.588,19.5
8.0,24.70,0.600,19.9
8.5,24.70,0.607,20.1
9.0,24.70,0.614,20.3
9.5,24.70,0.621,20.6
10.0,24.70,0.628,20.8
10.5,24.70,0.635,21.0
11.0,24.70,0.000,0.0
11.5,24.67,0.000,0.0
12.0,24.65,0.524,17.3
12.5,24.70,0.605,20.0
13.0,24.70,0.568,18.8
13.5,24.70,0.532,17.6
14.0,24.70,0.496,16.4
14.5,24.70,0.459,15.2
15.0,24.70,0.423,14.0
15.5,24.70,0.421,13.9
16.0,24.70,0.000,0.0
16.5,24.69,0.000,0.0
17.0,24.67,0.000,0.0
17.5,24.65,0.000,0.0
18.0,24.63,0.000,0.0
18.5,24.60,0.000,0.0
19.0,24.56,0.000,0.0
19.5,24.52,0.000,0.0
20.0,24.50,0.000,0.0
20.5,24.50,0.000,0.0
21.0,24.51,0.000,0.0
21.5,24.54,0.000,0.0
22.0,24.59,0.000,0.0
22.5,24.65,0.059,2.0
23.0,24.70,0.237,7.9
23.5,24.70,0.294,9.7
24.0,24.70,0.294,9.7

"日期: 2021/6/20, 空调: AC_S_004 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.77,0.000,0.0
1.5,24.20,0.000,0.0
2.0,24.62,0.826,27.3
2.5,24.70,1.062,35.2
3.0,24.70,1.125,37.3
3.5,24.70,1.189,39.4
4.0,24.70,1.253,41.5
4.5,24.70,1.317,43.6
5.0,24.70,1.381,45.7
5.5,24.70,1.309,43.4
6.0,24.70,1.238,41.0
6.5,24.70,1.167,38.6
7.0,24.70,1.095,36.3
7.5,24.70,1.024,33.9
8.0,24.70,0.952,31.5
8.5,24.70,0.928,30.7
9.0,24.70,0.903,29.9
9.5,24.70,0.878,29.1
10.0,24.70,0.853,28.3
10.5,24.70,0.828,27.4
11.0,24.70,0.483,16.0
11.5,24.70,0.471,15.6
12.0,24.70,0.804,26.6
12.5,24.70,0.793,26.2
13.0,24.70,0.782,25.9
13.5,24.70,0.771,25.5
14.0,24.70,0.760,25.2
14.5,24.70,0.749,24.8
15.0,24.70,0.738,24.4
15.5,24.70,0.715,23.7
16.0,24.70,0.458,15.2
16.5,24.70,0.477,15.8
17.0,24.70,0.495,16.4
17.5,24.70,0.514,17.0
18.0,24.70,0.532,17.6
18.5,24.70,0.551,18.2
19.0,24.70,0.569,18.8
19.5,24.70,0.595,19.7
20.0,24.70,0.620,20.5
20.5,24.70,0.646,21.4
21.0,24.70,0.671,22.2
21.5,24.70,0.697,23.1
22.0,24.70,0.722,23.9
22.5,24.70,0.768,25.4
23.0,24.70,0.814,27.0
23.5,24.70,0.860,28.5
24.0,24.70,0.860,28.5

"日期: 2021/6/21, 空调: AC_S_004 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.84,0.000,0.0
1.5,24.30,0.140,4.6
2.0,24.70,1.137,37.6
2.5,24.70,1.124,37.2
3.0,24.70,1.111,36.8
3.5,24.70,1.098,36.4
4.0,24.70,1.086,35.9
4.5,24.70,1.073,35.5
5.0,24.70,1.060,35.1
5.5,24.70,0.949,31.4
6.0,24.70,0.839,27.8
6.5,24.70,0.728,24.1
7.0,24.70,0.617,20.4
7.5,24.70,0.507,16.8
8.0,24.70,0.396,13.1
8.5,24.70,0.425,14.1
9.0,24.70,0.454,15.0
9.5,24.70,0.483,16.0
10.0,24.70,0.512,17.0
10.5,24.70,0.541,17.9
11.0,24.70,0.644,21.3
11.5,24.70,0.621,20.6
12.0,24.70,0.570,18.9
12.5,24.70,0.566,18.7
13.0,24.70,0.561,18.6
13.5,24.70,0.557,18.4
14.0,24.70,0.553,18.3
14.5,24.70,0.548,18.2
15.0,24.70,0.544,18.0
15.5,24.70,0.536,17.8
16.0,24.70,0.597,19.8
16.5,24.70,0.608,20.1
17.0,24.70,0.619,20.5
17.5,24.70,0.629,20.8
18.0,24.70,0.640,21.2
18.5,24.70,0.650,21.5
19.0,24.70,0.661,21.9
19.5,24.70,0.659,21.8
20.0,24.70,0.657,21.8
20.5,24.70,0.655,21.7
21.0,24.70,0.653,21.6
21.5,24.70,0.651,21.6
22.0,24.70,0.649,21.5
22.5,24.70,0.731,24.2
23.0,24.70,0.812,26.9
23.5,24.70,0.893,29.6
24.0,24.70,0.893,29.6

"日期: 2021/6/22, 空调: AC_S_004 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.78,0.000,0.0
1.5,23.81,0.000,0.0
2.0,23.84,0.000,0.0
2.5,23.87,0.000,0.0
3.0,23.92,0.000,0.0
3.5,24.01,0.000,0.0
4.0,24.12,0.000,0.0
4.5,24.26,0.000,0.0
5.0,24.43,0.000,0.0
5.5,24.62,0.244,8.1
6.0,24.70,0.439,14.5
6.5,24.70,0.449,14.9
7.0,24.70,0.460,15.2
7.5,24.70,0.470,15.6
8.0,24.70,0.480,15.9
8.5,24.70,0.402,13.3
9.0,24.70,0.324,10.7
9.5,24.70,0.245,8.1
10.0,24.70,0.167,5.5
10.5,24.70,0.088,2.9
11.0,24.70,0.514,17.0
11.5,24.70,0.506,16.8
12.0,24.70,0.010,0.3
12.5,24.70,0.000,0.0
13.0,24.69,0.000,0.0
13.5,24.67,0.000,0.0
14.0,24.65,0.000,0.0
14.5,24.61,0.000,0.0
15.0,24.56,0.000,0.0
15.5,24.51,0.000,0.0
16.0,24.46,0.000,0.0
16.5,24.69,0.466,15.4
17.0,24.70,0.500,16.6
17.5,24.70,0.501,16.6
18.0,24.70,0.502,16.6
18.5,24.70,0.503,16.6
19.0,24.70,0.504,16.7
19.5,24.70,0.413,13.7
20.0,24.70,0.323,10.7
20.5,24.70,0.233,7.7
21.0,24.70,0.143,4.7
21.5,24.70,0.053,1.7
22.0,24.70,0.000,0.0
22.5,24.68,0.000,0.0
23.0,24.67,0.000,0.0
23.5,24.65,0.000,0.0
24.0,24.64,0.000,0.0

"日期: 2021/6/23, 空调: AC_S_004 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.54,0.000,0.0
1.5,23.75,0.000,0.0
2.0,23.98,0.000,0.0
2.5,24.20,0.000,0.0
3.0,24.40,0.000,0.0
3.5,24.58,0.097,3.2
4.0,24.70,0.335,11.1
4.5,24.70,0.307,10.2
5.0,24.70,0.279,9.2
5.5,24.70,0.227,7.5
6.0,24.70,0.175,5.8
6.5,24.70,0.123,4.1
7.0,24.70,0.071,2.4
7.5,24.70,0.019,0.6
8.0,24.70,0.000,0.0
8.5,24.69,0.000,0.0
9.0,24.67,0.000,0.0
9.5,24.65,0.000,0.0
10.0,24.63,0.000,0.0
10.5,24.61,0.000,0.0
11.0,24.58,0.000,0.0
11.5,24.57,0.000,0.0
12.0,24.57,0.000,0.0
12.5,24.54,0.000,0.0
13.0,24.51,0.000,0.0
13.5,24.47,0.000,0.0
14.0,24.43,0.000,0.0
14.5,24.38,0.000,0.0
15.0,24.33,0.000,0.0
15.5,24.28,0.000,0.0
16.0,24.25,0.000,0.0
16.5,24.28,0.000,0.0
17.0,24.31,0.000,0.0
17.5,24.35,0.000,0.0
18.0,24.40,0.000,0.0
18.5,24.44,0.000,0.0
19.0,24.49,0.000,0.0
19.5,24.54,0.000,0.0
20.0,24.60,0.000,0.0
20.5,24.66,0.067,2.2
21.0,24.70,0.173,5.7
21.5,24.70,0.193,6.4
22.0,24.70,0.212,7.0
22.5,24.70,0.251,8.3
23.0,24.70,0.290,9.6
23.5,24.70,0.330,10.9
24.0,24.70,0.330,10.9

"日期: 2021/6/24, 空调: AC_S_004 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.59,0.000,0.0
2.0,23.63,0.000,0.0
2.5,23.66,0.000,0.0
3.0,23.71,0.000,0.0
3.5,23.76,0.000,0.0
4.0,23.82,0.000,0.0
4.5,23.89,0.000,0.0
5.0,23.96,0.000,0.0
5.5,24.05,0.000,0.0
6.0,24.13,0.000,0.0
6.5,24.20,0.000,0.0
7.0,24.27,0.000,0.0
7.5,24.34,0.000,0.0
8.0,24.40,0.000,0.0
8.5,24.45,0.000,0.0
9.0,24.51,0.000,0.0
9.5,24.56,0.000,0.0
10.0,24.62,0.000,0.0
10.5,24.68,0.091,3.0
11.0,24.70,0.003,0.1
11.5,24.70,0.049,1.6
12.0,24.70,0.145,4.8
12.5,24.70,0.115,3.8
13.0,24.70,0.085,2.8
13.5,24.70,0.055,1.8
14.0,24.70,0.025,0.8
14.5,24.70,0.000,0.0
15.0,24.70,0.000,0.0
15.5,24.68,0.000,0.0
16.0,24.66,0.012,0.4
16.5,24.70,0.058,1.9
17.0,24.70,0.022,0.7
