空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_S_024,small,2021/6/1,success,4.9646963865,0.2068623494375,0.7720282,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/10,success,13.147502595,0.547812608125,1.1297443,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/11,success,12.667146385,0.5277977660416667,1.0121986,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/12,success,5.0664236559999996,0.21110098566666666,0.52822982,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/13,success,9.8687307605,0.41119711502083334,0.69729239,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/14,success,12.7744081265,0.5322670052708333,0.7945215,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/15,success,12.20918244,0.508715935,0.86780613,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/16,success,17.127422905,0.7136426210416666,1.011473,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/17,success,17.00958117,0.70873254875,1.284295,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/18,success,18.108589045,0.7545245435416666,1.1486096,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/19,success,19.88305846,0.8284607691666667,1.4881859,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/2,success,7.9107021045,0.3296125876875,0.67733865,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/20,success,20.071486659999998,0.8363119441666665,1.4279619,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/21,success,17.257050175,0.7190437572916667,1.1827124,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/22,success,5.5691441694,0.23204767372500001,0.55580226,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/23,success,2.83519579985,0.11813315832708333,0.43269375,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/24,success,1.09102380475,0.04545932519791667,0.18502556,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/25,success,5.5816851945,0.2325702164375,0.62110539,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/26,success,9.124125615,0.380171900625,0.58627705,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/27,success,12.785135485,0.5327139785416667,0.92657896,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/28,success,6.458704246,0.2691126769166667,0.58047233,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/29,success,11.39187518,0.4746614658333333,0.67770145,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/3,success,15.078523058050001,0.6282717940854167,1.0404967,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/30,success,14.619277135,0.6091365472916667,0.87143409,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/4,success,7.50464013,0.31269333875,0.5978865,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/5,success,6.905032130705,0.2877096721127083,0.73719986,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/6,success,10.6866992175,0.44527913406249997,1.0658923,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/7,success,12.4004217995,0.5166842416458334,1.2175407,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/8,success,11.93677151,0.4973654795833333,1.208108,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/6/9,success,8.655649126,0.3606520469166667,0.89755534,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/7/1,success,16.04121759,0.6683840662499999,1.0463014,2.67,"[20.7, 24.4]"
AC_S_024,small,2021/7/10,success,13.0431396295,0.5434641512291667,0.98172383,2.67,"[20.7, 24.4]"
