空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_M_024,medium,2021/6/1,success,1.1867469095,0.04944778789583334,0.56800758,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/10,success,10.557937035,0.439914043125,1.2316641,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/11,success,9.8587553005,0.41078147085416666,1.0886321,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/12,success,1.24561313675,0.051900547364583334,0.37450241,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/13,success,6.6057408254,0.2752392010583333,0.68837809,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/14,success,10.06677376,0.4194489066666667,0.82375814,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/15,success,9.4784997605,0.39493749002083334,0.91293238,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/16,success,15.288235185,0.637009799375,1.0877492,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/17,success,15.177210415,0.6323837672916667,1.4197246,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/18,success,16.399942598,0.6833309415833333,1.2524126,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/19,success,18.55584262,0.7731601091666667,1.6678233,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/2,success,4.732973565,0.197207231875,0.68116764,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/20,success,18.808703375,0.7836959739583333,1.5945415,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/21,success,15.35452405,0.6397718354166667,1.2488809,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/22,success,2.3621365285,0.09842235535416667,0.53327965,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/23,success,0.0,0.0,0.0,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/24,success,0.0,0.0,0.0,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/25,success,1.7105228755,0.07127178647916667,0.3147586,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/26,success,5.832863083,0.24303596179166667,0.57036201,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/27,success,10.02249381,0.41760390875000003,0.76769314,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/28,success,3.65727349,0.15238639541666668,0.56329871,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/29,success,8.577239505,0.35738497937499997,0.62333681,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/3,success,12.89088271,0.5371201129166666,1.1230658,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/30,success,12.246436735,0.5102681972916666,0.91734695,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/4,success,4.247614103,0.17698392095833335,0.58448863,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/5,success,3.6903334855,0.15376389522916667,0.75400799,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/6,success,7.6328451876,0.31803521615,1.1539677,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/7,success,9.546742443,0.39778093512499996,1.3384966,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/8,success,8.9148640475,0.3714526686458333,1.0244738,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/6/9,success,5.0409533305,0.21003972210416666,0.62068807,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/1,success,13.914141,0.579755875,1.0094642,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/10,success,10.426246675,0.43442694479166666,1.0515498,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/11,success,9.37489353,0.39062056375,0.68425783,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/12,success,14.608551675,0.608689653125,1.2263666,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/13,success,16.082092525,0.6700871885416667,1.2175375,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/14,success,13.704754337999999,0.57103143075,1.3535061,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/15,success,15.5918711,0.6496612958333333,1.182221,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/16,success,9.31619785,0.3881749104166667,0.7219288,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/17,success,7.8099409054999995,0.3254142043958333,0.82199231,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/18,success,5.9762044043,0.24900851684583333,0.82434675,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/19,success,0.0,0.0,0.0,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/2,success,15.86354253,0.66098093875,1.0665593,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/20,success,0.0,0.0,0.0,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/21,success,0.028345504799999997,0.0011810626999999999,0.044244687,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/22,success,8.814338035,0.36726408479166667,0.98621419,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/23,success,15.920910104999999,0.663371254375,1.5300888,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/24,success,13.01224983,0.54217707625,1.1786893,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/25,success,9.8511076785,0.4104628199375,1.2087084,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/26,success,15.22092123,0.63420505125,1.2599173,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/27,success,16.67771123,0.6949046345833333,1.5521616,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/28,success,13.8490876,0.5770453166666667,1.2696294,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/29,success,10.90167716,0.4542365483333333,0.79197326,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/3,success,13.586588855,0.5661078689583333,0.99680915,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/30,success,7.3582883475,0.30659534781250003,0.63834634,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/31,success,11.08239168,0.46176632,1.035363,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/4,success,13.711227215,0.5713011339583333,1.201645,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/5,success,11.036172049,0.45984050204166665,1.1371924,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/6,success,10.876167435,0.45317364312499997,1.0674422,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/7,success,7.623630146,0.31765125608333333,0.76283712,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/8,success,12.54870091,0.5228625379166667,1.1477873,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/7/9,success,12.861915215,0.5359131339583333,1.1698602,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/1,success,12.052066965,0.502169456875,1.2572686,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/10,success,6.34172425368,0.26423851057,0.60832729,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/11,success,9.06776171,0.3778234045833333,0.84200501,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/12,success,9.4943398285,0.3955974928541666,0.99062876,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/13,success,5.96068016,0.24836167333333334,0.53769422,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/14,success,4.77421505,0.1989256270833333,0.52709926,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/15,success,4.1177870885,0.17157446202083335,0.66395083,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/16,success,7.0579107915,0.2940796163125,0.95619514,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/17,success,10.3778995685,0.4324124820208333,1.0541985,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/18,success,9.08188698,0.3784119575,1.0815688,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/19,success,6.22892519,0.25953854958333333,0.59729087,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/2,success,11.60746533,0.48364438875,0.91999569,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/20,success,10.05495945,0.41895664375,1.018882,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/21,success,11.25062722,0.4687761341666667,1.0303599,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/22,success,12.7636636,0.5318193166666666,1.1230658,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/23,success,13.787445685,0.5744769035416667,1.3384966,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/24,success,11.78226692,0.49092778833333334,0.83700184,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/25,success,11.569031840000001,0.4820429933333334,0.98974584,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/26,success,10.963346235,0.456806093125,0.95972679,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/27,success,0.145656,0.006069000000000001,0.291312,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/28,success,1.438978412,0.05995743383333333,0.56683036,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/29,success,4.52124766065,0.18838531919375,0.78667578,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/3,success,6.16708096,0.2569617066666667,0.53769422,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/30,success,7.8685988715,0.32785828631249997,0.93441661,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/31,success,2.1998388905,0.09165995377083334,0.41938383,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/4,success,6.54212932,0.27258872166666664,0.82375814,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/5,success,5.156688755,0.21486203145833335,0.42615283,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/6,success,6.649275984,0.277053166,0.90351464,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/7,success,10.597527335,0.44156363895833334,0.86304778,4.31,"[20.5, 25.3]"
AC_M_024,medium,2021/8/8,success,7.2605721155,0.30252383814583333,0.95001474,4.31,"[20.5, 25.3]"
