total_instantaneous_power_kW
14568.833086046
16232.702254145666
16861.591275660227
17123.24147700275
17253.75069963209
17305.36717337124
17333.312275414642
17342.816418419276
17366.184620951353
17370.905812914036
17374.701724869545
17385.613315982882
17366.16890262812
17366.516404760427
17348.197215287735
13816.61967889062
12836.201610066311
11919.16960219593
11112.595652746655
11317.832811264905
11594.353909111163
11892.970692997586
12260.209318046469
12432.993547554099
12482.783356633294
12452.978048415654
12260.516636944605
12185.65054009041
12121.328709544841
12064.280649170729
10902.31873673364
11307.846296922737
11531.168300032154
11740.972926687804
11758.238671706564
11743.94120262108
11646.985030446154
11576.415920057174
11578.438551096866
11562.1360142157
11468.105963147245
11503.729175832294
11517.681926240453
11569.743734444804
11605.59798250869
5674.2626453885805
6448.470355335686
6957.129890168101
7343.861855073458
7046.2154599989135
6640.220297116727
6331.321079155568
6010.133031630066
5945.320884350457
5976.100933709804
6087.524271672968
6172.647495111352
6276.0143835866465
6300.343411598313
6380.206627024479
8286.243819552148
9763.85682804747
10428.14901129667
10793.733876635537
9281.197098212931
7636.719221996018
6178.40056577027
5030.189117708442
5526.565011941417
6405.365097564498
7363.944603417251
8196.809043585188
