AC_S_056 多天功率矩阵
"空调参数: P_rated=2.65kW, T_range=[20.7, 25.2]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.000,0.360,0.567,0.593,0.618,0.531,0.444,0.358,0.271,0.184,0.097,0.051,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.147,0.242,0.242
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.254,0.709,0.789,0.869,0.950,0.938,0.926,0.915,0.903,0.891,0.880,0.798,0.717,0.635,0.554,0.472,0.177,0.175,0.390,0.376,0.362,0.348,0.334,0.320,0.306,0.282,0.173,0.167,0.161,0.155,0.149,0.143,0.137,0.155,0.172,0.190,0.207,0.225,0.243,0.280,0.318,0.355,0.355
2021/6/11,success,0.000,0.000,0.000,0.000,0.573,0.797,0.799,0.801,0.804,0.806,0.812,0.817,0.823,0.829,0.835,0.841,0.763,0.686,0.609,0.531,0.454,0.207,0.182,0.376,0.343,0.309,0.276,0.242,0.209,0.175,0.169,0.157,0.132,0.106,0.081,0.055,0.030,0.004,0.032,0.060,0.089,0.117,0.145,0.173,0.277,0.380,0.483,0.483
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.368,0.384,0.380,0.375,0.371,0.367,0.297,0.227,0.158,0.088,0.018,0.151,0.145,0.000,0.000,0.000,0.009,0.085,0.120,0.154,0.126,0.139,0.112,0.085,0.058,0.031,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.137,0.528,0.535,0.542,0.549,0.536,0.523,0.510,0.497,0.484,0.471,0.457,0.444,0.430,0.416,0.403,0.042,0.014,0.389,0.364,0.338,0.313,0.287,0.261,0.236,0.260,0.000,0.000,0.000,0.023,0.038,0.051,0.064,0.101,0.138,0.175,0.213,0.250,0.287,0.324,0.360,0.397,0.397
2021/6/14,success,0.000,0.000,0.000,0.000,0.042,0.596,0.607,0.617,0.628,0.639,0.631,0.623,0.615,0.607,0.599,0.591,0.539,0.486,0.433,0.380,0.327,0.334,0.358,0.274,0.276,0.277,0.279,0.280,0.282,0.284,0.270,0.382,0.361,0.340,0.319,0.297,0.276,0.255,0.282,0.309,0.336,0.363,0.390,0.417,0.443,0.469,0.495,0.495
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.111,0.443,0.432,0.422,0.411,0.461,0.510,0.559,0.608,0.658,0.707,0.659,0.610,0.562,0.514,0.466,0.229,0.216,0.417,0.413,0.408,0.403,0.399,0.394,0.389,0.385,0.202,0.214,0.225,0.236,0.248,0.259,0.270,0.289,0.307,0.325,0.344,0.362,0.380,0.396,0.412,0.427,0.427
2021/6/16,success,0.000,0.000,0.000,0.000,0.561,0.724,0.743,0.761,0.779,0.797,0.804,0.811,0.819,0.826,0.833,0.840,0.793,0.747,0.700,0.653,0.607,0.371,0.367,0.560,0.543,0.526,0.510,0.493,0.476,0.460,0.436,0.362,0.369,0.375,0.382,0.388,0.395,0.401,0.442,0.482,0.523,0.563,0.604,0.644,0.652,0.659,0.666,0.666
2021/6/17,success,0.000,0.000,0.000,0.000,0.237,0.745,0.832,0.919,1.006,1.093,1.045,0.998,0.951,0.903,0.856,0.808,0.758,0.708,0.658,0.608,0.558,0.366,0.343,0.507,0.492,0.476,0.461,0.445,0.430,0.414,0.407,0.319,0.335,0.351,0.366,0.382,0.398,0.413,0.440,0.467,0.494,0.521,0.548,0.575,0.575,0.574,0.573,0.573
2021/6/18,success,0.000,0.000,0.000,0.505,0.967,0.966,0.965,0.965,0.964,0.964,0.918,0.871,0.825,0.779,0.733,0.687,0.662,0.638,0.613,0.588,0.564,0.385,0.378,0.539,0.540,0.542,0.543,0.544,0.546,0.547,0.546,0.370,0.368,0.366,0.364,0.361,0.359,0.357,0.401,0.445,0.489,0.532,0.576,0.620,0.678,0.736,0.794,0.794
