空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_M_019,medium,2021/6/1,success,4.7605828835,0.19835762014583333,0.96244708,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/10,success,15.1716714261,0.6321529760875,1.416067,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/11,success,14.53221396,0.605508915,1.2670073,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/12,success,5.024845304,0.20936855433333335,0.64163139,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/13,success,11.013248258499999,0.45888534410416665,0.86767457,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/14,success,14.686581405,0.611940891875,0.99097085,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/15,success,13.985909355,0.582746223125,1.0839031,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/16,success,20.18784354,0.8411601475,1.2660872,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/17,success,20.04951942,0.8353966425,1.6120529,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/18,success,21.41462453,0.8922760220833333,1.4392234,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/19,success,23.667480065,0.9861450027083333,1.870607,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/2,success,8.559502596245,0.35664594151020834,0.84237123,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/20,success,23.9075646,0.9961485250000001,1.7942369,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/21,success,20.336811105,0.8473671293749999,1.466827,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/22,success,5.730097897,0.23875407904166668,0.68825088,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/23,success,2.134283202,0.08892846675,0.4536199,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/24,success,0.33758945,0.014066227083333334,0.14169871,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/25,success,5.622957454,0.23428989391666666,0.77106181,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/26,success,10.106066705,0.42108611270833335,0.72689598,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/27,success,14.68003085,0.6116679520833334,0.96490074,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/28,success,6.9021994445,0.28759164352083333,0.71953501,4.32,"[20.9, 24.5]"
AC_M_019,medium,2021/6/29,success,12.93951479,0.5391464495833334,0.78210327,4.32,"[20.9, 24.5]"
