AC_S_032 多天功率矩阵
"空调参数: P_rated=2.78kW, T_range=[20.9, 25.5]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.350,0.555,0.581,0.494,0.407,0.321,0.234,0.147,0.060,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.113
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.000,0.392,0.751,0.832,0.912,0.900,0.888,0.877,0.865,0.854,0.842,0.761,0.679,0.598,0.516,0.435,0.140,0.138,0.354,0.340,0.326,0.312,0.298,0.284,0.270,0.245,0.137,0.131,0.125,0.119,0.113,0.107,0.101,0.118,0.136,0.153,0.171,0.188,0.206,0.243,0.281,0.318,0.318
2021/6/11,success,0.000,0.000,0.000,0.000,0.020,0.759,0.761,0.764,0.766,0.768,0.774,0.780,0.786,0.791,0.797,0.803,0.726,0.649,0.571,0.494,0.417,0.170,0.146,0.339,0.306,0.273,0.239,0.206,0.172,0.139,0.133,0.121,0.095,0.070,0.044,0.019,0.000,0.000,0.000,0.000,0.040,0.081,0.109,0.137,0.240,0.343,0.446,0.446
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.175,0.343,0.339,0.334,0.330,0.260,0.191,0.121,0.051,0.000,0.098,0.109,0.000,0.000,0.000,0.000,0.000,0.023,0.117,0.089,0.103,0.076,0.049,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.000,0.103,0.498,0.505,0.512,0.499,0.486,0.473,0.460,0.447,0.434,0.420,0.407,0.393,0.379,0.366,0.006,0.000,0.331,0.327,0.301,0.276,0.250,0.225,0.199,0.224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.102,0.139,0.176,0.213,0.250,0.287,0.324,0.360,0.360
2021/6/14,success,0.000,0.000,0.000,0.000,0.000,0.082,0.569,0.580,0.591,0.602,0.594,0.586,0.578,0.570,0.562,0.554,0.501,0.449,0.396,0.343,0.290,0.297,0.321,0.237,0.239,0.241,0.242,0.244,0.245,0.247,0.233,0.346,0.324,0.303,0.282,0.261,0.239,0.218,0.245,0.272,0.299,0.326,0.353,0.380,0.406,0.432,0.458,0.458
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.389,0.385,0.374,0.424,0.473,0.522,0.571,0.620,0.670,0.621,0.573,0.525,0.477,0.429,0.193,0.179,0.380,0.376,0.371,0.366,0.362,0.357,0.352,0.348,0.166,0.177,0.188,0.200,0.211,0.222,0.233,0.252,0.270,0.288,0.307,0.325,0.343,0.359,0.375,0.390,0.390
2021/6/16,success,0.000,0.000,0.000,0.000,0.008,0.687,0.705,0.723,0.741,0.759,0.767,0.774,0.781,0.788,0.795,0.802,0.756,0.709,0.662,0.616,0.569,0.334,0.330,0.523,0.506,0.489,0.473,0.456,0.439,0.423,0.399,0.325,0.332,0.338,0.345,0.351,0.358,0.364,0.405,0.445,0.486,0.526,0.567,0.607,0.614,0.622,0.629,0.629
2021/6/17,success,0.000,0.000,0.000,0.000,0.000,0.413,0.794,0.881,0.968,1.055,1.007,0.960,0.913,0.865,0.818,0.771,0.721,0.671,0.621,0.570,0.520,0.329,0.306,0.470,0.455,0.439,0.424,0.408,0.393,0.377,0.370,0.282,0.298,0.314,0.329,0.345,0.361,0.376,0.403,0.430,0.457,0.484,0.511,0.538,0.537,0.537,0.536,0.536
2021/6/18,success,0.000,0.000,0.000,0.000,0.884,0.928,0.927,0.927,0.926,0.926,0.880,0.834,0.788,0.742,0.695,0.649,0.625,0.600,0.576,0.551,0.526,0.348,0.341,0.502,0.503,0.505,0.506,0.507,0.509,0.510,0.509,0.333,0.331,0.329,0.327,0.324,0.322,0.320,0.364,0.408,0.452,0.495,0.539,0.583,0.641,0.698,0.756,0.756
2021/6/19,success,0.000,0.000,0.000,0.021,0.969,1.024,1.079,1.134,1.188,1.243,1.166,1.090,1.013,0.936,0.860,0.783,0.747,0.712,0.676,0.640,0.605,0.507,0.507,0.569,0.541,0.513,0.484,0.456,0.428,0.400,0.388,0.506,0.475,0.445,0.414,0.383,0.353,0.322,0.358,0.394,0.429,0.465,0.501,0.537,0.600,0.663,0.726,0.726
2021/6/2,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.066,0.392,0.404,0.415,0.427,0.439,0.450,0.462,0.468,0.474,0.481,0.487,0.493,0.000,0.000,0.218,0.466,0.432,0.398,0.364,0.330,0.297,0.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/20,success,0.000,0.000,0.000,0.000,0.634,0.950,1.009,1.069,1.128,1.187,1.121,1.055,0.988,0.922,0.855,0.789,0.766,0.743,0.720,0.697,0.674,0.353,0.341,0.651,0.641,0.630,0.620,0.610,0.600,0.590,0.568,0.329,0.347,0.364,0.381,0.398,0.415,0.433,0.456,0.480,0.504,0.528,0.551,0.575,0.618,0.660,0.703,0.703
2021/6/21,success,0.000,0.000,0.000,0.131,0.949,0.937,0.925,0.913,0.901,0.889,0.786,0.683,0.580,0.477,0.375,0.272,0.299,0.326,0.353,0.379,0.406,0.502,0.481,0.433,0.429,0.425,0.421,0.417,0.413,0.409,0.402,0.459,0.469,0.479,0.488,0.498,0.508,0.518,0.516,0.514,0.513,0.511,0.509,0.507,0.583,0.658,0.734,0.734
2021/6/22,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.183,0.341,0.350,0.277,0.204,0.131,0.059,0.000,0.368,0.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.117,0.369,0.370,0.371,0.372,0.288,0.204,0.120,0.036,0.000,0.000,0.000,0.000,0.000,0.000
