AC_S_023 多天功率矩阵
"空调参数: P_rated=2.88kW, T_range=[21.1, 24.7]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.243,0.581,0.605,0.630,0.655,0.571,0.487,0.403,0.319,0.236,0.152,0.107,0.063,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.151,0.133,0.114,0.096,0.078,0.149,0.221,0.292,0.292
2021/6/10,success,0.000,0.000,0.000,0.000,0.030,0.665,0.742,0.820,0.897,0.975,0.963,0.952,0.941,0.930,0.918,0.907,0.829,0.750,0.671,0.592,0.514,0.229,0.227,0.435,0.422,0.408,0.395,0.381,0.368,0.354,0.330,0.226,0.220,0.214,0.208,0.202,0.196,0.191,0.208,0.225,0.242,0.259,0.275,0.292,0.329,0.365,0.401,0.401
2021/6/11,success,0.000,0.000,0.000,0.174,0.825,0.827,0.829,0.832,0.834,0.836,0.841,0.847,0.853,0.858,0.864,0.870,0.795,0.720,0.646,0.571,0.496,0.258,0.234,0.421,0.389,0.357,0.325,0.292,0.260,0.228,0.222,0.210,0.185,0.161,0.136,0.112,0.087,0.062,0.089,0.117,0.144,0.171,0.198,0.226,0.325,0.425,0.524,0.524
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.437,0.433,0.429,0.425,0.421,0.417,0.412,0.345,0.278,0.210,0.143,0.076,0.204,0.198,0.008,0.042,0.075,0.108,0.141,0.174,0.207,0.180,0.193,0.166,0.140,0.114,0.088,0.062,0.036,0.039,0.042,0.045,0.048,0.051,0.054,0.066,0.078,0.089,0.089
2021/6/13,success,0.000,0.000,0.000,0.000,0.019,0.561,0.568,0.575,0.581,0.588,0.576,0.563,0.551,0.538,0.525,0.513,0.500,0.487,0.473,0.460,0.447,0.099,0.072,0.434,0.409,0.385,0.360,0.335,0.311,0.286,0.310,0.045,0.057,0.070,0.082,0.095,0.107,0.120,0.156,0.192,0.228,0.263,0.299,0.335,0.371,0.406,0.442,0.442
2021/6/14,success,0.000,0.000,0.000,0.000,0.472,0.633,0.644,0.654,0.665,0.675,0.667,0.660,0.652,0.644,0.637,0.629,0.578,0.527,0.476,0.425,0.374,0.380,0.404,0.323,0.324,0.326,0.327,0.329,0.330,0.332,0.319,0.427,0.407,0.386,0.366,0.345,0.325,0.304,0.330,0.356,0.382,0.408,0.434,0.460,0.486,0.511,0.536,0.536
2021/6/15,success,0.000,0.000,0.000,0.000,0.070,0.495,0.485,0.475,0.465,0.455,0.503,0.550,0.598,0.645,0.693,0.741,0.694,0.647,0.601,0.554,0.508,0.280,0.267,0.461,0.457,0.452,0.447,0.443,0.438,0.434,0.429,0.254,0.264,0.275,0.286,0.297,0.308,0.319,0.337,0.354,0.372,0.390,0.408,0.425,0.440,0.455,0.470,0.470
2021/6/16,success,0.000,0.000,0.000,0.259,0.740,0.757,0.775,0.792,0.810,0.827,0.834,0.841,0.848,0.855,0.862,0.869,0.824,0.779,0.734,0.689,0.644,0.417,0.412,0.599,0.582,0.566,0.550,0.534,0.518,0.502,0.479,0.408,0.414,0.420,0.427,0.433,0.439,0.445,0.485,0.524,0.563,0.602,0.641,0.680,0.687,0.694,0.701,0.701
2021/6/17,success,0.000,0.000,0.000,0.000,0.666,0.777,0.861,0.945,1.029,1.113,1.067,1.021,0.976,0.930,0.884,0.838,0.790,0.742,0.693,0.645,0.596,0.412,0.389,0.548,0.533,0.518,0.503,0.488,0.473,0.458,0.451,0.366,0.382,0.397,0.412,0.427,0.442,0.457,0.483,0.509,0.535,0.561,0.587,0.613,0.613,0.612,0.611,0.611
2021/6/18,success,0.000,0.000,0.000,0.904,0.991,0.990,0.990,0.989,0.989,0.988,0.944,0.899,0.855,0.810,0.766,0.721,0.697,0.674,0.650,0.626,0.602,0.430,0.423,0.578,0.580,0.581,0.582,0.584,0.585,0.586,0.586,0.416,0.414,0.411,0.409,0.407,0.405,0.403,0.445,0.487,0.530,0.572,0.615,0.657,0.713,0.768,0.824,0.824
