空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_S_013,small,2021/6/1,success,5.0063105455,0.20859627272916667,0.7886108,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/10,success,13.37075741,0.5571148920833333,1.1540104,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/11,success,12.877699515,0.536570813125,1.0339399,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/12,success,5.121016685,0.21337569520833333,0.53957581,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/13,success,10.021213552,0.4175505646666667,0.71226972,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/14,success,12.988100215,0.5411708422916667,0.81158724,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/15,success,12.412884315,0.517203513125,0.88644597,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/16,success,17.434511465,0.7264379777083333,1.0331987,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/17,success,17.31398512,0.7214160466666667,1.3118807,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/18,success,18.43717892,0.7682157883333334,1.1732809,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/19,success,20.250298825,0.8437624510416667,1.5201511,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/2,success,8.020007346,0.33416697275,0.69188739,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/20,success,20.442135235,0.8517556347916666,1.4586335,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/21,success,17.56799209,0.7319996704166667,1.2081162,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/22,success,5.63624212555,0.23484342189791665,0.56774048,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/23,success,2.83108609405,0.11796192058541666,0.44198769,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/24,success,1.0692560027,0.044552333445833335,0.18899977,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/25,success,5.6441510505,0.2351729604375,0.63444628,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/26,success,9.263786195,0.3859910914583333,0.59886986,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/27,success,12.998405645,0.5416002352083333,0.94648119,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/28,success,6.5480874635,0.2728369776458333,0.59294045,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/29,success,11.57570439,0.48232101625,0.68328919,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/3,success,15.34431803,0.6393465845833334,1.0628458,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/30,success,14.872339505,0.6196808127083333,0.89015185,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/4,success,7.6073592414,0.316973301725,0.61072866,2.53,"[21.9, 24.4]"
AC_S_013,small,2021/6/5,success,6.993608091285,0.291400337136875,0.75303437,2.53,"[21.9, 24.4]"
