AC_S_027 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_S_027 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.57,0.000,0.0
1.5,23.86,0.000,0.0
2.0,24.17,0.000,0.0
2.5,24.51,0.000,0.0
3.0,24.83,0.298,9.2
3.5,25.00,0.630,19.5
4.0,25.00,0.659,20.4
4.5,25.00,0.687,21.3
5.0,25.00,0.716,22.2
5.5,25.00,0.619,19.2
6.0,25.00,0.522,16.2
6.5,25.00,0.425,13.2
7.0,25.00,0.328,10.2
7.5,25.00,0.232,7.2
8.0,25.00,0.135,4.2
8.5,25.00,0.084,2.6
9.0,25.00,0.032,1.0
9.5,25.00,0.000,0.0
10.0,24.99,0.000,0.0
10.5,24.96,0.000,0.0
11.0,24.90,0.000,0.0
11.5,24.87,0.000,0.0
12.0,24.86,0.000,0.0
12.5,24.78,0.000,0.0
13.0,24.70,0.000,0.0
13.5,24.63,0.000,0.0
14.0,24.55,0.000,0.0
14.5,24.47,0.000,0.0
15.0,24.40,0.000,0.0
15.5,24.32,0.000,0.0
16.0,24.27,0.000,0.0
16.5,24.30,0.000,0.0
17.0,24.34,0.000,0.0
17.5,24.41,0.000,0.0
18.0,24.48,0.000,0.0
18.5,24.57,0.000,0.0
19.0,24.67,0.000,0.0
19.5,24.78,0.000,0.0
20.0,24.88,0.000,0.0
20.5,24.95,0.030,0.9
21.0,25.00,0.092,2.8
21.5,25.00,0.071,2.2
22.0,25.00,0.049,1.5
22.5,25.00,0.132,4.1
23.0,25.00,0.214,6.6
23.5,25.00,0.297,9.2
24.0,25.00,0.297,9.2

"日期: 2021/6/10, 空调: AC_S_027 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.72,0.000,0.0
1.5,24.04,0.000,0.0
2.0,24.37,0.000,0.0
2.5,24.69,0.070,2.2
3.0,25.00,0.727,22.5
3.5,25.00,0.816,25.3
4.0,25.00,0.906,28.0
4.5,25.00,0.995,30.8
5.0,25.00,1.085,33.6
5.5,25.00,1.072,33.2
6.0,25.00,1.059,32.8
6.5,25.00,1.046,32.4
7.0,25.00,1.033,32.0
7.5,25.00,1.020,31.6
8.0,25.00,1.007,31.2
8.5,25.00,0.916,28.4
9.0,25.00,0.825,25.6
9.5,25.00,0.735,22.7
10.0,25.00,0.644,19.9
10.5,25.00,0.553,17.1
11.0,25.00,0.224,6.9
11.5,25.00,0.222,6.9
12.0,25.00,0.462,14.3
12.5,25.00,0.446,13.8
13.0,25.00,0.431,13.3
13.5,25.00,0.415,12.9
14.0,25.00,0.400,12.4
14.5,25.00,0.384,11.9
15.0,25.00,0.368,11.4
15.5,25.00,0.341,10.5
16.0,25.00,0.220,6.8
16.5,25.00,0.213,6.6
17.0,25.00,0.207,6.4
17.5,25.00,0.200,6.2
18.0,25.00,0.193,6.0
