空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_S_058,small,2021/6/1,success,5.262961274,0.21929005308333335,0.88879897,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/10,success,14.87631107,0.6198462945833333,1.3150421,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/11,success,14.294352355500001,0.5955980148125001,1.1749784,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/12,success,5.283399375,0.220141640625,0.59829658,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/13,success,10.9702950705,0.4570956279375,0.79974616,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/14,success,14.42460337,0.6010251404166667,0.91560128,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/15,success,13.756724885,0.5731968702083333,1.0029249,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/16,success,19.607225085,0.816967711875,1.1741138,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/17,success,19.467199164,0.8111332985,1.4991998,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/18,success,20.77526869,0.8656361954166667,1.3375214,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/19,success,22.88831695,0.9536798729166667,1.7421497,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/2,success,8.7157267655,0.3631552818958333,0.77596992,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/20,success,23.11445708,0.9631023783333333,1.6703887,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/21,success,19.75897995,0.82329083125,1.3781572,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/22,success,6.0059631055,0.2502484627291667,0.63115102,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/23,success,2.7925162545,0.11635484393750001,0.48445884,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/24,success,0.85617835755,0.03567409823125,0.18934531,3.46,"[21.7, 24.6]"
AC_S_058,small,2021/6/25,success,5.905056314,0.24604401308333335,0.70896416,3.46,"[21.7, 24.6]"
