AC_L_004 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_L_004 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
23.0,25.10,0.242,1.5
23.5,25.10,0.266,1.6
24.0,25.10,0.266,1.6

"日期: 2021/6/14, 空调: AC_L_004 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.61,0.000,0.0
2.0,23.68,0.000,0.0
2.5,23.75,0.000,0.0
3.0,23.82,0.000,0.0
3.5,23.89,0.000,0.0
4.0,23.96,0.000,0.0
4.5,24.03,0.000,0.0
5.0,24.10,0.000,0.0
5.5,24.17,0.000,0.0
6.0,24.24,0.000,0.0
6.5,24.31,0.000,0.0
7.0,24.38,0.000,0.0
7.5,24.44,0.000,0.0
8.0,24.50,0.000,0.0
8.5,24.57,0.000,0.0
9.0,24.62,0.000,0.0
9.5,24.67,0.000,0.0
10.0,24.72,0.000,0.0
10.5,24.76,0.000,0.0
11.0,24.79,0.000,0.0
11.5,24.83,0.000,0.0
12.0,24.87,0.000,0.0
12.5,24.89,0.000,0.0
13.0,24.92,0.000,0.0
13.5,24.95,0.000,0.0
14.0,24.98,0.000,0.0
14.5,25.01,0.000,0.0
15.0,25.04,0.000,0.0
15.5,25.06,0.000,0.0
16.0,25.09,0.190,1.2
16.5,25.10,0.242,1.5
17.0,25.10,0.229,1.4
17.5,25.10,0.215,1.3
18.0,25.10,0.201,1.2
18.5,25.10,0.187,1.1
19.0,25.10,0.173,1.1
19.5,25.10,0.191,1.2
20.0,25.10,0.208,1.3
20.5,25.10,0.226,1.4
21.0,25.10,0.244,1.5
21.5,25.10,0.261,1.6
22.0,25.10,0.279,1.7
22.5,25.10,0.296,1.8
23.0,25.10,0.313,1.9
23.5,25.10,0.330,2.0
24.0,25.10,0.330,2.0

"日期: 2021/6/15, 空调: AC_L_004 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.54,0.000,0.0
1.5,23.60,0.000,0.0
2.0,23.66,0.000,0.0
2.5,23.72,0.000,0.0
3.0,23.78,0.000,0.0
3.5,23.84,0.000,0.0
4.0,23.89,0.000,0.0
4.5,23.95,0.000,0.0
5.0,24.00,0.000,0.0
5.5,24.05,0.000,0.0
6.0,24.11,0.000,0.0
6.5,24.16,0.000,0.0
7.0,24.23,0.000,0.0
7.5,24.29,0.000,0.0
8.0,24.36,0.000,0.0
8.5,24.44,0.000,0.0
9.0,24.51,0.000,0.0
9.5,24.57,0.000,0.0
10.0,24.63,0.000,0.0
10.5,24.68,0.000,0.0
11.0,24.73,0.000,0.0
11.5,24.76,0.000,0.0
12.0,24.78,0.000,0.0
12.5,24.82,0.000,0.0
13.0,24.87,0.000,0.0
13.5,24.91,0.000,0.0
14.0,24.95,0.000,0.0
14.5,24.99,0.000,0.0
15.0,25.03,0.000,0.0
15.5,25.06,0.002,0.0
16.0,25.10,0.139,0.9
16.5,25.10,0.147,0.9
17.0,25.10,0.154,0.9
17.5,25.10,0.161,1.0
18.0,25.10,0.169,1.0
18.5,25.10,0.176,1.1
19.0,25.10,0.183,1.1
19.5,25.10,0.195,1.2
20.0,25.10,0.207,1.3
20.5,25.10,0.219,1.3
21.0,25.10,0.231,1.4
21.5,25.10,0.243,1.5
22.0,25.10,0.255,1.6
22.5,25.10,0.265,1.6
23.0,25.10,0.275,1.7
23.5,25.10,0.285,1.8
24.0,25.10,0.285,1.8

"日期: 2021/6/16, 空调: AC_L_004 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.63,0.000,0.0
2.0,23.71,0.000,0.0
2.5,23.79,0.000,0.0
3.0,23.87,0.000,0.0
3.5,23.95,0.000,0.0
4.0,24.04,0.000,0.0
4.5,24.12,0.000,0.0
5.0,24.20,0.000,0.0
5.5,24.29,0.000,0.0
6.0,24.37,0.000,0.0
6.5,24.45,0.000,0.0
7.0,24.54,0.000,0.0
7.5,24.62,0.000,0.0
8.0,24.70,0.000,0.0
8.5,24.79,0.000,0.0
9.0,24.86,0.000,0.0
9.5,24.94,0.000,0.0
10.0,25.00,0.000,0.0
10.5,25.06,0.154,0.9
11.0,25.10,0.249,1.5
11.5,25.10,0.246,1.5
12.0,25.10,0.372,2.3
12.5,25.10,0.361,2.2
13.0,25.10,0.350,2.1
13.5,25.10,0.339,2.1
14.0,25.10,0.328,2.0
14.5,25.10,0.317,1.9
15.0,25.10,0.307,1.9
15.5,25.10,0.291,1.8
16.0,25.10,0.243,1.5
16.5,25.10,0.247,1.5
17.0,25.10,0.252,1.5
17.5,25.10,0.256,1.6
18.0,25.10,0.260,1.6
18.5,25.10,0.264,1.6
19.0,25.10,0.269,1.6
19.5,25.10,0.295,1.8
20.0,25.10,0.321,2.0
20.5,25.10,0.348,2.1
21.0,25.10,0.374,2.3
21.5,25.10,0.400,2.5
22.0,25.10,0.427,2.6
22.5,25.10,0.431,2.6
23.0,25.10,0.436,2.7
23.5,25.10,0.441,2.7
24.0,25.10,0.441,2.7

"日期: 2021/6/17, 空调: AC_L_004 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.63,0.000,0.0
2.0,23.70,0.000,0.0
2.5,23.76,0.000,0.0
3.0,23.84,0.000,0.0
3.5,23.92,0.000,0.0
4.0,24.01,0.000,0.0
4.5,24.11,0.000,0.0
5.0,24.22,0.000,0.0
5.5,24.33,0.000,0.0
6.0,24.43,0.000,0.0
6.5,24.53,0.000,0.0
7.0,24.63,0.000,0.0
7.5,24.72,0.000,0.0
8.0,24.80,0.000,0.0
8.5,24.88,0.000,0.0
9.0,24.95,0.000,0.0
9.5,25.02,0.000,0.0
10.0,25.08,0.279,1.7
10.5,25.10,0.370,2.3
11.0,25.10,0.246,1.5
11.5,25.10,0.230,1.4
12.0,25.10,0.338,2.1
12.5,25.10,0.327,2.0
13.0,25.10,0.317,1.9
13.5,25.10,0.307,1.9
14.0,25.10,0.297,1.8
14.5,25.10,0.287,1.8
15.0,25.10,0.277,1.7
15.5,25.10,0.272,1.7
16.0,25.10,0.215,1.3
16.5,25.10,0.225,1.4
17.0,25.10,0.236,1.4
17.5,25.10,0.246,1.5
18.0,25.10,0.256,1.6
18.5,25.10,0.266,1.6
19.0,25.10,0.276,1.7
19.5,25.10,0.294,1.8
20.0,25.10,0.311,1.9
20.5,25.10,0.329,2.0
21.0,25.10,0.347,2.1
21.5,25.10,0.364,2.2
22.0,25.10,0.382,2.3
22.5,25.10,0.381,2.3
23.0,25.10,0.381,2.3
23.5,25.10,0.380,2.3
24.0,25.10,0.380,2.3

"日期: 2021/6/18, 空调: AC_L_004 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.65,0.000,0.0
2.0,23.75,0.000,0.0
2.5,23.86,0.000,0.0
3.0,23.96,0.000,0.0
3.5,24.06,0.000,0.0
4.0,24.16,0.000,0.0
4.5,24.26,0.000,0.0
5.0,24.36,0.000,0.0
5.5,24.46,0.000,0.0
6.0,24.55,0.000,0.0
6.5,24.64,0.000,0.0
7.0,24.72,0.000,0.0
7.5,24.80,0.000,0.0
8.0,24.87,0.000,0.0
8.5,24.94,0.000,0.0
9.0,25.00,0.000,0.0
9.5,25.06,0.132,0.8
10.0,25.10,0.390,2.4
10.5,25.10,0.374,2.3
11.0,25.10,0.258,1.6
11.5,25.10,0.253,1.6
12.0,25.10,0.358,2.2
12.5,25.10,0.359,2.2
13.0,25.10,0.360,2.2
13.5,25.10,0.361,2.2
14.0,25.10,0.362,2.2
14.5,25.10,0.362,2.2
15.0,25.10,0.363,2.2
15.5,25.10,0.363,2.2
16.0,25.10,0.248,1.5
16.5,25.10,0.247,1.5
17.0,25.10,0.246,1.5
17.5,25.10,0.244,1.5
18.0,25.10,0.243,1.5
18.5,25.10,0.241,1.5
19.0,25.10,0.240,1.5
19.5,25.10,0.268,1.6
20.0,25.10,0.297,1.8
20.5,25.10,0.325,2.0
21.0,25.10,0.354,2.2
21.5,25.10,0.382,2.3
22.0,25.10,0.411,2.5
22.5,25.10,0.448,2.8
23.0,25.10,0.486,3.0
23.5,25.10,0.524,3.2
24.0,25.10,0.524,3.2

"日期: 2021/6/19, 空调: AC_L_004 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.57,0.000,0.0
1.5,23.66,0.000,0.0
2.0,23.76,0.000,0.0
2.5,23.86,0.000,0.0
3.0,23.97,0.000,0.0
3.5,24.08,0.000,0.0
4.0,24.20,0.000,0.0
4.5,24.32,0.000,0.0
5.0,24.44,0.000,0.0
5.5,24.56,0.000,0.0
6.0,24.68,0.000,0.0
6.5,24.79,0.000,0.0
7.0,24.89,0.000,0.0
7.5,24.98,0.000,0.0
8.0,25.07,0.328,2.0
8.5,25.10,0.518,3.2
9.0,25.10,0.495,3.0
9.5,25.10,0.471,2.9
10.0,25.10,0.448,2.8
10.5,25.10,0.425,2.6
11.0,25.10,0.362,2.2
11.5,25.10,0.361,2.2
12.0,25.10,0.402,2.5
12.5,25.10,0.383,2.4
13.0,25.10,0.365,2.2
13.5,25.10,0.347,2.1
14.0,25.10,0.328,2.0
14.5,25.10,0.310,1.9
15.0,25.10,0.292,1.8
15.5,25.10,0.284,1.7
16.0,25.10,0.361,2.2
16.5,25.10,0.341,2.1
17.0,25.10,0.321,2.0
17.5,25.10,0.301,1.8
18.0,25.10,0.281,1.7
18.5,25.10,0.261,1.6
19.0,25.10,0.241,1.5
19.5,25.10,0.264,1.6
20.0,25.10,0.288,1.8
20.5,25.10,0.311,1.9
21.0,25.10,0.334,2.1
21.5,25.10,0.357,2.2
22.0,25.10,0.381,2.3
22.5,25.10,0.422,2.6
23.0,25.10,0.463,2.8
23.5,25.10,0.504,3.1
24.0,25.10,0.504,3.1

"日期: 2021/6/2, 空调: AC_L_004 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.50,0.000,0.0
1.5,23.55,0.000,0.0
2.0,23.60,0.000,0.0
2.5,23.65,0.000,0.0
3.0,23.70,0.000,0.0
3.5,23.75,0.000,0.0
4.0,23.80,0.000,0.0
4.5,23.86,0.000,0.0
5.0,23.91,0.000,0.0
5.5,23.96,0.000,0.0
6.0,24.02,0.000,0.0
6.5,24.07,0.000,0.0
7.0,24.13,0.000,0.0
7.5,24.18,0.000,0.0
8.0,24.24,0.000,0.0
8.5,24.30,0.000,0.0
9.0,24.35,0.000,0.0
9.5,24.41,0.000,0.0
10.0,24.46,0.000,0.0
10.5,24.52,0.000,0.0
11.0,24.58,0.000,0.0
11.5,24.57,0.000,0.0
12.0,24.57,0.000,0.0
12.5,24.63,0.000,0.0
13.0,24.68,0.000,0.0
13.5,24.73,0.000,0.0
14.0,24.77,0.000,0.0
14.5,24.81,0.000,0.0
15.0,24.85,0.000,0.0
15.5,24.89,0.000,0.0
16.0,24.92,0.000,0.0
16.5,24.92,0.000,0.0
17.0,24.91,0.000,0.0
17.5,24.90,0.000,0.0
18.0,24.89,0.000,0.0
18.5,24.89,0.000,0.0
19.0,24.87,0.000,0.0
19.5,24.86,0.000,0.0
20.0,24.86,0.000,0.0
20.5,24.85,0.000,0.0
21.0,24.85,0.000,0.0
21.5,24.85,0.000,0.0
22.0,24.86,0.000,0.0
22.5,24.87,0.000,0.0
23.0,24.88,0.000,0.0
23.5,24.90,0.000,0.0
24.0,24.92,0.000,0.0

"日期: 2021/6/20, 空调: AC_L_004 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.56,0.000,0.0
1.5,23.65,0.000,0.0
2.0,23.74,0.000,0.0
2.5,23.83,0.000,0.0
3.0,23.93,0.000,0.0
3.5,24.04,0.000,0.0
4.0,24.15,0.000,0.0
4.5,24.26,0.000,0.0
5.0,24.38,0.000,0.0
5.5,24.50,0.000,0.0
6.0,24.61,0.000,0.0
6.5,24.72,0.000,0.0
7.0,24.82,0.000,0.0
7.5,24.91,0.000,0.0
8.0,25.00,0.000,0.0
8.5,25.08,0.363,2.2
9.0,25.10,0.515,3.2
9.5,25.10,0.500,3.1
10.0,25.10,0.485,3.0
10.5,25.10,0.470,2.9
11.0,25.10,0.261,1.6
11.5,25.10,0.253,1.6
12.0,25.10,0.455,2.8
12.5,25.10,0.448,2.8
13.0,25.10,0.442,2.7
13.5,25.10,0.435,2.7
14.0,25.10,0.428,2.6
14.5,25.10,0.422,2.6
15.0,25.10,0.415,2.5
15.5,25.10,0.401,2.5
16.0,25.10,0.246,1.5
16.5,25.10,0.257,1.6
17.0,25.10,0.268,1.6
17.5,25.10,0.279,1.7
18.0,25.10,0.291,1.8
18.5,25.10,0.302,1.9
19.0,25.10,0.313,1.9
19.5,25.10,0.329,2.0
20.0,25.10,0.344,2.1
20.5,25.10,0.359,2.2
21.0,25.10,0.375,2.3
21.5,25.10,0.390,2.4
22.0,25.10,0.406,2.5
22.5,25.10,0.433,2.7
23.0,25.10,0.461,2.8
23.5,25.10,0.489,3.0
24.0,25.10,0.489,3.0

"日期: 2021/6/21, 空调: AC_L_004 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.57,0.000,0.0
1.5,23.67,0.000,0.0
2.0,23.77,0.000,0.0
2.5,23.88,0.000,0.0
3.0,23.98,0.000,0.0
3.5,24.08,0.000,0.0
4.0,24.18,0.000,0.0
4.5,24.28,0.000,0.0
5.0,24.38,0.000,0.0
5.5,24.47,0.000,0.0
6.0,24.56,0.000,0.0
6.5,24.63,0.000,0.0
7.0,24.69,0.000,0.0
7.5,24.75,0.000,0.0
8.0,24.79,0.000,0.0
8.5,24.82,0.000,0.0
9.0,24.86,0.000,0.0
9.5,24.89,0.000,0.0
10.0,24.93,0.000,0.0
10.5,24.97,0.000,0.0
11.0,25.02,0.000,0.0
11.5,25.07,0.121,0.7
12.0,25.10,0.314,1.9
12.5,25.10,0.311,1.9
13.0,25.10,0.308,1.9
13.5,25.10,0.306,1.9
14.0,25.10,0.303,1.9
14.5,25.10,0.300,1.8
15.0,25.10,0.298,1.8
15.5,25.10,0.293,1.8
16.0,25.10,0.330,2.0
16.5,25.10,0.337,2.1
17.0,25.10,0.343,2.1
17.5,25.10,0.349,2.1
18.0,25.10,0.356,2.2
18.5,25.10,0.362,2.2
19.0,25.10,0.369,2.3
19.5,25.10,0.367,2.3
20.0,25.10,0.366,2.2
20.5,25.10,0.365,2.2
21.0,25.10,0.364,2.2
21.5,25.10,0.363,2.2
22.0,25.10,0.362,2.2
22.5,25.10,0.411,2.5
23.0,25.10,0.460,2.8
23.5,25.10,0.509,3.1
24.0,25.10,0.509,3.1

"日期: 2021/6/22, 空调: AC_L_004 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.56,0.000,0.0
1.5,23.57,0.000,0.0
2.0,23.58,0.000,0.0
2.5,23.58,0.000,0.0
3.0,23.60,0.000,0.0
3.5,23.62,0.000,0.0
4.0,23.65,0.000,0.0
4.5,23.68,0.000,0.0
5.0,23.72,0.000,0.0
5.5,23.77,0.000,0.0
6.0,23.81,0.000,0.0
6.5,23.86,0.000,0.0
7.0,23.91,0.000,0.0
7.5,23.96,0.000,0.0
8.0,24.01,0.000,0.0
8.5,24.06,0.000,0.0
9.0,24.10,0.000,0.0
9.5,24.13,0.000,0.0
10.0,24.16,0.000,0.0
10.5,24.18,0.000,0.0
11.0,24.19,0.000,0.0
11.5,24.24,0.000,0.0
12.0,24.29,0.000,0.0
12.5,24.30,0.000,0.0
13.0,24.30,0.000,0.0
13.5,24.30,0.000,0.0
14.0,24.30,0.000,0.0
14.5,24.29,0.000,0.0
15.0,24.29,0.000,0.0
15.5,24.28,0.000,0.0
16.0,24.27,0.000,0.0
16.5,24.32,0.000,0.0
17.0,24.37,0.000,0.0
17.5,24.41,0.000,0.0
18.0,24.46,0.000,0.0
18.5,24.51,0.000,0.0
19.0,24.55,0.000,0.0
19.5,24.59,0.000,0.0
20.0,24.63,0.000,0.0
20.5,24.66,0.000,0.0
21.0,24.68,0.000,0.0
21.5,24.69,0.000,0.0
22.0,24.70,0.000,0.0
22.5,24.69,0.000,0.0
23.0,24.69,0.000,0.0
23.5,24.69,0.000,0.0
24.0,24.68,0.000,0.0

"日期: 2021/6/23, 空调: AC_L_004 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.51,0.000,0.0
1.5,23.55,0.000,0.0
2.0,23.60,0.000,0.0
2.5,23.65,0.000,0.0
3.0,23.70,0.000,0.0
3.5,23.74,0.000,0.0
4.0,23.78,0.000,0.0
4.5,23.82,0.000,0.0
5.0,23.86,0.000,0.0
5.5,23.89,0.000,0.0
6.0,23.92,0.000,0.0
6.5,23.94,0.000,0.0
7.0,23.96,0.000,0.0
7.5,23.98,0.000,0.0
8.0,23.99,0.000,0.0
8.5,23.99,0.000,0.0
9.0,24.00,0.000,0.0
9.5,24.00,0.000,0.0
10.0,24.00,0.000,0.0
10.5,24.00,0.000,0.0
11.0,24.01,0.000,0.0
11.5,24.01,0.000,0.0
12.0,24.02,0.000,0.0
12.5,24.02,0.000,0.0
13.0,24.02,0.000,0.0
13.5,24.01,0.000,0.0
14.0,24.01,0.000,0.0
14.5,24.01,0.000,0.0
15.0,24.00,0.000,0.0
15.5,23.99,0.000,0.0
16.0,23.99,0.000,0.0
16.5,24.00,0.000,0.0
17.0,24.01,0.000,0.0
17.5,24.02,0.000,0.0
18.0,24.03,0.000,0.0
18.5,24.05,0.000,0.0
19.0,24.06,0.000,0.0
19.5,24.08,0.000,0.0
20.0,24.09,0.000,0.0
20.5,24.11,0.000,0.0
21.0,24.13,0.000,0.0
21.5,24.15,0.000,0.0
22.0,24.17,0.000,0.0
22.5,24.20,0.000,0.0
23.0,24.23,0.000,0.0
23.5,24.26,0.000,0.0
24.0,24.29,0.000,0.0

"日期: 2021/6/24, 空调: AC_L_004 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.51,0.000,0.0
1.5,23.52,0.000,0.0
2.0,23.53,0.000,0.0
2.5,23.54,0.000,0.0
3.0,23.55,0.000,0.0
3.5,23.56,0.000,0.0
4.0,23.57,0.000,0.0
4.5,23.59,0.000,0.0
5.0,23.61,0.000,0.0
5.5,23.63,0.000,0.0
6.0,23.65,0.000,0.0
6.5,23.67,0.000,0.0
7.0,23.69,0.000,0.0
7.5,23.71,0.000,0.0
8.0,23.73,0.000,0.0
8.5,23.75,0.000,0.0
9.0,23.77,0.000,0.0
9.5,23.79,0.000,0.0
10.0,23.81,0.000,0.0
10.5,23.83,0.000,0.0
11.0,23.85,0.000,0.0
11.5,23.86,0.000,0.0
12.0,23.87,0.000,0.0
12.5,23.90,0.000,0.0
13.0,23.91,0.000,0.0
13.5,23.93,0.000,0.0
14.0,23.94,0.000,0.0
14.5,23.95,0.000,0.0
15.0,23.96,0.000,0.0
15.5,23.97,0.000,0.0
16.0,23.97,0.000,0.0
16.5,23.99,0.000,0.0
17.0,24.00,0.000,0.0
