空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_M_005,medium,2021/6/1,success,8.0644501565,0.3360187565208333,1.1531813,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/10,success,19.985929755,0.8327470731250001,1.6700161,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/11,success,19.30332728,0.8043053033333334,1.500184,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/12,success,8.2699317935,0.3445804913958333,0.8009368,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/13,success,15.247614705,0.635317279375,1.0452016,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/14,success,19.458817449999998,0.8107840604166666,1.18568,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/15,success,18.6346453415,0.7764435558958334,1.291563,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/16,success,25.74989729,1.0729123870833333,1.4991356,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/17,success,25.57916101,1.0657983754166667,1.893314,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/18,success,27.16902659835,1.13204277493125,1.6972731,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/19,success,29.739363015,1.2391401256249999,2.1878994,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/2,success,12.36323938,0.5151349741666666,1.0263313,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/20,success,30.004542425,1.2501892677083333,2.1008866,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/21,success,25.94708368,1.0811284866666666,1.7465454,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/22,success,8.9424336375,0.37260140156250005,0.84077397,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/23,success,4.9518761102,0.20632817125833333,0.6629045,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/24,success,2.317099294,0.09654580391666667,0.30506886,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/25,success,9.015665805,0.375652741875,0.93512517,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/26,success,14.171070755,0.5904612814583333,0.88480453,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/27,success,19.4743684,0.8114320166666666,1.3764791,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/28,success,10.13420788,0.42225866166666665,0.87641776,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/29,success,17.46203342,0.7275847258333333,1.0168962,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/3,success,22.787850685,0.9494937785416666,1.5410695,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/30,success,22.125605565,0.921900231875,1.2968047,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/4,success,11.83511122,0.49312963416666666,0.90157808,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/5,success,10.919449482500001,0.45497706177083336,1.1028606,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/6,success,16.427181975,0.684465915625,1.5777616,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/7,success,18.916406705,0.7881836127083334,1.7968661,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/8,success,18.247523740000002,0.7603134891666667,1.7832376,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/6/9,success,13.50571151,0.5627379795833333,1.3345452,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/1,success,24.181287825,1.0075536593749999,1.5494563,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/10,success,19.847016315,0.8269590131250001,1.4561534,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/11,success,18.60555935,0.7752316395833333,1.0808453,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/12,success,24.987077785,1.0411282410416667,1.6637261,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/13,success,26.74972826,1.1145720108333335,1.6532426,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/14,success,23.900436935,0.9958515389583332,1.814688,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/15,success,26.126587895,1.0886078289583334,1.6113087,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/16,success,18.48134806,0.7700561691666666,1.0913288,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/17,success,16.78671,0.6994462499999999,1.2223721,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/18,success,14.512632435,0.604693018125,1.2569676,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/19,success,5.332288191,0.222178674625,0.45498242,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/2,success,26.513312052,1.1047213355,1.5903418,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/20,success,2.6972361405,0.11238483918749999,0.29004256,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/21,success,6.3602626305,0.2650109429375,0.62166953,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/22,success,17.9490770565,0.7478782106874999,1.3785758,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/23,success,26.4979008,1.1040792,2.0243573,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/24,success,23.042470945,0.9601029560416667,1.6071153,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/25,success,19.1772356815,0.7990514867291667,1.6427591,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/26,success,25.714800815,1.0714500339583333,1.7035632,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/27,success,27.439022115,1.143292588125,2.0505659,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/28,success,24.064880925,1.002703371875,1.715095,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/29,success,20.49766848,0.85406952,1.2160821,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/3,success,23.728771285,0.9886988035416667,1.3911559,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/30,success,15.987638965,0.6661516235416667,0.96552722,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/31,success,20.79289733,0.8663707220833333,1.4592985,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/4,success,23.826877535,0.9927865639583334,1.6343723,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/5,success,20.503077215,0.8542948839583334,1.557843,4.54,"[20.4, 24.2]"
AC_M_005,medium,2021/7/6,success,20.547624205,0.8561510085416667,1.4750237,4.54,"[20.4, 24.2]"
