AC_S_020 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_S_020 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
4.0,25.30,0.773,29.5
4.5,25.30,0.787,30.0
5.0,25.30,0.801,30.6
5.5,25.30,0.791,30.2
6.0,25.30,0.781,29.8
6.5,25.30,0.771,29.4
7.0,25.30,0.761,29.0
7.5,25.30,0.750,28.6
8.0,25.30,0.740,28.3
8.5,25.30,0.673,25.7
9.0,25.30,0.605,23.1
9.5,25.30,0.538,20.5
10.0,25.30,0.470,17.9
10.5,25.30,0.402,15.4
11.0,25.30,0.411,15.7
11.5,25.30,0.442,16.9
12.0,25.30,0.335,12.8
12.5,25.30,0.337,12.9
13.0,25.30,0.339,12.9
13.5,25.30,0.341,13.0
14.0,25.30,0.343,13.1
14.5,25.30,0.345,13.2
15.0,25.30,0.347,13.2
15.5,25.30,0.330,12.6
16.0,25.30,0.473,18.1
16.5,25.30,0.446,17.0
17.0,25.30,0.419,16.0
17.5,25.30,0.392,14.9
18.0,25.30,0.364,13.9
18.5,25.30,0.337,12.9
19.0,25.30,0.310,11.8
19.5,25.30,0.344,13.1
20.0,25.30,0.379,14.5
20.5,25.30,0.413,15.8
21.0,25.30,0.448,17.1
21.5,25.30,0.482,18.4
22.0,25.30,0.517,19.7
22.5,25.30,0.550,21.0
23.0,25.30,0.584,22.3
23.5,25.30,0.617,23.6
24.0,25.30,0.617,23.6

"日期: 2021/6/15, 空调: AC_S_020 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.80,0.000,0.0
1.5,24.21,0.000,0.0
2.0,24.60,0.000,0.0
2.5,24.96,0.000,0.0
3.0,25.29,0.545,20.8
3.5,25.30,0.550,21.0
4.0,25.30,0.537,20.5
4.5,25.30,0.523,20.0
5.0,25.30,0.510,19.5
5.5,25.30,0.573,21.9
6.0,25.30,0.636,24.3
6.5,25.30,0.699,26.7
7.0,25.30,0.762,29.1
7.5,25.30,0.825,31.5
8.0,25.30,0.888,33.9
8.5,25.30,0.826,31.5
9.0,25.30,0.765,29.2
9.5,25.30,0.703,26.8
10.0,25.30,0.641,24.5
10.5,25.30,0.579,22.1
11.0,25.30,0.278,10.6
11.5,25.30,0.260,9.9
12.0,25.30,0.518,19.8
12.5,25.30,0.512,19.5
13.0,25.30,0.506,19.3
13.5,25.30,0.500,19.1
14.0,25.30,0.494,18.8
14.5,25.30,0.488,18.6
15.0,25.30,0.482,18.4
15.5,25.30,0.476,18.2
16.0,25.30,0.243,9.3
16.5,25.30,0.257,9.8
17.0,25.30,0.272,10.4
17.5,25.30,0.286,10.9
18.0,25.30,0.301,11.5
18.5,25.30,0.315,12.0
19.0,25.30,0.330,12.6
19.5,25.30,0.353,13.5
20.0,25.30,0.377,14.4
20.5,25.30,0.400,15.3
21.0,25.30,0.424,16.2
21.5,25.30,0.447,17.1
22.0,25.30,0.471,18.0
22.5,25.30,0.490,18.7
23.0,25.30,0.510,19.5
23.5,25.30,0.530,20.2
24.0,25.30,0.530,20.2

"日期: 2021/6/16, 空调: AC_S_020 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.89,0.000,0.0
1.5,24.44,0.000,0.0
2.0,24.96,0.268,10.2
2.5,25.30,0.887,33.9
3.0,25.30,0.910,34.7
3.5,25.30,0.933,35.6
4.0,25.30,0.957,36.5
4.5,25.30,0.980,37.4
5.0,25.30,1.003,38.3
5.5,25.30,1.012,38.6
6.0,25.30,1.021,39.0
6.5,25.30,1.030,39.3
7.0,25.30,1.040,39.7
7.5,25.30,1.049,40.0
8.0,25.30,1.058,40.4
8.5,25.30,0.998,38.1
9.0,25.30,0.939,35.8
9.5,25.30,0.879,33.5
10.0,25.30,0.819,31.3
10.5,25.30,0.760,29.0
11.0,25.30,0.459,17.5
11.5,25.30,0.453,17.3
12.0,25.30,0.700,26.7
12.5,25.30,0.679,25.9
13.0,25.30,0.657,25.1
13.5,25.30,0.636,24.3
14.0,25.30,0.615,23.5
14.5,25.30,0.593,22.6
15.0,25.30,0.572,21.8
15.5,25.30,0.542,20.7
16.0,25.30,0.447,17.1
16.5,25.30,0.456,17.4
17.0,25.30,0.464,17.7
17.5,25.30,0.472,18.0
18.0,25.30,0.481,18.3
18.5,25.30,0.489,18.7
19.0,25.30,0.497,19.0
19.5,25.30,0.549,21.0
20.0,25.30,0.601,22.9
20.5,25.30,0.653,24.9
21.0,25.30,0.704,26.9
21.5,25.30,0.756,28.9
22.0,25.30,0.808,30.8
22.5,25.30,0.817,31.2
23.0,25.30,0.827,31.6
23.5,25.30,0.836,31.9
24.0,25.30,0.836,31.9

"日期: 2021/6/17, 空调: AC_S_020 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.90,0.000,0.0
1.5,24.39,0.000,0.0
2.0,24.83,0.000,0.0
2.5,25.24,0.729,27.8
3.0,25.30,0.937,35.7
3.5,25.30,1.048,40.0
4.0,25.30,1.159,44.2
4.5,25.30,1.270,48.5
5.0,25.30,1.381,52.7
5.5,25.30,1.320,50.4
6.0,25.30,1.260,48.1
6.5,25.30,1.199,45.8
7.0,25.30,1.139,43.5
7.5,25.30,1.078,41.1
8.0,25.30,1.018,38.8
8.5,25.30,0.953,36.4
9.0,25.30,0.889,33.9
9.5,25.30,0.825,31.5
10.0,25.30,0.761,29.0
10.5,25.30,0.697,26.6
11.0,25.30,0.452,17.3
11.5,25.30,0.422,16.1
12.0,25.30,0.633,24.2
12.5,25.30,0.613,23.4
13.0,25.30,0.593,22.6
13.5,25.30,0.573,21.9
14.0,25.30,0.553,21.1
14.5,25.30,0.533,20.4
15.0,25.30,0.514,19.6
15.5,25.30,0.504,19.2
16.0,25.30,0.392,15.0
16.5,25.30,0.412,15.7
17.0,25.30,0.432,16.5
17.5,25.30,0.453,17.3
18.0,25.30,0.473,18.0
18.5,25.30,0.493,18.8
19.0,25.30,0.513,19.6
19.5,25.30,0.547,20.9
20.0,25.30,0.582,22.2
20.5,25.30,0.616,23.5
21.0,25.30,0.651,24.8
21.5,25.30,0.685,26.1
22.0,25.30,0.720,27.5
22.5,25.30,0.719,27.4
23.0,25.30,0.718,27.4
23.5,25.30,0.717,27.4
24.0,25.30,0.717,27.4

"日期: 2021/6/18, 空调: AC_S_020 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.90,0.000,0.0
1.5,24.57,0.000,0.0
2.0,25.23,1.101,42.0
2.5,25.30,1.219,46.5
3.0,25.30,1.219,46.5
3.5,25.30,1.218,46.5
4.0,25.30,1.217,46.5
4.5,25.30,1.217,46.4
5.0,25.30,1.216,46.4
5.5,25.30,1.157,44.2
6.0,25.30,1.098,41.9
6.5,25.30,1.039,39.7
7.0,25.30,0.980,37.4
7.5,25.30,0.921,35.2
8.0,25.30,0.862,32.9
8.5,25.30,0.831,31.7
9.0,25.30,0.799,30.5
9.5,25.30,0.768,29.3
10.0,25.30,0.736,28.1
10.5,25.30,0.705,26.9
11.0,25.30,0.476,18.2
11.5,25.30,0.467,17.8
12.0,25.30,0.673,25.7
12.5,25.30,0.675,25.8
13.0,25.30,0.677,25.8
13.5,25.30,0.678,25.9
14.0,25.30,0.680,26.0
14.5,25.30,0.682,26.0
15.0,25.30,0.684,26.1
15.5,25.30,0.683,26.1
16.0,25.30,0.458,17.5
16.5,25.30,0.455,17.4
17.0,25.30,0.452,17.3
17.5,25.30,0.449,17.1
18.0,25.30,0.446,17.0
18.5,25.30,0.443,16.9
19.0,25.30,0.441,16.8
19.5,25.30,0.497,19.0
20.0,25.30,0.553,21.1
20.5,25.30,0.609,23.2
21.0,25.30,0.665,25.4
21.5,25.30,0.721,27.5
22.0,25.30,0.777,29.7
22.5,25.30,0.851,32.5
23.0,25.30,0.925,35.3
23.5,25.30,0.999,38.1
24.0,25.30,0.999,38.1

"日期: 2021/6/19, 空调: AC_S_020 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,24.00,0.000,0.0
1.5,24.65,0.000,0.0
2.0,25.29,1.182,45.1
2.5,25.30,1.271,48.5
3.0,25.30,1.342,51.2
3.5,25.30,1.412,53.9
4.0,25.30,1.482,56.6
4.5,25.30,1.552,59.2
5.0,25.30,1.622,61.9
5.5,25.30,1.524,58.2
6.0,25.30,1.426,54.4
6.5,25.30,1.328,50.7
7.0,25.30,1.229,46.9
7.5,25.30,1.131,43.2
8.0,25.30,1.033,39.4
8.5,25.30,0.987,37.7
9.0,25.30,0.942,35.9
9.5,25.30,0.896,34.2
10.0,25.30,0.850,32.5
10.5,25.30,0.805,30.7
11.0,25.30,0.680,26.0
11.5,25.30,0.679,25.9
12.0,25.30,0.759,29.0
12.5,25.30,0.723,27.6
13.0,25.30,0.687,26.2
13.5,25.30,0.651,24.8
14.0,25.30,0.615,23.5
14.5,25.30,0.579,22.1
15.0,25.30,0.543,20.7
15.5,25.30,0.528,20.1
16.0,25.30,0.678,25.9
16.5,25.30,0.639,24.4
17.0,25.30,0.600,22.9
17.5,25.30,0.561,21.4
18.0,25.30,0.522,19.9
18.5,25.30,0.482,18.4
19.0,25.30,0.443,16.9
19.5,25.30,0.489,18.7
20.0,25.30,0.535,20.4
20.5,25.30,0.580,22.2
21.0,25.30,0.626,23.9
21.5,25.30,0.672,25.7
22.0,25.30,0.718,27.4
22.5,25.30,0.798,30.5
23.0,25.30,0.879,33.6
23.5,25.30,0.960,36.6
24.0,25.30,0.960,36.6

"日期: 2021/6/2, 空调: AC_S_020 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.53,0.000,0.0
1.5,23.84,0.000,0.0
2.0,24.17,0.000,0.0
2.5,24.50,0.000,0.0
3.0,24.81,0.000,0.0
3.5,25.10,0.146,5.6
4.0,25.30,0.508,19.4
4.5,25.30,0.521,19.9
5.0,25.30,0.533,20.4
5.5,25.30,0.548,20.9
6.0,25.30,0.563,21.5
6.5,25.30,0.577,22.0
7.0,25.30,0.592,22.6
7.5,25.30,0.607,23.2
8.0,25.30,0.622,23.7
8.5,25.30,0.630,24.0
9.0,25.30,0.638,24.4
9.5,25.30,0.646,24.7
10.0,25.30,0.654,25.0
10.5,25.30,0.662,25.3
11.0,25.30,0.000,0.0
11.5,25.20,0.000,0.0
12.0,25.13,0.373,14.3
12.5,25.30,0.627,23.9
13.0,25.30,0.584,22.3
13.5,25.30,0.541,20.6
14.0,25.30,0.497,19.0
14.5,25.30,0.454,17.3
15.0,25.30,0.410,15.7
15.5,25.30,0.408,15.6
16.0,25.30,0.000,0.0
16.5,25.24,0.000,0.0
17.0,25.17,0.000,0.0
17.5,25.10,0.000,0.0
18.0,25.02,0.000,0.0
18.5,24.95,0.000,0.0
19.0,24.87,0.000,0.0
19.5,24.78,0.000,0.0
20.0,24.73,0.000,0.0
20.5,24.71,0.000,0.0
21.0,24.71,0.000,0.0
21.5,24.74,0.000,0.0
22.0,24.79,0.000,0.0
22.5,24.86,0.000,0.0
23.0,24.96,0.000,0.0
23.5,25.09,0.000,0.0
24.0,25.24,0.150,5.7

"日期: 2021/6/20, 空调: AC_S_020 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.91,0.000,0.0
1.5,24.53,0.000,0.0
2.0,25.14,0.813,31.0
2.5,25.30,1.171,44.7
3.0,25.30,1.247,47.6
3.5,25.30,1.323,50.5
4.0,25.30,1.399,53.4
4.5,25.30,1.475,56.3
5.0,25.30,1.551,59.2
5.5,25.30,1.466,55.9
6.0,25.30,1.381,52.7
6.5,25.30,1.296,49.5
7.0,25.30,1.211,46.2
7.5,25.30,1.126,43.0
8.0,25.30,1.041,39.7
8.5,25.30,1.011,38.6
9.0,25.30,0.982,37.5
9.5,25.30,0.952,36.3
10.0,25.30,0.923,35.2
10.5,25.30,0.893,34.1
11.0,25.30,0.483,18.4
11.5,25.30,0.468,17.8
12.0,25.30,0.864,33.0
12.5,25.30,0.851,32.5
13.0,25.30,0.838,32.0
13.5,25.30,0.825,31.5
14.0,25.30,0.812,31.0
14.5,25.30,0.799,30.5
15.0,25.30,0.786,30.0
15.5,25.30,0.758,28.9
16.0,25.30,0.453,17.3
16.5,25.30,0.475,18.1
17.0,25.30,0.497,19.0
17.5,25.30,0.519,19.8
18.0,25.30,0.541,20.6
18.5,25.30,0.563,21.5
19.0,25.30,0.585,22.3
19.5,25.30,0.615,23.5
20.0,25.30,0.645,24.6
20.5,25.30,0.676,25.8
21.0,25.30,0.706,27.0
21.5,25.30,0.736,28.1
22.0,25.30,0.767,29.3
22.5,25.30,0.821,31.4
23.0,25.30,0.876,33.4
23.5,25.30,0.931,35.5
24.0,25.30,0.931,35.5

"日期: 2021/6/21, 空调: AC_S_020 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,24.01,0.000,0.0
1.5,24.67,0.065,2.5
2.0,25.30,1.261,48.1
2.5,25.30,1.245,47.5
3.0,25.30,1.230,46.9
3.5,25.30,1.215,46.4
4.0,25.30,1.199,45.8
4.5,25.30,1.184,45.2
5.0,25.30,1.169,44.6
5.5,25.30,1.037,39.6
6.0,25.30,0.905,34.6
6.5,25.30,0.774,29.5
7.0,25.30,0.642,24.5
7.5,25.30,0.510,19.5
8.0,25.30,0.379,14.5
8.5,25.30,0.413,15.8
9.0,25.30,0.448,17.1
9.5,25.30,0.482,18.4
10.0,25.30,0.517,19.7
10.5,25.30,0.551,21.0
11.0,25.30,0.674,25.7
11.5,25.30,0.646,24.7
12.0,25.30,0.586,22.4
12.5,25.30,0.580,22.2
13.0,25.30,0.575,22.0
13.5,25.30,0.570,21.8
14.0,25.30,0.565,21.6
14.5,25.30,0.560,21.4
15.0,25.30,0.555,21.2
15.5,25.30,0.546,20.8
16.0,25.30,0.618,23.6
16.5,25.30,0.631,24.1
17.0,25.30,0.643,24.6
17.5,25.30,0.656,25.0
18.0,25.30,0.669,25.5
18.5,25.30,0.681,26.0
19.0,25.30,0.694,26.5
19.5,25.30,0.692,26.4
20.0,25.30,0.689,26.3
20.5,25.30,0.687,26.2
21.0,25.30,0.685,26.1
21.5,25.30,0.682,26.0
22.0,25.30,0.680,26.0
22.5,25.30,0.777,29.7
23.0,25.30,0.874,33.3
23.5,25.30,0.970,37.0
24.0,25.30,0.970,37.0

"日期: 2021/6/22, 空调: AC_S_020 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.92,0.000,0.0
1.5,23.96,0.000,0.0
2.0,23.99,0.000,0.0
2.5,24.01,0.000,0.0
3.0,24.08,0.000,0.0
3.5,24.20,0.000,0.0
4.0,24.36,0.000,0.0
4.5,24.55,0.000,0.0
5.0,24.77,0.000,0.0
5.5,25.03,0.000,0.0
6.0,25.27,0.370,14.1
6.5,25.30,0.442,16.9
7.0,25.30,0.455,17.3
7.5,25.30,0.467,17.8
8.0,25.30,0.479,18.3
8.5,25.30,0.386,14.7
9.0,25.30,0.293,11.2
9.5,25.30,0.199,7.6
10.0,25.30,0.106,4.0
10.5,25.30,0.013,0.5
11.0,25.30,0.519,19.8
11.5,25.30,0.510,19.5
12.0,25.30,0.000,0.0
12.5,25.26,0.000,0.0
13.0,25.20,0.000,0.0
13.5,25.13,0.000,0.0
14.0,25.05,0.000,0.0
14.5,24.97,0.000,0.0
15.0,24.87,0.000,0.0
15.5,24.76,0.000,0.0
16.0,24.68,0.000,0.0
16.5,24.99,0.000,0.0
17.0,25.28,0.460,17.6
17.5,25.30,0.504,19.2
18.0,25.30,0.505,19.3
18.5,25.30,0.506,19.3
19.0,25.30,0.507,19.3
19.5,25.30,0.399,15.2
20.0,25.30,0.292,11.1
20.5,25.30,0.185,7.0
21.0,25.30,0.077,2.9
21.5,25.30,0.000,0.0
22.0,25.28,0.000,0.0
22.5,25.21,0.000,0.0
23.0,25.15,0.000,0.0
23.5,25.09,0.000,0.0
24.0,25.03,0.000,0.0

"日期: 2021/6/23, 空调: AC_S_020 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.56,0.000,0.0
1.5,23.88,0.000,0.0
2.0,24.20,0.000,0.0
2.5,24.52,0.000,0.0
3.0,24.79,0.000,0.0
3.5,25.03,0.000,0.0
4.0,25.23,0.181,6.9
4.5,25.30,0.273,10.4
5.0,25.30,0.240,9.1
5.5,25.30,0.178,6.8
6.0,25.30,0.116,4.4
6.5,25.30,0.054,2.1
7.0,25.30,0.000,0.0
7.5,25.30,0.000,0.0
8.0,25.26,0.000,0.0
8.5,25.19,0.000,0.0
9.0,25.13,0.000,0.0
9.5,25.06,0.000,0.0
10.0,25.00,0.000,0.0
10.5,24.93,0.000,0.0
11.0,24.87,0.000,0.0
11.5,24.83,0.000,0.0
12.0,24.81,0.000,0.0
12.5,24.75,0.000,0.0
13.0,24.69,0.000,0.0
13.5,24.61,0.000,0.0
14.0,24.54,0.000,0.0
14.5,24.46,0.000,0.0
15.0,24.38,0.000,0.0
15.5,24.29,0.000,0.0
16.0,24.24,0.000,0.0
16.5,24.29,0.000,0.0
17.0,24.35,0.000,0.0
17.5,24.40,0.000,0.0
18.0,24.46,0.000,0.0
18.5,24.53,0.000,0.0
19.0,24.59,0.000,0.0
19.5,24.66,0.000,0.0
20.0,24.74,0.000,0.0
20.5,24.82,0.000,0.0
21.0,24.90,0.000,0.0
21.5,24.99,0.000,0.0
22.0,25.09,0.000,0.0
22.5,25.19,0.015,0.6
23.0,25.30,0.253,9.7
23.5,25.30,0.300,11.4
24.0,25.30,0.300,11.4

"日期: 2021/6/24, 空调: AC_S_020 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.57,0.000,0.0
1.5,23.64,0.000,0.0
2.0,23.69,0.000,0.0
2.5,23.73,0.000,0.0
3.0,23.79,0.000,0.0
3.5,23.86,0.000,0.0
4.0,23.94,0.000,0.0
4.5,24.04,0.000,0.0
5.0,24.14,0.000,0.0
5.5,24.25,0.000,0.0
6.0,24.35,0.000,0.0
6.5,24.45,0.000,0.0
7.0,24.53,0.000,0.0
7.5,24.60,0.000,0.0
8.0,24.67,0.000,0.0
8.5,24.73,0.000,0.0
9.0,24.79,0.000,0.0
9.5,24.86,0.000,0.0
10.0,24.92,0.000,0.0
10.5,24.98,0.000,0.0
11.0,25.04,0.000,0.0
11.5,25.02,0.000,0.0
12.0,25.02,0.000,0.0
12.5,25.09,0.000,0.0
13.0,25.13,0.000,0.0
13.5,25.15,0.000,0.0
14.0,25.14,0.000,0.0
14.5,25.12,0.000,0.0
15.0,25.09,0.000,0.0
15.5,25.03,0.000,0.0
16.0,24.98,0.000,0.0
16.5,25.01,0.000,0.0
17.0,25.02,0.000,0.0
