total_instantaneous_power_kW
5006.335329561763
4942.529837949626
4861.6726104508025
4654.078884605214
4546.034694530238
4386.674824586633
4033.9823831252274
3913.254080161284
3968.253752449295
4246.850474768035
4443.9457306534205
4456.277111942064
4428.300683268785
4179.937591028181
4140.038170028619
2200.9639876488372
2190.297499839927
2340.646650521642
2434.5341522795734
2231.8487468285143
1894.446071383932
1605.928163200135
1394.556589059787
1493.6686608881423
1641.9639561842002
1869.3206713575223
2022.7377975031998
2043.942759774312
1878.134649619616
1771.2372822385762
3166.125973662597
3729.292050217957
4151.319229263432
4336.570939693105
3212.7054024416634
2319.3459561749746
1645.4085606197673
1230.0333158542412
1814.935997873192
2386.4103437995373
3011.4043363197666
3426.331491188594
3215.3144491260828
2813.5697117906093
2333.0432632054467
1939.1449808854709
2122.7848104467203
2508.4115187832404
2702.3456266265657
2406.4802229039224
2055.9916223795844
1447.3132198880905
1136.4322545241407
1214.7400327143132
1469.4185351321532
1738.8235461792322
1937.9775304202426
2021.79401257908
1931.2099745534886
1770.0913142414859
2218.2533673567063
2634.0417732555893
2941.908934535699
3180.0315491286055
2664.8949291233216
2106.298448875908
1645.4396731277427
1294.179474386311
1284.0948535714742
1575.1345886528736
1814.855185796997
2004.8673994772346
2140.920049525424
1946.2689872855813
1904.1840911678573
1945.1439956811935
2174.8174556026843
2367.295909259533
2387.0797242560875
2122.117352898232
1859.7945133993098
1579.0152649827255
1308.3515738938145
1177.084514986793
1317.7364209345442
1426.361987520648
1601.5083943667175
1789.6731756074962
1726.2013473369939
1670.8502817871802
1745.4586744410256
1879.0918959036603
2168.4861777137853
2262.282389126556
2127.796807970973
2091.3294188671393
1756.440685148933
1470.3164094771394
1408.0168363775626
1195.413121421115
1279.1100868492824
1363.0978228040237
1372.4478113956745
1593.755763659107
1463.296013130003
1593.4657016622023
1874.8629555343357
1927.047555200878
2004.7990059856395
1883.0260458159237
1760.6090387371162
1477.8405463779468
1329.1765192498049
1298.8246968032502
1241.3423061128167
1364.9195713667668
1443.709249686226
1518.2556254664325
1468.6441832615783
1362.0921376322374
1481.433695705217
1612.3237702810525
1653.0062217336153
1756.0692253772618
1608.5487050779961
1468.3422848227065
1316.686251123443
1234.1367541953261
1150.8197911657858
1192.4159858727212
1196.8126519556638
1234.6994741733856
1261.4076648696403
1128.577034738112
1163.012616546504
1392.1240680904489
1517.5546243881197
1662.741164739207
1665.8934725570718
1578.3100783038901
1420.9911597021196
1285.762179949258
1243.3185969488663
1160.432830548294
1174.851831458329
1169.7972976777526
1195.654603798384
1316.476798204561
1222.9734934373291
1224.6899942994614
1201.931870678171
1268.4423511041582
1385.3091786029158
1478.0510166600245
1486.1902603235308
1413.936941195928
1306.286320491609
1254.505325090049
1177.6539262900478
1138.5809070280648
1135.6448629254903
1051.4829106332052
1024.9669665550784
1072.2682836447395
1067.8034039452602
1221.3955107727197
1323.7412086569263
1450.729020548889
1501.254279554315
1369.5157448808025
1300.2544656402247
1157.7145843445367
1144.032480527546
1047.1896174231847
1000.5815294713086
1022.1545744252539
1023.9384053941646
1124.323818407515
1093.1600433876943
1103.675787782254
1197.6431876019071
1346.0915479577093
1453.7416485928263
1459.0773553586025
1451.9681225710067
1307.4520302195194
1210.7268411209268
1130.3985507383366
980.7308176286739
951.0950807066628
960.9842744084978
963.4066539605908
1085.3678927778772
1057.416026569199
1135.1574326333568
1155.2673770619176
1323.2180275595379
1375.3108204125303
1386.2221341461088
1376.5493035521813
1325.513339281133
1255.3902542423402
1084.3434952192033
952.6480046544085
919.0476738601475
869.9687501545138
1023.8578598441565
1078.0580565042458
1094.4954745719317
1156.5349181722324
1055.8109485306586
1139.1488955187888
1269.5312737034683
1241.484434896535
1293.6838694113565
1240.2605733624716
1048.9455548797202
975.015319438443
900.9279556140334
908.8190299208931
943.3465198629358
930.9258775898694
959.2907907746796
964.8126517160676
972.8001484679945
1076.5943805282147
1193.1310966709748
1265.7761717403398
1310.841628401205
1263.53431564145
1168.0814190228773
1020.4705255972184
975.823392704057
910.3885981519344
968.1863561488319
918.8664101354101
944.2698673833122
994.1307064853162
974.3415148009174
1087.2015193684567
1902.2420152123188
2387.190194751875
2709.8507427895133
2960.3569921132066
2509.874368315556
2055.3004213171507
1567.4463360227717
1266.2218730527325
1219.0964917949827
1339.5739245272475
1453.11795920382
1741.5030245504379
1876.472276517893
1974.6745482600227
2015.8779965159265
2218.6548781371603
2460.1311176043205
2624.4255416739798
2573.863165271264
2279.889140928877
1831.25534336269
1528.9839628974175
1257.8692835421043
1261.7266206783781
1405.7133824415907
1544.5785487707642
1681.3460969514413
1704.559075268778
1736.3039153806724
1601.8606248939113
1973.7281518928985
2319.1769633145796
2554.134100334943
2738.1791468131482
2392.508153310225
1995.1194892655242
1664.5908650709623
1304.2101650650322
1233.2830618349471
1459.2592090290766
1662.9073729830252
1876.0216134746036
1829.0011998144091
1886.3011557014765
1784.7048822590739
2188.00637598386
2675.832044919388
2735.309410694206
2810.905536920257
2348.892989855244
1853.9594099867938
1409.3001189800323
1168.9288843698212
1315.7127045274513
1565.373462784297
1789.4964426851152
1922.7849113203768
1864.9558774245284
1735.1189544730623
1684.3182949881216
2049.1846763099047
2439.223251574645
2688.464994404678
2797.164346595307
2349.5106028061728
1926.498942150613
1622.2691783364803
1316.8791065228218
1299.8625597240043
1465.539628525458
1546.6481758917057
1838.3506830383085
2025.7608601298996
2007.606159021755
1957.2828796454064
2294.8252792187063
2555.9759171289984
2626.5776534170614
2697.9755359639134
2335.023590927819
1934.951796524764
1523.4414262760854
1172.1425060850283
1120.3388779948352
1254.3989928567005
1413.642972650199
1681.6850983518211
1843.840665199254
1954.218042853193
1798.1729094633895
2249.641479071654
2588.7303307699244
2730.3884400395295
2877.5899762577483
2519.3475834284704
2137.1677523267
1776.9411793330037
1497.029045561919
1481.0270456759686
1468.3612068907833
1573.7911854659612
1935.1962002090236
2010.4608572290238
1954.4585174737292
1926.0344338973136
2025.7407560297881
2354.773051660247
2490.3536220016545
2650.610437056963
2329.8029192584145
1868.7673698337878
1637.7506059625562
1283.949338300885
1208.8234134155955
1386.6890881682116
1567.7509530876746
1807.2103317662682
1918.5520235348547
1869.8436409856217
1785.3262754815419
2203.757869294411
2585.6425875547607
2810.0461899972256
2879.6750993451806
2365.5771085804404
1943.8767106241578
1494.2730829310499
1180.097816191967
1256.105502772643
1444.30364283811
1730.4245965636412
1939.3343694897387
2006.8624611565476
1830.4447577215017
1659.083742710389
2115.2445173532465
2517.6964915206827
2829.5406526014613
2944.254950778408
2564.710370745235
2038.071980939317
1659.792135597946
1306.9253091634034
1249.5830335625465
1353.867941917071
1693.8967072196701
2054.590835943144
1983.0685294727532
2068.097141371425
1802.0757675414404
2017.8192209436256
2503.8548993568415
2742.194563177515
2974.831211086366
2569.435263675117
2130.7195857362058
1585.9206610423378
1174.5376290844617
1164.4212737998153
1397.212457829309
1696.9880161950332
1991.966200639054
2010.7646270273224
1939.417354125938
1656.8599226998926
1961.1009005849814
2342.0318628755135
2620.4700447114014
2965.0311905917933
2523.328039167646
2173.9319054915986
1642.922767957642
1279.3735157351384
1217.486946502226
1274.1786947195558
1442.7977755060065
1833.2782411281537
1919.4480827351767
2074.331324684649
2166.0064747011775
2284.7841509094096
2621.3656794171334
2682.433810627164
2715.1582738461498
2296.6565272126886
1825.3715492509652
1433.4465751497776
1155.6373527486837
1325.8311655752425
1473.261822517373
1735.9067122606925
2025.1583602191613
1948.9173924718623
1883.1123877918353
1680.2337343163572
1966.3715226179836
2420.7146282995773
2661.888131755747
2836.1959827642677
2512.037476275583
2158.3654710619435
1770.1741363064991
1352.461473652762
1331.7732443500315
1389.1854520544625
1436.7505613868989
1730.7975298791503
1913.1158497454894
2025.9958281330491
2082.8748259581184
2218.5033587680127
2598.112261284062
2690.6407661793496
2811.8771900467486
2422.530875907345
1857.5225694919147
1487.849716666038
1076.6445938154297
1164.1262304768934
1359.281441823015
1535.0257137818264
1877.8981428882983
2025.3626243775557
1897.7060928877422
1820.0718017066947
2265.2470475177447
2514.034293396768
2798.8897125972176
2919.940607491212
2471.5252725261817
2040.762160975805
1564.9580919069997
1206.9883449827594
1154.28902337067
1392.8844359743086
1595.548640414911
1981.389317061354
2070.7733747284665
2087.2473992763444
1911.2897039357454
1940.7880743275084
2041.3153628343766
1954.3525423602996
2075.2429862551335
1862.6368094461159
1630.832329179159
1478.2884240498984
1203.1301171892492
1232.9861796543842
1268.124890276952
1340.953924087265
1379.5625053117633
1464.4813902130427
1452.8597548643895
1401.9297170333643
1688.8022122498883
1933.1373477831228
2254.6723974272345
2488.372018320803
2406.8178049702915
2110.4949207648624
1715.3885493600383
1388.2661733039886
1288.9185859490685
1195.2059878051004
1266.9847207971345
1379.0735803513337
1537.0883356312588
1670.1109494350753
1707.7126180618243
1910.5873986616136
2091.894798676791
2084.662425135465
2083.277851177002
1889.0548199331622
1578.8000227896046
1459.6322710138504
1333.1340186208574
1213.8931738346637
1322.4416500761943
1298.9512246773224
1424.3917481951466
1595.264572095534
1620.7184712513015
1575.1916757452461
1715.7982141194352
1815.3361525543812
1922.0144949459045
2080.8026681780348
1913.9459994134322
1628.0047782835238
1407.3602838860913
1192.278893446242
1100.1772812073766
1120.8313297006553
1381.7561279017305
1493.182400500727
1545.8684121418792
1688.1937341035832
1634.4205895661948
1794.5119134686838
2054.1809244152328
2085.245655915064
2051.7107249283295
1889.2557578555761
1612.4080520433206
1406.9708123480616
1250.6646373941226
1188.1522529352592
1265.856686273906
1304.3594328537881
1416.7462933561853
1435.5411278983156
1437.2432621273422
1287.8173058266184
1547.8787746179112
1875.840874712491
2051.4139133490717
2333.6692841851645
2186.821063295329
1862.4461233387567
1564.1141531728767
1296.255268526943
1104.8640328142687
1090.0500623204182
1270.48537661355
1450.165711080566
1558.861845595392
1628.8412713507705
1602.791558309003
1533.7904519757053
1696.7903300846615
1809.803524074718
1837.9725648652293
1774.4052379196473
1615.7521890677285
1476.4971969058251
1266.4803556761851
1200.0058845176115
1189.6706634198183
1252.35310569857
1319.7310093027245
1420.3085889782935
1401.5869783329183
1363.1550158723674
1515.0722604074713
1789.0347900883992
1984.25986610483
2125.955113976776
1929.0234109279254
1737.6470282807836
1503.7400513374103
1363.2769620197237
1332.5335934477102
1304.0873985805028
1309.976240508987
1371.2549391100233
1399.0408996619112
1539.1966723304902
1491.9679736736693
1616.4627638765494
1870.3550292283164
2023.627724706226
2077.487734592818
1986.991082166714
1906.5914501251686
1589.5623118196254
1283.0048718448015
1158.903183691362
1058.6916528221325
1131.9861165311415
1378.222908059902
1512.394392651104
1617.3623655797746
1582.7815977269959
1700.9765235877019
1908.3110442968225
2086.0711359753773
2138.6457875624233
1882.0458162922212
1680.5067021368234
1424.5084384517165
1219.0664462040347
1205.232300235758
1291.2875184155068
1307.098756788919
1520.4064678149036
1576.4414761789137
1532.5397609007944
1479.3469869811945
1478.2702326065576
1711.4742141231434
1785.8026266289637
1915.779123407678
1888.76582244697
1764.2799908531754
1481.8665537821191
1232.856684962037
1115.9018135823392
1104.5671230476758
1205.73055488975
1379.138605496027
1357.7029433278635
1434.5272116426568
1394.9996651029578
1562.8983496463998
1856.3875400828895
1911.026855179251
2047.5402808461308
1904.540413041804
1753.5857392841278
1522.5727111584577
1263.0992456096758
1153.1336374675031
1086.2950430756455
1213.198269472361
1285.963764868243
1344.5619574244763
1437.3178450879996
1474.9247593929172
1739.5087951185055
1951.9886674212244
1950.2125107833997
2034.7029563078706
1778.8430461945597
1564.0349121810546
1469.0824149768707
1301.313690093964
1299.2749996382136
1300.1942164353916
1286.3572962465366
1356.2427131954842
1416.3342777710868
1317.6921281054663
1416.5645744635415
1558.058122428532
1802.4454590373969
1989.982937679568
2027.2934398139391
1935.8856176920842
1761.2726795495578
1590.6571849673908
1291.577706749744
1209.5901782322474
1108.0652236483875
1155.519499082602
1312.0348426585917
1372.6479241527757
1516.3157463415519
1554.7918329418753
1579.347242224986
1820.045687947564
1853.7961402401581
1920.066800747011
1808.1658507259185
1657.9249746460216
1466.475139189484
1320.1803442295231
1269.2058977065767
1290.4448788102916
1333.7067592675332
1305.2897976059655
1299.130297582239
1290.2203106458728
1368.1057985502705
1562.686023707031
1798.2259243344931
1918.2411008468682
1944.0848207323693
1876.6887666595496
1746.3274553131753
1554.874053151493
1304.3412459957765
1266.0980728664779
1171.3720426331915
1168.4853474870959
1393.4489619321962
1454.576058636157
1578.400307341269
1569.2498486838097
