AC_L_008 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_L_008 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
23.0,25.10,0.313,1.6
23.5,25.10,0.344,1.8
24.0,25.10,0.344,1.8

"日期: 2021/6/14, 空调: AC_L_008 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.56,0.000,0.0
1.5,23.64,0.000,0.0
2.0,23.72,0.000,0.0
2.5,23.80,0.000,0.0
3.0,23.88,0.000,0.0
3.5,23.96,0.000,0.0
4.0,24.05,0.000,0.0
4.5,24.13,0.000,0.0
5.0,24.21,0.000,0.0
5.5,24.30,0.000,0.0
6.0,24.38,0.000,0.0
6.5,24.46,0.000,0.0
7.0,24.53,0.000,0.0
7.5,24.61,0.000,0.0
8.0,24.68,0.000,0.0
8.5,24.75,0.000,0.0
9.0,24.82,0.000,0.0
9.5,24.88,0.000,0.0
10.0,24.93,0.000,0.0
10.5,24.97,0.000,0.0
11.0,25.01,0.000,0.0
11.5,25.05,0.000,0.0
12.0,25.09,0.185,1.0
12.5,25.10,0.242,1.2
13.0,25.10,0.243,1.3
13.5,25.10,0.245,1.3
14.0,25.10,0.246,1.3
14.5,25.10,0.247,1.3
15.0,25.10,0.249,1.3
15.5,25.10,0.237,1.2
16.0,25.10,0.332,1.7
16.5,25.10,0.314,1.6
17.0,25.10,0.296,1.5
17.5,25.10,0.278,1.4
18.0,25.10,0.260,1.3
18.5,25.10,0.242,1.2
19.0,25.10,0.224,1.2
19.5,25.10,0.247,1.3
20.0,25.10,0.270,1.4
20.5,25.10,0.293,1.5
21.0,25.10,0.315,1.6
21.5,25.10,0.338,1.7
22.0,25.10,0.361,1.9
22.5,25.10,0.383,2.0
23.0,25.10,0.405,2.1
23.5,25.10,0.427,2.2
24.0,25.10,0.427,2.2

"日期: 2021/6/15, 空调: AC_L_008 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.62,0.000,0.0
2.0,23.69,0.000,0.0
2.5,23.76,0.000,0.0
3.0,23.83,0.000,0.0
3.5,23.90,0.000,0.0
4.0,23.97,0.000,0.0
4.5,24.03,0.000,0.0
5.0,24.09,0.000,0.0
5.5,24.15,0.000,0.0
6.0,24.22,0.000,0.0
6.5,24.28,0.000,0.0
7.0,24.36,0.000,0.0
7.5,24.44,0.000,0.0
8.0,24.52,0.000,0.0
8.5,24.60,0.000,0.0
9.0,24.68,0.000,0.0
9.5,24.76,0.000,0.0
10.0,24.83,0.000,0.0
10.5,24.89,0.000,0.0
11.0,24.94,0.000,0.0
11.5,24.97,0.000,0.0
12.0,25.00,0.000,0.0
12.5,25.05,0.000,0.0
13.0,25.09,0.296,1.5
13.5,25.10,0.349,1.8
14.0,25.10,0.345,1.8
14.5,25.10,0.341,1.8
15.0,25.10,0.337,1.7
15.5,25.10,0.334,1.7
16.0,25.10,0.180,0.9
16.5,25.10,0.190,1.0
17.0,25.10,0.199,1.0
17.5,25.10,0.209,1.1
18.0,25.10,0.218,1.1
18.5,25.10,0.228,1.2
19.0,25.10,0.237,1.2
19.5,25.10,0.253,1.3
20.0,25.10,0.268,1.4
20.5,25.10,0.284,1.5
21.0,25.10,0.299,1.5
21.5,25.10,0.315,1.6
22.0,25.10,0.330,1.7
22.5,25.10,0.343,1.8
23.0,25.10,0.356,1.8
23.5,25.10,0.369,1.9
24.0,25.10,0.369,1.9

"日期: 2021/6/16, 空调: AC_L_008 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.56,0.000,0.0
1.5,23.66,0.000,0.0
2.0,23.75,0.000,0.0
2.5,23.85,0.000,0.0
3.0,23.94,0.000,0.0
3.5,24.04,0.000,0.0
4.0,24.14,0.000,0.0
4.5,24.23,0.000,0.0
5.0,24.33,0.000,0.0
5.5,24.43,0.000,0.0
6.0,24.53,0.000,0.0
6.5,24.63,0.000,0.0
7.0,24.72,0.000,0.0
7.5,24.82,0.000,0.0
8.0,24.92,0.000,0.0
8.5,25.01,0.018,0.1
9.0,25.10,0.638,3.3
9.5,25.10,0.599,3.1
10.0,25.10,0.560,2.9
10.5,25.10,0.520,2.7
11.0,25.10,0.322,1.7
11.5,25.10,0.319,1.6
12.0,25.10,0.481,2.5
12.5,25.10,0.467,2.4
13.0,25.10,0.453,2.3
13.5,25.10,0.439,2.3
14.0,25.10,0.425,2.2
14.5,25.10,0.411,2.1
15.0,25.10,0.397,2.0
15.5,25.10,0.377,1.9
16.0,25.10,0.315,1.6
16.5,25.10,0.320,1.7
17.0,25.10,0.326,1.7
17.5,25.10,0.331,1.7
18.0,25.10,0.337,1.7
18.5,25.10,0.342,1.8
19.0,25.10,0.348,1.8
19.5,25.10,0.382,2.0
20.0,25.10,0.416,2.1
20.5,25.10,0.450,2.3
21.0,25.10,0.484,2.5
21.5,25.10,0.518,2.7
22.0,25.10,0.552,2.8
22.5,25.10,0.558,2.9
23.0,25.10,0.565,2.9
23.5,25.10,0.571,2.9
24.0,25.10,0.571,2.9

"日期: 2021/6/17, 空调: AC_L_008 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.57,0.000,0.0
1.5,23.65,0.000,0.0
2.0,23.73,0.000,0.0
2.5,23.81,0.000,0.0
3.0,23.91,0.000,0.0
3.5,24.00,0.000,0.0
4.0,24.11,0.000,0.0
4.5,24.23,0.000,0.0
5.0,24.35,0.000,0.0
5.5,24.48,0.000,0.0
6.0,24.60,0.000,0.0
6.5,24.72,0.000,0.0
7.0,24.83,0.000,0.0
7.5,24.94,0.000,0.0
8.0,25.03,0.181,0.9
8.5,25.10,0.648,3.3
9.0,25.10,0.606,3.1
9.5,25.10,0.564,2.9
10.0,25.10,0.521,2.7
10.5,25.10,0.479,2.5
11.0,25.10,0.318,1.6
11.5,25.10,0.298,1.5
12.0,25.10,0.437,2.3
12.5,25.10,0.424,2.2
13.0,25.10,0.411,2.1
13.5,25.10,0.398,2.1
14.0,25.10,0.385,2.0
14.5,25.10,0.372,1.9
15.0,25.10,0.358,1.8
15.5,25.10,0.352,1.8
16.0,25.10,0.279,1.4
16.5,25.10,0.292,1.5
17.0,25.10,0.305,1.6
17.5,25.10,0.318,1.6
18.0,25.10,0.331,1.7
18.5,25.10,0.345,1.8
19.0,25.10,0.358,1.8
19.5,25.10,0.381,2.0
20.0,25.10,0.403,2.1
20.5,25.10,0.426,2.2
21.0,25.10,0.449,2.3
21.5,25.10,0.471,2.4
22.0,25.10,0.494,2.5
22.5,25.10,0.494,2.5
23.0,25.10,0.493,2.5
23.5,25.10,0.492,2.5
24.0,25.10,0.492,2.5

"日期: 2021/6/18, 空调: AC_L_008 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.57,0.000,0.0
1.5,23.68,0.000,0.0
2.0,23.80,0.000,0.0
2.5,23.92,0.000,0.0
3.0,24.05,0.000,0.0
3.5,24.17,0.000,0.0
4.0,24.29,0.000,0.0
4.5,24.41,0.000,0.0
5.0,24.52,0.000,0.0
5.5,24.64,0.000,0.0
6.0,24.74,0.000,0.0
6.5,24.85,0.000,0.0
7.0,24.94,0.000,0.0
7.5,25.03,0.093,0.5
8.0,25.10,0.588,3.0
8.5,25.10,0.567,2.9
9.0,25.10,0.546,2.8
9.5,25.10,0.526,2.7
10.0,25.10,0.505,2.6
10.5,25.10,0.484,2.5
11.0,25.10,0.334,1.7
11.5,25.10,0.328,1.7
12.0,25.10,0.464,2.4
12.5,25.10,0.465,2.4
13.0,25.10,0.466,2.4
13.5,25.10,0.467,2.4
14.0,25.10,0.468,2.4
14.5,25.10,0.469,2.4
15.0,25.10,0.470,2.4
15.5,25.10,0.470,2.4
16.0,25.10,0.322,1.7
16.5,25.10,0.320,1.6
17.0,25.10,0.318,1.6
17.5,25.10,0.316,1.6
18.0,25.10,0.314,1.6
18.5,25.10,0.312,1.6
19.0,25.10,0.310,1.6
19.5,25.10,0.347,1.8
20.0,25.10,0.384,2.0
20.5,25.10,0.421,2.2
21.0,25.10,0.458,2.4
21.5,25.10,0.495,2.6
22.0,25.10,0.532,2.7
22.5,25.10,0.581,3.0
23.0,25.10,0.629,3.2
23.5,25.10,0.678,3.5
24.0,25.10,0.678,3.5

"日期: 2021/6/19, 空调: AC_L_008 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.58,0.000,0.0
1.5,23.69,0.000,0.0
2.0,23.81,0.000,0.0
2.5,23.93,0.000,0.0
3.0,24.06,0.000,0.0
3.5,24.19,0.000,0.0
4.0,24.33,0.000,0.0
4.5,24.47,0.000,0.0
5.0,24.61,0.000,0.0
5.5,24.76,0.000,0.0
6.0,24.90,0.000,0.0
6.5,25.03,0.332,1.7
7.0,25.10,0.830,4.3
7.5,25.10,0.765,3.9
8.0,25.10,0.700,3.6
8.5,25.10,0.670,3.5
9.0,25.10,0.640,3.3
9.5,25.10,0.610,3.1
10.0,25.10,0.580,3.0
10.5,25.10,0.550,2.8
11.0,25.10,0.468,2.4
11.5,25.10,0.468,2.4
12.0,25.10,0.520,2.7
12.5,25.10,0.496,2.6
13.0,25.10,0.473,2.4
13.5,25.10,0.449,2.3
14.0,25.10,0.425,2.2
14.5,25.10,0.401,2.1
15.0,25.10,0.378,1.9
15.5,25.10,0.368,1.9
16.0,25.10,0.467,2.4
16.5,25.10,0.441,2.3
17.0,25.10,0.415,2.1
17.5,25.10,0.390,2.0
18.0,25.10,0.364,1.9
18.5,25.10,0.338,1.7
19.0,25.10,0.312,1.6
19.5,25.10,0.342,1.8
20.0,25.10,0.372,1.9
20.5,25.10,0.403,2.1
21.0,25.10,0.433,2.2
21.5,25.10,0.463,2.4
22.0,25.10,0.493,2.5
22.5,25.10,0.546,2.8
23.0,25.10,0.599,3.1
23.5,25.10,0.652,3.4
24.0,25.10,0.652,3.4

"日期: 2021/6/2, 空调: AC_L_008 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.51,0.000,0.0
1.5,23.56,0.000,0.0
2.0,23.61,0.000,0.0
2.5,23.68,0.000,0.0
3.0,23.74,0.000,0.0
3.5,23.80,0.000,0.0
4.0,23.86,0.000,0.0
4.5,23.92,0.000,0.0
5.0,23.99,0.000,0.0
5.5,24.05,0.000,0.0
6.0,24.11,0.000,0.0
6.5,24.18,0.000,0.0
7.0,24.24,0.000,0.0
7.5,24.31,0.000,0.0
8.0,24.37,0.000,0.0
8.5,24.44,0.000,0.0
9.0,24.50,0.000,0.0
9.5,24.57,0.000,0.0
10.0,24.63,0.000,0.0
10.5,24.70,0.000,0.0
11.0,24.76,0.000,0.0
11.5,24.75,0.000,0.0
12.0,24.75,0.000,0.0
12.5,24.81,0.000,0.0
13.0,24.87,0.000,0.0
13.5,24.93,0.000,0.0
14.0,24.98,0.000,0.0
14.5,25.03,0.000,0.0
15.0,25.07,0.060,0.3
15.5,25.10,0.289,1.5
16.0,25.10,0.000,0.0
16.5,25.09,0.000,0.0
17.0,25.08,0.000,0.0
17.5,25.07,0.000,0.0
18.0,25.06,0.000,0.0
18.5,25.05,0.000,0.0
19.0,25.03,0.000,0.0
19.5,25.02,0.000,0.0
20.0,25.01,0.000,0.0
20.5,25.00,0.000,0.0
21.0,25.00,0.000,0.0
21.5,25.00,0.000,0.0
22.0,25.00,0.000,0.0
22.5,25.01,0.000,0.0
23.0,25.02,0.000,0.0
23.5,25.04,0.000,0.0
24.0,25.07,0.000,0.0

"日期: 2021/6/20, 空调: AC_L_008 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.57,0.000,0.0
1.5,23.67,0.000,0.0
2.0,23.78,0.000,0.0
2.5,23.90,0.000,0.0
3.0,24.02,0.000,0.0
3.5,24.14,0.000,0.0
4.0,24.27,0.000,0.0
4.5,24.40,0.000,0.0
5.0,24.54,0.000,0.0
5.5,24.68,0.000,0.0
6.0,24.82,0.000,0.0
6.5,24.94,0.000,0.0
7.0,25.06,0.509,2.6
7.5,25.10,0.761,3.9
8.0,25.10,0.706,3.6
8.5,25.10,0.686,3.5
9.0,25.10,0.667,3.4
9.5,25.10,0.647,3.3
10.0,25.10,0.628,3.2
10.5,25.10,0.608,3.1
11.0,25.10,0.338,1.7
11.5,25.10,0.328,1.7
12.0,25.10,0.589,3.0
12.5,25.10,0.580,3.0
13.0,25.10,0.572,2.9
13.5,25.10,0.563,2.9
14.0,25.10,0.555,2.9
14.5,25.10,0.546,2.8
15.0,25.10,0.538,2.8
15.5,25.10,0.519,2.7
16.0,25.10,0.318,1.6
16.5,25.10,0.333,1.7
17.0,25.10,0.347,1.8
17.5,25.10,0.362,1.9
18.0,25.10,0.376,1.9
18.5,25.10,0.391,2.0
19.0,25.10,0.405,2.1
19.5,25.10,0.425,2.2
20.0,25.10,0.445,2.3
20.5,25.10,0.465,2.4
21.0,25.10,0.485,2.5
21.5,25.10,0.505,2.6
22.0,25.10,0.525,2.7
22.5,25.10,0.561,2.9
23.0,25.10,0.597,3.1
23.5,25.10,0.633,3.3
24.0,25.10,0.633,3.3

"日期: 2021/6/21, 空调: AC_L_008 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.58,0.000,0.0
1.5,23.70,0.000,0.0
2.0,23.82,0.000,0.0
2.5,23.95,0.000,0.0
3.0,24.07,0.000,0.0
3.5,24.19,0.000,0.0
4.0,24.31,0.000,0.0
4.5,24.43,0.000,0.0
5.0,24.54,0.000,0.0
5.5,24.65,0.000,0.0
6.0,24.75,0.000,0.0
6.5,24.83,0.000,0.0
7.0,24.91,0.000,0.0
7.5,24.97,0.000,0.0
8.0,25.01,0.000,0.0
8.5,25.05,0.000,0.0
9.0,25.09,0.236,1.2
9.5,25.10,0.338,1.7
10.0,25.10,0.360,1.9
10.5,25.10,0.383,2.0
11.0,25.10,0.464,2.4
11.5,25.10,0.446,2.3
12.0,25.10,0.406,2.1
12.5,25.10,0.403,2.1
13.0,25.10,0.399,2.1
13.5,25.10,0.396,2.0
14.0,25.10,0.392,2.0
14.5,25.10,0.389,2.0
15.0,25.10,0.386,2.0
15.5,25.10,0.380,2.0
16.0,25.10,0.427,2.2
16.5,25.10,0.436,2.2
17.0,25.10,0.444,2.3
17.5,25.10,0.452,2.3
18.0,25.10,0.461,2.4
18.5,25.10,0.469,2.4
19.0,25.10,0.477,2.5
19.5,25.10,0.476,2.5
20.0,25.10,0.474,2.4
20.5,25.10,0.473,2.4
21.0,25.10,0.471,2.4
21.5,25.10,0.470,2.4
22.0,25.10,0.468,2.4
22.5,25.10,0.532,2.7
23.0,25.10,0.595,3.1
23.5,25.10,0.659,3.4
24.0,25.10,0.659,3.4

"日期: 2021/6/22, 空调: AC_L_008 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.57,0.000,0.0
1.5,23.58,0.000,0.0
2.0,23.59,0.000,0.0
2.5,23.60,0.000,0.0
3.0,23.62,0.000,0.0
3.5,23.64,0.000,0.0
4.0,23.67,0.000,0.0
4.5,23.71,0.000,0.0
5.0,23.76,0.000,0.0
5.5,23.82,0.000,0.0
6.0,23.87,0.000,0.0
6.5,23.93,0.000,0.0
7.0,23.98,0.000,0.0
7.5,24.04,0.000,0.0
8.0,24.10,0.000,0.0
8.5,24.15,0.000,0.0
9.0,24.20,0.000,0.0
9.5,24.24,0.000,0.0
10.0,24.27,0.000,0.0
10.5,24.30,0.000,0.0
11.0,24.31,0.000,0.0
11.5,24.37,0.000,0.0
12.0,24.42,0.000,0.0
12.5,24.43,0.000,0.0
13.0,24.43,0.000,0.0
13.5,24.43,0.000,0.0
14.0,24.43,0.000,0.0
14.5,24.42,0.000,0.0
15.0,24.41,0.000,0.0
15.5,24.40,0.000,0.0
16.0,24.39,0.000,0.0
16.5,24.45,0.000,0.0
17.0,24.50,0.000,0.0
17.5,24.55,0.000,0.0
18.0,24.61,0.000,0.0
18.5,24.66,0.000,0.0
19.0,24.71,0.000,0.0
19.5,24.76,0.000,0.0
20.0,24.80,0.000,0.0
20.5,24.84,0.000,0.0
21.0,24.86,0.000,0.0
21.5,24.87,0.000,0.0
22.0,24.87,0.000,0.0
22.5,24.87,0.000,0.0
23.0,24.86,0.000,0.0
23.5,24.85,0.000,0.0
24.0,24.85,0.000,0.0

"日期: 2021/6/23, 空调: AC_L_008 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.51,0.000,0.0
1.5,23.56,0.000,0.0
2.0,23.62,0.000,0.0
2.5,23.68,0.000,0.0
3.0,23.74,0.000,0.0
3.5,23.79,0.000,0.0
4.0,23.84,0.000,0.0
4.5,23.88,0.000,0.0
5.0,23.93,0.000,0.0
5.5,23.96,0.000,0.0
6.0,24.00,0.000,0.0
6.5,24.02,0.000,0.0
7.0,24.05,0.000,0.0
7.5,24.06,0.000,0.0
8.0,24.07,0.000,0.0
8.5,24.08,0.000,0.0
9.0,24.08,0.000,0.0
9.5,24.08,0.000,0.0
10.0,24.09,0.000,0.0
10.5,24.09,0.000,0.0
11.0,24.09,0.000,0.0
11.5,24.09,0.000,0.0
12.0,24.10,0.000,0.0
12.5,24.10,0.000,0.0
13.0,24.10,0.000,0.0
13.5,24.09,0.000,0.0
14.0,24.09,0.000,0.0
14.5,24.08,0.000,0.0
15.0,24.07,0.000,0.0
15.5,24.06,0.000,0.0
16.0,24.06,0.000,0.0
16.5,24.07,0.000,0.0
17.0,24.08,0.000,0.0
17.5,24.09,0.000,0.0
18.0,24.11,0.000,0.0
18.5,24.12,0.000,0.0
19.0,24.14,0.000,0.0
19.5,24.15,0.000,0.0
20.0,24.17,0.000,0.0
20.5,24.19,0.000,0.0
21.0,24.22,0.000,0.0
21.5,24.24,0.000,0.0
22.0,24.27,0.000,0.0
22.5,24.29,0.000,0.0
23.0,24.32,0.000,0.0
23.5,24.36,0.000,0.0
24.0,24.40,0.000,0.0

"日期: 2021/6/24, 空调: AC_L_008 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.51,0.000,0.0
1.5,23.52,0.000,0.0
2.0,23.53,0.000,0.0
2.5,23.54,0.000,0.0
3.0,23.55,0.000,0.0
3.5,23.57,0.000,0.0
4.0,23.59,0.000,0.0
4.5,23.61,0.000,0.0
5.0,23.63,0.000,0.0
5.5,23.65,0.000,0.0
6.0,23.68,0.000,0.0
6.5,23.70,0.000,0.0
7.0,23.73,0.000,0.0
7.5,23.75,0.000,0.0
8.0,23.77,0.000,0.0
8.5,23.79,0.000,0.0
9.0,23.82,0.000,0.0
9.5,23.84,0.000,0.0
10.0,23.86,0.000,0.0
10.5,23.89,0.000,0.0
11.0,23.91,0.000,0.0
11.5,23.92,0.000,0.0
12.0,23.94,0.000,0.0
12.5,23.96,0.000,0.0
13.0,23.98,0.000,0.0
13.5,24.00,0.000,0.0
14.0,24.02,0.000,0.0
14.5,24.03,0.000,0.0
15.0,24.04,0.000,0.0
15.5,24.04,0.000,0.0
16.0,24.05,0.000,0.0
16.5,24.06,0.000,0.0
17.0,24.08,0.000,0.0
