AC_S_055 多天功率矩阵
"空调参数: P_rated=3.27kW, T_range=[20.6, 25.2]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.453,0.654,0.682,0.587,0.491,0.395,0.299,0.203,0.107,0.056,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.267,0.267
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.000,0.485,0.871,0.960,1.048,1.035,1.022,1.010,0.997,0.984,0.971,0.881,0.791,0.701,0.611,0.521,0.195,0.193,0.431,0.416,0.400,0.385,0.369,0.354,0.338,0.311,0.191,0.185,0.178,0.171,0.165,0.158,0.151,0.171,0.190,0.210,0.229,0.248,0.268,0.309,0.351,0.392,0.392
2021/6/11,success,0.000,0.000,0.000,0.000,0.027,0.880,0.882,0.885,0.887,0.889,0.896,0.902,0.909,0.915,0.922,0.928,0.843,0.757,0.672,0.586,0.501,0.228,0.201,0.415,0.378,0.341,0.305,0.268,0.231,0.194,0.187,0.174,0.145,0.117,0.089,0.061,0.033,0.004,0.036,0.067,0.098,0.129,0.160,0.191,0.305,0.419,0.533,0.533
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.317,0.419,0.414,0.410,0.405,0.328,0.251,0.174,0.097,0.020,0.167,0.160,0.000,0.000,0.000,0.008,0.094,0.132,0.170,0.139,0.154,0.124,0.094,0.064,0.034,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.027
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.000,0.163,0.591,0.598,0.606,0.592,0.577,0.563,0.549,0.534,0.520,0.505,0.490,0.475,0.460,0.445,0.046,0.015,0.430,0.401,0.373,0.345,0.317,0.289,0.260,0.287,0.000,0.000,0.000,0.026,0.042,0.056,0.070,0.112,0.153,0.194,0.235,0.276,0.317,0.357,0.398,0.438,0.438
2021/6/14,success,0.000,0.000,0.000,0.000,0.000,0.124,0.670,0.681,0.693,0.705,0.697,0.688,0.679,0.670,0.662,0.653,0.594,0.536,0.478,0.419,0.361,0.368,0.395,0.303,0.304,0.306,0.308,0.310,0.311,0.313,0.298,0.422,0.399,0.375,0.352,0.328,0.305,0.281,0.311,0.341,0.371,0.400,0.430,0.460,0.489,0.518,0.547,0.547
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.477,0.466,0.454,0.508,0.563,0.617,0.672,0.726,0.780,0.727,0.674,0.621,0.567,0.514,0.253,0.238,0.461,0.455,0.450,0.445,0.440,0.435,0.430,0.425,0.223,0.236,0.248,0.261,0.273,0.286,0.298,0.318,0.339,0.359,0.379,0.400,0.420,0.437,0.454,0.471,0.471
2021/6/16,success,0.000,0.000,0.000,0.000,0.021,0.800,0.820,0.840,0.860,0.880,0.888,0.896,0.904,0.911,0.919,0.927,0.876,0.824,0.773,0.721,0.670,0.410,0.405,0.618,0.600,0.581,0.563,0.544,0.526,0.507,0.482,0.400,0.407,0.414,0.421,0.429,0.436,0.443,0.488,0.532,0.577,0.622,0.667,0.711,0.719,0.727,0.736,0.736
2021/6/17,success,0.000,0.000,0.000,0.000,0.000,0.497,0.918,1.014,1.110,1.206,1.154,1.102,1.049,0.997,0.945,0.892,0.837,0.782,0.726,0.671,0.615,0.404,0.378,0.560,0.543,0.526,0.509,0.491,0.474,0.457,0.449,0.352,0.370,0.387,0.404,0.422,0.439,0.456,0.486,0.516,0.546,0.575,0.605,0.635,0.634,0.634,0.633,0.633
2021/6/18,success,0.000,0.000,0.000,0.000,1.004,1.066,1.066,1.065,1.064,1.064,1.013,0.962,0.911,0.860,0.809,0.758,0.731,0.704,0.677,0.649,0.622,0.425,0.417,0.595,0.596,0.598,0.599,0.601,0.602,0.604,0.603,0.409,0.406,0.404,0.401,0.399,0.396,0.394,0.442,0.491,0.539,0.588,0.636,0.685,0.749,0.812,0.876,0.876
