AC_M_009 多天功率矩阵
"空调参数: P_rated=4.66kW, T_range=[21.2, 24.1]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.428,0.899,0.935,0.970,1.006,1.041,0.921,0.800,0.680,0.559,0.439,0.319,0.255,0.191,0.128,0.064,0.000,0.079,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.033,0.281,0.325,0.370,0.343,0.317,0.291,0.265,0.239,0.212,0.315,0.418,0.520,0.520
2021/6/10,success,0.000,0.000,0.000,0.035,0.944,1.055,1.166,1.278,1.389,1.500,1.484,1.468,1.452,1.436,1.420,1.403,1.290,1.177,1.064,0.951,0.838,0.429,0.427,0.725,0.706,0.687,0.667,0.648,0.628,0.609,0.575,0.425,0.416,0.408,0.400,0.391,0.383,0.374,0.399,0.423,0.447,0.472,0.496,0.521,0.573,0.625,0.677,0.677
2021/6/11,success,0.000,0.000,0.000,1.149,1.285,1.289,1.292,1.295,1.298,1.301,1.309,1.317,1.325,1.333,1.341,1.349,1.242,1.135,1.028,0.920,0.813,0.471,0.437,0.706,0.660,0.613,0.567,0.520,0.474,0.427,0.419,0.402,0.367,0.332,0.296,0.261,0.225,0.190,0.229,0.268,0.307,0.346,0.386,0.425,0.568,0.711,0.854,0.854
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.477,0.653,0.728,0.722,0.716,0.711,0.705,0.699,0.693,0.596,0.499,0.403,0.306,0.209,0.394,0.386,0.113,0.160,0.208,0.255,0.303,0.350,0.398,0.359,0.377,0.340,0.302,0.264,0.227,0.189,0.152,0.156,0.161,0.165,0.170,0.174,0.179,0.195,0.212,0.229,0.229
2021/6/13,success,0.000,0.000,0.000,0.062,0.897,0.907,0.916,0.926,0.936,0.945,0.927,0.909,0.891,0.873,0.855,0.837,0.818,0.799,0.780,0.761,0.743,0.242,0.204,0.724,0.688,0.653,0.617,0.582,0.547,0.511,0.545,0.165,0.183,0.201,0.219,0.237,0.255,0.273,0.324,0.376,0.427,0.479,0.531,0.582,0.633,0.684,0.735,0.735
2021/6/14,success,0.000,0.000,0.000,0.670,0.995,1.010,1.025,1.040,1.055,1.070,1.059,1.048,1.037,1.026,1.015,1.004,0.931,0.857,0.784,0.711,0.638,0.647,0.680,0.564,0.567,0.569,0.571,0.573,0.575,0.577,0.559,0.714,0.685,0.655,0.626,0.596,0.567,0.537,0.575,0.612,0.650,0.687,0.724,0.762,0.798,0.834,0.871,0.871
2021/6/15,success,0.000,0.000,0.000,0.227,0.827,0.812,0.798,0.783,0.769,0.754,0.823,0.891,0.959,1.028,1.096,1.164,1.097,1.030,0.963,0.897,0.830,0.502,0.483,0.763,0.756,0.750,0.743,0.737,0.730,0.724,0.717,0.465,0.480,0.496,0.512,0.527,0.543,0.559,0.584,0.610,0.635,0.661,0.686,0.712,0.733,0.755,0.776,0.776
2021/6/16,success,0.000,0.000,0.154,1.138,1.163,1.188,1.213,1.239,1.264,1.289,1.299,1.309,1.319,1.329,1.339,1.349,1.284,1.219,1.154,1.090,1.025,0.699,0.693,0.960,0.937,0.914,0.891,0.868,0.845,0.821,0.789,0.686,0.695,0.704,0.713,0.722,0.731,0.740,0.797,0.853,0.909,0.965,1.021,1.078,1.088,1.098,1.108,1.108
2021/6/17,success,0.000,0.000,0.000,0.866,1.096,1.217,1.337,1.458,1.578,1.699,1.633,1.567,1.502,1.436,1.370,1.305,1.235,1.166,1.096,1.027,0.957,0.692,0.659,0.888,0.866,0.844,0.823,0.801,0.780,0.758,0.748,0.627,0.648,0.670,0.692,0.714,0.735,0.757,0.795,0.832,0.869,0.907,0.944,0.982,0.981,0.980,0.979,0.979
2021/6/18,success,0.000,0.000,0.730,1.525,1.524,1.523,1.522,1.521,1.521,1.520,1.456,1.392,1.328,1.264,1.200,1.136,1.102,1.068,1.034,1.000,0.965,0.718,0.708,0.931,0.933,0.935,0.937,0.939,0.941,0.942,0.942,0.698,0.694,0.691,0.688,0.685,0.682,0.679,0.740,0.801,0.861,0.922,0.983,1.044,1.124,1.204,1.284,1.284
2021/6/19,success,0.000,0.000,0.867,1.504,1.580,1.656,1.732,1.808,1.884,1.960,1.854,1.747,1.641,1.534,1.428,1.322,1.272,1.222,1.173,1.123,1.074,0.939,0.938,1.024,0.985,0.946,0.907,0.868,0.829,0.790,0.773,0.937,0.894,0.852,0.809,0.767,0.724,0.682,0.731,0.781,0.831,0.880,0.930,0.980,1.067,1.154,1.242,1.242
