AC_M_004 多天功率矩阵
"空调参数: P_rated=4.04kW, T_range=[21.7, 24.9]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.234,0.960,0.832,0.705,0.577,0.450,0.322,0.195,0.128,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.083,0.191,0.300,0.408,0.408
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.525,1.328,1.445,1.428,1.411,1.394,1.377,1.360,1.343,1.223,1.104,0.984,0.865,0.745,0.312,0.310,0.626,0.605,0.585,0.564,0.544,0.523,0.502,0.466,0.307,0.299,0.290,0.281,0.272,0.263,0.254,0.280,0.306,0.332,0.357,0.383,0.409,0.464,0.519,0.574,0.574
2021/6/11,success,0.000,0.000,0.000,0.000,0.000,0.000,1.056,1.228,1.231,1.234,1.243,1.252,1.260,1.269,1.277,1.286,1.172,1.059,0.945,0.832,0.718,0.357,0.320,0.605,0.556,0.507,0.458,0.409,0.359,0.310,0.301,0.284,0.246,0.209,0.171,0.134,0.097,0.059,0.100,0.142,0.183,0.225,0.266,0.307,0.459,0.610,0.761,0.761
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.519,0.597,0.591,0.489,0.387,0.284,0.182,0.080,0.275,0.266,0.000,0.006,0.078,0.128,0.178,0.229,0.279,0.238,0.257,0.217,0.178,0.138,0.098,0.058,0.019,0.023,0.028,0.033,0.038,0.043,0.047,0.065,0.082,0.100,0.100
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.589,0.858,0.839,0.820,0.801,0.782,0.763,0.744,0.724,0.704,0.684,0.664,0.644,0.115,0.074,0.624,0.586,0.549,0.511,0.474,0.436,0.399,0.435,0.033,0.052,0.071,0.090,0.109,0.128,0.147,0.201,0.256,0.310,0.365,0.419,0.474,0.528,0.582,0.635,0.635
2021/6/14,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.714,0.974,0.990,0.978,0.967,0.955,0.944,0.932,0.920,0.843,0.765,0.688,0.610,0.533,0.542,0.578,0.455,0.457,0.460,0.462,0.464,0.467,0.469,0.449,0.614,0.583,0.551,0.520,0.489,0.458,0.427,0.466,0.506,0.545,0.585,0.624,0.664,0.702,0.741,0.779,0.779
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.140,0.656,0.728,0.801,0.873,0.945,1.017,1.090,1.019,0.948,0.877,0.807,0.736,0.389,0.370,0.665,0.658,0.651,0.644,0.637,0.631,0.624,0.617,0.350,0.366,0.383,0.400,0.416,0.433,0.449,0.476,0.503,0.530,0.557,0.584,0.611,0.634,0.656,0.679,0.679
2021/6/16,success,0.000,0.000,0.000,0.000,0.000,0.000,0.881,1.168,1.195,1.222,1.232,1.243,1.253,1.264,1.274,1.285,1.216,1.148,1.079,1.011,0.942,0.597,0.591,0.874,0.849,0.825,0.800,0.776,0.752,0.727,0.693,0.584,0.594,0.603,0.613,0.622,0.632,0.641,0.701,0.760,0.820,0.879,0.939,0.998,1.009,1.019,1.030,1.030
2021/6/17,success,0.000,0.000,0.000,0.000,0.000,0.000,0.575,1.400,1.528,1.655,1.586,1.516,1.447,1.377,1.308,1.238,1.165,1.091,1.018,0.944,0.871,0.590,0.556,0.797,0.774,0.751,0.729,0.706,0.683,0.660,0.649,0.521,0.544,0.567,0.590,0.613,0.636,0.659,0.699,0.738,0.778,0.817,0.857,0.897,0.896,0.895,0.894,0.894
2021/6/18,success,0.000,0.000,0.000,0.000,0.000,1.381,1.468,1.468,1.467,1.466,1.398,1.331,1.263,1.195,1.128,1.060,1.024,0.988,0.952,0.916,0.879,0.617,0.607,0.843,0.845,0.847,0.849,0.851,0.853,0.855,0.854,0.596,0.593,0.589,0.586,0.583,0.580,0.576,0.641,0.705,0.769,0.834,0.898,0.963,1.047,1.132,1.217,1.217
2021/6/19,success,0.000,0.000,0.000,0.000,0.081,1.610,1.691,1.771,1.852,1.932,1.819,1.707,1.594,1.481,1.369,1.256,1.204,1.151,1.099,1.047,0.994,0.851,0.850,0.942,0.900,0.859,0.818,0.776,0.735,0.694,0.676,0.849,0.804,0.759,0.714,0.669,0.624,0.579,0.632,0.684,0.737,0.789,0.842,0.895,0.987,1.079,1.172,1.172
2021/6/2,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.352,0.717,0.734,0.750,0.767,0.784,0.794,0.803,0.812,0.822,0.831,0.000,0.000,0.607,0.791,0.741,0.691,0.641,0.592,0.542,0.539,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.274,0.366
2021/6/20,success,0.000,0.000,0.000,0.000,0.000,1.040,1.589,1.676,1.763,1.850,1.753,1.655,1.558,1.460,1.363,1.265,1.231,1.197,1.164,1.130,1.096,0.625,0.607,1.062,1.047,1.032,1.017,1.002,0.987,0.972,0.940,0.590,0.615,0.641,0.666,0.691,0.717,0.742,0.777,0.811,0.846,0.881,0.916,0.951,1.013,1.076,1.139,1.139
2021/6/21,success,0.000,0.000,0.000,0.000,0.211,1.482,1.465,1.447,1.429,1.412,1.261,1.110,0.959,0.808,0.656,0.505,0.545,0.585,0.624,0.664,0.703,0.844,0.812,0.743,0.737,0.731,0.725,0.719,0.713,0.707,0.697,0.780,0.795,0.809,0.824,0.838,0.853,0.867,0.864,0.862,0.859,0.856,0.854,0.851,0.962,1.073,1.184,1.184
2021/6/22,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.621,0.514,0.407,0.300,0.192,0.085,0.666,0.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.297,0.648,0.649,0.650,0.651,0.652,0.529,0.406,0.283,0.160,0.036,0.000,0.000,0.000,0.000,0.000
2021/6/23,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.361,0.415,0.415
2021/6/24,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/25,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.595,0.555,0.489,0.422,0.356,0.348,0.340,0.332,0.323,0.315,0.000,0.000,0.000,0.280,0.304,0.302,0.301,0.299,0.298,0.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.112,0.103,0.094,0.085,0.145,0.205,0.266,0.266
2021/6/26,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.626,0.696,0.699,0.701,0.704,0.707,0.690,0.673,0.656,0.638,0.621,0.359,0.375,0.604,0.567,0.531,0.495,0.458,0.422,0.385,0.394,0.390,0.356,0.321,0.286,0.252,0.217,0.182,0.200,0.217,0.234,0.251,0.268,0.286,0.331,0.376,0.421,0.421
2021/6/27,success,0.000,0.000,0.000,0.000,0.000,0.000,0.375,0.755,0.651,0.548,0.563,0.579,0.595,0.610,0.626,0.641,0.628,0.614,0.600,0.587,0.573,0.421,0.430,0.560,0.583,0.606,0.629,0.652,0.675,0.698,0.698,0.438,0.485,0.531,0.577,0.623,0.669,0.715,0.710,0.705,0.700,0.696,0.691,0.686,0.766,0.847,0.928,0.928
2021/6/28,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.487,0.487,0.487,0.487,0.699,0.699,0.487,0.510,0.532,0.555,0.578,0.601,0.624,0.619,0.700,0.612,0.525,0.437,0.350,0.263,0.175,0.114,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/29,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.153,0.445,0.552,0.659,0.766,0.720,0.674,0.629,0.583,0.537,0.607,0.602,0.492,0.516,0.540,0.564,0.588,0.612,0.636,0.622,0.598,0.609,0.620,0.632,0.643,0.654,0.665,0.671,0.677,0.683,0.689,0.695,0.701,0.723,0.745,0.767,0.767
2021/6/3,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.701,1.228,1.324,1.304,1.284,1.265,1.245,1.225,1.205,1.137,1.070,1.002,0.935,0.867,0.531,0.529,0.800,0.775,0.749,0.724,0.698,0.673,0.647,0.643,0.526,0.511,0.495,0.479,0.464,0.448,0.433,0.495,0.557,0.619,0.681,0.743,0.805,0.795,0.786,0.776,0.776
2021/6/30,success,0.000,0.000,0.000,0.000,0.000,0.000,0.697,1.090,1.092,1.095,1.064,1.034,1.004,0.974,0.944,0.913,0.897,0.880,0.864,0.847,0.830,0.580,0.566,0.814,0.798,0.783,0.767,0.752,0.737,0.721,0.687,0.552,0.529,0.506,0.483,0.460,0.437,0.414,0.459,0.504,0.549,0.594,0.640,0.685,0.751,0.817,0.883,0.883
2021/6/4,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.097,0.212,0.195,0.177,0.159,0.632,0.628,0.141,0.142,0.143,0.143,0.144,0.145,0.146,0.126,0.624,0.590,0.557,0.524,0.490,0.457,0.424,0.474,0.523,0.573,0.623,0.673,0.723,0.676,0.629,0.582,0.582
2021/6/5,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.721,0.768,0.816,0.864,0.912,0.863,0.813,0.763,0.713,0.664,0.067,0.047,0.614,0.541,0.469,0.397,0.324,0.252,0.179,0.162,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.237
2021/6/6,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.428,1.076,1.123,1.170,1.217,1.264,1.312,1.359,1.253,1.147,1.041,0.936,0.830,0.111,0.094,0.724,0.633,0.541,0.449,0.358,0.266,0.174,0.180,0.077,0.080,0.084,0.088,0.091,0.095,0.099,0.126,0.154,0.182,0.210,0.238,0.266,0.332,0.398,0.465,0.465
2021/6/7,success,0.000,0.000,0.000,0.000,0.000,0.000,1.121,1.435,1.500,1.565,1.480,1.396,1.311,1.227,1.143,1.058,0.956,0.854,0.752,0.650,0.548,0.195,0.201,0.446,0.427,0.407,0.387,0.367,0.348,0.328,0.287,0.206,0.169,0.133,0.097,0.060,0.024,0.000,0.053,0.144,0.223,0.301,0.380,0.458,0.578,0.698,0.817,0.817
2021/6/8,success,0.000,0.000,0.000,0.000,0.000,0.836,1.299,1.214,1.130,1.045,1.039,1.034,1.028,1.022,1.016,1.010,0.919,0.829,0.738,0.648,0.557,0.165,0.124,0.467,0.429,0.392,0.354,0.317,0.279,0.241,0.226,0.084,0.107,0.129,0.152,0.175,0.198,0.221,0.237,0.253,0.268,0.284,0.300,0.316,0.522,0.728,0.934,0.934
2021/6/9,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.620,0.623,0.522,0.498,0.474,0.450,0.426,0.402,0.378,0.407,0.436,0.465,0.494,0.523,0.180,0.165,0.552,0.513,0.475,0.436,0.398,0.360,0.321,0.319,0.150,0.135,0.121,0.107,0.093,0.078,0.064,0.120,0.175,0.231,0.286,0.342,0.397,0.519,0.641,0.764,0.764
2021/7/1,success,0.000,0.000,0.000,0.000,0.000,0.661,1.231,1.197,1.164,1.130,1.086,1.041,0.997,0.953,0.908,0.864,0.841,0.817,0.794,0.771,0.747,0.585,0.551,0.724,0.728,0.733,0.737,0.741,0.745,0.750,0.751,0.517,0.540,0.562,0.584,0.607,0.629,0.651,0.692,0.734,0.775,0.816,0.857,0.899,0.971,1.043,1.115,1.115
2021/7/10,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.247,0.865,0.871,0.933,0.995,1.058,1.120,1.182,1.244,1.188,1.132,1.076,1.020,0.964,0.532,0.529,0.908,0.813,0.718,0.623,0.528,0.433,0.338,0.346,0.526,0.472,0.418,0.364,0.309,0.255,0.201,0.264,0.326,0.389,0.451,0.514,0.576,0.619,0.662,0.705,0.705
2021/7/11,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.272,0.801,0.783,0.792,0.800,0.809,0.817,0.826,0.834,0.831,0.828,0.824,0.821,0.817,0.370,0.378,0.814,0.744,0.674,0.604,0.534,0.464,0.394,0.436,0.386,0.375,0.363,0.352,0.340,0.329,0.317,0.381,0.446,0.510,0.574,0.638,0.702,0.734,0.766,0.797,0.797
2021/7/12,success,0.000,0.000,0.000,0.000,0.000,0.448,1.356,1.384,1.412,1.439,1.419,1.398,1.378,1.357,1.337,1.316,1.205,1.093,0.981,0.870,0.758,0.560,0.602,0.646,0.653,0.659,0.666,0.673,0.679,0.686,0.699,0.643,0.605,0.567,0.530,0.492,0.454,0.416,0.473,0.531,0.588,0.646,0.703,0.761,0.846,0.931,1.017,1.017
2021/7/13,success,0.000,0.000,0.000,0.000,0.000,0.624,1.313,1.322,1.330,1.338,1.353,1.368,1.384,1.399,1.414,1.430,1.344,1.257,1.171,1.085,0.999,0.740,0.754,0.913,0.886,0.859,0.833,0.806,0.779,0.752,0.694,0.767,0.722,0.676,0.630,0.584,0.538,0.493,0.535,0.577,0.619,0.661,0.703,0.745,0.835,0.926,1.017,1.017
2021/7/14,success,0.000,0.000,0.000,0.000,0.000,0.189,1.251,1.256,1.262,1.267,1.319,1.372,1.424,1.477,1.529,1.581,1.442,1.303,1.164,1.025,0.886,0.522,0.465,0.747,0.737,0.726,0.716,0.706,0.696,0.686,0.687,0.408,0.389,0.369,0.350,0.330,0.311,0.292,0.337,0.383,0.429,0.475,0.521,0.567,0.678,0.789,0.901,0.901
2021/7/15,success,0.000,0.000,0.000,0.000,0.000,0.000,1.173,1.232,1.257,1.282,1.300,1.318,1.336,1.354,1.372,1.390,1.317,1.244,1.171,1.098,1.025,0.691,0.692,0.952,0.927,0.903,0.878,0.854,0.829,0.805,0.788,0.694,0.675,0.657,0.639,0.621,0.602,0.584,0.605,0.625,0.646,0.666,0.687,0.707,0.778,0.849,0.920,0.920
