空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_M_003,medium,2021/6/1,success,2.1519723896,0.08966551623333334,1.0154898,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/10,success,13.939728604999999,0.5808220252083333,1.605863,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/11,success,12.992825124,0.5413677135,1.4118661,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/12,success,1.756439385,0.073184974375,0.57520472,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/13,success,8.6017000765,0.3584041698541667,0.89214612,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/14,success,13.24161259,0.5517338579166667,1.0526127,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/15,success,12.423663059999999,0.5176526275,1.1735613,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/16,success,20.3290087605,0.8470420316874999,1.4106686,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/17,success,20.18982902,0.8412428758333333,1.860933,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/18,success,21.858456665000002,0.9107690277083335,1.6350025,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/19,success,24.779402335,1.0324750972916668,2.1974337,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/2,success,6.58712208,0.27446342,0.85921455,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/20,success,25.11976784,1.0466569933333334,2.0980403,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/21,success,20.436462015,0.851519250625,1.6505701,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/22,success,3.2219200580000003,0.13424666908333335,0.64605749,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/23,success,0.0,0.0,0.0,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/24,success,0.0,0.0,0.0,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/25,success,2.3079953865,0.0961664744375,0.60474334,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/26,success,7.4938577539999995,0.3122440730833333,0.70892685,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/27,success,13.177918224999999,0.5490799260416667,0.97657069,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/28,success,4.927220991,0.20530087462500002,0.69934676,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/29,success,11.10442553,0.46268439708333337,0.78077754,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/3,success,17.084474025,0.711853084375,1.4585691,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/30,success,16.20437503,0.6751822929166668,1.1795489,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/4,success,5.24111795755,0.21837991489791667,0.72808704,3.98,"[20.9, 25.6]"
AC_M_003,medium,2021/6/5,success,5.1593906355,0.21497460981250002,0.95800926,3.98,"[20.9, 25.6]"
