AC_S_048 多天功率矩阵
"空调参数: P_rated=3.36kW, T_range=[21.2, 25.4]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.498,0.625,0.653,0.558,0.462,0.367,0.271,0.175,0.080,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.240
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.000,0.542,0.841,0.929,1.018,1.005,0.992,0.979,0.966,0.954,0.941,0.851,0.761,0.672,0.582,0.492,0.168,0.166,0.403,0.387,0.372,0.357,0.341,0.326,0.310,0.283,0.164,0.157,0.151,0.144,0.137,0.131,0.124,0.143,0.163,0.182,0.202,0.221,0.240,0.281,0.323,0.364,0.364
2021/6/11,success,0.000,0.000,0.000,0.000,0.124,0.850,0.852,0.855,0.857,0.859,0.866,0.872,0.879,0.885,0.891,0.898,0.813,0.728,0.643,0.557,0.472,0.201,0.174,0.387,0.350,0.314,0.277,0.240,0.203,0.166,0.160,0.146,0.118,0.090,0.062,0.034,0.006,0.000,0.000,0.029,0.071,0.102,0.133,0.164,0.277,0.391,0.504,0.504
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.315,0.391,0.386,0.382,0.377,0.300,0.223,0.147,0.070,0.000,0.133,0.133,0.000,0.000,0.000,0.000,0.000,0.092,0.143,0.112,0.126,0.097,0.067,0.037,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.000,0.223,0.562,0.570,0.577,0.563,0.549,0.534,0.520,0.506,0.491,0.476,0.461,0.446,0.431,0.416,0.019,0.000,0.391,0.373,0.345,0.317,0.289,0.261,0.233,0.260,0.000,0.000,0.000,0.000,0.000,0.000,0.026,0.084,0.125,0.166,0.207,0.248,0.289,0.329,0.370,0.410,0.410
2021/6/14,success,0.000,0.000,0.000,0.000,0.000,0.197,0.640,0.652,0.664,0.676,0.667,0.659,0.650,0.641,0.632,0.624,0.566,0.507,0.449,0.391,0.333,0.340,0.367,0.275,0.277,0.278,0.280,0.282,0.284,0.285,0.270,0.394,0.370,0.347,0.324,0.300,0.277,0.253,0.283,0.313,0.343,0.372,0.402,0.432,0.460,0.489,0.518,0.518
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.000,0.104,0.449,0.437,0.426,0.480,0.534,0.588,0.642,0.697,0.751,0.698,0.645,0.592,0.538,0.485,0.226,0.211,0.432,0.427,0.422,0.417,0.412,0.406,0.401,0.396,0.196,0.208,0.221,0.233,0.246,0.258,0.270,0.291,0.311,0.331,0.351,0.371,0.392,0.409,0.426,0.443,0.443
2021/6/16,success,0.000,0.000,0.000,0.000,0.112,0.770,0.790,0.810,0.830,0.850,0.858,0.866,0.873,0.881,0.889,0.897,0.846,0.794,0.743,0.692,0.640,0.382,0.377,0.589,0.571,0.552,0.534,0.516,0.497,0.479,0.453,0.372,0.379,0.386,0.393,0.400,0.407,0.415,0.459,0.504,0.548,0.593,0.638,0.682,0.690,0.698,0.706,0.706
2021/6/17,success,0.000,0.000,0.000,0.000,0.000,0.563,0.888,0.984,1.079,1.175,1.123,1.071,1.019,0.967,0.915,0.862,0.807,0.752,0.697,0.642,0.587,0.376,0.350,0.531,0.514,0.497,0.480,0.463,0.446,0.429,0.421,0.324,0.342,0.359,0.376,0.393,0.411,0.428,0.458,0.487,0.517,0.547,0.576,0.606,0.605,0.605,0.604,0.604
2021/6/18,success,0.000,0.000,0.000,0.046,1.036,1.036,1.035,1.034,1.034,1.033,0.982,0.932,0.881,0.830,0.779,0.729,0.702,0.674,0.647,0.620,0.593,0.397,0.389,0.566,0.568,0.569,0.571,0.572,0.573,0.575,0.574,0.381,0.378,0.376,0.373,0.371,0.368,0.366,0.414,0.462,0.511,0.559,0.607,0.655,0.719,0.783,0.846,0.846
