demanded_power_kW
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
67.62764352080703
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
25.567054715596853
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
41.72262647874725
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
29.003674414124045
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
26.373624603732477
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
24.13391974435683
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
19.44657751561602
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
20.14575328723771
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
19.856790643158035
