AC_L_002 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_L_002 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
23.0,24.60,0.358,2.9
23.5,24.60,0.388,3.1
24.0,24.60,0.388,3.1

"日期: 2021/6/14, 空调: AC_L_002 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.54,0.000,0.0
1.5,23.61,0.000,0.0
2.0,23.67,0.000,0.0
2.5,23.74,0.000,0.0
3.0,23.80,0.000,0.0
3.5,23.87,0.000,0.0
4.0,23.94,0.000,0.0
4.5,24.00,0.000,0.0
5.0,24.07,0.000,0.0
5.5,24.14,0.000,0.0
6.0,24.20,0.000,0.0
6.5,24.27,0.000,0.0
7.0,24.33,0.000,0.0
7.5,24.39,0.000,0.0
8.0,24.46,0.000,0.0
8.5,24.51,0.000,0.0
9.0,24.57,0.163,1.3
9.5,24.60,0.417,3.4
10.0,24.60,0.374,3.0
10.5,24.60,0.330,2.7
11.0,24.60,0.336,2.7
11.5,24.60,0.356,2.9
12.0,24.60,0.286,2.3
12.5,24.60,0.288,2.3
13.0,24.60,0.289,2.3
13.5,24.60,0.290,2.3
14.0,24.60,0.292,2.4
14.5,24.60,0.293,2.4
15.0,24.60,0.294,2.4
15.5,24.60,0.283,2.3
16.0,24.60,0.376,3.0
16.5,24.60,0.358,2.9
17.0,24.60,0.341,2.8
17.5,24.60,0.323,2.6
18.0,24.60,0.306,2.5
18.5,24.60,0.288,2.3
19.0,24.60,0.270,2.2
19.5,24.60,0.293,2.4
20.0,24.60,0.315,2.5
20.5,24.60,0.337,2.7
21.0,24.60,0.360,2.9
21.5,24.60,0.382,3.1
22.0,24.60,0.404,3.3
22.5,24.60,0.426,3.4
23.0,24.60,0.447,3.6
23.5,24.60,0.469,3.8
24.0,24.60,0.469,3.8

"日期: 2021/6/15, 空调: AC_L_002 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.54,0.000,0.0
1.5,23.59,0.000,0.0
2.0,23.65,0.000,0.0
2.5,23.71,0.000,0.0
3.0,23.77,0.000,0.0
3.5,23.82,0.000,0.0
4.0,23.87,0.000,0.0
4.5,23.92,0.000,0.0
5.0,23.97,0.000,0.0
5.5,24.02,0.000,0.0
6.0,24.08,0.000,0.0
6.5,24.13,0.000,0.0
7.0,24.19,0.000,0.0
7.5,24.25,0.000,0.0
8.0,24.32,0.000,0.0
8.5,24.39,0.000,0.0
9.0,24.46,0.000,0.0
9.5,24.52,0.000,0.0
10.0,24.58,0.250,2.0
10.5,24.60,0.445,3.6
11.0,24.60,0.249,2.0
11.5,24.60,0.238,1.9
12.0,24.60,0.405,3.3
12.5,24.60,0.401,3.2
13.0,24.60,0.397,3.2
13.5,24.60,0.393,3.2
14.0,24.60,0.389,3.1
14.5,24.60,0.385,3.1
15.0,24.60,0.381,3.1
15.5,24.60,0.378,3.1
16.0,24.60,0.227,1.8
16.5,24.60,0.236,1.9
17.0,24.60,0.246,2.0
17.5,24.60,0.255,2.1
18.0,24.60,0.264,2.1
18.5,24.60,0.274,2.2
19.0,24.60,0.283,2.3
19.5,24.60,0.298,2.4
20.0,24.60,0.313,2.5
20.5,24.60,0.329,2.7
21.0,24.60,0.344,2.8
21.5,24.60,0.359,2.9
22.0,24.60,0.374,3.0
22.5,24.60,0.387,3.1
23.0,24.60,0.400,3.2
23.5,24.60,0.413,3.3
24.0,24.60,0.413,3.3

"日期: 2021/6/16, 空调: AC_L_002 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.63,0.000,0.0
2.0,23.70,0.000,0.0
2.5,23.78,0.000,0.0
3.0,23.85,0.000,0.0
3.5,23.93,0.000,0.0
4.0,24.01,0.000,0.0
4.5,24.09,0.000,0.0
5.0,24.17,0.000,0.0
5.5,24.25,0.000,0.0
6.0,24.33,0.000,0.0
6.5,24.41,0.000,0.0
7.0,24.49,0.000,0.0
7.5,24.57,0.425,3.4
8.0,24.60,0.754,6.1
8.5,24.60,0.715,5.8
9.0,24.60,0.677,5.5
9.5,24.60,0.638,5.2
10.0,24.60,0.600,4.8
10.5,24.60,0.561,4.5
11.0,24.60,0.367,3.0
11.5,24.60,0.363,2.9
12.0,24.60,0.522,4.2
12.5,24.60,0.509,4.1
13.0,24.60,0.495,4.0
13.5,24.60,0.481,3.9
14.0,24.60,0.467,3.8
14.5,24.60,0.453,3.7
15.0,24.60,0.440,3.6
15.5,24.60,0.420,3.4
16.0,24.60,0.359,2.9
16.5,24.60,0.365,2.9
17.0,24.60,0.370,3.0
17.5,24.60,0.375,3.0
18.0,24.60,0.381,3.1
18.5,24.60,0.386,3.1
19.0,24.60,0.391,3.2
19.5,24.60,0.425,3.4
20.0,24.60,0.458,3.7
20.5,24.60,0.492,4.0
21.0,24.60,0.525,4.2
21.5,24.60,0.559,4.5
22.0,24.60,0.592,4.8
22.5,24.60,0.598,4.8
23.0,24.60,0.604,4.9
23.5,24.60,0.610,4.9
24.0,24.60,0.610,4.9

"日期: 2021/6/17, 空调: AC_L_002 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.62,0.000,0.0
2.0,23.69,0.000,0.0
2.5,23.75,0.000,0.0
3.0,23.82,0.000,0.0
3.5,23.90,0.000,0.0
4.0,23.99,0.000,0.0
4.5,24.08,0.000,0.0
5.0,24.18,0.000,0.0
5.5,24.29,0.000,0.0
6.0,24.39,0.000,0.0
6.5,24.48,0.000,0.0
7.0,24.57,0.541,4.4
7.5,24.60,0.767,6.2
8.0,24.60,0.728,5.9
8.5,24.60,0.686,5.5
9.0,24.60,0.645,5.2
9.5,24.60,0.603,4.9
10.0,24.60,0.562,4.5
10.5,24.60,0.521,4.2
11.0,24.60,0.362,2.9
11.5,24.60,0.343,2.8
12.0,24.60,0.479,3.9
12.5,24.60,0.466,3.8
13.0,24.60,0.453,3.7
13.5,24.60,0.441,3.6
14.0,24.60,0.428,3.5
14.5,24.60,0.415,3.4
15.0,24.60,0.402,3.2
15.5,24.60,0.396,3.2
16.0,24.60,0.324,2.6
16.5,24.60,0.337,2.7
17.0,24.60,0.350,2.8
17.5,24.60,0.363,2.9
18.0,24.60,0.375,3.0
18.5,24.60,0.388,3.1
19.0,24.60,0.401,3.2
19.5,24.60,0.424,3.4
20.0,24.60,0.446,3.6
20.5,24.60,0.468,3.8
21.0,24.60,0.491,4.0
21.5,24.60,0.513,4.1
22.0,24.60,0.535,4.3
22.5,24.60,0.535,4.3
23.0,24.60,0.534,4.3
23.5,24.60,0.534,4.3
24.0,24.60,0.534,4.3

"日期: 2021/6/18, 空调: AC_L_002 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.64,0.000,0.0
2.0,23.74,0.000,0.0
2.5,23.84,0.000,0.0
3.0,23.94,0.000,0.0
3.5,24.03,0.000,0.0
4.0,24.13,0.000,0.0
4.5,24.22,0.000,0.0
5.0,24.32,0.000,0.0
5.5,24.41,0.000,0.0
6.0,24.50,0.000,0.0
6.5,24.58,0.584,4.7
7.0,24.60,0.704,5.7
7.5,24.60,0.665,5.4
8.0,24.60,0.627,5.1
8.5,24.60,0.607,4.9
9.0,24.60,0.587,4.7
9.5,24.60,0.566,4.6
10.0,24.60,0.546,4.4
10.5,24.60,0.526,4.2
11.0,24.60,0.378,3.1
11.5,24.60,0.372,3.0
12.0,24.60,0.505,4.1
12.5,24.60,0.506,4.1
13.0,24.60,0.507,4.1
13.5,24.60,0.509,4.1
14.0,24.60,0.510,4.1
14.5,24.60,0.511,4.1
15.0,24.60,0.512,4.1
15.5,24.60,0.511,4.1
16.0,24.60,0.366,3.0
16.5,24.60,0.364,2.9
17.0,24.60,0.362,2.9
17.5,24.60,0.360,2.9
18.0,24.60,0.358,2.9
18.5,24.60,0.357,2.9
19.0,24.60,0.355,2.9
19.5,24.60,0.391,3.2
20.0,24.60,0.427,3.5
20.5,24.60,0.464,3.7
21.0,24.60,0.500,4.0
21.5,24.60,0.536,4.3
22.0,24.60,0.572,4.6
22.5,24.60,0.620,5.0
23.0,24.60,0.668,5.4
23.5,24.60,0.716,5.8
24.0,24.60,0.716,5.8

"日期: 2021/6/19, 空调: AC_L_002 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.57,0.000,0.0
1.5,23.65,0.000,0.0
2.0,23.75,0.000,0.0
2.5,23.85,0.000,0.0
3.0,23.95,0.000,0.0
3.5,24.05,0.000,0.0
4.0,24.16,0.000,0.0
4.5,24.28,0.000,0.0
5.0,24.39,0.000,0.0
5.5,24.51,0.221,1.8
6.0,24.60,0.992,8.0
6.5,24.60,0.928,7.5
7.0,24.60,0.865,7.0
7.5,24.60,0.801,6.5
8.0,24.60,0.738,6.0
8.5,24.60,0.708,5.7
9.0,24.60,0.679,5.5
9.5,24.60,0.649,5.2
10.0,24.60,0.620,5.0
10.5,24.60,0.590,4.8
11.0,24.60,0.510,4.1
11.5,24.60,0.509,4.1
12.0,24.60,0.561,4.5
12.5,24.60,0.537,4.3
13.0,24.60,0.514,4.2
13.5,24.60,0.491,4.0
14.0,24.60,0.467,3.8
14.5,24.60,0.444,3.6
15.0,24.60,0.421,3.4
15.5,24.60,0.411,3.3
16.0,24.60,0.509,4.1
16.5,24.60,0.483,3.9
17.0,24.60,0.458,3.7
17.5,24.60,0.432,3.5
18.0,24.60,0.407,3.3
18.5,24.60,0.382,3.1
19.0,24.60,0.356,2.9
19.5,24.60,0.386,3.1
20.0,24.60,0.416,3.4
20.5,24.60,0.445,3.6
21.0,24.60,0.475,3.8
21.5,24.60,0.504,4.1
22.0,24.60,0.534,4.3
22.5,24.60,0.586,4.7
23.0,24.60,0.638,5.2
23.5,24.60,0.690,5.6
24.0,24.60,0.690,5.6

"日期: 2021/6/2, 空调: AC_L_002 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.50,0.000,0.0
1.5,23.55,0.000,0.0
2.0,23.59,0.000,0.0
2.5,23.64,0.000,0.0
3.0,23.69,0.000,0.0
3.5,23.74,0.000,0.0
4.0,23.79,0.000,0.0
4.5,23.84,0.000,0.0
5.0,23.89,0.000,0.0
5.5,23.94,0.000,0.0
6.0,23.99,0.000,0.0
6.5,24.04,0.000,0.0
7.0,24.10,0.000,0.0
7.5,24.15,0.000,0.0
8.0,24.20,0.000,0.0
8.5,24.26,0.000,0.0
9.0,24.31,0.000,0.0
9.5,24.36,0.000,0.0
10.0,24.42,0.000,0.0
10.5,24.47,0.000,0.0
11.0,24.53,0.000,0.0
11.5,24.52,0.000,0.0
12.0,24.52,0.000,0.0
12.5,24.57,0.224,1.8
13.0,24.60,0.447,3.6
13.5,24.60,0.419,3.4
14.0,24.60,0.391,3.2
14.5,24.60,0.363,2.9
15.0,24.60,0.335,2.7
15.5,24.60,0.334,2.7
16.0,24.60,0.000,0.0
16.5,24.60,0.000,0.0
17.0,24.60,0.000,0.0
17.5,24.59,0.000,0.0
18.0,24.59,0.000,0.0
18.5,24.58,0.000,0.0
19.0,24.58,0.000,0.0
19.5,24.57,0.000,0.0
20.0,24.57,0.000,0.0
20.5,24.56,0.000,0.0
21.0,24.57,0.000,0.0
21.5,24.57,0.000,0.0
22.0,24.58,0.000,0.0
22.5,24.59,0.063,0.5
23.0,24.60,0.193,1.6
23.5,24.60,0.236,1.9
24.0,24.60,0.236,1.9

"日期: 2021/6/20, 空调: AC_L_002 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.64,0.000,0.0
2.0,23.73,0.000,0.0
2.5,23.82,0.000,0.0
3.0,23.91,0.000,0.0
3.5,24.01,0.000,0.0
4.0,24.12,0.000,0.0
4.5,24.22,0.000,0.0
5.0,24.33,0.000,0.0
5.5,24.45,0.000,0.0
6.0,24.56,0.579,4.7
6.5,24.60,0.908,7.3
7.0,24.60,0.853,6.9
7.5,24.60,0.798,6.4
8.0,24.60,0.743,6.0
8.5,24.60,0.724,5.9
9.0,24.60,0.705,5.7
9.5,24.60,0.686,5.5
10.0,24.60,0.667,5.4
10.5,24.60,0.648,5.2
11.0,24.60,0.382,3.1
11.5,24.60,0.372,3.0
12.0,24.60,0.628,5.1
12.5,24.60,0.620,5.0
13.0,24.60,0.612,4.9
13.5,24.60,0.603,4.9
14.0,24.60,0.595,4.8
14.5,24.60,0.586,4.7
15.0,24.60,0.578,4.7
15.5,24.60,0.560,4.5
16.0,24.60,0.363,2.9
16.5,24.60,0.377,3.0
17.0,24.60,0.391,3.2
17.5,24.60,0.405,3.3
18.0,24.60,0.420,3.4
18.5,24.60,0.434,3.5
19.0,24.60,0.448,3.6
19.5,24.60,0.468,3.8
20.0,24.60,0.487,3.9
20.5,24.60,0.507,4.1
21.0,24.60,0.526,4.3
21.5,24.60,0.546,4.4
22.0,24.60,0.566,4.6
22.5,24.60,0.601,4.9
23.0,24.60,0.636,5.1
23.5,24.60,0.672,5.4
24.0,24.60,0.672,5.4

"日期: 2021/6/21, 空调: AC_L_002 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.57,0.000,0.0
1.5,23.66,0.000,0.0
2.0,23.75,0.000,0.0
2.5,23.86,0.000,0.0
3.0,23.96,0.000,0.0
3.5,24.05,0.000,0.0
4.0,24.15,0.000,0.0
4.5,24.24,0.000,0.0
5.0,24.33,0.000,0.0
5.5,24.42,0.000,0.0
6.0,24.50,0.000,0.0
6.5,24.57,0.326,2.6
7.0,24.60,0.485,3.9
7.5,24.60,0.400,3.2
8.0,24.60,0.315,2.5
8.5,24.60,0.337,2.7
9.0,24.60,0.359,2.9
9.5,24.60,0.382,3.1
10.0,24.60,0.404,3.3
10.5,24.60,0.426,3.4
11.0,24.60,0.506,4.1
11.5,24.60,0.488,3.9
12.0,24.60,0.449,3.6
12.5,24.60,0.445,3.6
13.0,24.60,0.442,3.6
13.5,24.60,0.439,3.5
14.0,24.60,0.435,3.5
14.5,24.60,0.432,3.5
15.0,24.60,0.429,3.5
15.5,24.60,0.423,3.4
16.0,24.60,0.470,3.8
16.5,24.60,0.478,3.9
17.0,24.60,0.486,3.9
17.5,24.60,0.494,4.0
18.0,24.60,0.502,4.1
18.5,24.60,0.510,4.1
19.0,24.60,0.519,4.2
19.5,24.60,0.517,4.2
20.0,24.60,0.516,4.2
20.5,24.60,0.514,4.2
21.0,24.60,0.513,4.1
21.5,24.60,0.511,4.1
22.0,24.60,0.510,4.1
22.5,24.60,0.572,4.6
23.0,24.60,0.635,5.1
23.5,24.60,0.697,5.6
24.0,24.60,0.697,5.6

"日期: 2021/6/22, 空调: AC_L_002 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.56,0.000,0.0
2.0,23.57,0.000,0.0
2.5,23.58,0.000,0.0
3.0,23.59,0.000,0.0
3.5,23.61,0.000,0.0
4.0,23.64,0.000,0.0
4.5,23.67,0.000,0.0
5.0,23.71,0.000,0.0
5.5,23.75,0.000,0.0
6.0,23.80,0.000,0.0
6.5,23.84,0.000,0.0
7.0,23.89,0.000,0.0
7.5,23.94,0.000,0.0
8.0,23.98,0.000,0.0
8.5,24.03,0.000,0.0
9.0,24.07,0.000,0.0
9.5,24.10,0.000,0.0
10.0,24.13,0.000,0.0
10.5,24.15,0.000,0.0
11.0,24.16,0.000,0.0
11.5,24.21,0.000,0.0
12.0,24.25,0.000,0.0
12.5,24.26,0.000,0.0
13.0,24.26,0.000,0.0
13.5,24.26,0.000,0.0
14.0,24.26,0.000,0.0
14.5,24.26,0.000,0.0
15.0,24.25,0.000,0.0
15.5,24.24,0.000,0.0
16.0,24.24,0.000,0.0
16.5,24.28,0.000,0.0
17.0,24.33,0.000,0.0
17.5,24.37,0.000,0.0
18.0,24.42,0.000,0.0
18.5,24.46,0.000,0.0
19.0,24.50,0.000,0.0
19.5,24.55,0.000,0.0
20.0,24.58,0.096,0.8
20.5,24.60,0.189,1.5
21.0,24.60,0.120,1.0
21.5,24.60,0.051,0.4
22.0,24.60,0.000,0.0
22.5,24.60,0.000,0.0
23.0,24.60,0.000,0.0
23.5,24.59,0.000,0.0
24.0,24.59,0.000,0.0

"日期: 2021/6/23, 空调: AC_L_002 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.51,0.000,0.0
1.5,23.55,0.000,0.0
2.0,23.59,0.000,0.0
2.5,23.64,0.000,0.0
3.0,23.69,0.000,0.0
3.5,23.73,0.000,0.0
4.0,23.77,0.000,0.0
4.5,23.81,0.000,0.0
5.0,23.84,0.000,0.0
5.5,23.87,0.000,0.0
6.0,23.90,0.000,0.0
6.5,23.92,0.000,0.0
7.0,23.94,0.000,0.0
7.5,23.95,0.000,0.0
8.0,23.96,0.000,0.0
8.5,23.97,0.000,0.0
9.0,23.97,0.000,0.0
9.5,23.98,0.000,0.0
10.0,23.98,0.000,0.0
10.5,23.98,0.000,0.0
11.0,23.98,0.000,0.0
11.5,23.99,0.000,0.0
12.0,23.99,0.000,0.0
12.5,23.99,0.000,0.0
13.0,23.99,0.000,0.0
13.5,23.99,0.000,0.0
14.0,23.99,0.000,0.0
14.5,23.98,0.000,0.0
15.0,23.98,0.000,0.0
15.5,23.97,0.000,0.0
16.0,23.97,0.000,0.0
16.5,23.98,0.000,0.0
17.0,23.99,0.000,0.0
17.5,24.00,0.000,0.0
18.0,24.01,0.000,0.0
18.5,24.02,0.000,0.0
19.0,24.04,0.000,0.0
19.5,24.05,0.000,0.0
20.0,24.07,0.000,0.0
20.5,24.09,0.000,0.0
21.0,24.11,0.000,0.0
21.5,24.13,0.000,0.0
22.0,24.15,0.000,0.0
22.5,24.17,0.000,0.0
23.0,24.20,0.000,0.0
23.5,24.23,0.000,0.0
24.0,24.26,0.000,0.0

"日期: 2021/6/24, 空调: AC_L_002 (large), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.51,0.000,0.0
1.5,23.52,0.000,0.0
2.0,23.53,0.000,0.0
2.5,23.53,0.000,0.0
3.0,23.54,0.000,0.0
3.5,23.56,0.000,0.0
4.0,23.57,0.000,0.0
4.5,23.59,0.000,0.0
5.0,23.60,0.000,0.0
5.5,23.62,0.000,0.0
6.0,23.64,0.000,0.0
6.5,23.66,0.000,0.0
7.0,23.68,0.000,0.0
7.5,23.70,0.000,0.0
8.0,23.72,0.000,0.0
8.5,23.74,0.000,0.0
9.0,23.76,0.000,0.0
9.5,23.77,0.000,0.0
10.0,23.79,0.000,0.0
10.5,23.81,0.000,0.0
11.0,23.83,0.000,0.0
11.5,23.84,0.000,0.0
12.0,23.86,0.000,0.0
12.5,23.88,0.000,0.0
13.0,23.90,0.000,0.0
13.5,23.91,0.000,0.0
14.0,23.92,0.000,0.0
14.5,23.93,0.000,0.0
15.0,23.94,0.000,0.0
15.5,23.95,0.000,0.0
16.0,23.95,0.000,0.0
16.5,23.97,0.000,0.0
17.0,23.98,0.000,0.0
