AC_S_059 多天功率矩阵
"空调参数: P_rated=3.49kW, T_range=[20.5, 25.6]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.581,0.633,0.663,0.561,0.460,0.359,0.258,0.157,0.056,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.000,0.641,0.861,0.954,1.048,1.034,1.021,1.007,0.994,0.980,0.966,0.872,0.777,0.682,0.587,0.492,0.149,0.147,0.398,0.381,0.365,0.349,0.333,0.316,0.300,0.271,0.145,0.138,0.131,0.124,0.117,0.110,0.103,0.124,0.144,0.164,0.185,0.205,0.226,0.269,0.313,0.357,0.357
2021/6/11,success,0.000,0.000,0.000,0.000,0.242,0.870,0.873,0.875,0.878,0.881,0.887,0.894,0.901,0.908,0.914,0.921,0.831,0.741,0.651,0.561,0.471,0.184,0.155,0.381,0.342,0.303,0.264,0.226,0.187,0.148,0.141,0.127,0.097,0.067,0.038,0.008,0.000,0.000,0.000,0.000,0.000,0.067,0.113,0.145,0.265,0.385,0.505,0.505
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.337,0.385,0.380,0.375,0.370,0.289,0.208,0.127,0.046,0.000,0.087,0.113,0.000,0.000,0.000,0.000,0.000,0.000,0.086,0.090,0.105,0.074,0.042,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.000,0.307,0.566,0.574,0.582,0.567,0.552,0.537,0.522,0.507,0.491,0.476,0.460,0.444,0.428,0.412,0.000,0.000,0.353,0.366,0.337,0.307,0.277,0.248,0.218,0.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.052,0.148,0.191,0.234,0.277,0.320,0.363,0.405,0.405
2021/6/14,success,0.000,0.000,0.000,0.000,0.000,0.293,0.649,0.662,0.674,0.687,0.678,0.668,0.659,0.650,0.641,0.631,0.570,0.508,0.447,0.385,0.324,0.332,0.360,0.263,0.264,0.266,0.268,0.270,0.272,0.273,0.258,0.388,0.364,0.339,0.314,0.289,0.265,0.240,0.271,0.303,0.334,0.365,0.397,0.428,0.459,0.489,0.520,0.520
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.000,0.175,0.446,0.434,0.422,0.479,0.536,0.594,0.651,0.708,0.766,0.710,0.653,0.597,0.541,0.485,0.210,0.195,0.429,0.423,0.418,0.413,0.407,0.402,0.396,0.391,0.179,0.192,0.205,0.218,0.232,0.245,0.258,0.279,0.301,0.322,0.343,0.365,0.386,0.404,0.422,0.440,0.440
2021/6/16,success,0.000,0.000,0.000,0.000,0.223,0.786,0.807,0.828,0.849,0.870,0.879,0.887,0.895,0.904,0.912,0.920,0.866,0.812,0.757,0.703,0.649,0.375,0.370,0.595,0.575,0.556,0.536,0.517,0.498,0.478,0.451,0.365,0.372,0.380,0.388,0.395,0.403,0.410,0.457,0.504,0.552,0.599,0.646,0.693,0.701,0.710,0.718,0.718
2021/6/17,success,0.000,0.000,0.000,0.000,0.000,0.672,0.911,1.012,1.113,1.214,1.159,1.104,1.049,0.994,0.939,0.884,0.825,0.767,0.709,0.650,0.592,0.369,0.342,0.534,0.516,0.497,0.479,0.461,0.443,0.425,0.417,0.315,0.333,0.351,0.370,0.388,0.406,0.424,0.456,0.487,0.518,0.550,0.581,0.613,0.612,0.611,0.610,0.610
2021/6/18,success,0.000,0.000,0.000,0.178,1.067,1.067,1.066,1.065,1.065,1.064,1.010,0.957,0.903,0.850,0.796,0.742,0.714,0.685,0.656,0.628,0.599,0.391,0.383,0.570,0.572,0.573,0.575,0.577,0.578,0.580,0.579,0.374,0.372,0.369,0.366,0.364,0.361,0.359,0.410,0.461,0.512,0.563,0.614,0.665,0.732,0.799,0.866,0.866
