AC_M_026 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_M_026 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
10.5,25.00,0.595,15.0
11.0,25.00,0.092,2.3
11.5,25.00,0.053,1.3
12.0,25.00,0.576,14.6
12.5,25.00,0.541,13.7
13.0,25.00,0.505,12.8
13.5,25.00,0.469,11.9
14.0,25.00,0.434,11.0
14.5,25.00,0.398,10.1
15.0,25.00,0.363,9.2
15.5,25.00,0.397,10.0
16.0,25.00,0.014,0.4
16.5,25.00,0.032,0.8
17.0,25.00,0.050,1.3
17.5,25.00,0.068,1.7
18.0,25.00,0.087,2.2
18.5,25.00,0.105,2.6
19.0,25.00,0.123,3.1
19.5,25.00,0.175,4.4
20.0,25.00,0.226,5.7
20.5,25.00,0.278,7.0
21.0,25.00,0.330,8.3
21.5,25.00,0.382,9.6
22.0,25.00,0.434,11.0
22.5,25.00,0.485,12.2
23.0,25.00,0.536,13.5
23.5,25.00,0.588,14.8
24.0,25.00,0.588,14.8

"日期: 2021/6/14, 空调: AC_M_026 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.65,0.000,0.0
1.5,23.85,0.000,0.0
2.0,24.06,0.000,0.0
2.5,24.26,0.000,0.0
3.0,24.46,0.000,0.0
3.5,24.66,0.000,0.0
4.0,24.85,0.207,5.2
4.5,25.00,0.910,23.0
5.0,25.00,0.925,23.4
5.5,25.00,0.914,23.1
6.0,25.00,0.903,22.8
6.5,25.00,0.892,22.5
7.0,25.00,0.881,22.2
7.5,25.00,0.869,22.0
8.0,25.00,0.858,21.7
8.5,25.00,0.785,19.8
9.0,25.00,0.711,18.0
9.5,25.00,0.637,16.1
10.0,25.00,0.563,14.2
10.5,25.00,0.490,12.4
11.0,25.00,0.499,12.6
11.5,25.00,0.533,13.5
12.0,25.00,0.416,10.5
12.5,25.00,0.418,10.6
13.0,25.00,0.420,10.6
13.5,25.00,0.423,10.7
14.0,25.00,0.425,10.7
14.5,25.00,0.427,10.8
15.0,25.00,0.429,10.8
15.5,25.00,0.410,10.4
16.0,25.00,0.567,14.3
16.5,25.00,0.537,13.6
17.0,25.00,0.508,12.8
17.5,25.00,0.478,12.1
18.0,25.00,0.448,11.3
18.5,25.00,0.419,10.6
19.0,25.00,0.389,9.8
19.5,25.00,0.427,10.8
20.0,25.00,0.464,11.7
20.5,25.00,0.502,12.7
21.0,25.00,0.539,13.6
21.5,25.00,0.577,14.6
22.0,25.00,0.615,15.5
22.5,25.00,0.651,16.4
23.0,25.00,0.688,17.4
23.5,25.00,0.724,18.3
24.0,25.00,0.724,18.3

"日期: 2021/6/15, 空调: AC_M_026 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.63,0.000,0.0
1.5,23.81,0.000,0.0
2.0,23.99,0.000,0.0
2.5,24.17,0.000,0.0
3.0,24.34,0.000,0.0
3.5,24.50,0.000,0.0
4.0,24.65,0.000,0.0
4.5,24.79,0.000,0.0
5.0,24.93,0.279,7.0
5.5,25.00,0.676,17.1
6.0,25.00,0.745,18.8
6.5,25.00,0.813,20.5
7.0,25.00,0.882,22.3
7.5,25.00,0.951,24.0
8.0,25.00,1.020,25.7
8.5,25.00,0.952,24.0
9.0,25.00,0.885,22.3
9.5,25.00,0.818,20.6
10.0,25.00,0.750,18.9
10.5,25.00,0.683,17.2
11.0,25.00,0.354,8.9
11.5,25.00,0.335,8.5
12.0,25.00,0.616,15.5
12.5,25.00,0.609,15.4
13.0,25.00,0.603,15.2
13.5,25.00,0.596,15.0
14.0,25.00,0.589,14.9
14.5,25.00,0.583,14.7
15.0,25.00,0.576,14.6
15.5,25.00,0.570,14.4
16.0,25.00,0.316,8.0
16.5,25.00,0.332,8.4
17.0,25.00,0.347,8.8
17.5,25.00,0.363,9.2
18.0,25.00,0.379,9.6
18.5,25.00,0.395,10.0
19.0,25.00,0.410,10.4
19.5,25.00,0.436,11.0
20.0,25.00,0.462,11.7
20.5,25.00,0.487,12.3
21.0,25.00,0.513,13.0
21.5,25.00,0.539,13.6
22.0,25.00,0.564,14.2
22.5,25.00,0.586,14.8
23.0,25.00,0.608,15.3
23.5,25.00,0.629,15.9
24.0,25.00,0.629,15.9

"日期: 2021/6/16, 空调: AC_M_026 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.67,0.000,0.0
1.5,23.91,0.000,0.0
2.0,24.16,0.000,0.0
2.5,24.39,0.000,0.0
3.0,24.62,0.000,0.0
3.5,24.85,0.365,9.2
4.0,25.00,1.094,27.6
4.5,25.00,1.120,28.3
5.0,25.00,1.145,28.9
5.5,25.00,1.155,29.2
6.0,25.00,1.165,29.4
6.5,25.00,1.175,29.7
7.0,25.00,1.185,29.9
7.5,25.00,1.195,30.2
8.0,25.00,1.205,30.4
8.5,25.00,1.140,28.8
9.0,25.00,1.075,27.1
9.5,25.00,1.010,25.5
10.0,25.00,0.945,23.9
10.5,25.00,0.879,22.2
11.0,25.00,0.551,13.9
11.5,25.00,0.545,13.8
12.0,25.00,0.814,20.6
12.5,25.00,0.791,20.0
13.0,25.00,0.768,19.4
13.5,25.00,0.745,18.8
14.0,25.00,0.721,18.2
14.5,25.00,0.698,17.6
15.0,25.00,0.675,17.0
15.5,25.00,0.642,16.2
16.0,25.00,0.539,13.6
16.5,25.00,0.548,13.8
17.0,25.00,0.557,14.1
17.5,25.00,0.566,14.3
18.0,25.00,0.575,14.5
18.5,25.00,0.584,14.8
19.0,25.00,0.593,15.0
19.5,25.00,0.650,16.4
20.0,25.00,0.706,17.8
20.5,25.00,0.763,19.3
21.0,25.00,0.819,20.7
21.5,25.00,0.876,22.1
22.0,25.00,0.932,23.5
22.5,25.00,0.943,23.8
23.0,25.00,0.953,24.1
23.5,25.00,0.963,24.3
24.0,25.00,0.963,24.3

"日期: 2021/6/17, 空调: AC_M_026 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.67,0.000,0.0
1.5,23.89,0.000,0.0
2.0,24.10,0.000,0.0
2.5,24.30,0.000,0.0
3.0,24.52,0.000,0.0
3.5,24.76,0.074,1.9
4.0,25.00,1.315,33.2
4.5,25.00,1.436,36.3
5.0,25.00,1.557,39.3
5.5,25.00,1.491,37.7
6.0,25.00,1.425,36.0
6.5,25.00,1.359,34.3
7.0,25.00,1.293,32.7
7.5,25.00,1.227,31.0
8.0,25.00,1.161,29.3
8.5,25.00,1.091,27.6
9.0,25.00,1.021,25.8
9.5,25.00,0.951,24.0
10.0,25.00,0.881,22.3
10.5,25.00,0.811,20.5
11.0,25.00,0.544,13.7
11.5,25.00,0.511,12.9
12.0,25.00,0.741,18.7
12.5,25.00,0.720,18.2
13.0,25.00,0.698,17.6
13.5,25.00,0.676,17.1
14.0,25.00,0.654,16.5
14.5,25.00,0.633,16.0
15.0,25.00,0.611,15.4
15.5,25.00,0.601,15.2
16.0,25.00,0.479,12.1
16.5,25.00,0.501,12.6
17.0,25.00,0.523,13.2
17.5,25.00,0.544,13.7
18.0,25.00,0.566,14.3
18.5,25.00,0.588,14.9
19.0,25.00,0.610,15.4
19.5,25.00,0.648,16.4
20.0,25.00,0.685,17.3
20.5,25.00,0.723,18.3
21.0,25.00,0.761,19.2
21.5,25.00,0.798,20.2
22.0,25.00,0.836,21.1
22.5,25.00,0.835,21.1
23.0,25.00,0.834,21.1
23.5,25.00,0.833,21.0
24.0,25.00,0.833,21.0

"日期: 2021/6/18, 空调: AC_M_026 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.67,0.000,0.0
1.5,23.97,0.000,0.0
2.0,24.27,0.000,0.0
2.5,24.59,0.000,0.0
3.0,24.88,0.841,21.2
3.5,25.00,1.380,34.8
4.0,25.00,1.379,34.8
4.5,25.00,1.378,34.8
5.0,25.00,1.377,34.8
5.5,25.00,1.313,33.2
6.0,25.00,1.249,31.5
6.5,25.00,1.184,29.9
7.0,25.00,1.120,28.3
7.5,25.00,1.056,26.7
8.0,25.00,0.991,25.0
8.5,25.00,0.957,24.2
9.0,25.00,0.923,23.3
9.5,25.00,0.888,22.4
10.0,25.00,0.854,21.6
10.5,25.00,0.820,20.7
11.0,25.00,0.570,14.4
11.5,25.00,0.560,14.1
12.0,25.00,0.785,19.8
12.5,25.00,0.787,19.9
13.0,25.00,0.789,19.9
13.5,25.00,0.791,20.0
14.0,25.00,0.793,20.0
14.5,25.00,0.795,20.1
15.0,25.00,0.797,20.1
15.5,25.00,0.796,20.1
16.0,25.00,0.550,13.9
16.5,25.00,0.547,13.8
17.0,25.00,0.544,13.7
17.5,25.00,0.541,13.7
18.0,25.00,0.538,13.6
18.5,25.00,0.534,13.5
19.0,25.00,0.531,13.4
19.5,25.00,0.593,15.0
20.0,25.00,0.654,16.5
20.5,25.00,0.715,18.1
21.0,25.00,0.776,19.6
21.5,25.00,0.837,21.1
22.0,25.00,0.899,22.7
22.5,25.00,0.979,24.7
23.0,25.00,1.060,26.8
23.5,25.00,1.140,28.8
24.0,25.00,1.140,28.8

"日期: 2021/6/19, 空调: AC_M_026 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.72,0.000,0.0
1.5,24.01,0.000,0.0
2.0,24.30,0.000,0.0
2.5,24.61,0.000,0.0
3.0,24.92,1.133,28.6
3.5,25.00,1.591,40.2
4.0,25.00,1.668,42.1
4.5,25.00,1.744,44.0
5.0,25.00,1.821,46.0
5.5,25.00,1.714,43.3
6.0,25.00,1.606,40.6
6.5,25.00,1.499,37.9
7.0,25.00,1.392,35.2
7.5,25.00,1.285,32.5
8.0,25.00,1.178,29.7
8.5,25.00,1.128,28.5
9.0,25.00,1.078,27.2
9.5,25.00,1.028,26.0
10.0,25.00,0.979,24.7
10.5,25.00,0.929,23.5
11.0,25.00,0.793,20.0
11.5,25.00,0.792,20.0
12.0,25.00,0.879,22.2
12.5,25.00,0.840,21.2
13.0,25.00,0.800,20.2
13.5,25.00,0.761,19.2
14.0,25.00,0.722,18.2
14.5,25.00,0.682,17.2
15.0,25.00,0.643,16.2
15.5,25.00,0.626,15.8
16.0,25.00,0.791,20.0
16.5,25.00,0.748,18.9
17.0,25.00,0.705,17.8
17.5,25.00,0.663,16.7
18.0,25.00,0.620,15.6
18.5,25.00,0.577,14.6
19.0,25.00,0.534,13.5
19.5,25.00,0.584,14.8
20.0,25.00,0.634,16.0
20.5,25.00,0.684,17.3
21.0,25.00,0.734,18.5
21.5,25.00,0.784,19.8
22.0,25.00,0.834,21.1
22.5,25.00,0.922,23.3
23.0,25.00,1.010,25.5
23.5,25.00,1.098,27.7
24.0,25.00,1.098,27.7

"日期: 2021/6/2, 空调: AC_M_026 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.51,0.000,0.0
1.5,23.65,0.000,0.0
2.0,23.79,0.000,0.0
2.5,23.95,0.000,0.0
3.0,24.10,0.000,0.0
3.5,24.25,0.000,0.0
4.0,24.40,0.000,0.0
4.5,24.55,0.000,0.0
5.0,24.69,0.000,0.0
5.5,24.83,0.000,0.0
6.0,24.97,0.531,13.4
6.5,25.00,0.681,17.2
7.0,25.00,0.697,17.6
7.5,25.00,0.713,18.0
8.0,25.00,0.729,18.4
8.5,25.00,0.738,18.6
9.0,25.00,0.747,18.9
9.5,25.00,0.756,19.1
10.0,25.00,0.765,19.3
10.5,25.00,0.774,19.5
11.0,25.00,0.000,0.0
11.5,24.97,0.000,0.0
12.0,24.95,0.529,13.4
12.5,25.00,0.735,18.6
13.0,25.00,0.688,17.4
13.5,25.00,0.640,16.2
14.0,25.00,0.593,15.0
14.5,25.00,0.546,13.8
15.0,25.00,0.499,12.6
15.5,25.00,0.496,12.5
16.0,25.00,0.000,0.0
16.5,24.98,0.000,0.0
17.0,24.96,0.000,0.0
17.5,24.94,0.000,0.0
18.0,24.91,0.000,0.0
18.5,24.88,0.000,0.0
19.0,24.85,0.000,0.0
19.5,24.82,0.000,0.0
20.0,24.79,0.000,0.0
20.5,24.78,0.000,0.0
21.0,24.78,0.000,0.0
21.5,24.79,0.000,0.0
22.0,24.81,0.000,0.0
22.5,24.84,0.000,0.0
23.0,24.88,0.000,0.0
23.5,24.94,0.051,1.3
24.0,25.00,0.331,8.4

"日期: 2021/6/20, 空调: AC_M_026 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.67,0.000,0.0
1.5,23.95,0.000,0.0
2.0,24.23,0.000,0.0
2.5,24.52,0.000,0.0
3.0,24.81,0.517,13.1
3.5,25.00,1.494,37.7
4.0,25.00,1.577,39.8
4.5,25.00,1.660,41.9
5.0,25.00,1.743,44.0
5.5,25.00,1.650,41.7
6.0,25.00,1.557,39.3
6.5,25.00,1.465,37.0
7.0,25.00,1.372,34.6
7.5,25.00,1.279,32.3
8.0,25.00,1.186,30.0
8.5,25.00,1.154,29.1
9.0,25.00,1.122,28.3
9.5,25.00,1.090,27.5
10.0,25.00,1.058,26.7
10.5,25.00,1.025,25.9
11.0,25.00,0.577,14.6
11.5,25.00,0.561,14.2
12.0,25.00,0.993,25.1
12.5,25.00,0.979,24.7
13.0,25.00,0.965,24.4
13.5,25.00,0.951,24.0
14.0,25.00,0.936,23.6
14.5,25.00,0.922,23.3
15.0,25.00,0.908,22.9
15.5,25.00,0.878,22.2
16.0,25.00,0.544,13.7
16.5,25.00,0.568,14.4
17.0,25.00,0.593,15.0
17.5,25.00,0.617,15.6
18.0,25.00,0.641,16.2
18.5,25.00,0.665,16.8
19.0,25.00,0.689,17.4
19.5,25.00,0.722,18.2
20.0,25.00,0.755,19.1
20.5,25.00,0.788,19.9
21.0,25.00,0.821,20.7
21.5,25.00,0.854,21.6
22.0,25.00,0.887,22.4
22.5,25.00,0.947,23.9
23.0,25.00,1.007,25.4
23.5,25.00,1.066,26.9
24.0,25.00,1.066,26.9

"日期: 2021/6/21, 空调: AC_M_026 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.72,0.000,0.0
1.5,24.02,0.000,0.0
2.0,24.32,0.000,0.0
2.5,24.64,0.000,0.0
3.0,24.94,1.131,28.6
3.5,25.00,1.376,34.7
4.0,25.00,1.359,34.3
4.5,25.00,1.343,33.9
5.0,25.00,1.326,33.5
5.5,25.00,1.182,29.9
6.0,25.00,1.039,26.2
6.5,25.00,0.895,22.6
7.0,25.00,0.751,19.0
7.5,25.00,0.608,15.3
8.0,25.00,0.464,11.7
8.5,25.00,0.501,12.7
9.0,25.00,0.539,13.6
9.5,25.00,0.577,14.6
10.0,25.00,0.614,15.5
10.5,25.00,0.652,16.5
11.0,25.00,0.786,19.9
11.5,25.00,0.756,19.1
12.0,25.00,0.690,17.4
12.5,25.00,0.684,17.3
13.0,25.00,0.678,17.1
13.5,25.00,0.673,17.0
14.0,25.00,0.667,16.8
14.5,25.00,0.662,16.7
15.0,25.00,0.656,16.6
15.5,25.00,0.646,16.3
16.0,25.00,0.725,18.3
16.5,25.00,0.739,18.7
17.0,25.00,0.753,19.0
17.5,25.00,0.767,19.4
18.0,25.00,0.780,19.7
18.5,25.00,0.794,20.1
19.0,25.00,0.808,20.4
19.5,25.00,0.805,20.3
20.0,25.00,0.803,20.3
20.5,25.00,0.800,20.2
21.0,25.00,0.798,20.1
21.5,25.00,0.795,20.1
22.0,25.00,0.793,20.0
22.5,25.00,0.898,22.7
23.0,25.00,1.004,25.4
23.5,25.00,1.109,28.0
24.0,25.00,1.109,28.0

"日期: 2021/6/22, 空调: AC_M_026 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.68,0.000,0.0
1.5,23.70,0.000,0.0
2.0,23.73,0.000,0.0
2.5,23.75,0.000,0.0
3.0,23.79,0.000,0.0
3.5,23.85,0.000,0.0
4.0,23.93,0.000,0.0
4.5,24.02,0.000,0.0
5.0,24.14,0.000,0.0
5.5,24.27,0.000,0.0
6.0,24.40,0.000,0.0
6.5,24.53,0.000,0.0
7.0,24.65,0.000,0.0
7.5,24.78,0.000,0.0
8.0,24.90,0.118,3.0
8.5,25.00,0.472,11.9
9.0,25.00,0.370,9.3
9.5,25.00,0.268,6.8
10.0,25.00,0.166,4.2
10.5,25.00,0.064,1.6
11.0,25.00,0.617,15.6
11.5,25.00,0.607,15.3
12.0,25.00,0.000,0.0
12.5,24.99,0.000,0.0
13.0,24.98,0.000,0.0
13.5,24.96,0.000,0.0
14.0,24.93,0.000,0.0
14.5,24.89,0.000,0.0
15.0,24.85,0.000,0.0
15.5,24.81,0.000,0.0
16.0,24.77,0.000,0.0
16.5,24.90,0.139,3.5
17.0,25.00,0.599,15.1
17.5,25.00,0.600,15.2
18.0,25.00,0.601,15.2
18.5,25.00,0.602,15.2
19.0,25.00,0.603,15.2
19.5,25.00,0.486,12.3
20.0,25.00,0.369,9.3
20.5,25.00,0.252,6.4
21.0,25.00,0.135,3.4
21.5,25.00,0.018,0.4
22.0,25.00,0.000,0.0
22.5,24.98,0.000,0.0
23.0,24.96,0.000,0.0
23.5,24.94,0.000,0.0
24.0,24.92,0.000,0.0

"日期: 2021/6/23, 空调: AC_M_026 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.52,0.000,0.0
1.5,23.66,0.000,0.0
2.0,23.81,0.000,0.0
2.5,23.96,0.000,0.0
3.0,24.10,0.000,0.0
3.5,24.22,0.000,0.0
4.0,24.34,0.000,0.0
4.5,24.44,0.000,0.0
5.0,24.53,0.000,0.0
5.5,24.61,0.000,0.0
6.0,24.68,0.000,0.0
6.5,24.72,0.000,0.0
7.0,24.76,0.000,0.0
7.5,24.77,0.000,0.0
8.0,24.78,0.000,0.0
8.5,24.77,0.000,0.0
9.0,24.75,0.000,0.0
9.5,24.74,0.000,0.0
10.0,24.72,0.000,0.0
10.5,24.70,0.000,0.0
11.0,24.68,0.000,0.0
11.5,24.67,0.000,0.0
12.0,24.67,0.000,0.0
12.5,24.65,0.000,0.0
13.0,24.62,0.000,0.0
13.5,24.60,0.000,0.0
14.0,24.56,0.000,0.0
14.5,24.53,0.000,0.0
15.0,24.49,0.000,0.0
15.5,24.45,0.000,0.0
16.0,24.42,0.000,0.0
16.5,24.44,0.000,0.0
17.0,24.46,0.000,0.0
17.5,24.48,0.000,0.0
18.0,24.50,0.000,0.0
18.5,24.53,0.000,0.0
19.0,24.55,0.000,0.0
19.5,24.59,0.000,0.0
20.0,24.62,0.000,0.0
20.5,24.66,0.000,0.0
21.0,24.70,0.000,0.0
21.5,24.75,0.000,0.0
22.0,24.80,0.000,0.0
22.5,24.85,0.000,0.0
23.0,24.91,0.000,0.0
23.5,24.98,0.303,7.7
24.0,25.00,0.378,9.5

"日期: 2021/6/24, 空调: AC_M_026 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.53,0.000,0.0
1.5,23.56,0.000,0.0
2.0,23.59,0.000,0.0
2.5,23.61,0.000,0.0
3.0,23.64,0.000,0.0
3.5,23.67,0.000,0.0
4.0,23.71,0.000,0.0
4.5,23.76,0.000,0.0
5.0,23.82,0.000,0.0
5.5,23.88,0.000,0.0
6.0,23.93,0.000,0.0
6.5,23.99,0.000,0.0
7.0,24.04,0.000,0.0
7.5,24.09,0.000,0.0
8.0,24.14,0.000,0.0
8.5,24.18,0.000,0.0
9.0,24.23,0.000,0.0
9.5,24.27,0.000,0.0
10.0,24.32,0.000,0.0
10.5,24.37,0.000,0.0
11.0,24.42,0.000,0.0
11.5,24.43,0.000,0.0
12.0,24.45,0.000,0.0
12.5,24.50,0.000,0.0
13.0,24.53,0.000,0.0
13.5,24.56,0.000,0.0
14.0,24.58,0.000,0.0
14.5,24.59,0.000,0.0
15.0,24.60,0.000,0.0
15.5,24.59,0.000,0.0
16.0,24.58,0.000,0.0
