空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_S_060,small,2021/6/1,success,1.343770427,0.05599043445833333,0.62464927,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/10,success,8.64957385,0.36039891041666666,0.98025214,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/11,success,8.080231119,0.33667629662500004,0.86340089,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/12,success,1.196767908,0.0498653295,0.35944983,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/13,success,5.4206972892,0.22586238704999997,0.55035495,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/14,success,8.232771255,0.34303213562499996,0.64700969,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/15,success,7.736013455,0.32233389395833334,0.71986139,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/16,success,12.504356345,0.5210148477083333,0.86267959,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/17,success,12.41914817,0.5174645070833334,1.1338899,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/18,success,13.428035874999999,0.5595014947916667,0.99780387,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/19,success,15.188158645,0.6328399435416666,1.3365763,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/2,success,4.09879497,0.17078312375000002,0.53051909,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/20,success,15.392542795,0.6413559497916667,1.2767081,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/21,success,12.57266274,0.5238609475,1.0071808,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/22,success,2.095535076,0.0873139615,0.40212698,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/23,success,0.0,0.0,0.0,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/24,success,0.0,0.0,0.0,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/25,success,1.514873108,0.06311971283333333,0.37724199,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/26,success,4.760658584,0.19836077433333332,0.43999544,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/27,success,8.19666284,0.34152761833333334,0.60120689,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/28,success,3.118636221,0.129943175875,0.43422501,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/29,success,6.938700965,0.2891125402083333,0.48327368,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/3,success,10.54614699,0.43942279125,0.89153175,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/30,success,10.019940855,0.41749753562499997,0.72346791,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/4,success,3.375220736,0.14063419733333335,0.45153631,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/5,success,3.238630697,0.13494294570833335,0.59002667,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/6,success,6.2698534998,0.261243895825,0.91677739,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/7,success,7.842081796,0.3267534081666667,1.0675299,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/8,success,7.3155194898,0.304813312075,0.87277784,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/6/9,success,4.1269346352,0.1719556098,0.48110977,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/7/1,success,11.39018301,0.47459095874999996,0.82336852,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/7/10,success,8.522536112,0.3551056713333333,0.83310612,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/7/11,success,7.66309578,0.3192956575,0.53304366,3.3,"[21.1, 25.5]"
AC_S_060,small,2021/7/12,success,11.960585395,0.4983577247916667,0.97592432,3.3,"[21.1, 25.5]"
